직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
교육,전직원,서울,2018. 05,4.0,"""보험업에 대한 기본 소양과 사내 규율, 체계를 학습했었고, 무엇보다 개인성장에 도움이 되었던 시간이었다.""","
사내 직원들 간 친목이 좋고, 휴가등을 사용하는데 눈치주지 않는 분위기. 나오고 나서 보니 직원들 개인역량이 뛰어났었음. 배울점이 많았던 시간
","
조직자체가 크지 않아 연봉이 많이 오르지는 않음.개개인 연봉은 비밀이라 알수 없지만 딴 사람도 같았음.가끔 보여주기식의 이벤트나 정책들이 나오는데 현장에서 과연 어떤 반응일까 궁금했음.
","
영업현장의 목소리가 바로바로 반영되어서 체계적으로 경영이 된다면 훨씬 더 좋은 회사가 될 것입니다.
"
영업/제휴,현직원,서울,2018. 05,4.0,"""보험 종합 판매 회사. 사내 분위기는 좋은 편이고 영업을 주로 도와주는 편""","
개인의 시간을 존중해주고 사내 분위기도 나쁘지 않은편. 사람을 존중하는 분위기가 있음
","
영업은 성과급체계로 기본급이 없고, 본사 소속은 연봉이 짜다.
","
안정적인 기본급이 있거나 연봉을 올려줬으면 좋겠습니다. ㅠ
"
금융/재무,전직원,경남,2018. 03,3.0,"""큰욕심없이 적당하게  회사다니실분에게 추천합니다""","
직원들과의 유대관계가 좋은편이며개인의 시간을 존중해주는 편입니다
","
복지가 그다지좋은편은 아니며,아직 업계에서 인지도가 낮습니다
","
합리적인 복지체계를 마련하면 좋을것같습니다
"
개발,전직원,서울,2018. 01,2.0,"""서버와 클라이언트 사이에서 경험을 쌓고 싶다면 추천할만한 회사임""","
연차를 눈치안보고 쓸수있다 밥이 맛있다 식대가 지원된다 연차를 상사에게 쉽게 허락받을수있다 사람들이 좋아서 다니기 좋다
","
급여가 적다 단순한 업무가 반복되다 보니 피로도가 쌓인다 직원들의 퇴사가 많아서 한사람이 맡은 업무량이 많을 수 있다 멀티플레이어가 되어야 한다
","
적극적인 투자의지를 보여줬으면 좋겠다 복지문화의 개선이 필요할듯하다 여러사람과 함께 생활하기 때문에 환경적 개선도 필요해보인다
"
미디어/홍보,전직원,서울,2017. 10,1.0,"""직원이 중요하지 않은 회사, 점점 작아지는 회사""","
장점 없음.워낙 너무 체계가 없다 보니 간혹 그걸 자율성이 높다는 장점으로 착각하는 경우가 있음.휴가사용, 근태관련은 자유로움
","
직원의 잦은 퇴사로 업무프로세스가 무너짐. 현재 남은 직원들이 거의 모든일을 주먹구구식으로 하고있음. 직원의 성장보다는 당장 물 새는 구멍을 막아줄 땜빵식의 인사발령. 본사 직원 20명도 안되는데 라인이 있음. 회식할 경우 군대식 문화이고, 상사에 따라 술을 강요하기도 함. (먼저 일어날 경우 가끔 전화 옴) 본사 내근직 중 설계사 출신 직원의 비율이 높음. 급여는 아주 낮은 편이면서 성과를 매우 강조함. 팀내 소통이 잘 안 되는 편이고 상사의 일방적인 의견을 수용해야만 하는 경우가 있음. (까라면 까라는 식)
","
열정페이를 지나치게 당연시 하는것. 많은 사람들이 떠났다는 것, 직원을 하대하고 언제든지 뽑을수 있는 사람이 라고 착각하고 계시다간 후회할 것입니다. 한 때 다녔던 사람으로서 회사가 점점 작아지는 것을 보는게 안타깝습니다. 직원이 신뢰할 수 없는 회사, 성장할 수 있겠습니까?
"
인사/총무,전직원,서울,2017. 07,1.0,"""영업직들이 보험청약서 가져오면 시스템으로 인출 각 회사마다 시스템 숙지해야함 /지점 영업직 입사서류 본사전송등 배워야할업무는 연봉에 비해 어마어마함""","
없음 건물이 후지지 않다는 정도. 을지로에있어 교통 조금편리
","
연봉천칠백 계약서에 연차수당 퇴직금 포함하여 이천백이라고 설명하지만 아무리 신입이라도 그정도는 분간할 수 있음/일이 끝나면가는거라 야근수시 야근수당없음 연봉에서 나누면 최저시급도안됨/ 식비포함 복지전무/싸게쓰는 아르바이트라고보면됨/ 연봉외에도 계약서 꼼꼼히 읽어보고 서명하길
","
고객으로도 상대안할거라 바라는점 없음 돈오고가는 회사에서 돈너무아끼시는듯
"
금융/재무,전직원,경남,2017. 03,3.0,"""보험업 입문다면 한번쯤 생각해도 괜찮을듯하다그닥 추천은 하고싶지않음""","
동료들간 사이가 좋다 아르바이트직으로 일해서 인지 그외 장점을 못느꼈다
","
회식이 잦아서 술못마시는사람은 적응하기 힘들듯싶다 아직 인식이 낮은 보험판매회사이다
","
아직 회사가 잘알려지지않아 홍보가 시급하다
"
금융/재무,전직원,서울,2016. 07,2.0,"""허울만 좋고 하락추세임 보험 첫회사로 입사하는거라면 배워갈점은 많음""","
비교적 프로세스는 잘 갖춰있음 신입에겐 매리트가 있을수있음
","
야근하는것이 일하는 것이라는 경영자 마인드 업무강도에 비해 급여가 낮음
","
사람이 중요하다는 인식이 없으면 계속 퇴사하는 사람만 들게될거임
"
금융/재무,전직원,경남,2016. 06,3.0,"""직원들과의 사이가 좋은편임 짧게다녀할말없음""","
상사와 부하직원관계가 원만함그외에는 짧게다녀서 잘모르겠음
","
아직까지 업계에대한 인식이낮음직업특성상 외출이잦음회식을 자주해서 술못마시는사람은 힘들수도
","
좀더차별적인 상품으로 업계를 알렸으면합니다
"
금융/재무,전직원,서울,2015. 09,2.0,"""국내 최초의 GA. 보험대리점으로 인식이 좋은 편.""","
여러가지 보험상품을 비교해서 판매, 가입 가능한 점이 장점. 우리나라 최초의 GA.
","
적지않은 수수료. 적은 정착지원금(적정 실적 없을 경우 퇴사 시 환수).
","
신입 설계사를 위해 관리자급이 교육 이외에 다른 지원도 필요하다고 생각됨.
"
영업/제휴,전직원,서울,2015. 09,3.0,"""국내 최초의 GA. 업계에서도 인정하는 역사..""","
역사가 오래되어 고객은 모르지만 동종업계 사람들을 만났을 때 자부심은 느껴진다.
","
오래된 역사만큼 조금은 경직된 경영방식.. 시대흐름에 적응 느리다고 할까?
","
때로는 TOP-DOWN 이 아닌 BOTTOM-UP을 통하여 진짜 필요한 것이 무엇인지 확인했으면 합니다.
"
기획/경영,전직원,서울,2015. 02,1.0,"""업계는 성장 가능성이 매우 큰데, 회사는 그와 반대로 성장 가능성이 하락하는 추세입니다.""","
앞으로 회사가 속한 업계가 계속 클 전망이라서, 이쪽에 관심있는 분이라면 들어가서 일해보는 것도 업계 파악에 좋을 것이라 생각합니다.또한 일에 대해 열정이 크신 분이라면 많은 걸 배우실 수 있을 거라고도 생각합니다. 현재 경영진이 회사를 키우는 것에 많은 관심을 갖고 있기 때문입니다.
","
직원의 99%가 7:00-11:00의 근무 생활을 합니다. 최고경영진이 야근을 열정을 척도로 생각해서 공휴일에도 일합니다. 하지만 경영진들이 대놓고 보상을 바라지 말라고 말합니다. 연봉에 모든 수당을 다 포함시켜서 계산하는데도 매우 낮습니다. 업무와 상관없이 경영서적 독서 후 발표와 같은 필수 잡무가 많습니다. 엄청난 본업무 강도에 이런 잡무가 더해져서 본업이 뒤로 밀립니다.
","
직원이 부족하면 더 채용하는 게 맞다고 생각합니다.비상식적인 근무시간을 자랑스럽게, 열정적이라고 생각하는 판단 미스는 벗어나야 합니다.제공한 노동량만큼의 급여 지급은 당연한 건데, 그걸 안 좋게 바라보는 것 또한 판단 미스입니다.내부가 발전해야 회사도 성장하는 게 맞는데, 내부 발전을 책 발표 등으로 키울 수 있다고 생각하는 것도 판단 미스입니다.  일단 기본적인 사항(근무시간, 일과 삶의 균형, 급여 수준)이 제대로 지켜지고 거기에 플러스 될 때에 힘을 발휘할 수 있다고 생각합니다.
"
