직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,현직원,서울,2022. 05,3.0,"""본부, 부서, 팀 별로 정말 문화, 분위기 , 근무형태, 자유도가 모두 다름. 이건 어떤회사든 그렇게지  사람들은 참 좋은데 아이티 개발자로서는 성장하긴 좀 무리가 있음..""","
사람들이 좋음 연차 이런거 눈치 안보고 걍 쓰고 위계질서 이런게 없고 걍 다들 다 좋음 회사이미지도 좋은 편이고 암튼 다 좋음. IT 기업으로서 자사만의 솔루션을 지속적으로 만들고 제품 출시하려는 노력도 보기좋음
","
IT 개발자 역량 키우기는 조금 힘든곳 ㅠㅠ... 코로나 터지고 SI프로젝트 수주보다는 그래도 자사의 솔루션들을 만들어서 키우려는 노력이 보이지만 그 솔루션에 들어가는 기술들에 대한 투자는 굉장히 약함.. 그리고 복지와 연봉이 그래도 낮음 .. 많이 올려준거지만 많이 올려준거지 그래도 기본은 너무 낮음 ㅠㅠ
","
IT기업으로서 입지를 다지려면 노후된 기술이 아닌 가장 트렌드한 기술을 접목시키려는 노력이 필요함 이게 사실 돈이랑 시간 투자가 충분해야하는데 경영진들은 이거에 대한 필요성을 좀 더 느꼈으면 합니다.
"
금융/재무,현직원,경기,2022. 05,3.0,"""서로간의 분위기가 좋고 텃세는 없다위치가 좋더""","
눈치보지 얺고 휴가 가능하며 본인이 원하면 많이 배울수잇는곳입니다
","
캐시카우의 부재.  천어라운드의 포인트를 찾아보기가 어렵다
","
전문경영인 고용으로 인정적이고 미래 먹걸이를 찾길바란다
"
개발,현직원,서울,2022. 05,4.0,"""워라벨 잘 지켜지고 좋은 사람들 많고 성장 가능성 있는 기업""","
워라벨 잴 지켜짐사람들 좋음연차 눈치 안봄헬스케어 받음광화문 출퇴근
","
평균 이하의 연봉그룹사 혜택 없음복지혜택 약함은근 보수적인 마인드의 경영진
","
합리적인 복지 및 꾸준한 연봉상승률을 원합니다
"
금융/재무,전직원,서울,2022. 05,5.0,"""적당한 중견느낌의 회사. 과거보다 사세가 기울긴 했으니 규모가 있었던 기업 답게 업무 프로세스가 체계적이다.""","
회사 전체에 배려가 있는 분위기. 팀바팀이 있으나 야근도 필요에 따라서만 하지 필수적이진 않다. 동호회가 잘 되어 있다.
","
마땅한 복지도 없고 회사 연봉도 만족할 만한 수준은 아님. 주 사업보다는 계열사의 성과에 따라 영향을 받는 면이 크다.
","
경영진이 부실 계열사 매각에 노력을 보이고 있지만 잘 성사되진 않는 듯.
"
기획/경영,전직원,경기,2022. 04,4.0,"""체계가 잘 잡혀있고 사람들이 친절하다.""","
직원분들이 친절하셨고 합리적이고 체계가 잘 잡혀 있는 느낌이었다.
","
회사 재정이 어려워 돈 되는 건 다 하는 느낌이랄까..
","
열심히 해서 부디 잘 살려주셨으면 좋겠습니다.
"
개발,현직원,서울,2022. 03,3.0,"""워라밸 부바부 팀바팀, 자유로운 분위기, 사람들 착함""","
유연한 분위기 연차 자유롭게 사용, 사람들 착함, 사무실 접근성 좋음
","
잡무 많음 연봉 안오름 인센 없음 개발역량 쌓기 어려움
","
합리적인 보상체계 및 공정한 기회를 바랍니다…….
"
개발,전직원,서울,2022. 03,4.0,"""신입 한테는 좋은회사경력은 썩 별로인 회사입니자""","
안마를 저렴하게 이용할수있음사내카페가있고 김밥 맛있음
","
모니터 자기돈으로 구매해야함연봉이 동결이라 근로의욕 상실임
","
처우에맞는 연봉인상을 바라며조금더 복지가 개선되어야함
"
마케팅/시장조사,현직원,서울,2022. 03,2.0,"""고인물들 파티... 원칙주의로 계열사들 마다 성격이 다름""","
지하 2층에 사내 커피숍이 있고, 지하 1층에 시설 좋은 사설 헬스장(복지아님)이 있음.
","
고인물 파티임... 좋은 건물과 이름에 쉽게 옮기지 마세요. 네트워크 중심의 영업이라 혁신적이라고 생각안합니다.
","
군대 문화가 있습니다. 계열사마다 시스템도 올드하고 원칙주의인데 너무 빡빡해서 일하는데 비효율적이에요.
"
기획/경영,현직원,서울,2022. 03,3.0,"""워라밸 추구 가능 사업부문 외부매출 500억 수준지주부문 씽크빅 제외 구멍가게플레이도시라는 폭탄 존재""","
업무강도 낮은편에 공무원 분위기 사람들 대체로 다 좋음.
","
연봉 테이블 낮고 사업부문 매출규모 매우 작음.지원실은 대우받지 못하는듯.
","
관리직이 커리어를 쌓을만한 환경이 안됨..  경영진이라고 딱히 방법이 있겠냐만은.. 그룹 전체가 관리가 약해보임 그냥 기업 문화인듯..
"
개발,전직원,서울,2022. 03,3.0,"""예전의 문화는 사라졌지만 워라벨을 챙기면서 일할 수 있습니드""","
연차는 편하게 사용할 수 있습니다 같이 일하는 사람들은 좋습니다
","
거의 없다시피한 복지 연봉 상승이 없어서 보상이 필요합니다
","
합리적인 평가와 그에 맞는 보상이 있어야 발전이 가능할것 같습니다
"
개발,전직원,서울,2022. 02,3.0,"""개발자 대우가 약하지만 사람들이 좋습니다. 여성분들이 다니기엔 좋은 것 같습니다.""","
부바부이지만, 여성 분들에겐 출장 안가게 해주는 분위기이고, 남자면 출장 장려합니다. 여성분들이 다니기엔 좋은 것 같습니다.
","
꼰대 문화는 없지만, 아직 회사 사업성이 부족해서 자본금이 없습니다. 남성들은 si 특성상 출장을 고려해야 합니다.
","
돈을 잘버는 사업을 잘 운영했으면 좋겠습니다. 직원들에게 인센티브를 많이 주었으면 합니다.
"
개발,전직원,서울,2022. 02,2.0,"""외부에서 바라보는것도 훨씬 수직 구조로 되어 있음. 직원들이 눈치 보기 바쁨. 블라인드에서 조차 할말 못함. 개개인의 선택이 존중 되지 않음. 중간관리자의 무능.""","
약 백만원 상당의 복지카드. 급여는 밀리지 않음. 인 서울.  같은 팀, 같은 파트의 인원들은 좋은 사람들이 많다
","
낮은 연봉.  젊은 꼰대들이 많음. 목소리 큰사람이 이김. 사내 정치 심함. 30%의 확률로 연봉 동결. 관리자와 실무자의 커뮤니케이션 단절. 결정되고 알려주거나 심지어 안알려 줄때도 있음
","
최상위 관리자와 실무자의 커뮤니케이션을 중간관리자들이 잘 전달하지 못합니다. 신입만 구인하시던데 중간관리자와 경력자 구인을 많이 하셔야 할것 같습니다.
"
개발,현직원,서울,2022. 02,4.0,"""웅진은 사람이 정말 좋은 기업입니다사람에 대한 예의가 있습니다팀마다 다르지만 그래도 인성이 달라요""","
헬스케어 카페테리아웅진플레이도시복지카드서울 중심부케이스퀘어 새빌딩에 와서 좋음
","
근처 밥값이 바싸다딱히 큰 복지는 없는거 같다개인주의 성향이 있음경력 입사자를 잘 안챙겨줌
","
ERP쪽 인력 이탈이 많은거 같습니다그리고 외주인력이 너무 많아요 외주인력에 대한 통제도 없고외주분들은 꿀빨고 닜어요정직원에 대한 복지 급여 잘챙겨주길 바랍니다사람이 자산입니다
"
개발,현직원,서울,2022. 02,4.0,"""회사 괜찮음 잘 밀어주고 워라벨도 좋고 제도도 좋고 복지카드도 있음""","
연차 눈치껏 쓸수있고 복지카드도 있고 성장하는데 밀어주긴 하는 듯
","
중간급이 거의 없고 신입 천지임 경력은 다 나가고 신입축제
","
나가는 사람 안 잡고 오는 사람 안 막는 정신은 바꿨으면 좋겠음
"
개발,전직원,서울,2022. 02,4.0,"""또또사랑~~ 동료들과 업무에 적응되면 오래 다닐 수 있을만한 회사""","
헬스케어 좋아요.대부분 사람들이 착하다.청계천이 바로 앞이라 좋다.
","
연봉은 업계 평균 수준이라 불만은 없지만  워라밸은 부바부.. 장담 할 수 없음
","
회사만 성장하지 말고 직원들의  복지나 워라밸에 신경좀 써주셨으면 좋겠습니다.
"
개발,전직원,서울,2022. 02,3.0,"""기업의 문화나 분위기, 사람이 정말 좋은곳입니다. 돈에 목매이지 않고 사람좋은 곳을 찾는다면 최고의 기업입니다.""","
연차를 사용함에 있어 눈치가 없습니다. 모난사람이 없어 두루두루 친하게 지내고 회사 분위기가 좋습니다.
","
성과금이나 명절 떡값, 연봉의 아쉬움이 큽니다. 아무래도 성장해가는 기업이다보니 직원들에게 돌아오는 혜택이나 성과에 대한 보상이 적은편입니다.
","
기업의 이윤도 중요하지만 무엇보다도 직원들에게 복지나 성과에 대한 보상을 챙겨주면 좋을 것 같습니다,.
"
개발,현직원,서울,2022. 02,4.0,"""중견기업의 문화가 있다.나름의 소소(?)한복지도 있다""","
연차에대한 부담없다물론 하는일에 문제가 없다는 전제하에..중견기업문화가 있어 나름의 존중이 있다
","
명절 떡값 없다.우수사원이라고 해도 몇십만원 정도 수준관련직종회사들에 비해 좀 연봉을 더 올려줄 필요가 있다
","
적절한 대우가 필요해보인다.이로인한 이직을 많이 고려한다.
"
개발,전직원,서울,2022. 01,2.0,"""실력위주가 아닌 인맥위주 기업개발 실력이 없어도 윗사람에 잘보이면 승진가능""","
사내 건강지원(시각장애인 마사지)자기계발비 지원(연차에따라 다름)웅진플레이도시 이용
","
프로젝트 진행시 야근신청이 주52시간 제한적이라자기 의지로 인한 근무(열정페이)를 해야함가끔 특이 케이스 존재하나 본인이 알아서 알아보고 본부장이상 결재나야함
","
밤늦게 각 사이트에서 일하는 직원들에 대한 보상이 있었으면
"
개발,현직원,서울,2022. 01,4.0,"""실적과 업계 위상에 비해 꿈이 높은곳 하지만 이끌어 나갈수있는 리더십이 부재함""","
적당한 근로강도와 워라밸을 강조하는 문화를 추구함. 역사가 있는 회사임
","
역사에 의존하는 과거지향적 기업. 새로움에 대해 도전하고 추구해 나가기에는 고인물이 너무나도 많음
","
안정지향적 혹은 온정주의를 과감하게 탈피할 필요가 있음
"
개발,현직원,서울,2022. 01,3.0,"""중견 기업이지만, 과거 대기업 반열에 있을때의 복지가 잘 갖춰져있음""","
많은 이들이 IT 회사인줄 모르나 ERP 이력이 탄탄한 기업,지하 카페 있음출퇴근이 편함
","
급여에 있어서 주변과 맞지 않은 테이블이며, 올드한 마인드가 아직 존재고인물 파티
","
올드한 마인드에서 벗어나야 한다고 생각하며, 직원들의 목소리에 더욱 귀 기우릴까....?
"
개발,현직원,인천,2021. 12,3.0,"""외주반 직원반인회사 신입양성소우부녀들은 다니기 편한 회사""","
휴가 편하게 쓸수있음 사람간 관계 분위기 좋음업무 난이도 낮음
","
직원들의 실력이 낮음외주 인력으로 채워 운영하려함그에대한 보상이 없음
","
직원들의 퇴사에 관심을 가져야힘신규사업의 전략에대해 충분히 검토하고 시행해야함
"
개발,현직원,서울,2021. 12,4.0,"""사람들이 좋아서 회사 분위기가 좋음 연봉은 좀 짠듯""","
자기 계발 비용 지원, 1년 주기 건강검진 지원, 11시 40분부터 점심시간
","
연봉포괄이라서 야근이나 휴일 수당 받기가 어려운데 보너스나 성과급이 없어서 아쉬움, 연봉 인상 어려움
","
보너스 있으면 열심히 일할 수 있을 굿 강앙ㅎ
"
개발,현직원,서울,2021. 12,4.0,"""좋은 위치, 좋은 사옥, 좋은 사람들. 괜찮은 워라밸다만 커리어 관리와 자기계발은 본인 몫""","
자유로운 연차. 헬스케어. 좋은 분위기. 다양한 경험 가능
","
임원진이 미래지향적인 투자보다는 눈앞의 이익을 쫓는 경향이 있음
","
경영진이 탑다운말고 바텀업으로 의견 수용도 해줬으면 좋겠음
"
기획/경영,전직원,서울,2021. 12,3.0,"""직군에 따른 차별이 심한곳. 초반에 일배우긴 좋지만 오래 일하면 업계에서 도태됨""","
비교적 워라밸이 좋은편이고 인간적으로 괜찮은 동료들이 많음
","
정치적 라인이 존재하고 개인이 일만 잘한다고해서 승진의 기회를 얻기 어려움. 자기 피알 필수
","
직원들 의견을 듣는 척하면서 실제로는 본인들이 원하는 방향성은 정해져있음.직원들에게 솔직한 경영진이 되길
"
영업/제휴,전직원,서울,2021. 12,2.0,"""시작은 창대했으나 끝이 매우매우 아쉬운 회사. 조금 더 마무리가 좋았으면..""","
사무실이 서울 교통의 요지에 있어서 좋. 어느정도 네임밸류가 있는것도 장점. 업무는 sap기반이 좀 낙후되보임
","
현재는 팀이 없어짐. 최초 이직시에 있던 사업부의 비전등은 지켜지지 않았고,  각계 경력자들 데려와서 팽하는거 보고 충격
","
회사의 비전과 자신의 미래를 함께하기 위해 온 사람들을 쉽게 팽하는 마인드는 없어졌으면 합니다
"
개발,전직원,서울,2021. 11,2.0,"""힘들었지만 그래도 초년생으로써 좋은 경험 하였습니다.""","
그래도 팀 분위기는 나쁘지 않았어요. 부서마다 워라밸이 달라요.
","
일이 끊임이 없었어요. 야근을 너무 많이 했었습니다. 부서마다 다른 것 같아요.
","
업무 강도에 따라서 보상체계가 다르면 더욱 더 보람차게 일을 할 수 있을 것 같아요.
"
개발,현직원,서울,2021. 11,4.0,"""자유롭지만 너무 솔트솔트. 돈을 너무 많이 안주는게 단점""","
너무 자유롭고 분위기도 좋고 사람들도 좋음. 꼰대문화가 없음
","
너무 짜고 복지와 연봉이 좋지 않아서 일할 맛이 나지 않음
","
연봉을 최근 개발자들 평균만큼은 주었음 좋겠습니다. 그리고 파트너에 너무 의존하지 않고 정규직에 돈을 더 많이 썼으면 좋겠습니다.
"
개발,전직원,서울,2021. 10,3.0,"""편하게 다니고 싶으신 분들 추천합니다, 팀별로 케바케이긴함""","
계열사 업무하는 사람들은 연차 눈치 안보고 쓸 수 있음
","
연봉이 낮진않으나 성과급이 없고 연봉 동결 확률이 높다
","
임원을 줄이고 직원들 연봉을 올려줘야할듯
"
개발,전직원,서울,2021. 10,3.0,"""개발자라면 경력쌓기 좋은곳, 중간계층이 없어서 직급 간 갭이 커서 다소 힘들 수 있다.""","
사내 지하 1층 커피숍이 있어서 저렴한 가격으로 커피 및 김밥을 즐길 수 있음. 업무는 주로 공공 / 사기업의 SI 프로젝트를 한다. SI 개발 경력을 쌓기 좋은 곳이다.
","
업무를 하는 프로젝트 팀간 중간계층이 없어서 소통이 다소 힘들었던 경험이 있다. 그리고 업무는 스스로 해야하는 것이 많고 보고를 할때가 힘들때가 있었다.
","
회사는 규모가 크고 좋은 편이라 딱히 바라는 점이 없고, 앞으로도 계속 회사가 성장했으면 좋겠다.
"
서비스/고객지원,현직원,서울,2021. 10,5.0,"""직원 복지가 다양하진 않지만 조금씩 개선되고 있습니다.""","
관리자가 직원들을 잘 케어 해줍니다. 직원복지를 향상시키려 노력합니다.
","
급한 휴가 일정을 사용하기가 어렵습니다. 팀원간 소통이 많이 없는 편입니다.
","
직원의 능력을 키울수 있는 프로그램이 더욱 다양했으면 좋겠습니다.
"
개발,현직원,서울,2021. 09,3.0,"""팀바팀이겠지만 워라벨 가능함. 주위사람들이 착하고 신뢰감이 있음.""","
맘만 먹으면 새로운 기술들을 배울 수 있다. 역량 개발에는 확실하게 키울 수 있다. 사람들이 전반적으로 선하다.
","
연봉경쟁력이 점점 약해진다. 다른 IT기업이 공격적으로 연봉인상할 때 따라가야할텐데 그 시간을 놓쳐 우수직원들이 많이 나간다.
","
이젠 좀 직원들에게 베풀어주세요. 많이 고생만 하다 인정도 못받아 이직합니다. 붙잡아 좀 주세요.
"
개발,전직원,서울,2021. 09,2.0,"""반강제적으로 건강을 잃지만 커리어를 쌓을 수 있는곳""","
팀마다 다르지만 연차쓰는거 거의 눈치안봄. 성격 이상한 사람들은 적은편.
","
차부장급 고인물들은 실력이 하나도 없음. 대리과장급이 갈림. 연차 제대로 못쓰는 팀도있음.
","
성과보단 직원 복지에 힘써야 실무진들이 안나가요~
"
미디어/홍보,현직원,서울,2021. 09,3.0,"""그냥 그래진짜잘모르겠어나쁜기업은아님사기는안쳐그래도잘모르겠어""","
2세는 괜찮음 나머지는 다문제모든것이 문제워라밸은 그냥저냥
","
일이 논리대로안감인력부족함예산부족함경영진마인드부족함
","
정치하시마세요일하세요일하는사람으로뽑으세요능력없는사람들집에가세요
"
개발,전직원,서울,2021. 08,2.0,"""일반 IT 업무 회사와 큰 차이는 없음 업무에 대한 평가 자체가 제대로 이루어져있지않아 새벽에 연락이 오는 경우도 빈번함 대체로 1~3년 경력쌓고 나가는듯""","
업무관련 자격증 수당있음 이름이 어느정도 알려져서 IT무슨일 한다고 번거롭게 설명안해도됨
","
상관없는 회계자격증을 따야됨 모니터도 직접 돈주고 사야됨 시설 자체가 오래되고 지저분함 대리과장급 인력이 오래남아있지 않는걸 전제로 운영하는듯(?)요즘에는 많이 변했다고 하던데 잘 모르겠음
","
지금와서 뭔가 바라는게 있을리 없으나 기술있고 제대로 일하는 사람이 계속해서 빠져나가는걸 막아야 회사의 자체 기술이 쌓인다고 생각함
"
영업/제휴,전직원,서울,2021. 08,4.0,"""워라벨과 복지 좋음 부서마다 케바케지만 분위기 전반적으로 다 좋음""","
연차를 윗사람 눈치 안보고 쓸 수 있음 위치가 좋아서 어디든 편함
","
단점 크게 없으나 연봉이 다른 동종 업계에 비해 조금 작은 것 같음
","
성과급도 잘 되어있지만 연봉을 확 좀 올려줬음 좋겠다는 생각이 듬
"
금융/재무,현직원,서울,2021. 08,3.0,"""기업문화가 자유로운 편이며 신입기준 다양한 업무경험이 가능함""","
팀마다 다르지만 연차사용등은 자유롭고 딱딱한 분위기는 아님헬스케어 존재함
","
IT업계의 전반적인 연봉상승으로 최근 퇴사자가 지속적으로 많으며 성장동력이 보이지 않음
","
씽크빅 이외에 이렇다할 계열사가 부재함. 옛날 명성에 빠져 화장품업에 계속 도전하는데 시대를 못따라감이 명백함에도 변화가 없음.
"
개발,전직원,서울,2021. 08,2.0,"""추락했다가 다시 올라가기 위해 노력하는 회사, 최근에 사옥 광화문 청계천 쪽으로 옮김""","
사내 카페 있음(팀마다 지급되는 마일리지 카드 이용해서 커피 사먹기 가능)인프런 수강 지원1시간보다 많은 점심시간온화하고 다소 수평적인 조직문화
","
동종업계 대비 낮은 연봉아쉬운 장비 지원(노트북만 지급)월급루팡 있어서 일이 몰릴 때가 많음사내 식당 x(팀마다 법인카드가 있지만 지원금이 한정되어 있어 사비로 식사)
","
이익 극대화하기 위해 사업도 많이 하는 것도 필요하지만 직원 처우 개선이 더 필요하다고 생각합니다.
"
기획/경영,전직원,서울,2021. 08,2.0,"""적당히 다닐수 있는 곳이고 뭐든지 적당적당 한곳입니다.""","
연차 눈치 안보고 쓸수 있고 상사 눈치 많이 안보는 건 좋습니다.
","
업무가 매우 단순하고 크게 중요한 일 없으면 있는듯 없는듯
","
체계적인 교육을 좀 시켜주시고, 투자 좀 확실히 해주세요
"
개발,현직원,서울,2021. 08,4.0,"""굳이 뭐든잘한다 어필할필요 없는곳. 워라벨괜찮음. 복지수준도 괜찮은편.""","
반반차 반차 연차 사용이자유로움.수평적분위기. 평가는라인따라
","
일은 하는 놈만 시킴. 못하거나 안한다고 더시키지도않고 눈밖에 그냥 방치
","
직원개개인에게 관심좀....
"
개발,현직원,서울,2021. 07,2.0,"""정직원들에 대한 대우가 부족한 회사. 임원들이나 외주직원들 챙겨주기 바쁘다.사회 초년생으로 입사하는 첫 회사로써 크게 나쁘지는 않음.하지만 장기근속은 비추.""","
팀마다 분위기가 다르겠지만 대체적으로 선후배 관계가 좋은 회사다. 사람들과의 관계 때문에 스트레스 받은 경험은 없다.
","
연봉동결될 확률이 높으며 인상되어도 2%정도.기술적으로 배울것이 없다.
","
안정된 사업만 추진하다 보니 발전이 없다.
"
개발,현직원,서울,2021. 07,4.0,"""새로운 시도를 하고 있으며 앞으로 계속 발전가능성이 있어보임""","
기업 문화나 분위기가 좋음다양한 시도를 하며 최신기술도 접할수 있음
","
다소 아쉬운 연봉과 복지그 외에는 그럭저럭 만족하고 다닐만함
","
최근 개발자에 대한 처우가 좋아지고 있는 만큼 회사도 이를 반영했으면 좋겠음
"
기획/경영,현직원,서울,2021. 06,4.0,"""분위기는좋음. 맘편하게 개발가능. 오래다닐수있지만 연봉이 적음""","
팀마다 다르지만 연차는 눈치안보고쓸수있음. 사람들이 좋음. 회사문화 좋음
","
포괄임금제. 연차수당 없음. 야근수당 없음. 연봉적음.명절보너스없음.
","
실제로 돈벌어다주는 인력들의 보상을 신경써주었으면합니다.
"
개발,전직원,서울,2021. 06,1.0,"""기본적인 워라벨은 좋으나 비전이 없음 업무강도가 극과극임 놀고먹는 사람은 놀다가 칼퇴근이고 바쁜사람은 매일 야근""","
기본적인 워라벨이 좋음 분위기 전체적으로 편함 꼰대문화 없음
","
회사의 비전이 없음예전에는 괜찮았으나 지금은 평균적으로 적은 연봉과 복자일이 몰라는 사람한테는 극한의 업무강도
","
힘든 상황이지만 비전을 제시하면 좋을거같습니다누가 일하는지 파악하면 좋을득
"
개발,전직원,서울,2021. 06,3.0,"""규모가 있는 기업이지만 직원에 대한 지원이 훌륭하지는 않다""","
인성이 좋은 분들이 많았고 무난하게 다닐려면 무난하게 다닐수 있다
","
직원 장비에 대한 지원이 조금 부족하다(ex) 모니터를 직접 가져와야함)
","
당장 돈이 되는 사업을 해야하지만 더불어 내부 역량을 강화할 수 있는 사업을 하는 것도 중요하다
"
개발,현직원,서울,2021. 06,3.0,"""신입으로 입사해서 다양한 경험들을 쌓기에는 좋다""","
팀바팀이지만 회사에서 수평 수직이 공존한다. 마사지를 받을 수 있다.
","
보상이 불만족스러우며 사내의 부정적인 기운이 돌고있다. 차장 이상이 너무 많고 사원대리의 수는 적다.
","
성과에 따라 혜택을 주면 좋겠다. 위쪽 고인물 말고 아래쪽 사원들을 더 뽑아주면 좋겠다.
"
개발,현직원,서울,2021. 06,4.0,"""상하관계가 매우 적은 좋은기업이다조직문화는 좀 있는편..""","
업무 이외에 터치가 매우적은편이다 눈치안보고 활동할수있는기업
","
업무리더 부재가 있는편이다 팀을이끌고 관리해야할사람들의 업무이해도가 낮은편
","
앞으로 많은 발전을 통해 회사의 복지나 연봉이 많이 올랐으면 하는바램
"
개발,현직원,서울,2021. 05,4.0,"""임직원을 소모품이 아닌 자산으로 여겨 지속적인 투자와 관리를 하는 기업""","
자유로운 연차 사용, 수평적 문화, 자격증 비용 보조, 신입이 업무를 배우기에 좋은 환경
","
진급 외에는 연봉 상승을 기대하기 어려움, 승진심사 통과비율도 높지 않아보임
","
정성적 측면에서는 크게 문제삼을 것이 없을 정도로 많은 개선을 이루어 왔으나승진이나 급여와 같은 정량적인  부분에서 밝은 미래를 기대하기 어려워 인적자원의 유출을 막기 어려움
"
개발,현직원,서울,2021. 04,3.0,"""대기업에서 중견기업으로 내려오면서 다영한 경험을 쌓을수 있는곳 대기업 문화 중소기업 문화가 혼재해있는 곳""","
연차 사용 자유롭고 반반차도 있어서 활용도 높음 그리고 여자들 다니기 좋음 관대함
","
꼰대 문화 산재하고 일 잘하는 사람테 일감 몰아주고 못하는 사람은 월급 루팡처럼 앉아 있다 칼퇴
","
관리직들 교육 필요!!!!의사 소통 방법과 공감 능력이 떨어져 팀원들과 소통 못하고 윗사람이 시키는대로 하라는대로만 하는 각급 팀장들은 왜 존재하는것인지 교육이 필요함 팀원이 잇어야 팀장도 있는겁니다!
"
개발,전직원,서울,2021. 04,2.0,"""IT 기술력이 뒤쳐져있는 회사, 어딜가나 또라이는 항상 존재하기마련이지만 가끔 몇몇 인성 안좋은 인재들이 존재함.꼰대 있음. 워라밸좋은 팀 부서는 팀바팀""","
야근강요안함 이건 최고 장점 사내기업문화도 열심히 발전하려고 노력하는듯함(인사팀)
","
정치,뒷담,가십거리,뒤처진 IT기술력(인프라,개발환경,운영환경),업무분장제대로안됨(일이 몇몇한테 몰려있음),대부분 일잘하는인간없음
","
인성제대로된 인재 채용 바람.IT기술력 발전필요.직원좀믿어줬음좋겠다. 불신지옥인듯
"
개발,현직원,서울,2021. 04,3.0,"""사람이 좋지만 돈은 어떻게 벌어야할지.. 나도 회사도..""","
사람들이 좋음 전체적 분위기도 화목한듯 꼰대는 확실히 없음
","
그냥 돈돈돈돈 사람 갈아서 일하면서 돈은 너무 안준다 그래서 30대가 별로 없음
","
제발제발 이상한거 하지말고 제대로 된거 하나햤음 좋겠어요
"
개발,현직원,서울,2021. 04,2.0,"""지인이 온다면 극구반대 팀바팀 업무강도이며 연봉 동결하고 야근수당없고주말수당도 없음""","
연차는 그나마 자유롭게 쓸수 있음수평적 분위기헬스케어
","
자유로운 연차사용 그렇지만 연차지만 연락옴헬스케어가 필요한 사람은 정작 못 받음(일이 많아 갈수 없음)낮은 연봉, 야근수당 없음 주말수당 없음그룹이라고 부르기 뭐한 계열사
","
트렌트를 읽으라면서 정작 트렌트를 못 읽음.개발직군 연봉 동결하면 1/3은 나갈듯
"
기획/경영,현직원,서울,2021. 03,5.0,"""매우 좋게 살 수 있는 곳편안분위기, 공무원급의 안정성""","
연차 윗사람 눈치 안보고 쓸 수 있음전체적으로 직원의 계발을 신경쓰는 곳
","
생각보다 많은 월급 루팡이 있으며 이상한 꼰대 문화가 존재함
","
별로 없는데, 좀 투명했으면 좋겠다. 중요사항은 알려주세요
"
서비스/고객지원,전직원,서울,2021. 03,5.0,"""그래도 많이 유명한 기업인데현재 경쟁사들이 많아서 분발해야 할듯""","
가족이라는 타이틀을 두고 정말 가족처럼 지내는 문화가 있어서 좋음구성원 간의 배려라는게 존재함
","
일의 전문성은 있으나 협업하는게 조금 부족함개인 업무 처리 위해 다른 구성원들의 업무 지원이 어려움
","
구성원들의 업무 환경 등을 수시로 체크하여 원활한 업무가 되도록 했으면좋겠습니다
"
개발,전직원,서울,2021. 03,3.0,"""다양한 개발 경험을 살릴 수 있는 곳, 성장할 수 있는 기회가 많이 제공됨""","
분위기에 대한 억압이 없고 다양한 프로젝트를 경험해 볼 수 있어서 노력에 따라 성장 가능하다.
","
장기 근속자에게 큰 메리트가 없어서 오래 다니고 싶은 회사는 아님
","
직원들의 퇴사율을 확인하고 문제점을 파악하여 적극적으로 문제 해결을 해 나갔으면
"
기획/경영,전직원,서울,2021. 03,2.0,"""미래를 기대하기 어려운 기업, 나 만 생각하는 임직원 마인드""","
일을 안하려고 하면 충분히 안하면서 월급 루팡 가능.업무 로테이션이 상대적으로 잦으며 여러가지 경험을 할 수 있음.
","
업무 역량, 팀웍 등 보다 정치적 라인이 중요함.임원에 대한 불신이 가득하며 블라인드 글만 찾아보더라도 회사 분위기와 조직 문화를 느낄 수 있음.
","
사람에 휘둘리지 않고 눈치보지 않는 판단과 결정이 필요하며, 직원들에게 신뢰를 얻어야 함.
"
개발,현직원,서울,2021. 03,2.0,"""전형적인 SI 업체이지만 실력은 그닥. 사람 갈아서 쓰는 곳.""","
인프런 무료 제공. 팀 잘 선택하면 편하게 근무할 수 있으나 실력은 늘 수 없음. 프리랜서 대우가 좋음.
","
몇 년 째 연봉 동결. 제대로 인수인계 체제가 없어 하드 코딩으로 운영하는 중. 빨리빨리 대체 인력을 찾느라 거의 프리랜서 위주의 채용.
","
신사업으로 돈을 벌고 싶은 마음은 알겠지만 사내 시스템과 직원들 분위기를 안정화 시켰으면. 제대로 된 업무 인수인계 부족
"
개발,전직원,서울,2021. 03,3.0,"""적당히 일하고 적당히 워라벨 즐기면서 다닐 수 있는 회사""","
프로젝트 부서가 아닌 이상 대부분 칼퇴가 가능한 회사
","
열심히 일한다고 특별한 보상을 받기 쉽지 않은 회사..
","
스탭 인원을 줄이고 실제 돈바는 인력을 더 많이 구성해줬으면 함
"
개발,현직원,서울,2021. 02,3.0,"""같이 일하는 사람들이 좋아 버티는 느낌의 회사, 욕심없이 다니는 곳""","
연차 자유롭게 쓰게해줄 수 있는 분위기로 바뀌고 있음 (길게 말고 한달에 한번 정기적인 느낌으로)
","
의사결정이 느린점, 개발자 역량을 주도적으로 늘리기 다소 어려운 환경
","
직원들의 목소리를 조금 더 듣고 반영해주길.. 배려보다는 독단적인 느낌이 강함
"
