직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,현직원,서울,2016. 03,4.0,"""SAP 개발자가 우선시 되는 기업. 나머지는 찬밥신세 주력은 SAP""","
배울 수 있는 기회가 많다. 그래도 대기업이라 계열사들의 덕을 많이본다
","
계약직 프리들을 정직처럼 써먹는다. 야근에 철야에 주말근무에 개발만이 아닌 다른것도 시킨다
","
SAP 만이 아닌다양한 각도에서 투자를 했으면 한다. 너무 한곳만 파는것 같다. SI 업체로 전향하여 조금 어려운 시기이다
"
개발,현직원,서울,2016. 03,4.0,"""팀단위의 가족같은 분위기인거 같으나... 계속해서 SAP 이외의 사업을 발굴하고 있음 주력은 B1""","
자신의 일만 처리하면 연차를 자유롭게 사용할 수 있으며 백업체계는 미진하여 휴가중 일을 처리, 교육에 대한 지원이 좋음
","
평가에 대한 객관적이 데이터가 없음 대충하는 느낌, 복지가 좀 약하다는 생각
","
회사사정이긴 하지만 연봉동결로 신경좀 써주세요, 복지를 보고 오래다닐수 있도록 괜찮은 복지환경을 만들어주세요
"
개발,현직원,서울,2016. 01,3.0,"""회사 내부 관리 수준을 높이는 여러 시도를 하고 있으나 IT업종과는 맞지 않는 프로세스도 도입되고 있어 불필요한 업무가 증가되고 있는 경향이 있음. 아직도 과거 대기업군에 속해 있을 때의 시절에 있다 착각하고 있는 것 같음.""","
과거 법정관리의 어려운 시기에도 퇴사자가 적었을 정도로 내부 문화와 직원 간 유대는 좋은 편임.
","
IT회사로서의 낮은 대외 인지도. 동종업계 비슷한 규모의 기업대비 빈약한 복리후생과 낮은 연봉 인상률.
","
급여 인상과 회사 기여도에 따른 합리적이고 공정한 보상 체계
"
개발,현직원,서울,2016. 01,3.0,"""복지가 좋고 보람이 있다. 가족같은 문화. 인맥을 타는 편.""","
교육을 많이 시켜줌. 출퇴근 자유로움. 휴가 자유로움.
","
인맥이 많음. 여자들의 뒷소문때문에 힘들 수 있음. 미래가 불투명.
","
고액 연봉자가 놀고 있는 경우가 많다. 업무 배분을 잘 해야할듯
"
개발,전직원,서울,2015. 12,2.0,"""점점 아웃소싱 업체로 변해가고 있습니다.앞으로 비전이 있을지는 의문""","
그래도 대기업 네임밸류에 가치가 있어 이직할때에 장점이 있습니다
","
앞으로의 사업목표에 따라 가치가 변할듯불안정한 상태임
","
큰 그림을 보고 사업을 하셨으면 합니다한때 몸 담고 있던 회사로 정말 걱정스러워 말씀 드리고 싶습니다
"
개발,현직원,서울,2015. 12,4.0,"""여성이 다니기 좋은 직장입니다. 성과를 내려고 막 몰아치는 회사아니에요. 칼퇴근해도 본인 일만 잘하면 뭐라고 안하는 분위기. 군대문화싫은 여성이라면 강추""","
오래다니고 싶은 직장입니다. 실력이 있으면 올라갈 수 있는 기업문화고요. (줄서기, 학벌, 인맥보단 실력, 융화, 재량이 중요) 조직문화가 정말 즐겁게 일 할 수 있게끔 조성됩니다.
","
고액연봉인데 노는 사람 간혹있음. 외주자에 너무친절하여 정직만 고생하는 경우도 있음. 한마디로 너무 느슨한 경향이....
","
연봉인상ㅋㅋㅋ........................
"
기획/경영,전직원,서울,2015. 12,4.0,"""본부, 부문별로 대우나 사내 인식이 크게 다르다. SAP 관련 개발자만 대우받음.""","
가족적인 분위기. 실적 압박이 별로 없음. KPI가 느슨함
","
본인의 성장이 더디다. 사업 분야가 정체되어 있고 새로운 사업 분야에 나서는 것을 두려워함.
","
신규 사업 추진에 힘을 써야 함. 계열사가 줄어듦에 따라 사업 다각화가 필요.
"
개발,현직원,서울,2015. 11,4.0,"""전반적으로 괜찮은 회사임.. 하기나름이지만야근거의없고 직원교육빵빵함. 가족같은분위기..""","
자율출퇴근제..복지나름괜찮음. 길게다니기에아주좋다고생각함. 직원간에팀웍을중시하며분위기는아주좋음.회사생활에스트레스없음
","
예전에잘나갔을때에는잏엏다는데..성과급이 거의없음..연봉인상율이굉장히낮다고생각함.. 최근에는연봉동결..
","
연봉인상율을좀더높여주었으면합니다. 성과급도주시면좋고..물론회사가이익이나야하지만..그외에는너무좋은회사입니다
"
개발,현직원,서울,2015. 10,3.0,"""그룹사 SM에 특화되어 있던 회사로 그룹 해체 이후 SI 로 전향 함.SI 에 대한 경험이 부족함.""","
기업 문화는 좋으며 휴가 사용이 자유로움. 여자가 다니기엔 최고의 직장 중 하나 임.
","
SI 로 전향 중 이며 그룹 해체 이후 임금 동결이 잦음
","
그룹 해체 이후 단기 성과만을 바라는것 같음. 좀더 길게 봐야 할 듯 함
"
개발,전직원,2015. 07,,3.0,"""웅진 그룹 소속사로 SAP에 강점을 가지고 있음""","
spa에 특화되어 있음.여기에서 잘 배워두면  자유롭고 편한 분위기. 칼퇴 가능. 휴가 자유롭게 사용 가능
","
그룹에 속해 있어서 그룹이 잘 되어야 같이 동반 성장할 수 있는 구조임. 좀 정체되어 있다는 느낌 혁신을 이끌어 내려고 여러가지를 준비하는거 같은데 잘 않됨.
","
구조 자체적으로 크게 변할 수 없는 거라 머라 말할게 없음 그냥 그룹의 발전과 같이 가는 상황
"
개발,전직원,서울,2015. 07,2.0,"""직원에게 다양한 역량을 요구함. 보수적인회사. 이제는 중소기업""","
개인에게 다양한 업무역량을 요구하여 일배우기에는 좋음.
","
성과에대한 보상이 적음. 기업문화 좋고싶어하나 그닥 안좋음
","
직원들에게 현실성있는 비젼제시와 그에따른 업무를 효율적으로 부여했으면좋겠음
"
금융/재무,전직원,서울,2015. 07,4.0,"""대기업이 되고 싶어하는 중소기업. 조직원 역량은 중소기업이나 원하는 수준은 대기업이라 힘든면이 있음""","
연봉수준이 높음. 남녀 차별없는 분위기가 여직원들이 다니기에 좋음
","
회의가 많음 업무 외 적인 행사, 모임, 봉사활동이 많으며 방향성이 모호함
","
너무 작은 것을 보지말 것. 조직간의 융화를 위해 출신지 차별, 계열사간 문화융합이 필요
"
개발,전직원,서울,2015. 06,3.0,"""전체적으로 편한 문화이나 부서마다 복불복이 큼""","
SM의 경우 칼퇴가능한 부서 많음, 하급자가 다니기에 문화가 편함 ,연차내는데 눈치 안보임,연봉수준 나쁘지않음
","
SI는 프로젝트에 따라 힘든경우가 있음, 상급자가 될수록 도리어 눈치가 보임 , 하급자가 상습자에게 말을 함부로 하는경우거 있음, 바쁜사람은 매일 철야할정도로 바쁨, 회사와 팀원들에게 관심없는 경우가 많음 ,출장갔다와도 사람이 온지 안온지 신경도 안씀
","
누가 일을 하고 누가 노는지 파악했으면 함
"
개발,전직원,서울,2015. 06,4.0,"""프리인력이 많고 업무강도 낮은것 같음""","
자유로운 분위기에 업무강도가 낮은 기업문화가 장점입니다
","
예전방식의 개발방식을 하는것 같고 최신기술 습득이 어려울수있음
","
체계적인 업무구조를 세우는 것이 좋을듯하고 새로운 개발방식을 도입해보는것도 좋을것같다
"
개발,전직원,2015. 06,,3.0,"""다양한종류의 사업에대한 웹구축 및 유지보수를 경험할 수 있다""","
중견기업에 맞게 다양한 그룹사이트의 업무를 경험해 볼 수있고 상사와 부하간에 강압적인 분위기가 덜한편
","
sap 위주 sap 기반인 느낌이 강해 웹사이트 담당자들은 소외감을 느낄수 밖에 없음개발적 기술 향상보단 관리 유지에 좀더 중점신기술을 적용하기 힘든 분위기 (신기술도입 리스크에 대한 부정적 시각이 많음)
","
관리자인지 개발선임인지 노선을 확실히 구분할 수 있게 제도를 명확히 했으면 좋겠고 웹 개발자들도 신경좀 써주면 좋을 것 같습니다
"
개발,전직원,서울,2015. 04,3.0,"""유연한 듯 하면서도 폐쇄적인 문화를 갖고 있음.""","
선후배 관계성이 좋은 편이면 돈독해지고자 서로 노력하는 편.
","
다시 성장할 수 있을 지 의구심. 보다 현대적이고 현실적인 방향을 모색해야 하지 않을까 싶음.
","
오래 된 직원이 많아서 안주하길 바라는 방향 보다는 보다 웅진의 특수한 장점과 혁신적인 과제를 안고 해결하면서 더욱 성장했으면 합니다.
"
개발,현직원,서울,2015. 03,3.0,"""SAP개발자나 컨설턴트라면 추천, 다른 분야라면 큰 성장은 어려움.""","
또또사랑의 경영이념에 따른 좋은 조직문화. 삶과 일의 균형. 팀마다 다를수 있음. 자유롭게 연차 사용 가능. 존경할만한 경영진들이 다수 존재.
","
계열사 매각으로 인한 사기 저하 및 불투명한 미래. SAP분야의 직원이 아니라면 개인의 큰 역량 발전이나 승진이 어려움. 개인이 알아서 성장해야 함. 사내정치, 라인 존재. 능력보다는 인맥 위주. SM과 SI의 심한 업무강도 차이.
","
SAP가 아닌 다른 분야의 직원을 위한 성장기회나 발판을 마련해줬으면 함.
"
기획/경영,전직원,서울,2014. 10,5.0,"""지금은 어렵지만 그렇다고 분위기나 비전이 어렵지는 않음""","
존경할만한 경영진과 자율적인 기업문화, 업무 분야에 따라서는 차이가 있을 수 있으나 경영이념인 또또사랑으로 직원의 발전과 고객의 만족을 도모하는 회사
","
무리한 투자로 인한 재무가치 하락 및 계열사 매각으로 인한 사기저하와 어두운 비전
","
끊임없는 비전을 제시하고 다시 신화를 창조하길
"
기타,현직원,서울,2014. 07,5.0,"""웅진홀딩스는 IT사업부문과 지주부문으로 나뉘어있음.  IT사업중 특히 SAP는 공정위 계열사부당거래등의 이슈로 성장이 좋음. 지주부문은 계열사를 관리하고 컨트롤하는 그룹조직.""","
웅진의 기업문화는 직원들이 일하기 대단히 좋음.  교육, 창조. 혁신을 강조하고 사랑하고 또 사랑한다는 또또사랑이 경영정신임.
","
주력 계열사 매각으로 그룹규모가 과거에비해 많이 작아졌음
","
일안하는사람은 짤라주세요.
"
개발,현직원,서울,2014. 07,3.0,"""기간계시스템 (SAP)쪽 개발자라면 추천. 웹/모바일 분야는 하락세.""","
출퇴근이나 휴가가 자유로움. (특히 SM쪽) 여자들이 근무하기 편함.
","
성장가능성? 잘 모르겠음. 일에 대한 성취감을 얻고 싶다면 비추천인 회사.
","
웹이나 모바일은 너무 계열사 의존적임. 기간계시스템 이외에 웹/모바일 분야에도 전문인력 고용 및 투자가 필요할 듯.
"
기획/경영,전직원,2014. 06,,4.0,"""내 인생에서 직장이란 이런 것이다. 라고 알려준 회사! 조직문화가 돋보이며, 일을 배우기엔 매우 좋은 회사!""","
조직문화가 돋보임. 선배들에게 배우는 게 참 많음. 웅진 특유의 기업분위기가 있어 항상 생동감이 넘침.
","
인맥을 많이 타는 편이며, 현재 그룹사정으로 미래가 불투명함. 입소문이 많은 것도 특징적임.
","
캐시카우를 내놓으며 미래의 먹거리가 절실합니다. 화이팅!
"
개발,전직원,서울,2014. 06,4.0,"""회사 분위기도 좋고 업무 하기 나쁘지 않습니다.""","
불필요한 야근 강요 없고 휴가 필요 시 눈치 보지 않고 쓸 수 있습니다.
","
그룹이 어려워져서 연봉 상승엔 제약이 있을 수 있습니다.
","
없음
"
영업/제휴,현직원,서울,2014. 04,3.0,"""영업의 인생을 살게 해 준 회사다""","
자유로움과 역량에따른 보수
","
인간적이지않은사람들이많다
","
일정월급을 보장해주었으면 한다
"
영업/제휴,현직원,서울,2014. 04,4.0,"""고민되지만 남게되는 회사""","
복지가 좋고 보람이 있다.
","
인간관계가 원활하지 못할 때가 있다.
","
매출을 올려주고 직원 환경을 좋게 해 주세요.
"
엔지니어링,현직원,대구,2014. 04,3.0,"""사회가 어떤곳인지 알게 해 준곳""","
각자가 팀으로서의 자율성과 책임감
","
업무시간(회식자리포함)의 과다로 인한 개인 시간부족
","
직원들의 근무환경에 관심을
"
개발,현직원,서울,2023. 10,1.0,"""워라벨이 없는회사. 시대와 맞지않는 정책으로 퇴화하고 있다""","
장점은 대용량 트레픽에대해 이해를 할수 있고 대량 발송 플로우를 알수 있다
","
하늘에 계신분 마음대로 회사 방향이 결정된다. 많은 사람들이 바뀌고 잏다
","
귀를 기울이고 방향성을 매출만 보지 말고 사람을 보길 바란다
"
개발,전직원,서울,2023. 10,2.0,"""대표가 회사를 주무르고 휘두르며 나락의길로 인도하는 회사""","
아침식사 제공, 설/추석 상여금 지급, 징검다리 휴무시 전사 휴무 제공(개인 연차 사용)
","
솔루션이 서버환경에 영향을 너무 많이 받음, 어떤 환경이든 크고작은 장애 발생, 대표님 중심의 회사(중심이 아니라.. 독재 회사수준)
","
그렇게 좋은 솔루션을 가지고 왜 그따위로 운영을 하시는지 도무지 당최 알수 없습니다. 지금 있는 고객사 관리나 제대로 하지 뭔 사업을 더 펼쳐보겠다고 하는건지 이해가 안되네요.
"
개발,현직원,서울,2023. 09,5.0,"""회사에 퇴사자가 많긴 하지만 개발자로서 배울점은 충분히 많음""","
개발로서 배울점 많음, 꼰대 문화 없음, 회식 강요 안함, 자유로운 복장 , 친근한 분위기
","
복지 및 처우가 애매함, 워라벨 보장이 잘 안됨. 퇴사자가 너무 많음.
","
회사 분위기가 재미있고 전반적으로 밝아졌으면 좋겠어요..
"
개발,전직원,서울,2023. 07,2.0,"""길게 안정적인 회사를 다니고 싶다면 추천한다.""","
기업 이메일 서비스 및 푸시 서비스로 안정적인 매출을 가지고 있다
","
서비스 개발쪽이 아니라면 잦은 외근 및 거래처의 모든 불평불만을 들어야 하며 사내문화는 월례조회 등의 구식문화가 존재
","
직원들의 의견을 조금 더 수렴해줘야 할듯
"
개발,전직원,서울,2023. 06,3.0,"""고객사가 너무 많고 커서 유지보수에 많은 시간을 쏟는 회사""","
아침 김밥 아직도 주겠지?선릉역에서 가까움휴게실있음
","
사실 개발일을 많이 하지 않음기존 솔루션 복붙으로 고객사 들어가지만 모두 요구조건이 달라 유지보수 어려움
","
직원이 원하는걸 모르는 것 같아요점점 이상한 사람들 고용한다는 얘기가 있어요 아쉽네요
"
영업/제휴,전직원,서울,2023. 06,2.0,"""대표가 왕인 회사이고 상명하복이 심한 회사, 윗선은 대표 망 잘 듣는 인원으로 구성""","
월급 잘 나오고 복지는 좋지 않으나 그냥저냥 다니기 괜찮음
","
대표가 강압적이고 본인 지시대로 움직이길 원함. 밀 안들으면 힘듦
","
보다 직원과 소통하고 이해하려고 노력하는 자세 필요합니다
"
개발,전직원,서울,2023. 06,2.0,"""1년이상 근무한 직원을 찾기가 손에 꼽을 정도로 퇴사율이 높다.히스토리 관리가 전혀 안되고 시니어급 부재로 물어볼 사람도 없다..""","
선릉역 3번출구에서 5초 앞에 있는 회사카페 음료 간식 제공대표 눈치만 보고 하루하루 현상유지에만 급급한 직책자들 덕분에 직원들은 성과나 성장에 대한 압박이 없어서 편하게 근무 가능이직 준비하기에는 최고의 근무환경
","
무능력한 임원, 고인물 팀장사내행사는 주말끼고 1박2일 재택근무는 단 1일도 없음성과금 없음 (식대도 안되는 명절상여금은 있음)복지는 거의 없다고 봐도 됨
","
어치피 대표 한마디에 모든게 결정되기 때문에 개선이 될 확률은 제로에 가까움.회사에 실력있는 리더급 한명정도는 영입해야 하지 않을까
"
데이터,전직원,서울,2023. 06,1.0,"""최악의 회사였음. 어떻게 돌아갈수있는지 의문이며 이간질 정치질 난무 + 업무 엉망 + 과거에 멈춰있음""","
전철역과 매우 가깝다는 장점말고는 눈씻고 찾기 힘듬.. 터치는 많이 안 심한점? 다만 뒷말이 많다
","
수평적인척 체계적인척 하지만 과거에 멈춰있는 IT 회사 그 이상 그 이하도 아님. 나는 아니겠지 하고 들어갔다가 물경력되기 쉽상. 술과 밥이면 된다고 생각하는 사상 가득함. 업무적으로 될수있는게 없음. 1박 행사 저녁행사 다수
","
없어요 아무것도 안바랍니다. 그냥 쭈욱 같을 것 같네여
"
개발,현직원,서울,2023. 06,4.0,"""신규입사자들이 많은 편. 업무 교육도 많이 해주고개발적으로 공부하면서 적용해볼 수 있는 기회 있음.""","
2주에 한 번 클린코드 등 외부초청강의, 도서지원만족스러운 급여. 사람들 분위기 좋음.
","
출근 시간 전에 사내카페(김밥 제공)를 이용하도록 제한되어 있음.
","
계속해서 직원을 많이 뽑으려는 것 같은데 사람 많아지면 괜찮아질듯 함.
"
개발,전직원,서울,2023. 05,1.0,"""오래된 중소기업 문화도 복지도 오래됨 젊은 마인드는 아님""","
역시 아침 제공과 역에서의 접근성 그것말곤 좀.....
","
솔루션 cs부서는 비추 개발팀에 들어온 주니어가 놀래면서 왜 그렇게 야근하냐고 물어봄
","
이직률이 잦다는건 그만큼 메리트가 없다는건데 관심은 있으나 적극적인 대처를 생각해주시길
"
개발,전직원,서울,2023. 05,2.0,"""너무 보수적이고 사람들이 자주 퇴사한다. 사람들 자체는 좋다. 다만 그뿐일뿐...""","
아침에 조식을 주고 이것저것 제공해줘서 점심값이 안들어었다. 사람들이 좋아서 퇴사하기가 힘들었다. 시차 출퇴근제 가능.
","
레거시의 늪에서 헤어나올 수 없어서 자기 발전이 없었다. 열린 척 엄청난 보수적인 분위기. 제한되는 것이 많았고 물경력 되기 딱 좋음.
","
IT회사라면 IT회사다운 모습을 보여줬으면 좋겠습니다. 인력이 너무 부족해서 힘들었어요.
"
개발,전직원,서울,2023. 05,1.0,"""매주 직장동료가 떠나가는 회사. 근본 문제를 해결하지 않고 사람만 보충함.언제 내 옆자리가 비어 있을지 모름.""","
사내 카페가 있어, 먹을것은 많이 제공됨,(업무 집중시간 및 이용제한시간이 있어, 이용에 눈치와 제약을 주지만, 그것만 아니면, 맘껏 먹을수 있다.)회식을 좋아하여, 모이는 자리를 많이 만들어, 지원과 친해질수 있다.('필수' 참석 요건이 있긴 하지만, 그것만 아니면, 괞찬다.)사내 행사 진행을 1박2일하는것을 좋아햐여, 주말 토.일중 하루는 회사에 사용하여야 하지만, 직원 유대감은 많이 쌓을수 있다.코로나 시국인데도, 마스크 쓰지 말고 일하라고 해서, 불편한 마스크 눈치 안보고 안써도 된다.
","
직원이 매주 바뀌다 보니, 인수인계도 제대로 되지않아, 맨땅에 해딩해야 된다.스타트업적인 면이 섞여 있어서, 신규 채용되는 직원과, 기존 직급 높은 분들의 의견차이가 있다.
","
직원 구성원들에 관심을 가지고,  회사 직원들을 유지하고 지켜나가고 싶으면, 요즘 마인드에 잘 맞추셔야 될것 같다.
"
개발,전직원,서울,2023. 05,1.0,"""별로에요 복지도 없고 회식은 뭘 그리 자주하며 한마디로 별로란말밖에 표현할 길이 없네요""","
연차 맘대로 쓸수있고 아침빵 김밥반줄 음료수줘요 선릉역에서 가까움
","
보고 배울사람이 없어요 윗 사람들도 꼰대에 고인물이라 일하기 쉽지않은 환경입니다.
","
계속쭈욱 그렇게 가세요 말해도 바뀌지 않을거같은데 제 입만아플거같습니다.
"
개발,전직원,서울,2023. 04,1.0,"""맨날 사람만 바뀌는 회사, 매주 들어오는데 매주 나감.""","
아침조식을 주어 아침일찍 오면 아침을 해결할수 있음, 사내에 라면도 구비해 놔서,야근을 해도 밥 굶을일 없음, 일이 많아,  회사에 자연스럽게 오래 있고, 식사는 자연스럽게 해결됨. 식비 아낄수 있어서 좋을수 있음,  정리되지 않는 부분이 많아 정리하는 스킬을 기를수 있음.  한주가 멀다하고 술 회식이 잦아, 술을 좋아하는 사람은 술을 많이 먹을수 있음.
","
연봉이 그리 높은편인지 모르겠으나, 근로계약시간이 9시~ 18시인데, 그시간에 출퇴근 할수가 없음, 눈치 팍팍 줌.
","
20~30대 위주로 대다수가 다니고 있는 회사인데, 마인드는 20년 전 마인드로 직원을 다루고 있는것 같아, 앞으로 미래가 걱정됨.
"
개발,현직원,서울,2023. 04,3.0,"""안정적이고 솔루션이 탄탄한 중소기업이다. 대기업군 고객이 많다. 거대한 IT시장에서 마케팅 솔루션이라는 시장에 잘 자리잡은 기업군으로 생각된다""","
요즘엔 인원도 많이 들어오고 회사 전체가 밝아졌다. 사원간의 소통도 잘되고 즐겁게 일하고 있다.
","
코로나 시기 인원의 퇴사등으로 여러가지 못한것들을 회복하는 모양새로 당분간 일들이 많은것 같다. 이도 잘 지나가기를 바란다.
","
직원들 입장에서 여러가지 복리후생등을 고려해주셨으면 감사하겠습니다.
"
개발,전직원,서울,2023. 04,5.0,"""사장님이 특이하시지만 하나의 업계를 일구고 20년 넘게 정상을 차지한 것만으로도 있어볼 만한 회사임""","
좀 좁긴 하지만 채널 마케팅에 대한 이해와 도메인 지식을 습득할 수 있음. 데이터베이스 마케팅은 인류가 물건을 사고파는 동안은 계속될테니 여기서 배운 도메인 지식으로 먹고 살만 함
","
너무 탑다운 중심으로 회사의 방향이 결정됨. 바텀업 문화에 대한 지원이 필요함
","
MZ 세대도 아니고 새로 온 친구들이 잘 적응할 수 있도록 많이 도와주세요. 너무 자주 모이자고 하면 힘들어합니다.
"
개발,전직원,서울,2023. 03,1.0,"""경직된 분위기. 그분의 말 한마디에 모든게 좌우되는 독재회사""","
선릉역 초초초역세권, 아침에 김밥줌(요새도 주는지..)
","
그분의 기분, 말에 따라 하루아침에 모든게 바뀔 수도 있음. 하지만 그분이 올바른 방향성을 제시하는지 잘 모르겠음. 개발직으로 일했지만 개발적인 마인드가 아예 없는 회사임.
","
그분의 기분을 맞추기보다 진짜 회사를 생각하는 마음. 개발자들이 왜 탈출하는지..
"
개발,현직원,서울,2023. 03,3.0,"""SaaS 형태와 솔루션 형태의 마케팅 자동화 제품을 보유하는 회사이며 주고객사들이 탄탄한 대기업군이 많다.""","
직원들의 이야기를 자주 들어주는 편인것 같다. 팀마다 다르지만, 일하는 방법의 변화 같은 새로운 것을 시도하고 있는듯 하다 -나름 재미있다.
","
시설이 조금 오래되어 보이는 단점이 있다. 요즘은 입사자가 많은 경우는 한달에 5명이상 들어오는경우가 있어서   누가누군지 잘몰라서.... 사람들을 알아가는자리가 있었으면한다.
","
복맇 생 등 잘 챙겨주셨으면 합니다.
"
개발,전직원,서울,2023. 03,4.0,"""변화를 추구하며, 새로운 트랜드에 발맞추어 가려고 하는 회사""","
새로운 트랜드에 따라 가려고 하는 모습도 보이고, 새로운 인력을 지속적으로 충원하여, 새로운 개발 프로젝트도 시도하는 등, 발전해 가는 모습이 보인다.
","
업무의 인수인계가 살짝 미흡한 면인 있어 보이긴 한다. 아직 옛것과 새것의 정리안됨 모습이 있긴 하다.
","
과감한 신규사업 및 프로젝트에 전폭적인 지원을 아끼지 않는 모습이 좋은것 같다.
"
개발,현직원,서울,2023. 03,3.0,"""역세권에 위치한 회사로 지하철에서 가깝고 내공?(엊력이 튼튼)이 있는 중소기업중 하나이다.""","
직원들 이야기를 잘들어 준다. 최근에는 사내카페에 음료랑 라면이 많아졌다. 건의사항을 얘기하면 잘들어주는 편인것 같다.
","
중소기업이다 보니... 아무래도 인력 부족으로 팀바이팀이지만 바쁜편인것 같다.빨리 시림들이 뽑혔으면 좋겠다.
","
복리후생좀 늘려주세요 ~~연봉도 올려주세요
"
개발,전직원,서울,2023. 03,1.0,"""잡플래닛 리뷰 조작 하는 회사가 진짜 있긴하네요. 같은 내용...의 조작글들..?""","
역이랑 가깝습니다.. 아침을 줍니다. 업무관련 책을 지원해줍니다.
","
최근 게시물이 정말 좋은 글만 올라오네요. 일부로 좋은 글만 쓰고 있다는 소문이 있던데 진짜인가봐요.회식하는게 좋은 건줄 아는 마인드. 저게 무슨뜻인지 아시죠? 보상 전혀 없다는거죠. 야근수당 없고, 보상체계도 없고, 밥 사주면서 우쭈쭈, 술사줄게, 밥사줄게...사람이 없어서 일 몰리기 심해요.일은 항상 닥쳐서 진행되구요. 판 뒤짚듯이 일이 매일 달라집니다.
","
사람귀한줄 알았으면 좋겠습니다. 당연히 모르시겠죠.
"
데이터,현직원,서울,2023. 03,4.0,"""선릉역에 위치한 회사임. 중소기업 임. 솔루션개발과 Saas형태의 개발을 두루두루 경험할수 있다. 새로운 인원들이 많이 들어오는 편이다.""","
간식(라면, 음료)가 많아지고 있다.... 얼마전까지 항상 모자랐는데....누군가가 건의를 한듯 ... 직원들의 의견 반영이 잘되는 것 같다.  입사를 하면 웰컴키느를 주는데 실용적인 것들이 있다..머그컴 무선충전 패드, 슬리퍼, 샤오미 팬, 면접볼때는 수건? ㅋㅋㅋ 개인적으로 샤오미팬이 마음에 듦
","
일이 좀 많은 편인것 같다. 세미나나 교육도 많다... 그래서 좀 바쁜 편이라 한주가 금방 가버린다....
","
좀더 좋은 복지해택을 많이 주세요 ~~ 부탁입니다.
"
기획/경영,전직원,서울,2023. 03,4.0,"""업력이 좋아서 개발 및 경력 커리어 쌓기 좋은 곳인거 같다.선릉역 초역세권이라 좋다.`""","
선릉역 초역세권이라 좋고업력이 길어서 장수하고 있는 IT기업임. 요즘 스타트업 IT기업 죽어가고있는데,꾸준한 매출이 잘 나와서 오래 다닐사람한텐 좋을거 같음 .
","
시설이 올드함, 인테리어가 좀 노후화 도이었음.주니어 급들이 좀 많아서 체계가 잡히기 전까지 조금 힘든거 같음
","
경영진에게 바라는 점은 없고.. 그냥 현행 유지 or 복지 개선 해주세요
"
개발,전직원,서울,2023. 03,4.0,"""새로움을 추구하고, it회사 답게 트랜드에 맞춰 가려는 모습이 보여 발전해 갈것 같은 느낌이 든다.""","
직원 복지에 힘써 주시고, 잘 지도해 주는면이 있어, 잘 따라가면 된다.
","
업무적인 것 외에 단결성이나. 사교적인 활동이 적은 느낌이 있다.
","
많은 변화보다, 추진력과, 꾸준히 밀고 가는면이 있으면 좋겠다.
"
개발,현직원,서울,2023. 03,3.0,"""선릉역에 위치한 개발회사이다. 대기업 고객사가 많은 편이라 회사 운영은 안정적인것같다.""","
입사한지 얼마 되지 않았는데, 1개월에 1회 사람들끼리 만나서 치맥도 하고 생일 축하같은것도 있어서 사람들하고 친해지는 자리를 마련해주니 참 좋은것 같다.
","
시설이 다소 올드한 편이다. 하지만,  신규사억 구매도 생각해보고 있다고 하니 기다려 보자..
","
복리후생을 더 늘려주셨으면 좋겠습니다...
"
개발,현직원,서울,2023. 02,3.0,"""회의할때도 직원간 소통도 잘되고, 윗분들도 경청해 주시는 모습이 있어 좋다""","
소통과 문화를 중시 여겨, 의사결정 과정에서도 아랫직원의 의견을 귀담아 듣고 적극반영해 준다
","
인력이 종종 변해, 인수인계가  작업 기록과 파일이 많아 정리하는데 시간이 걸린다.
","
서로 소통하는 모습을 오랫동안 유지하여, 신.구 조화가 이루어 질수 있으면 좋겠다
"
개발,전직원,서울,2023. 02,3.0,"""발전해가려는 의지와 모습이 크다. 조직원 모두가 열심히 하는 모습이 보인다.""","
임원진과 일반직원간의 소통을위해 열심히 노력하는 모습이 보여 좋다
","
신입사원이 많고, 종종 인력교체가 있다. 아직 정돈시켜야 할 부분이 군데군데 있다.
","
적극적으로 조직을 융합시키고, 체계적으로 이끌어 가려는 모습이 보기 좋고, 앞으로도  변치 않았으면 좋겠습니다.
"
개발,현직원,서울,2023. 02,4.0,"""IT 자체 솔루션을 보유한 중소기업이다. 사람들이 좋다, 기본적인 복리후생을 제공한자. 연봉은 높은편이다.""","
열심히 일하는 직원에게 기회가 주어진다. 기존 고인물들이 나가면서 새로운 직언들에게도 기회가 제공된다 . 따라서 열심히 일하면 적응하기 쉽다. 야근은 없는편이다.
","
오래된 직원들이 나가면서 인수인계가 잘안된 케이스들이 팀별로 간혹있다. 인원보강등이 되었지만, 아직도 약간은 혼란스러운 분위기이다.
","
현 직원들이 노력한 만큼 보상도 많이 고민해주셨으면 합니다.
"
개발,전직원,서울,2023. 02,1.0,"""대표의 대표에 대표흘 위한 회사. 버티기 힘든 회사""","
비 안맞고 갈정도로 쟈철역에서 가까웠음. 김밥 반줄??
","
장전 빼고 다. 일단 고객은 엄청 많이 유입되는데 관리를 아예 못함
","
무조건 영업만 물어오고 매출만 신경쓰면 안돼요
"
