직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
생산/제조,전직원,경기,2022. 01,1.0,"""딱히 좋은거 없고 야근수당 잘챙겨주지만오래다니기 힘든회사""","
장점보다 단점찾기쉬운회사작업복줌덴티움등에업구 광교에있는회사
","
강제금연,자율야근이지만 안하면 눈치줌시키는대로 일하면 욕먹음찾아서 하면 본인들 맘에 안들어 욕함인공지능이 되어야함
","
직원 퇴사시 새로 뽑으면 된다는 생각바뀌어야함 출근시 애사심 사라지는게 머때문인지아셔야 할거같아요
"
생산/제조,현직원,경기,2022. 01,4.0,"""개발자 대우는 진짜 잘해줌. 회사사옥 좋고 카페테리아 가격저렴""","
월급은 날짜에 맞춰 진짜 잘줌. 사원급은 마음 편히 눈치 안보고 다닐 수 있는 회사인듯
","
씨씨티비, 밥값, 쥐죽은 듯이 살아야하고, 인센에 대해서 어떻게 평가되서 나오는 지 않알려쥼 기준이 없음, 휴식 공간은 많지 않다는 것이 단점
","
인센에 대한 팀원들 평가가 어떻게 이루어지는 명확하게 알려주셨으면 좋겠어요.
"
생산/제조,전직원,경기,2022. 01,3.0,"""특근야근 수당, 인센티브 잘 챙겨주는 기업""","
사옥에 구내식당이 있음 야근,휴일근무수당, 인센티브는 정말 잘 챙겨줌 사람들이 좋음
","
야근과 특근이 잦음 팀장들 눈치 많이 보게됨 연차쓰기 부담됨(자세하게 적어내야됨)
","
수직문화 때문인건지 학교, 군대같은 느낌이 많이 듭니다.
"
생산/제조,전직원,경기,2022. 01,5.0,"""틀과 기강이 잡혀있고 배울점이 많고 성정을 배울 수 있는회사""","
과감한 투자와 설비 도입으로 더 나아가 배울 점이많인 회사
","
군대식 문화가 존재 하지만 사람마다 받아들이는 차이가 다름
","
신규입사자 교육 및 복리 후생을 더 지원 해줬으면 합니다
"
기획/경영,전직원,경기,2022. 01,4.0,"""무한한 성장이 가능한 회사 이며 향후 대기업으로써 대한민국 발전에도 기여할 회사""","
다른 회사 보다 월급이 높은편 입니다. 스스로 노력만 한다면 꾸준히 많이 벌 수 있습니다.
","
굳이 단점을 꼽아본다면, 상급자의 기분에 따라 회사 분위기가 많이 달라집니다. 하지만 이건 어느 기업이나 마찬가지 일겁니다.
","
서로 잘 챙겨주는 문화가 더욱 필요합니다.
"
연구개발,전직원,경기,2021. 12,3.0,"""다양한 업무를 빠르게 배울수있는 워라벨이 적은 회사 신입한테 추천""","
연구개발에는 아낌없이 투자하며 다양한 실험을 경험할수있음
","
수직적인 체계, 워라벨이 부족하나 시스템은 구축되어있음
","
수평적인 인사고가와 워라벨좀 높이면 만족할수있는 회사에요
"
연구개발,현직원,경기,2021. 12,1.0,"""워라벨 없음업무 할거 많음팀별로 대표가 들어와있는 카톡방이 있는데, 대표가 불심검문 마냥 대충 던진 ""원없이 소신껏"" 이라는 한마디에 성심성의껏 답장해야함""","
그럭저럭 괜찮은 급여밥 맛있음같이 일하는 사람들은 진짜 좋음
","
솔직히 딱 두글자로 끝낼 수 있는데 30자나 쓰라 하네""대표""
","
돈벌자고 회사 하는게 아니라 대표가 재밌어보이는거 만들고싶어서 하는 회사대표의 입지가 줄어들 기미는 안보이지만, 그 입지가 줄어들지 않으면 발전은 없을듯
"
연구개발,전직원,경기,2021. 12,1.0,"""워라벨이 전혀없는회사 다신 돌아가고 싶지 않아요 직원을 소중히 해주시길""","
아침 점심 저녁을 해결 가능 자취생들에게 좋음 월세 50퍼센트 지원 가능
","
눈치보고 야근해야하는 경우가 많았음 보고를 위해서 문제점에 해결방안 제시 끊임없이해야함워라벨이 전혀없고 늦게 일할수록 능력있다고 생각하는듯함
","
경영진이 너무 보수적인듯 퇴사한지 오래되너 이제 좀 바뀌었을지는 모르지만 직원들 워라벨 좀 챙겨주세요
"
생산관리/품질관리,전직원,경기,2021. 12,3.0,"""중소기업이지만 복지가 조금 갖추어진 중소기업이라고 생각하면됨""","
연차수당이있어서 남은연차를 수당으로 받을수있음도심에있음
","
야근을 강요하고 수직적인 관계가 분명함꼰대들이 조금있음
","
신규입사자들에게 너무 많은걸 바라지않고 같이성장한다는 마인드였으면좋겠음
"
인사/총무,전직원,경기,2021. 11,3.0,"""사관학교라고 평가할수 있음. 군대문화의 선두주자로써 개인의 주장을 펼치기 힘듦""","
자기성장의 기회로 많은 경험과 경력을 쌓을수 있는 기회가 주어짐. 책임감을 갖기에 많은 경험을 할수있름
","
개인시간 없음. 삶은 회사와 함께해야함꼰대 상사들이 많음
","
선구화된 마인드를 갖고 직원들을 대하면 좀더 나은 회사로 성장가능
"
영업/제휴,전직원,경기,2021. 11,3.0,"""업무 강도가 힘들고 회의도 많고 보고도 많다""","
연봉의 경우 같은 연차에서 받기 힘든 금액이다 많이 주기는 하지만 명목이 많다
","
업무강도가 힘들고 특히 주말이나 휴일에 대표 주도아래 등산 축구 자전거 등 의무사항
","
주말은 존중해 주었으면 한다 쉬는날 너무 활동이 많으면 사기 충전이 힘들다
"
생산/제조,전직원,경기,2021. 11,2.0,"""군대, 사관학교, 그 이상도 이하도 아닌 곳인간적인 살을 원한다면 비추천""","
아이템이 다양하고 팀에 한명 쯤은 괜찮은 일잘하는 사람이 있어서 배울게 있음퇴사하고 여기 출신이라고 하면 인정해줌
","
대표 일인 체계로 움직이는 시스템투명하지 않은 대표마음인 인사평가 및 촐퇴근 및 행사 까라면 까야하는 전형적인 군대식 수직구조
","
인맥으로 앉아있는 월급루팡들오래되고 고여서 썩은물들걷어내지않으면 미래는 없을듯요
"
영업/제휴,전직원,경기,2021. 11,1.0,"""모든이가 그분의 한마디에 벌벌 업무도 업무지만 그 외 스트레스가 많은 업체""","
잘 적응을 한다면 주니어임에도 많은 경험을 할 수 있습니다.새로운 것에 도전을 한다면 괜찮은 환경입니다
","
보고서 작업이 많고 모든 작업이 수기인지라 시간이 오래 걸림한명의 의견에 너무 좌지우지 되며 정치싸움으로 실무자 또한 너무 많은 피로도가 있음
","
바라더라도 변하디 않겠지만 사람은 부속품이 아니고 쓰다버리는것이 아님..
"
생산관리/품질관리,현직원,경기,2021. 11,1.0,"""중소기업인데 대기업인줄 아는 것 같음ㅋㅋ군대같은 회사임""","
야근수당 나오고 새건물이라 깨끗하다 주차장이 있다 광교 위치
","
인센티브가 있는데 팀장 권한으로 등급을 나눠서 주기 때문에 팀장 눈치보면서 다녀야함 월급이 매달 다를 수 있음야근 개많음 야근 좋아하면 와도 됨복장 제한있음쉬는시간이 있어서 그 외 시간에는 화장실 가는것도 눈치 줌
","
직원들을 위한 회사로 만들어주세요축구도 원하는 사람만 뛰게 해주세요불필요한 야근 강요하지 마세요
"
생산/제조,전직원,경기,2021. 10,2.0,"""외관이 좋은 회사, 주차장이 지하에 있어서 엘리베이터로 출근 가능한 회사""","
돈으로 서운하게 하지 않는다. 근퇴가 중요한 회사, 주차장과 건물이 연결돼 있어서 좋고, 건물을 단독으로 사용해서 좋다
","
권위적이고 수직적이다. 직원을 소모품으로 사용하는 회사, 누구든 들어올 사람은 많으니까... 고인물들이 물 흐린다
","
사람들이 자주 나가는 이유를 찾아봐야할듯... 너무 힘들었다
"
생산/제조,현직원,경기,2021. 10,3.0,"""굉장히 보수적인 회사 하지만 회사가 잘되면 돌아오는 이득은 많음 괜찮은 회사임""","
지원을 아끼지 않음 고장나거나 없는거라던가 미루지 않고 작업자에 편의성을 추구함
","
보수적이고 사내 정치가 심하다 윗 사람들에게 조금만 잘못 보이거나 특정 다수에게 한번 걸리면 끝도없음
","
회사 비전은 밝지만 보수적이지 않고 여러 의견은 받아들이는 회사가 됐으면 좋겠음
"
생산관리/품질관리,전직원,경기,2021. 10,4.0,"""의료기기 업종에서 전문성있는 노하우와 지식을 쌓을 수 있는 곳""","
급여가 좋고 업무면에서 정확하고 전문적인 업무의 다양성등 배울점이 많음
","
보고량과 업무량이 많아 실무에 집중하는 시간이 상대적으로 부족한 것 같다.
","
전체적으로  딱딱한 분위기가 아닌 부드러운 업무분위기를 조정해 준다면 더 좋은 업무성과가 나올거라 기대 됩니다.
"
생산/제조,전직원,경기,2021. 10,4.0,"""편하고 자유로운 분위기로 업무에 임할 수 있는 회사""","
유니폼을 제공하며 편한 복장이 가능, 밥도 자기가 먹고 싶은 만큼만 먹을 수 있고 선택적으로 샐러드도 먹을 수 있어서 좋았다. 매점을 층별로 제공하며 저렴한 가격으로 간식을 먹을 수 있어서 좋았다.
","
야근이 꽤나 많은 편, 야근 수당으로 돈 많이 벌고 싶다면 추천. 부서별로 혜택에 차이가 있는 편이다, 입사시에 자세히 알아보고 들어가는 것을 추천.
","
부서별로 주어지는 혜택을 조금 맞춰줬으면 좋겠다.
"
생산/제조,현직원,경기,2021. 10,5.0,"""복장,금연 등 제약은 있지만 다른면에서는 자유롭고 업무분배가 잘 되어있어 일이 힘들지 않은 회사""","
눈치 안보고 자유롭게 퇴근 가능하며야근도 자유롭게 할 수 있음식당밥이 맛있고 밥이먹기 싫을땐 샐러드도 먹을수있음건물이 깨끗하고 좋고 사내에 매점이 있음업무분배가 잘 되어있는 듯 함
","
회사에서 나눠주는 근무복과 어두운계열의 슬랙스만 입어야 함회사에 흡연실이 없음 (흡연자에게 안좋음..담배피우면 안됨)서로에게 지나치게 친절해야하는 분위기라 조금 힘듬
","
복장이나 담배같은 개인의 자유를 좀 주셨으면 좋겠습니다.이런것만 풀려도 더 좋은 회사가 될것같아요
"
생산/제조,전직원,경기,2021. 09,2.0,"""사회초생년인 고등학교 애들 일하기 좋은곳""","
사원 선임급은 식비 지원 해줌,  강제 적인 야근 없음 자신이 하고 있는 일만 확실하게 끝내면됨
","
보고를 위한 보고가 많음, 위에 눈치보는 사람이 많음, 역량을 펼치기에는 한 없이 부족한 회사임.
","
너무 대표의 눈치만 보는거 같음, 일처리가 너무 느림
"
서비스/고객지원,전직원,경기,2021. 09,3.0,"""익숙해지면 편한 회사, 하지만 새로운 사람들이 익숙해지기 점점 어려워지는 회사가 되는듯???""","
팀마다 분위기가 많이 달라서 유한 팀장을 만나면 휴가 사용도 나름 자유롭다 진급하고 야근하면 돈은 나쁘진 않다
","
부서간 소통이 부족함, 고인물만 남아서 더욱 쇠퇴하는 느낌, 실무자들이 일하고 싶어도 무시당하거나 동기부여가 안됨
","
팀장급의 혁신이 필요해 보입니다. 새로온 사람들은 예전보다 더 적응하기 힘든 환경이 되어가는 것 같아요
"
디자인,전직원,경기,2021. 09,3.0,"""제가 다녔을땐 과도기라 기억남는건 야근 엄청했던기억밖에""","
인센티브가 나오고 야근은 많지만 사람들이 다양하고 많은
","
야근이 많고 군대식 문화에 축구를 좋아하는 대표때문에 강압
","
축구좀 그만 강요하세요 그리고 복지에 좀더 신경쓰셨으묜 핮니다
"
영업/제휴,전직원,경기,2021. 09,1.0,"""대표이사와 그를 추종하는 팀장만 있을 뿐파리목숨보다 못한 직원들""","
1 야근을 하면 동종업계보다 연봉이 높아 보임2 수직적 조직문화를 직접 경험해볼 수 있음3 보고서를 매일/주간/월간 쓰다보니 작문실력이 는다4 독후감은 역시 내돈내산한 책으로 읽어야지! 5 성공하는 사람들의 습관, 감사의 표현을 매일 작성할 수 있다6 사내 축구장 통해 체력증진 가능, 알아서 리그도 편성7
","
회사 임원들이 ㄴㄷㅂ 에 불려간게 한두번도 아니고 대표이사 폭주에 사리분별 못하는 팀장들, 영어도 못하는 해외영업 팀장, 대표 친구 아들 딸 입사해서 일은 커녕 수습해야 하는 조직, 승진하면 축하가 아닌 관리팀이나 팀장이 얘기할때까지 숨겨야 하는 구조제 정신이 아닙니다. 요즘은 관리팀에서 평점 관리도 시키나보네요
","
적어도 노동법은 지켜야죠? 눈가리고 아웅하면 끝인가요?
"
전문직,현직원,경기,2021. 09,2.0,"""가족회사같고, 팀마다 다르겠지만 군대문화""","
지속 성장 가능화려한 겉모습 외엔 크게 없는거 같다.ㅌ
","
수평적, 대표의 놀이터 등 성장할 기회가 많으나 쉽게 되지 못할거같다쓸대없는 보고 잡일이 너무 많다
","
합리적인 규정을 통해 누군가는 불이익를 받지 않도록 노력해주면 좋겠다.말도안되는 이상한것들이 너무 많아
"
연구개발,전직원,경기,2021. 09,3.0,"""일한만큼 대우는 보장받을 수 있지만 경직된 군대 분위기를 가지고 있다.""","
빠른 의사 결정으로 업무 진행이 상당히 빠르게 추진 할 수 있다
","
매주 보고가 일반화 되어 있고 딱딱한 수직적인 조직 문화가 있다
","
팀별 혹은 그룹별로 협업 할수 있는 기업문화가 되었으면 한다.
"
생산/제조,전직원,경기,2021. 08,2.0,"""개발자들 일거리가 너무 많음 야근은 선택이 아닌 대부분 필수... 주먹구구""","
야근비식대근무지근무자들 성격 , 환경 등주차등등 장점이 있음
","
보고서, 카톡보고, 메일보고 근무지, 야근, 연차 눈치, 코로나시국에도 단체활동 뭐 겁나많음
","
직원들좀 잘챙겨주세요. 정치 그만하시고, 귀좀 열어주세요
"
영업/제휴,전직원,경기,2021. 08,2.0,"""근무 외 회식이나 주말에 등산 등 반강제적인 부분이 많았고 영업부 사무실을 논의 없이 갑자기 옮겨 자취방 구한 의미가 없었던 기억이 있습니다""","
덴티움을 키운 회장님의 역량을 배울 수 있어서 좋았고 규모가 컸습니다
","
군대식 분위기가 신입에게는 상당히 어렵게 느껴졌었던 기억이 있습니다
","
팀장님들은 보고할 때 좋은 쪽으로만 이야기하는 것 보다 회사 미래를 보고 보고를 했으면 좋겠습니다
"
생산관리/품질관리,현직원,경기,2021. 08,4.0,"""신입들이 초반에 일배우고 회사 체계 배우기 좋은거 같다""","
퇴근시간에 자유로이 퇴근이 가능한거 같다. 밥이 맛잇고 회사 뷰가 좋고, 교통편이 편리하다
","
주변이 다 신축건물이라 월세가 비싸다. 신입이 돈벌기엔 좀 힘든구조
","
아직 신입이고, 일한지 얼마 오래되지 않아 바라는 점은 딱히없다
"
연구개발,전직원,경기,2021. 08,1.0,"""각 팀장 급 들이 꼰대라서 아래 직원들을 너무 힘들게 하는 회사""","
사옥이 크다. 광교에 위치하고 있다. 밥은 맛있다. 또래가 많다.
","
단순 보고를 위한 업무 보고가 너무 많아 정말 비효율적
","
군대와도 같은 수직적 문화나 눈치 보며 업무해야하는 부분이 개선됬으면 좋겠다.
"
생산/제조,전직원,경기,2021. 08,1.0,"""참 보수적인 회사문신? 오 절대 안돼요ㅋㅋㅋ극혐수준 팔토시하고 다니라하고 왠만하면 다 가리라하고바지? 무조건 검은색 슬랙스^^머리? 여자는 염색 절대 안돼고 무조건 묶어야하고남자? 호일펌 빠글거리는 펌, 염색 안돼요 ^^ 그렇다고 반삭하면 반항하냐고 꼽줍니다^^학교보다 더 한 회사!""","
장점이 있을까요 과연 이 회사가?돈이 안밀리고 잘 줌인센티브가 나옴명절에 선물 + 상품권 십만원그냥 저절로 눈치가 생김이상 무
","
단점이야 많고 많지만 담배는 왜 못피우게 하는건지기호식품인데 조선시대도 아니고 ㅋㅋㅋ왜 그러시는지;제발 팀장들 일 못하는거 왜 아래 애들이 책임져야함그래놓고 맨날 욕먹는건 아래애들 ㅋㅋ 어휴 지겨워경영팀이 일을 잘 못함 대표 눈치보는게 지네 하는일아 업무시간에 화장실 가지말라함 ㅋㅋ점심시간 40분이였는데 최근 50분으로 늘려줌ㅋ근데 늘려준걸 2번째타임을 줄여놔서 ㅋ3번째 타임이 엄청 갈어짐 근데 화장실을 가지 말래 ㅋ 여자들 그날일땐 어쩌라고 지들 남자라고 막말하는건가 ㅋㅋ 또 걸리면 얼마나 큰 벌 주시려고 ㅋㅋ
","
제발 눈치좀 그만보고 한 사람으로 인해 퇴사한 인원이 많다면 그 한 사람 집중적으로 좀 봐라 그리고 팀원좀 키우려고 노력좀해 뭐하냐 진짜 니들 먹고 살려고 아둥바둥 팀원들 머리에서 나온 아이디어 니네 주머니에 들어가게 하려 하지말고 제발 같이 머리 맞대고 같이 아이디어를 짜던지 아님 보고서에 제발 너 이름좀 쓰지마 너가 한게 뭐가있는데 도대체?사람 보는 눈좀 키웠으면 마음에 들면 뭐하냐 팀원들 힘들게 해서 다들 그만둘 궁리만 하는데 너한테만 맘에들어 뭐하냔말이야, 아랫 직원에게 채찍질도 했으면 당근도 줄줄 알아야지 매번 채찍질하는건 학대야, 혼냄은 당연히 있어야 하지만 칭찬을 해줄 수 있는 사람이 되야지 너가 하루를 돌아봐 칭찬해준게 몇 있나 한번도 없을 거야 넌 원래 그런애니까 ㅋ그리고 회사가 모든 팀이 각자 논다는게 너무 느껴짐 지들끼리 서로 보고하고 서로 챙겨가려는게 보이는데 왜 그러는건지는 대표한케 잘보이려고 그러는 거겠지만 좀 합심좀 해라 좀 제발 좀! 각자 행동좀 하지말고 개발에서 부탁하는 시편 생산에선 말좀 잘 들어주고 생산에서 시편만들기 위한 자재, 기계 등 개발이 꼭 챙겨다주고 품질 너네도 제발 협조전 안받았다고 안하지말고 일 미루지말고 좋은 제품을 만들자는건지 서로 자기 제품을 만들겠다는건지 모르겠네 ㅋㅋ 개발은 제발 쓰잘떼기 없는것좀 그만 만들었으면 좀 제대로 듣고 제대로 된 것좀 만들어 오길 현장에 필요 없는 물건 다 치워 니네 보관함아니잖아 ㅋ 어짜피 혼나는건 결국 생산이니까 ㅋㅋ연봉협상시 동결인 사람들 동결이라고 말 전달 해주고, 동결인 이유 설명 해줘, 니네들 할일 그거 아니냐? 대표 눈치 보는게 아니라 적어도 팀원들 급여는 잘 챙겨줘야지 ^^ 어쨌네저쨌네 너네만 힘든거 아니다 다 힘들어 제발ㅋ;
"
영업/제휴,전직원,경기,2021. 08,2.0,"""오너가 직원들 데리고 배틀로얄을 찍느라 팀장급들은 자기 살 길 트면서 오너 비위맞추기 바쁜.. 모두에게 빡센 곳.""","
일을 배울 수 있다. 오너의 세밀함.. 치밀함.. 그 모든 요구를 맞추어 일을 해 내려니 제대로 안할 수 는 없다. 급여는 평균보다 좀 나은 정도..
","
지금도 그런가.. 입사 후 매일 7시 반 오전 회의, 저녁 9시 반 정도.. 가 가장 일찍 퇴근한 경우였고.. 오너가 사람을 해외로 보내는데 결정하라고 기간을 2, 3일 준다... 팀장급은 예쁨받아야 하니까 선택된거라며 가라고 은근한 압박을 준다.. 일은 개처럼 하게되고 선택도 선택이 아닌 강요에 의해 하게된다.. 물론 이주하는데 준비 시간도 2주? 정도 줬었가..
","
세상 많이 바뀌었으니 정도껏 하십시다. 술마시고 개 되는 팀장급들은 좀 처리해주세요.
"
생산/제조,현직원,경기,2021. 07,4.0,"""위치가 동수원ic와 가깝고 용인과도 가까워 출퇴근이 수월함""","
야근이 많고 야근이 많음 매달 매주 매일 야근이 많아서 좋음
","
근로자 여건 불충족 및 불만이 많고 해소에대한 원인을 찾지 못함
","
너무 보수적이지 않나 싶음 흡연 존중 및 근로자 의견 수용 바람
"
영업/제휴,전직원,서울,2021. 07,1.0,"""대표의 말에 좌지우지 되는 회사, 직원들이 동질감으로 하나가됨""","
식대 8000천원 지원, 요즘 근황으로는 식대 지원안되는걸로 들었음
","
대표의 권위적인 행동, 카톡방, 강제야근, 과한회식 분위기
","
직원들의 의견을 존중해주었으면 한다. 그러면 300억 금방 넘어갔을텐데
"
연구개발,전직원,경기,2021. 07,2.0,"""초반에 연구원이 들어가서 배우기엔 최고의 기업이지만 본인이 직접 그 환경을 만들어 가다가 적당히 배웠다 싶으면 밖으로 나가는 회사""","
동종업계 연봉이 매우 높은편이며 예전에 비해 많은 업무 환경이 개선 되었지만, 백그라운드는 한결같은 회사
","
수직적인 기업 문화와 모든 방향이 대표이사의 말로 움직이는게 가장 핵심 단점 매주하는 형식적인 업무 보고와 종종하는 축구 활동이 매우 인상적인 회사.
","
꾸준히 변화하는 모습을 보여주면 한 10년 뒤에는 선진기업이 되지 않을까 생각해봅니다.
"
마케팅/시장조사,전직원,경기,2021. 06,3.0,"""군대식 문화, 수직적, 일/주/월/분기마다 보고가 있음""","
신사옥, 시설이 좋음, 주택지원금, 체계적인 업무를 배울 수 있다
","
단순 보고를 위한 문서 작업이 많아 비효율적, 군대식 문화
","
군대 문화를 줄여 줬으면 좋겠다. 보고업무를 줄이고 실질적인 업무를 할 수 있는 환경을 만들어 줬으면 좋겠다.
"
생산/제조,전직원,경기,2021. 06,3.0,"""윗 상사한테 빌빌 기면서 승진하고 싶으면 다닐만 한 회사""","
이 회사 장점이 있긴 한가? 좋았던 사람들도 어느덧 가식으로 보이게 되고ㅋㅋㅋ 밥은 사원들만 주고 좋은게 뭐가 있지 당연한 일이지만 월급 안밀리는거?
","
1 밥 (점심 5만원 저녁2500원(영수증 첨부)) 안줌ㅋㅋㅋㅋ2 남자들 팀장들한테 잘보이려 애쓰면 애쓰는데로 바로 초고속 승진 ㅋㅋㅋㅋㅋㅋㅋ 애있고 와이프있음 거의 프리패스3 장기근무한 사람이 말이 곧 법임 바뀔 생각이 없어 ㅋㅋㅋ4 군대 문화야 유명하니까 남자 머리 더러우면 자르라고하고 여자들 머리 풀면 묶으라하고 ㅋㅋㅋㅋ5 사무실 사람들은 점심에 중고거래도 하고 미용실도 가고 별의 별짓 다하는데 클린룸에서 업무보는 사람들은 ㅋㅋㅋㅋㅋㅋ 2분 일찍 나와서 옷 벗고 나오는 것도 싫어서 구박이란 구박 다하고 할짓없어서 사무실에서 cctv만 확인하고 마음에 안들면 바로 전화때리는거? 6 생산팀 말고 다른 팀들은 다 프리함ㅋㅋㅋㅋ 심지어 같은 건물에서 일하는데 생산팀은 2분전에 클린룸에서 나가는데 ㅋㅋㅋㅋㅋㅋㅋ 개발팀 품질팀 한 20분 전부터 쉬러 나감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 일의 노예 = 생산팀 근데 욕먹는건 대부분 생산팀ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그러니 눈치보이는 것도 생산팀ㅋㅋㅋㅋㅋ
","
경영팀은 제발 일좀 똑바로 했으면, 적어도 업무시간은 지키겠금 해야 다른팀에서 말은 안나오겠지 다른팀은 눈뜬 장님도 아니고~~ㅋㅋ그리고 한 사람 때문에 많은 사람이 퇴사한다면 그 한사람 좀 해결하길ㅋㅋㅋㅋㅋㅋㅋ연말에 면담하면 뭐해 ㅋㅋㅋㅋ 생산팀장은 말 잘하라고 눈치주는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ하지를 말던가 아님 너네들 끼리 짜고 치는 판으로 그냥 대충 대표한테 보고하던지 ㅋㅋㅋㅋㅋㅋ그걸로 연봉 동결시키고 그러는게 어딨어 ㅋㅋㅋㅋㅋㅋ진짜 최악인 회사
"
생산/제조,전직원,경기,2021. 06,4.0,"""전체적으로 나쁘진 않습니다.생산팀 팀장님이 사원들을 생각해주는 부분은 매우 큰 장점이지만대표님의 기분에 따라 회사의 분위기를 좌우되는 것이 단점입니다. 회사의 직원들 연령의 대부분 어리기 때문에 쉽게 친해지고 어울릴 수 있으나 대부분 직급을 가지고 있습니다.""","
1 생산팀장님은 정말 다른 팀의 팀장님 들에 비해 능력이 좋으시고, 팀원들 생각을 누구보다 더 해주십니다. 그러나 한번 팀장님 눈에 안좋게 보인다면 거의 끝이라고 생각합니다.2 월급이 잘 나오고, 인센티브의 날이 있어 용돈 받는 기분 같습니다.
","
1 주임급 이상 밥을 안주고, 독후감 작성을 해야함2 대표님 오시는 날이면 왠지 모르는 산막한 기운이 돌음
","
바라는건 딱히 없지만 생산팀이 있기에 제노스가 있다는 것을 알아줬으면 합니다. 생산팀과 모든 팀들이 하나가 되어 추후 좋은 기업이 되길 바랍니다.
"
디자인,전직원,경기,2021. 06,2.0,"""운동이 너무 많고 술도 마시고 보고가 너무 많다. 힘들었음""","
구내식당이 있고 야근 수당을 주며 토요일에 출근하면 투요수당 준다
","
매주 토요일 출근해야하고 아님 아침에 축구하고 매주 보고가 있음
","
운동 줄여주시고 야근 지양해주시고 토요 출근 지양해 주시고
"
생산관리/품질관리,현직원,경기,2021. 05,4.0,"""능력이 있으면 오라. 200% 활용 가능""","
1. 급여2. 능력위주 (고졸도 팀장이 될 수 있음)3. 지속가능한 사업 & 성장 하는 기업4. 여직원 복지 (연차, 출산, 육아 휴가 및 휴직 시) 눈치를 안보고 사용 가능   - 주부사원 단축근무가능 5. 금연문화  (비흡연자)6. 사내 식당 분위기 좋음. 식사 맛있음 (CJ 캐터링)7. 대학교 학자금 반액(50%) 지원
","
1. 업무적인 푸쉬가 있음 (사원들에게 요구하는 기대치가 높음) - 인재사관학교 같은 느낌2. 사내건물의 복지 활용도가 떨어짐 (수면실, 사우나 시설은 있으나 사용 불가)3. 진행하는 사업이 너무 많아, 순익을 많이 낼 수 있는 구조임에도 본전이됨. - 예상: 영업이익률 20% 이상 -> 현실 (+ - 5% 이내)
","
안정적인 수입원을 마련하고, 미래 먹거리의 구축이 필요함. (제노스 하면 떠오르는 것?)영업 조직을 극대화하고 영업 자립이 필요함.
"
생산/제조,현직원,경기,2021. 05,4.0,"""주위 근무환경이 좋으며 서로간의 분위기가 좋음.""","
연차쓸때 눈치없이 쓸수있음, 시간 스케쥴 조정이 좋음, 급여부분에 있어 만족, 업무강도가 높지않음, 진급이 타회사에 비해 좋음
","
중간 관리자급 이상시 업무보고 및 문서작성이 많음의료기 및 의약품 회사로서 밸리데이션 자료 작성 및 분석이 많음......
","
너무나 많은 제품들이 만들어지고 있음...... 전략적인 집중화를 통해 단순화 시켜줬으면 좋겠습니다.
"
마케팅/시장조사,현직원,경기,2021. 05,1.0,"""흐음..대표의말이 절대적이라.. 굽신굽신 할자신으면 추천""","
흐음..장점이라고 해봐야.. 월말 100프로 상여금 이랑 월급 안밀리고 건물 깨끗..
","
흐음.. 야근 필수 감사의편지..ㅋㅋ 회의록 독후감 등등.. 다소 귀찮은일이 많음..
","
경영진은 힘이 없음.. 왜냐 대표말한마디면 다 짤리거나 대기발령..그냥 전형적인 중소기업..ㅋ
"
연구개발,전직원,경기,2021. 05,4.0,"""개발관련 특화된 회사로 많은 경험과 지원을 해주는 회사임""","
개발관련 체계적으로 배울수 있는 회사로 많은 경험을 배울수 있는 장점을 가지고 있음
","
군대식 기업문화로 딱딱한 기업문화를 가지고 있고 있음. 자유로운 성향을 가진 사람들에게는 적합하지 않음
","
기업문화를 좀더 유연하게 가져갈수 있으면, 좋을거 같음.
"
유통/무역,전직원,경기,2021. 05,3.0,"""수당은 다 챙겨주는 회사.대신 근무시간이 엄청나게 길고, 매일 보고서 압박이 심함""","
수당을 다 챙겨준다는 장점.수원 광교에 위치한다는 장점.
","
매일 보고서 압박이 심함.근무시간이 너무 길어서 체력적으로 힘듬
","
전문 경영진을 꾸려서 운영하면 더 잘 될 것 같습니다.
"
생산/제조,전직원,경기,2021. 05,2.0,"""사회초년생, 젊은이들이 많아 직원들간의 관계는 좋고 화목할수밖에없는곳.""","
기업의 한줄평에 적은것이 이 기업에 최대의 장점이라고 볼 수 있음. 직원들간의 단합력은 무지 좋으나 같이 일하는 사람들 끼리끼리 뭉치는 모습이 없지않아 있음.
","
직원들을 힘들어 하는 것을 보고 희열을 느끼는 경영진과 그런 경영진을 만든(?) 윗 선들이 가장 큰 단점. 축구, 자전거, 등산, 출장일정 등 말도 안되게 있으며, 업무능력보다는 동아리 활동이라고 위장한 활동들로 그 사람을 평가 내림, 여러가지 자질구리한 보고시스템 , 너무 많고 겪지않아도 될 것들을 겪게됨
","
모든 직원들의 업무능력을 보고 필요한 한시람, 경영진 돈만 빼먹는 필요하지 않는 사람들을 솎아내어 극단적인 선택이 필요함. 왜 본인 뒤만 아부잘하는 사람만이 업무능력도 좋다고 생각하는지요? 그런 마인드로 진짜 회사 발전에 기여하는, 업무능력이 좋은 사람들은 지쳐서 떨어져 나갑니다.
"
