직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
미디어/홍보,전직원,서울,2019. 07,4.0,"""사장님이 좋은분이고, 배울게 많은곳. PR회사 괜찮은곳""","
빌딩도 좋고, 다들 열심히 일하고, 분위기가 좋았다. 무엇보다 사장님이 아주 나이스하시다
","
생각보다 많이 조용했던 곳, 사원들 오피스가 너무 개방형이여서 살짝 부담스러운점
","
회사가 좀 크다보니까 사람들이 서로 잘 모르는듯...
"
미디어/홍보,현직원,서울,2019. 07,3.0,"""팀바이팀, 자유로운 연차 사용, 워라밸 좋은 편, 자녀가 있는 기혼자라면 추천.""","
연차 자유롭게 사용 가능/수평적인 기업 문화/안정적인 재정기반/기혼자 및 자녀가 있다면 복지제도가 좋음
","
들어오는 프로젝트 받아먹는데 만족. 그래도 프레인 네임밸류로 끊임없이 고객사는 유지되는 편. 낮은 급여.
","
원래의 프레인 색깔, 경영진의 혁신적인 모습을 바랍니다. 우리는 회사가 가진 미션과 방향성을 따라가며 커리어를 키우기를 바랍니다. 그런 미션을 생각조차 하지 않으니 정체가 시작되는 것입니다.
"
미디어/홍보,현직원,서울,2019. 06,5.0,"""다양한 산업군을 많이 하는 회사로 다양한 경험을 많이 하고 싶다면 추천함.""","
기혼 여성들이 다니기에 좋음. 여직원이 많음. 텃세 없고 육아휴직 눈치 보지 않고 사용할 수 있음.
","
직원수 대비 임원수가 너무 많고, 여직원들이 많고 기혼여성들은 출산/육아휴직 및 육아보조금 등 혜택을 받지만 미혼 여성이 누릴 수 있는 복지가 너무 없다고 생각됨.
","
사공이 너무 많아서 그런지 바다로 가야할 배가 산으로 가고 있는 것 같음.
"
미디어/홍보,전직원,서울,2019. 06,5.0,"""지속적으로 성장하고 있는 회사 미디어 수직화를 통해 부가가치를 창출하는 회사""","
점진적으로 성장하고 있는 회사PR회사에서 엔터테이먼트와 더불어 홍보를 필요로 하는 다양한 업종과 협업 및 사업 확장을 이루어 나가고 있음
","
당시에는 급여 수준이 낮은 편으로 알고 있으나 개발과 운영이 현저히 나뉘어 있다는 점이 굳이 뽑자면 기업의 단점이라고 볼 수 있음.
","
설립 당시 멤버로 있던 임원들에 대한 예우가 좋은 회사앞으로도 더욱 멋진 행보를 기대합니다.
"
미디어/홍보,전직원,서울,2019. 05,2.0,"""첫 직장으로 업무 배우기는 좋지만 에이전시 특성상 야근이 많음. 설립자로 인해 다소 부풀려진 부분도 있음""","
꼼꼼하게 홍보 및 imc 마케팅 전반에 대해 배우기 좋음. 에이전시 특성상 여러 클라이언트를 접하는 장점 역시 있고 젊은 사람이 많아 분위기가 비교적 자유로움
","
에이전시는 에이전시 일 뿐. 낮은 연봉과 열정 페이 그리고 야근이 많음.
","
열정 페이 강요는 이제 그만. 다른 프로그램, 선물 등 말고 충분한 금전적 보상 역시 필요하다는 걸 인지해주시길
"
미디어/홍보,전직원,서울,2019. 05,2.0,"""다양한 브랜드를 경험해볼 수 있어서 좋았으며 경력 쌓기에 나쁘지 않다.""","
바쁜 출근 시간을 피해 탄력적으로 출근할 수 있으며 바뀐 사무실 공간으로 인해 깨끗하고 쾌적하다
","
팀 바이 팀이다. 팀 잘 만나면 스케일 큰 플젝을 해볼 수 있다.그렇지 못하면 짜치는 것만 계속 해서 경력에 크게 도움 안됌.일하는 사람만 계속 일하고 아닌 사람은 워라밸이 철저하게 지켜진다.
","
체계적인 업무 구성으로 알앤알이 잘 이루어졌으면 좋겠다.노는 사람은 계속 논다. 친목할 시간에 업무 분배나 잘하길.
"
미디어/홍보,전직원,서울,2019. 05,1.0,"""일주일에 한 명씩 퇴사하는 회사. 수평적이라고 하나 과연?""","
팀바이팀이지만 출근 시간 조정 가능함. 씨리얼 무료 제공
","
적은 연봉, 많은 야근, 오픈된 사무실이라 시끄러움, 노예가 될 뿐이다
","
없습니다 잘 하고 잘 사세요 알아서들
"
미디어/홍보,전직원,서울,2019. 05,3.0,"""홍보대행업 국내 1위라는 네임밸류만으로 잘 포장돼있는 곳""","
국내 최고 최대 홍보대행사에 다니고 있다는 자부심을 갖고 다닐 수 있다.
","
사내문화가 지극히 개인주의적이라서 경력사원들이 적응하기 힘든 분위기.
","
전체만 보지말고 조직 안으로 들어가보면 곪아 있는 부분이 너무 많습니다.
"
미디어/홍보,현직원,서울,2019. 05,2.0,"""대행사 뭐 다 똑같다... 일 많고 쪼이고 빡세다. 임원들은 월급 루팡이다""","
아침 9시반 출근이 매우 큰 장점, 연차사용에 눈치 보지 않음, 출산 및 육아휴직 자유로움. 즉 애기엄마들한테는 나쁘지 않은 곳
","
인사평가 기준을 알 수 없다. 위에 얘기한 장점 말곤 더이상의 장점이 없다. 복지, 연봉 다 짜다, 매우 짜다
","
아랫사람들한테만 열정 외치지 말고 본인들이나 루팡짓 그만 했으면...
"
미디어/홍보,전직원,서울,2019. 05,3.0,"""pr업무가 전반적으로 다 그런 것인지 모르겠지만, 업무 진행에 체계성이 부족함""","
수평적인 분위기가 조성되어 있으며, 쓸 데 없는 야근은 없다. 금요교육이라는 세미나가 인사이트를 기르는데 도움이 되는 것 같다
","
팀바이팀이겠지만 전체적으로 프로젝트 진행에 체계성이 떨어져서 업무 진행 방식이 비효율적이라고 느끼는 경우가 꽤 많다.
","
직원들이 좀 더 애사심을 가질 수 있게 복지제도가 보완되면 좋겠따
"
미디어/홍보,전직원,서울,2019. 05,3.0,"""홍보 일 배우고 싶은 사람한테 좋은 기업""","
시스템이 나름 체계적. 다양한 프로그램 보유. 기혼 여성에게 좋은 복지 보유.
","
부서별로 색깔이 너무 다름.공채로 들어가지 않으면 홀로서기 같은 느낌도 있고
","
몇몇 분들은 관리직의 자질이 있는 지 확인 좀 해주길.그 흔한 '내 잘못도 네 잘못, 네 잘못도 네 잘못'을 여기서 봄
"
미디어/홍보,전직원,서울,2019. 05,1.0,"""아직율도 높고 팀장급도 수시로 바뀌어 커리어 쌓기에 좋지 않음""","
골고루 다양한 분야의 일을 배우기 좋음....클라이언트가 많아 자신의 관심분야가 있다면 적극적으로 할 수  있음
","
출퇴근 시간이 정해져 있어도...야근을 밥먹듯이 해야함....워라벨이 힘들어, 힘들어.
","
직원들의 전문성 과연 키워지는 걸까요? 소모되기만 하고 사라지는 걸까요?
"
미디어/홍보,전직원,서울,2019. 05,4.0,"""다양한 클라이언트 경험할 수 있음. 기혼여성에게 베스트""","
대체로 연차 자유롭게 쓸 수 있음. 다른 대행사보다 여유로움
","
워라밸은 팀운명에 따라 결정. 개인능력과 상관없는 동일 연봉체계
","
평가가 사실상 의미 없는 동일 연봉체계는 의욕저하시킴.
"
미디어/홍보,전직원,서울,2019. 04,1.0,"""팀마다 컨디션 너무 달라서 복불복. 전체를 평가하기에 애매할 정도. 국내 1위 라는 타이틀에 우물안 개구리""","
국내 1위 기업이라 기자미팅, 고객사 미팅 가면 프레인이라는 이름 석자 알아주어 처음 만나는 사람과 쉽게 일할 수 있는 길이 열림. 승진 빠름 연차되면 무조건 승진
","
연봉 최악. 협상률 최저 수준으로 과장이어도 다른 회사 대리 정도의 수준. 일하는 사람, 팀만 일하는 구조
","
합리적인 보상 체계도 없고, 승진 체계도 없음. 오래 다닌 사람, 공채 위주의 위계질서 바꿔야함.
"
미디어/홍보,전직원,서울,2019. 04,2.0,"""홍보 업종 계의 1위 기업으로, 에이전시에서 홍보쪽일이 정말 하고싶다면 고려해볼 것""","
타 기업 대비 수직 구조없고 자유로운 편, 사람들이 대부분 좋고 선한 편
","
워라밸을 절대 지킬수 없음. 부서와 클라이언트에 따라 다르지만 업무 강도가 연봉대비 상당히 높음
","
이직자가 워낙 많은 분야이나, 사람에 더 투자하시면 좋을것 같습니다.
"
미디어/홍보,전직원,서울,2019. 04,3.0,"""홍보 에이전시에서 높은 네임밸류로 홍보를 조금 아는 사람은 알아봐줌""","
다양한 고객사가 있고 대와적인 홍보가 잘 되어 있음. 워라밸이 좋움
","
고객사는 많으나 팀을 잘 배정받았을 경우. 팀을 잘 못 만나면 같은 연차에도 불구 그 갭이 커짐. 직원들의 고충에 관심없고 소모적으로 일 시키는 편
","
직원과 회사가 상생할 수 있는 방법을 찾아냈으면 좋겠음
"
미디어/홍보,전직원,서울,2019. 04,1.0,"""심각한박봉..특별한 복지제도없음..이직률도 높은편이라고보임ㅂ""","
나름?자유로움을 추구하는 분위기. (그러나 그렇게 효율적이거나 하진않음)..사장님은 좋으셨던것같음.
","
비효율적. 전문성을키우긴 힘든 업무내용. 주먹구구식이많고 분위기가 가족적이라던지 그러진않는듯..
","
복지제돌을 좀 늘리고 물가를 반영한 급여측정....
"
미디어/홍보,현직원,서울,2019. 04,2.0,"""홍보회사중에는 가장 커서 다양한 클라이언트가 있음하지만 한번 팀에서 한 클라이언트를 맡으면 계속 그것만 하게 될 수도 있음""","
다양한 클라이언트들이 있고 홍보회사중에는 가장 커서 업계 내에서는 알아주는편
","
팀바이팀 워라밸 극악인 곳이있고 워라밸이 좋은 곳도 있음 차이가 심함팀에서 오래된 클라이언트를 갖고 있고 그걸 맡게된 경우 쭉 그것만 하게 될 수 있음
","
월급 인상률이 너무 낮음. 사람들이 일하는 만큼 돈을 받지 못하니 나가게 되는 것.
"
미디어/홍보,현직원,서울,2019. 03,3.0,"""큰 고객사가 많아 첫 스타트하기 좋은 곳 연봉이 낮습니다""","
연차 눈치 안보고 자유롭게 쓸 수 있음분위기 수평적큰 고객사가 많아 홍보회사 진로를 택한 사회초년생은 배울게 많음팀바팀이지만 다른 홍보회사 대비 업무 강도가 낮아 경력직들이 많음
","
연봉 낮고 직급 수당 없음. 인센도 없음결혼하고 돈 욕심 없이 어느정도 벌면 된다는 사람이 다니기 좋은 회사
","
모든 직원들이 누릴 수 있는 복지 강화,회사에서는 업계와 비교했을 때 연봉 차이 별로 없다 했지만 직원들이 주변 홍보인 연봉 모르는 거 아닙니다.
"
미디어/홍보,전직원,서울,2019. 03,3.0,"""경력직들에겐 만족도가 높은 회사. 실제보다 좋은 이미지로 잘 프레이밍 되어 있음.""","
팀바팀이지만 좋은 사람들, 다양한 연차의 선후배가 함께 일할 수 있음. 클라이언트, 미디어에게 인정받는 에이전시
","
팀별 분위기가 천차만별. 야근하는 팀은 맨날 야근함. 클라이언트 별 업무 강도가 매우 다름.
","
외부에 보여지는 이미지보단 실제 회사 문화 및 복지 개선에 힘써줬으면.
"
기획/경영,전직원,서울,2019. 03,1.0,"""그냥 저냥 다닐수 있는 회사 회사는 괜찮은데 몇몇 사람들이 별루""","
pr쪽은 인지도도 높고 유명한듯 내가하는 일은 pr이 아니라 그냥 아무생각없이 다닐수있어 좋았음
","
업무를 열심히 하려해도 위에서는 하는 업무에 차이를 심하게 보임 사람의욕을 바닥으로 만들고 일하기 싫게 안듬
","
중요하지 않은 업무는 없습니다. 잘생각해 보시기 바랍니다.
"
미디어/홍보,전직원,서울,2019. 02,3.0,"""다양한 홍보 업무를 경험하고 싶다면 추천!""","
다양한 산업 분야의 전반적인 홍보 업무를 두루 익힐 수 있음.
","
보고서 등 문서 작업이 많고 기자, 클라이언트 등의 까다로운 요구 사항을 잘 수용할 수 있어야 함. 업무 환경 상 야근이 많아 체력이 뒷받침 되어야 함.
","
고생하는 직원들을 위한 합리적인 보상 & 복지 시스템을 갖추어 주었으면 함.
"
미디어/홍보,전직원,서울,2019. 02,3.0,"""경력직이 많은 자유로운 분위기의 회사. 출근시간이 특히 자유로우며 퇴근시간 또한 자유로움. 프로젝트성으로 주말출근도 있음""","
경력직은 다니기 수월함. 프로젝트성으로 일이 지루하지 않고 성과와 보람이 있음
","
경력과 공채로 은근 갈리는 느낌. 사람이 금방 나가고 금방 채워지는 회사
","
굉장히 조용하고 답답한 회사 분위기.. 밝게 바뀌었으면
"
미디어/홍보,현직원,서울,2019. 02,4.0,"""규모가 커서 다양한 고객사, 다양한 홍보 업무를 경험할 수 있는 곳. 고객사의 신뢰가 두터운 곳. PR대행사 중 이런 여건 갖춘 회사는 많지 않음""","
팀에 따라 다를 수 있지만 비교적 민주적임. 근태 및 휴가 등 자유로운 편이고 고객사 수준이 좋은 편이라 성취감을 얻을 수 있는 업무를 할 수 있음
","
규모에 비해 연봉이 낮은 편? 업계 평균 수준으로 보이는데 규모와 명성에 맞지 않음. 경영진의 역할이 모호함... 저 분들은 무슨 일을 하실까? 궁금함
","
조직원이 회사를 믿고 당장의 어려움과 서운함도 참으며 일할 수 있는 비전을 제시해줬으면 하는데 경영진이 어떤 청사진을 가지고 있는지 확인하기 어려움
"
미디어/홍보,전직원,서울,2019. 02,4.0,"""연봉은 높지 않지만, 칼퇴는 보장, 개인주의가 조금 심한편""","
여성 직원들이 많아 여성들에게 우호적인 기업, 거의 매일 칼퇴가 가능하고, 기업문화가 젊은 편
","
연봉은 높지 않고, 클라이언트들이 주로 대기업이다보니 까다롭고 갑질이 심각해서 스트레스가 높은 편, 개인주의가 심해서 혼밥러들도 많음
","
공채가 아닌 경력직 및 특별채용을 통해 들어온 직원들이 기업문화에 잘 정착할 수 있도록 돕는 시스템이 필요한 것 같다.
"
미디어/홍보,전직원,서울,2019. 02,2.0,"""회사가 내실보다 보여지는 것에 더 치중하는 느낌. 연봉 낮고 워라밸은 고객사별로 다르며 직원들의 고충에 관심이 부족.""","
연차 눈치 안보고 쓸 수 있음. 대체로 평화롭고 개인주의적인 분위기.
","
일정 규모 이상의 pr대행사 중 연봉 최하&인상률 최하에 특수한 팀 제외하고는 인센티브도 없다. 회사가 내실이나 사원 복지보다 외부로 보여지는 이미지에 더 치중하는 것 같음. 고객사별로 업무량 차이가 매우 크지만 조율 가능성은 적어 그냥 복불복.
","
합리적인 복지 및 보상체계 필요. 업무량은 복불복에 인센티브 없으면 개개인의 고충에라도 더 관심을 가지고 소중한 인력 관리에 더 신경썼으면.
"
미디어/홍보,전직원,서울,2019. 02,4.0,"""홍보 대행사 분야에서는 가장 좋은 회사가 아닐까 생각합니다.""","
자유로운 근무 분위기로 근무하였으며, 아르바이트 시 일찍 끝남
","
클리핑 아르바이트 당시 새벽에 일찍 나오는 일이 힘들었음
","
떠나온지 조금 오래 되서 특별히 바라는 점은 없습니다.
"
미디어/홍보,현직원,서울,2019. 02,5.0,"""경력직이라면 비교적 수월하게 다닐 수 있는 회사. 공채에게는 해당 X""","
복지 안좋다는 소리 많은데, 홍보회사 치고 나름 좋은 복지.공채 시스템이 있어서 그런지 선후배 사이 체계가 잡혀져 있고, 본인의 연차에 합당한 존중 및 대우를 받음. 예전에 다녔던 회사에서 어리다고 나이 많은 후임들이 틱틱대는 모습 많이 겪었었는데, 공채가 있어서 그런지 공채로 들어온 케이스의 경우 군기도 잡혀있고 기본적으로 선배에 대한 예의가 있음. 이러한 모습은 다른 홍보회사에선 못 보았음. 팀바이팀이겠지만 남의일에 큰 관심이 없고, 사생활을 존중해 주는 편. 연차도 업무와 컨플릭트가 없는 한 비교적 자유롭게 쓸 수 있고, 여자의 경우 출산휴가도 맘 편히 다녀올 수 있음.
","
업무량은 적다고 할 수 없으나, 사람을 갉아먹을 정도로 이미 일이 많은 사람에게 일을 더 주지는 않음. 사내 인트라넷에 존재하는 이메일 시스템을 사용하는데, 상당히 불편. 사내 서버가 존재하지 않아 지식을 습득할 예전 자료가 없음.
","
딱히 없습니다.여러 대행사 다녀보았는데 이정도면 평타 이상 입니다.
"
미디어/홍보,전직원,서울,2019. 01,2.0,"""과거의 영광에서 아직도 허우적대고 있는 기업""","
비교적 수평적인 분위기. 낮은 직급이어도 의견 수렴이 잘 되기도 한다. 신입으로 들어와서 일 배우기는 좋다.
","
위의 장점을 제외한 모든 것. 복지는 전무하고, 업계 1위라면서 연봉은 낮다. 팀별로 편차가 커서 분위기도, 상사의 능력도, 업무의 내용도 천차만별. 고인물이 많아서 발전이 없다. 야근도 일상. 업계 자체가 붕괴되고 있는데 과거의 영광에 매인 윗사람들이 발전없이 인력만 갈아넣어서 회사를 굴러가게 하고 있다. 매년 퇴사자 수를 보면서 각성이 필요한데 전혀 그럴 생각이 없어 보임.
","
퇴사를 하는 사람이 많은 데엔 이유가 있는 것이다. 빠르게 진행되는 변화에 발맞추려고 하지 않으면 도태된다. 새로운 안건은 구성원들과 공유하고 투명하게 회사를 운영해야 한다. 그렇지 않아서 이슈가 있을때는 소문만 무성하고 회사 분위기만 뒤숭숭해진다.
"
미디어/홍보,전직원,서울,2019. 01,3.0,"""팀바이팀 분위기가 다르나 대체로 팀 분위기가 좋음, 워라밸도 팀바이팀(바쁜팀은 계속 바쁘고 칼퇴팀은 늘 칼퇴), 다양한 업무와 클라이언트 경험 가능, but 연봉은....""","
위치 좋음, 사무실 깨끗함, 사람들 좋은편(결속력 높은 팀도 많음) 다양한 업무/클라이언트 경험 가능
","
팀바이팀이지만 야근 하는 팀은 야근이 잦다. 장점이 많지만 장점을 크게 퇴색시키는 낮은 연봉
","
장점도 있으나 그걸 다 소멸시키는 너무 낮은 연봉은 개선 되어야하지 않나 싶습니다.
"
미디어/홍보,현직원,서울,2019. 01,4.0,"""수평적인 기업 분위기, 다양한 클라이언트 경험 가능""","
수평적인 분위기가 가장 큰 장점이며, 근무시간을 유연하게 조정할 수 있음. 여성에게 좋은 직장.
","
작업 처리에서 비효율적인 부분들이 많았음. 복지가 매우 적음.
","
합리적 복지 및 보상체계가 필요해 보인다.
"
미디어/홍보,전직원,서울,2019. 01,3.0,"""홍보업을 사랑하는 사람에게 추천. 젊고 자유로운 분위기를 원하면 추천.""","
연차 쓰는 데에 자유로움. 회사 분위기가 편해 복장에도 신경 안써도 됨.
","
팀바팀이 너무 심함. 팀별로 업무량이 달라 워라밸이 천차만별. 팀을 잘만나면 칼퇴근이지만 아니라면 야근은 당연함. 팀에서도 클라이언트에 따라 업무가 과중되어 있기 때문에 그저 운임.
","
말로만 젊다고 하지말고 꼰대 기질 좀 버려주길.
"
미디어/홍보,현직원,서울,2019. 01,3.0,"""다양한 기업을 만나 체계적인 홍보 시스템을 배울 수 있음.""","
근무 자유로움. 동료들과 친하다면 다니기 편하고 좋음.
","
보수가 적고 갑 기업의 횡포에 어쩔 수 없이 쭈구리되는 을.
","
실무진을 좀 더 위해주면 좋을 거 같음. 보여지는 행사말고 보수 적으로.
"
마케팅/시장조사,전직원,서울,2019. 01,2.0,"""PR 커리어에 관심이 있다면 시작하는 기업으로는 무난한 곳""","
나름 네임밸류가 있어서 같이 일한 사람들이 업계 전반에 퍼지므로 인맥에는 도움이 된다.
","
사내 정치문화가 심각하다. 초기 멤버들이 그대로 고여 있기에 발전이 더디다.
","
시대의 흐름을 빠르게 따라가려고 해야한다. 그렇지 않으면 계속해서 평판이 낮아질 것임.
"
마케팅/시장조사,전직원,서울,2018. 12,1.0,"""기업한줄평 : 같이 일하는 사람들 좋아요, 다들 젊고 분위기도 밝고 회사 다니는 맛이 납니다. 자, 회사를 다니는 맛은 나요, 근데! 회사는 추천해주고 싶지 않아요""","
젋고 밝은 분위기, 사람들의 커뮤니케이션이 잘되는 점, 업무 공유가 용이하다. 생각보다 임원들이 젋다.
","
1. 높은 퇴사율2. 높은 업무량3. 직원을 소모품으로 여김, 4. 광고,PR쪽 1위 회사라고 생각하는 사장의 마인드인지는 모르겠지만 급여도 상상이상으로 낮고, 피부로 와닿는 복지는 하나도 없음. 있어도 탄력근무제?5. 포괄연봉제임. 이건 아마 말을 안해줄텐데 포괄연봉제임!! 반드시 이 점 확인하고 입사여부 결정하세요. 6.
","
바지사장을 두고 하는 경영.... 전혀 도움이 안됩니다..... 직원들은 소모품이 아닙니다. 하나하나 각자의 꿈을 가지고 옵니다. 보여주기를 너무 좋아하는 나머지 나머지 직원들의 고충과 이야기를 듣지 못하는 경영, 회사는 언젠가는 몰락합니다. 꼭 직원들의 고충과 이야기를 들어주세요. 꼭....
"
미디어/홍보,전직원,서울,2018. 12,3.0,"""팀바이팀 사람바이사람. 지나고 생각해보니 이정도면 평타는 치는 듯.""","
그래도 시스템이라 부를만한 것이 갖춰져있었다. 회사같은 느낌.
","
의외로 분위기가 수직적이다. 상사 잘 못 만나면... 노답이었다.
","
그쪽에서 보면 한 명의 직원, 하나의 자리일 뿐이지만 누군가에겐 생계라는 걸 생각해주면 좋겠네요.
"
개발,전직원,서울,2018. 12,1.0,"""명문대 나와도 급여가 매우 작아서 AE는 경력 쌓을 때까지 이를 악물고 버티는 곳쪼그마한 회사에서 경영지원쪽은 사내 정치하느라 바쁘다. 협력 기대하지 말 것.""","
AE에게는 다양한 경험을 할 수 있다. 그것도 빡세게. 힘들어도 버틴다. 경력을 쌓아 더 나은 직장으로 옮기기 위하여.
","
AE에게는 그게 그나마 장점인데 경영지원쪽은 장점이 없다. 그 무엇도 배울 수 없고 자신의 지식을 소모하면서 버티는 곳이다.
","
홍보만 하지 마시고 큰 그림을 볼 줄 아시길자기가 모르는 분야는 무조껀 까대는 꼰대짓도 그만 했으면임원의 컨디션에 따라서 그날 내 하루의 컨디션이 좌우지 되는건 좀 아니지 않나 싶다
"
미디어/홍보,현직원,서울,2018. 11,3.0,"""말그대로 복불복이라고 할 수 있다. 팀별로 분위기나 업무방식이 상당히 다르다.""","
신입들에게는 다양한 기회가 열려있다. 다른팀과의 협업이 자연스럽게 이루어지기 때문에 좋은 사람들을 많이 만날 수 있다.
","
급여 인상폭이 평균적으로 높은 편은 아님. 업무가 몰리는 사람들에게만 몰림.
","
복지에 대한 적극적인 개선이 이루어져야한다고 생각
"
마케팅/시장조사,전직원,서울,2018. 11,3.0,"""근무환경,근무분위기는 좋고 상하간의 수평적 관계 나쁘지않음""","
식비주고, 할일하면되는 자유로운 분위기 출퇴근 눈치 안보이고 수평적이라 어느정도 선만 지키면 편함, 바로옆에 브런치카페같은곳도 있어서 직원할인도됨
","
인턴이였지만 고스펙자들이 많아서 승진할때 경쟁률이 치열해보이고 몇몇은 명문대아니면 좀 안좋게보는 시선도 있었음. 가끔씩 야근할때는 새벽까지 할때도 있음
","
더욱더 성장해서 많은 광고를 기획하고 좋은 엔터테이너로 거듭나길바랍니다.
"
미디어/홍보,현직원,서울,2018. 10,1.0,"""시키는 대로 다하면 구르다가 나가 떨어지는 곳""","
오전 모니터링 업무를 감안해 8시 30분~9시 30분 플렉서블 출퇴근제를 운영하는 것
","
- 일을 시키고, 또 시키고 그걸 하면 되는구나 싶어서 계속 시킴 : 즉 가만히 있으면 가마니 됨- 인력의 가치를 모름 : 위의 가마니를 잇는 맥락에서 인센티브, 복지 차원으로 혜택이 1도 없고 퇴사율이 고공행진해도 입사자가 있기 때문에 내부 인력의 중요성을 체감하지 못하는듯- 발전 가능성 딱히.. : 절대적인 을-병-정 마인드, 어차피 AE급이 굴러서 업무를 처리하기 때문에 뭐든 ASAP / 고객사 다 맞춰줌
","
업계 1위 이런 타이틀을 내세울거라면 최소 유사 수준 기업과 비슷한 차원의 연봉, 복지라도 마련하길. 내부 인력의 가치를 알고 사람을 잘 관리하길..
"
미디어/홍보,전직원,서울,2018. 10,3.0,"""안정적인 근무환경이나 업무 효율성이 다소 떨어지는 곳""","
신입들이 선호하는 기업이자 대외적인 이미지가 좋은 편이다. PR 커리어를 쌓아가고 싶다면 첫단추로서는 괜찮다고 생각한다.
","
업무 강도가 다소 센 편이고 야근이 잦아 워라밸 지수가 약간 떨어진다. 신입들이 얼마 안 있다 그만두는 편.
","
소통이 활발히 이루어지는 환경이 조성되었으면
"
미디어/홍보,전직원,서울,2018. 10,2.0,"""신입에게만 꿈의 회사, 하지만 아는 사람은 다 안다""","
출퇴근 시간을 본인이 조율할 수 있다.직원들간의 압력이나 간섭이 적은 편이다.업계를 잘 모르는 사람들에게 대외적인 이미지가 좋다.
","
임원진이 소리지르기로 유명.연봉이 업계 중에서도 짜다.이직이 잦고 직원 연령대가 어린 편이나 복지가 전혀안 되어있으며 그나마 있는 복지도 자녀가 있는 직원을 위한 것.이직해서 입사한 사람과 공채 간의 불협화음.
","
동네 구멍가게처럼 일하지 말고 체계를 좀 더 쌓길.직원들이 다 떠나가는데 그 이유가 뭔지 생각해보길.
"
미디어/홍보,전직원,서울,2018. 10,1.0,"""아시아 1위 pr기업이라는 타이틀이 무색한 허울 좋은 prainer""","
아직 국내에서 Pr 하면 prain을 자연스럽게 최우선으로 떠올리며 별도의 영업 및 전략 없이도 기업의 러브콜이 많아 망하진 않을 회사.
","
아니라곤 하지만 능력이 아닌 연차만 쌓이면 자연스럽게 승진 가능.어떤 직장도 그렇겠지만 개인 성향의 고려하지 못하는 업무분장.팀에 따라 성격이 너무 다름(팀별 장단점이 매우 다름)각 팀장(부사장~상무/이사) 역량에 따라 부서 성격 결정됨.팀원이 수시로 바뀜(이직율 매우 높음/프레인 이라는 네임밸류 상 이직도 잘 되는편)
","
원하는 일만 할 수 없다는 것은 누구보다 잘 알고 있습니다. 그래도 직원들의 업무 성격 및 성향을 고려한 분배를 간혹히 바라는 바 입니다.
"
미디어/홍보,전직원,서울,2018. 09,2.0,"""취미생활로 하는 인맥경영. 돈 안되는 하고픈일 잔뜩 하면서 매출 적다고 타박하는 곳.""","
특정 부서를 제외하고는 사옥 위치가 좋습니다. 공기 맑고 땅 좋은 광화문. 엔터테인먼트 본부를 가지고 있어 비교적 재미있는 제휴 업무가 있다. 신입이 다양한 업무 배우기엔 나쁘지 않은편.
","
야근은 당연히 많고, 사내 정치 몹시 심한 편. 일단 창업주가 본인 내키는대로 이리 저리 뒤집는 편이고 사람들이 몹시 기분 나빠할 정도의 문체로 메일을 씀.
","
직원도 사람입니다. 인간적으로 대하세요. 직원이 퇴사하면 당신의 고객이 되는 겁니다.
"
미디어/홍보,전직원,서울,2018. 09,3.0,"""AD/AE를 꿈꾸는 사람이라면 누구나 한 번 쯤은 두드릴법한 곳.그런데 이제는 모든 것이 과거가 되어버린 곳.""","
1. 연월차 사용에 대한 제한이 타회사에 비해 자유로운 편.2. 여성 직원에 대한 복지가 상당한 편.3. 아직은 통할법한 네임밸류.
","
1. 복불복 근무량. 한 번 시작하면 멈출수 없는 휴일 근무2. 인하우스 회사로의 이직률이 상당함. 단, 충원도 빠른편3. 장점을 제외한 모든것이 과거에서 멈춰버렸음.
","
빠르게 변화하는 광고 시장에 대해 올바른 대처가 필요함.학벌만 좋은 직원의 경력을 쌓아주는 곳이 아닌, 실력 좋은 프레이너가 자리를 지키는 곳으로 만들어 주시길.
"
미디어/홍보,전직원,서울,2018. 09,3.0,"""기업이 돈벌기에 최적화된 구조. 각계전투로 일하기 나쁘지 않음""","
윗사람 눈치볼일 없음.야근없음.아무도 나에게 관심없어 자유로움.출퇴근도 자율조절 가능.
","
아무도 나에게 관심이 없어서 신입이지만 회사 지결올리는 법부터 시작해 알려주는 사람이 없음.
","
연봉좀 많이주길...회사는 돈벌기 최적화, 직원은 ...그다지
"
미디어/홍보,전직원,서울,2018. 09,3.0,"""홍보, PR이라는 직무의 특성을 이해하고자 한다면 경험해보기 좋은 곳이나, 연차가 쌓이고 한 분야의 전문PR을 하고자 한다면 비추.""","
개인위주의 문화(팀에따라 다름)라서 출퇴근 등 눈치보지 않고 다닐 수 있음.
","
기업의 가장 고위급 임원들이 팀이 담당하는 클라이언트 또는 업무체계에 대해 확실히 파악하지 못하며 특히 글로벌 클라이언트를 맡는 팀의 윗선이 영어를 잘 못하는 황당한 경우가 있기도 함.
","
새로이 홍보에 뜻을 품고 입사하는 사람들이 과연 이 기업의 임원을 본보기로 삼고 업과 꿈을 위해 정진할 수 있는가를 가슴 깊이 고민했으면 함. 신입과 임원간의 직급 격차가 아무리 크다 해도 누군가의 나태함은 생각보다 빠르게 느껴지며 이는 후배들의 목표와 가치관 정립에 큰 혼란을 가져온다는 사실을 꼭 알았으면.
"
