직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,전직원,서울,2015. 05,2.0,"""자유롭고 수평적인 분위기를 지향하는 모바일 카지노 게임 개발사""","
1. 자정 넘으면 택시비 지원2. 저녁밥 만원 한도 내로 제공3. 직급없어서 신입들이 적응하기 쉬움4. 실력 없어도 야근하면 인정5. 생일에 문상줌(7만원이었나?)6. 일하는 동료들 대부분 좋은 사람들.
","
1. 급여에 야근수당/휴일근무수당 포함되어 있음 고로 기본급은 매우 낮고 야근하거나 주말에 나와도 대체휴가나 금전적 보상 일절 없음(연차 안쓰면 손해이나 연차쓰는것도 눈치보임)2. 한달에 한번씩 이뤄지는 공식적 전체 회식(1차때 귀가하기 눈치보임)3. 공식 회식 말고도 술자리 매우 빈번(술 좋아하는 사람에겐 최고의 직장일듯. 대표부터 팀장들, 대부분의 사원들이 술 잘먹음. 면접 및 자기소개 시 공식 질문: 주량이 어떻게 됩니까?)4. 업무 체계화가 되어있지 않음5. 야근이 매우 빈번하여 정시 퇴근하려면 미리 양해를 구해야하는 분위기6. 저녁 먹으면 10시 이후에 퇴근하는게 일반적(9시쯤 가려면 굶는게 나음)7. 매출액에 비해 회사규모 작음(=일이 매우 많음)8. 복지가 ㄷㄷㄷ함;; 상장 전이나 후나 일관적으로 빈약한 인센 및 복지9. 야근=열정으로 평가. 야근하면 일이 많고 능력있는 사람으로 여기고, 근무시간 빡세게 일하고 칼퇴하는 사람은 열정없는 사람으로 낙인10. 주말 메신저(이건 게임회사라 어쩔 수 없을듯)11. 그 외 다수. 너무 많아서 열거하기 힘듦.
","
평가 기준을 야근이 아닌 실력으로 해 주었으면. 야근 및 주말 출근으로 애사심을 강요하기 보다는 먼저 애사심이 생길 만한 눈에 띄는 복지 및 대우를 해 주면 이직률이 낮아질 듯. 그러나 대표 및 경영진들이 이미 완전체이기에 근시일내 변화되리라고는 생각이 되지 않습니다.
"
기획/경영,전직원,서울,2015. 01,3.0,"""새로운 부분에 대해 도전의식이 강한 사람은 입사를 지원합니다.단, 기존 틀에 얽매여있는 사람은 추천하지 않아요""","
자율적인 분위기, 앞으로 성장 가능성이 있는 회사경영진 및 직원들의 기본 마음가짐과 추구하고자 하는 방향이 확실한 회사
","
체계가 아직 완벽하게 잡혀있지 않은 시스템, 자율스러움에 대한 부작용이 가끔 보입니다.
","
체계적인 시스템 마련이 어느정도는 필요할 것 같습니다.
"
금융/재무,전직원,서울,2023. 03,4.0,"""기업문화가 수직적이지 않고 수평적이라 매우 좋습니다직급도없도 영어 이름사용해서 호칭이 매우 편함""","
대표님이 직원들을 마노이 생각해주는 것 같음퇴사할때 면담도 하는게 눈물흘릴뻔지하철이 회사 건물과 연결되어있어 매우 편리함
","
점심식대가 따로 나오지않아서 부담됩니다.그 이외에 따른 단점은 보이지 않음
","
당기순이익 기준으로 인센티브를 주세요!!! 그럼 더욱 더 직원들이 좋아할것같습니당미투온 응원합니닷
"
개발,전직원,서울,2023. 02,3.0,"""역이랑 붙어있는 건물이어서 좋아요. 비올때 우산안쓰고 출근 가능""","
연차 자유사용가능, 위치 좋음, 간식 약소하지만 줌, 한달에한번 간식데이
","
기업의 장점말고는 단점인거같은데요, 영어이름쓰는거 불편했음
","
재택이나 탄력근무나 열린 경영해주셨으면 좋겠습니다. 복지 좀 신경써주세여
"
기획/경영,전직원,서울,2023. 01,2.0,"""한 사람의, 한 사람에 의한, 한 사람을 위한 독자적 프로젝트""","
한 사람 제외하고 사람들이 좋으니근무환경은 매우 자유롭게 하고싶은거 할 수 있음
","
한 사람때문에 모든게 안좋음말해도 안바뀜그래서 퇴사함회사에 바라는건 크게 없었음그 사람이 여러 사람의 말좀 들어주길 바랬음
","
경영진에게 말해도 안바뀜그 사람 스스로가 알았으면 좋겠음그 사람이 알아도 안바뀌는게 문제임
"
개발,현직원,서울,2022. 12,3.0,"""다양한 개발환경 경험 가능. 라이브서비스하고 있는 게임이 있어서 수입은 탄탄함.""","
자신이 할 일만 잘 한다면 큰 터치가 없이 다닐 수 있다.
","
상장되어 있는 소셜카지노 게임 회사 치고 연봉이 짠 편이다.
","
개발 쪽에 조금 더 관심을 가져 주었으면 좋을 것 같다.
"
개발,전직원,서울,2022. 09,2.0,"""정시 출근 정시 퇴근은 장점. 연봉/복지 등 그 외는 큰 장점은 없음.""","
연차를 눈치 안 보고 쓸 수 있음. 전반적으로 괜찮은 사람들이 많다. 서로 일 하는데 간섭을 잘 안하는 분위기.
","
개발자 없는 개발사. 개발 인력이 퇴사하는데 매꿔지지 않음. 때문에 개발 인력 부재로 개발이 제대로 이뤄지는거  같지 않음. 일정관리 등이 전혀 안됨. 소셜 카지노, 웹보드 장르다보니 여러 부문 성장 가능성이 적음.
","
연봉, 복지 등을 떠나서 일단 조금 더 체계적으로 일할 수 있는 여건이 되어야 할 것 같음. 현실적인 문제도 있겠지만 실무를 진행하며 구현 불가능한게 너무 많음.
"
개발,전직원,서울,2022. 03,2.0,"""여기 말고도 회사 많다는걸 잊지 말길""","
사람들이 좋다.다들 되도록 좋게 다니려고 하는 분위기입니다.
","
연봉 적음연협 말도 안되는 금액결재라인들 전공이 뭔지 꼭 물어보심이
","
딱히. 바뀌는건 없음. 직원들에게 대단히 관대하다고 생각하고 있음.
"
개발,전직원,서울,2021. 11,1.0,"""아무런 미래와 희망이 존재하지 않는곳. 개발 안해도 먹고 살 돈 있어서 월급은 잘 나옴""","
열심히 하면 그만큼 지원을 해주는 것 같음. 다만 연봉으로 반영되지는 않음. 주식회사다 보니 주가에 따라 스톡옵션에 대한 희망을 가질 수 있음.
","
적자인 프로젝트를 흑자인 프로젝트가 먹여살리는 중. 주먹구구식 운영. 개발보다 정치질이 앞서는 행동
","
고인 사람들을 좀 관리하여 새로운 희망과 열정을 갖도록 지원 해 줘야함
"
개발,전직원,서울,2021. 10,1.0,"""개발보다는 경영팀에 더 힘이 있는 기업, 야근은 기본(업무가 있건 없건), 다른팀과 소통할 시 이상하게 인사쪽에서 제재하고 안좋게 봄""","
연차는 자기 할 일만 잘 하면 자유롭게 쓸 수 있음, 영어 이름 사용
","
업무체계가 없음, 카지노 쪽이지만 일반 게임회사보다도 낮은 연봉, 야근을 안하면 일 안하는 사람 열정이 없는 사람으로 비춰짐, 방향성이 없음, 수평구조라고 하지만 그건 평사원 얘기 임원들과는 완벽한 수직구조, 팀간의 화합과 소통을 안좋게 봄(도대체 이부분은 왜그런지 이해가 되지않음)
","
일단 제일 기본적인 연봉 테이블을 올려주세요. 무조건 사람을 끌어 안고 가기보다 팀과 회사에 안좋은 영향을 주는 사람은 경영진일지라도 쳐내거나 불이익이 있어야 한다고 생각합니다. 무조건 아부만 한다고 끌고 가면 좋은사람과 실무자들은 계속해서 떠나게 될 겁니다.
"
개발,전직원,서울,2021. 09,1.0,"""월급좀 올려줬으면 좋겠습니다. 매우 불만족입니다. 연차나 월차 같은 거는 눈치안보고 쓸 수 있습니다.""","
복지제도는 꽤 괜찮은 것 같습니다. 다양한 복지시설도 있습니다. 아주 좋은것 같습니다.
","
퇴근하는데 눈치가 많이 보입니다. 부장님이 퇴근하셔야 저도 퇴근을 하는데 거의 야근이 일상인 것 같습니다.
","
야근 수당 더 올려주시고 월급 좀 더 올려줬으면 좋겠습니다.
"
금융/재무,전직원,서울,2021. 06,4.0,"""일 잘알려주고 회사 분위기가 매우 좋아요. 복장도 편한복장이라 좋아요""","
눈치 안보고 퇴근가능초초역세권화장실 좋음자유로움회식 많이 없어져서 좋을듯영어이름 사용
","
예전에는 한달에 한번 회식있어서 짱났음가끔 권위적인 사람이 있어서 힘들때가 있음
","
점심식대좀 챙겨주면 좋을거 같아요상여도 많이 주세요좀 더 체계가 잡힐수 있도록 신경써주셨으면.
"
개발,전직원,서울,2021. 06,3.0,"""일이 많고 일구분이 힘들다 근데 직원들은 좋다 젊은사람들 많다""","
몇몇빼고 직원들은 젊다 좋다 출퇴근 편한편임 주변에 음식점 많음
","
고인물들로 이루어진 회사 밑에 사람들만 고생한다 오래다닌사람들 의견으로 개발이 이루어짐 한명이 여러가지 일하는것도 많다
","
윗사람들만 말고 밑에 직원들 이야기도 들어야 하지 않을까요?
"
기획/경영,전직원,서울,2021. 03,2.0,"""그냥저냥 다닐만함 끈기있고 노후 보내려면 추천함""","
팀바팀이지만 윗사람이 맑으면 매우 좋음수직적인 문화가 다른 회사에비해 없는 편이며, 처음엔 어색하지만 익숙해지면 이보다 편할수 없음
","
팀바팀이라서 윗사람이 구리면 매우 구림구림의 정도가 이래도되나 싶을정도로 구림
","
회사에필요한사람과아닌사람을잘구별하세요
"
개발,전직원,서울,2021. 03,3.0,"""그들만의 리그!!직원들은 소모품이 아닙니다""","
수평적인 사무실 분위기직원들간의 좋은 유대감좋은 회사 위치
","
비효율적인 시스템비효율적인 야근지금은 많이 좋아졌다는데 과연
","
합리적인 보상, 복지를 만들어주시길 바랍니다
"
기획/경영,전직원,서울,2021. 01,2.0,"""탈출할수있을때탈출할것 특수한 분야에서의 경험을 원한다면 가보셈""","
이상한 사람도 있지만 괜찮은 사람도 있어서 그나마 다행
","
고인물들이 많다 연봉이 혜자임 야근하면 일 잘하는것 간식없다..
","
야근이 답이 아님니다.. 야근많이하면 회사가 잘 돌아갔겠네
"
개발,전직원,서울,2020. 10,1.0,"""카지노 카테고리의 게임회사를 경험하기에 좋은 회사라고 생각.""","
본인이 알아서 하는 분위기. 공무원처럼 다니기에는 정말 좋은 회사
","
다람쥐가 쳇바퀴 돌듯이 돌아가는 일상. 아무도 변화를 추구하지 않음. 든든한 자회사 덕에 열심히 하지 않아도 월급 나옴
","
문제점을 알았으면 변화를 위해서 노력 해주었으면 좋겠네요.
"
개발,전직원,서울,2020. 10,4.0,"""다니는 사람에 따라 다르겠지만 조금이지만 상여금있고 급여 안밀리고 그냥 사람 다니는 회사같은 느낌""","
팀마다 다르겠지만 연차 쓰는거에 뭐라 하지 않음 업데이트만 아니면 자유로움 직원들끼리 친해지면 알게모르게 도움되는 것들이 서로서로 생김
","
영어이름 쓰고 수평구조라고 하는데 누가봐도 상하구조임이름만 영어쓰는 일반 회사의 느낌 팀끼리 조율보다 난 이렇게 할꺼니 너네가 맞추라는 분위기가 더 많음 뭐 위에서 내려온 오더니 그렇게 하겠지만..
","
직원이 존중받고 생각이 더 자유롭게 논의가 되면 더 나은 방향으로 갈 수 있을 것이라고 생각합니다회사에 파리가 많습니다 붙어먹는 사람이나 회사도 많은거 같고 잘 비비는 사람이 더 잘나가는건 아니라고 생각합니다 좋은 소리와 나쁜소리를 잘 믹스해서 나아가는게 좋다고 생각합니다
"
마케팅/시장조사,전직원,서울,2020. 08,2.0,"""직원들간의 친밀도가 높아 업무 분위기 또한 자유롭고 화기애애하지만 일정이 빡세 야근이 잦음 업무 분담과 일정 조율만 잘 되면 나쁘지 않음""","
직급이 없어 영어 이름으로 서로를 부르기 때문에 편안한 분위기사원들끼리 친밀한 분위기가 형성되어있어 사람 좋아하는 사람에게는 좋음
","
체계가 정확히 잡혀있지 않아 주먹구구식의 일처리야근을 강요하지는 않지만 주변 직원들 중 매일같이 야근 하는 사람들이 많음
","
바라는 점을 말한다고 해서 딱히 바뀔 것 같지 않음
"
기획/경영,전직원,서울,2020. 08,1.0,"""입사를 말리고싶은 회사...특히 여성분들은... ㅎㅁㅎㅇ""","
역세권아니 없는데 뭘 더 쓰라는거에요 ....30자 쓰는것도 고역이네요
","
인원부족업무과다(쓸데없는 야근 강요)매출이 잘나오면 결정권자탓 매출이 떨어지면 야근 안한탓인센 x기준없는 인사평가체계없음사내 정치희롱고성
","
바뀔생각이 없으면 이대로 내려가는 길만 남아있습니다
"
개발,전직원,서울,2020. 07,1.0,"""전체적인 업무 체계가 부족하지만 대다수의 사람은 좋은 곳""","
1. 좋은 동료들 일부를 제외한 다른 사람들은 멀리서 봐도 좋은 것 같음 2. 회사 위치강남구청역 바로 앞 (비를 맞지 않을 수 있다.) 3. 사우간 프리한 분위기
","
1. 업무 체계가 전무함 일방적인 살인 일정으로 개발이 끝이 없음 2. 인력 부족 전체적으로 인력이 부족하지만 제대로 충원되지 않음 <-- 의지가 없는건지 안뽑히는건지 모르겠음 3. 일부.. 정말 일부의 동료 혹은 직책자들 중에 사회성이 부족한 사람 있음    엮이면 피곤해짐 4. 눈치 야근 5. 사내 정치 그들만의 아이언 리거~~ 6. 낮은 연봉 테이블
","
특정 직원들에 대한 얘기가 계속 나오는데 바뀌는게 없는게 아쉽습니다.열심히 하고 있는 직원들에게 잘해주고 얘기가 나오는 직원들에겐 무언가 눈에 보이는 것을 해주기 바랍니다.
"
개발,전직원,서울,2020. 06,2.0,"""그저 그렇습니다야근 눈치주는게 없어졌다고 해도 누구는 죽어라 야근하고 누구는 칼퇴하고 남아있는 사람은 오히려 죽을맛ㅋ""","
회식을 매달 합니다술 좋아하는 사람은 좋긴 하겠네요 ㅋㅋ그렇다고 억지로 강요하는 분위기는 아님
","
불명확한 인사고과 반영연봉협상 테이블이 있는건가?이런 점이 개선됐으면 좋겠습니다
","
자알~하고 계십니다.실질적인 직원들 복지 좀 생각해주세요.술먹는거 말구요.
"
개발,전직원,서울,2020. 06,4.0,"""중소기업이지만 대기업 문화를 받아들이려고 노력하는 회사""","
1, 연차 눈치 안봄, 출근시간 여유로움2. 영어이름을 쓰며 프리한 분위기와 동료들이 대체로 순박해서 인간관계 문제없음.3. 깔끔한 근무환경, 위치적으로도 좋음4. 꾸준히 성장할 안정적인 회사, 월급 칼같이 나오며 중간에 보너스도 줌. 기본적인 복지는 다 구성되어 있음.5. 배우고자 한다면 발전할 수 있게끔 지원해줌.6. 대기업 등 성장세를 이루는 회사를 닮아가려고 노력하는 자세가 좋음.
","
1. 일정 맞추랴 야근, 눈치보랴 야근, 심하진 않아도 어느정도의 야근은 고려해야함.2. 중소기업이라 체계가 불분명한건 사실.3. 간혹 사회성 부족한 사람들로 인해 업무적 소통이 어려움.
","
계속적으로 성장하고 발전하려면 새로운 것들을 받아들이고 바꿔야 한다고 생각합니다.
"
개발,전직원,서울,2020. 06,2.0,"""사내 분위기와 사람들은 좋지만 번아웃이 오기 쉬운 구조의 회사""","
사람들이 좋아서 사내 분위기가 좋다야근시 석식 식대 1만원 제공12시 넘어서 퇴근시 택시비 지원
","
업무의 체계성과 효율성이 떨어짐높은 퇴사율, 0에 가까운 충원율
","
직원들이 왜 자꾸 나가기만 하는지 생각좀 해봤으면 ㅋ
"
개발,현직원,서울,2020. 05,2.0,"""전형적인 한국 중소기업. 위아래 사이에 소통 없는 군대식 문화.""","
야근 시에 저녁을 맛있게 사줄려고 노력하는 편. 월급을 밀리진 않았음. 후임이 자주 들어오는 편.
","
많지는 않으나 사회성이 문제가 있는 사람들이 있고 회사도 인지하고 있으면서도 개선의 의지가 없음. 야근이 문제가 아니라 업무 의욕을 자꾸 없에는 분위기를 조성함. 월급을 경력에 비해서 못 받음. 사람이 자주 퇴사해서 업무가 자꾸 몰려듬.
","
단체에는 사기가 매우 중요하다고 생각함. 월급 좀 못받더라도 미래를 생각하면서 열심히 일하고 싶음. 하지만 앞뒤 다 막아 놓고 열정을 불태우길 바라는 것은 모순된 부분이라고 생각함. 개선 바람.
"
마케팅/시장조사,전직원,서울,2020. 02,2.0,"""사업관련 직종으로 취업하기에는 배울 것이 별로 없는 기업. 일년 내외로 이직 자리를 알아봐야함. 복지와 연봉은 최소, 야근 장려함. 상장사라는 점과 수익이 나는 카지노 게임을 보유하고 있다는 점에서 안정성은 있으나 물갈이가 안되어 무능력한 지휘층은 개선 필요해 보임.업무 분위기는 괜찮고, 사람들이 친근한 것은 인정""","
1. 사람을 잘 안 자른다고 함(진상들이나 무능력자들도 안 자른다는 것으로 단점도 있음)2. 상장사라서 최소한의 법은 지킴.3. 중소기업이라 다니면 정부에서 주는 혜택 꽤 있음4. 대부분의 사람들이 너무 착하고 친근하게 잘 대해줌    가끔 재밌는 헤프닝도 있고, 근무 시간 분위기 좋은 편    이 부분은 가끔 그리움.
","
1. 체계없음(양식 없는 경우가 대다수)2. 사업관련 직종은(PM, 마케팅 등) 배워갈게 없음     일년 하고 중고 신인으로 다른 곳에 이직밖에 답이 없음.3. 연봉이 짜고 복지도 최소 수준4. 지휘층이 무능력한 편, 가끔 기초적인 것도 몰라서 충격받음. 5. 사원들 행사 때 장기자랑 시키는 거 사실임6. 야근을 장려하는 분위기
","
이직을 해보니 내가 얼마나 일을 잘못 배웠는지 깨달음. 지휘층부터 여러 세미나에 참석해서 게임 사업 동향을 공부해야함. 옛날처럼 게임 스토어에 올려놓는다고 또는 유저가 들어온다고 무조건 수익나는 시대가 아님.
"
개발,전직원,서울,2019. 07,3.0,"""운좋게 이른 성공을 발판으로 확장 중인 회사. 덕분에 업무 프로세스가 제대로 정착되지 못한 회사. CEO가 대단한 분이라 나의 성장/성공 과는 별개로 회사가 망할 일은 없을 것이다.""","
회사가 망할 일은 없을 것이다. 상장사가 주는 기본의 복지는 기타 중소기업들 보다 튼튼하다. 앞으로 더 좋은 복지가 계속 생겨날 것이라 예상된다.
","
위에 있는 사람은 개발의 모든 지식에 통달하지 않아도 된다. 적합한 사람에게 일정 부분 위임할 수 있다면. 하지만 여긴 그 위임을 잘못한다. 덕분에 업무 진행에 매끄럽지 못하다.
","
각 부분의 전문가를 채용했다면 어느 정도는 그들을 신임해주길.
"
개발,전직원,서울,2019. 06,2.0,"""대표가 술을 사랑함. 신입사원 장기자랑시킴... 노래같은거""","
인심이 좀 넉넉한 느낌. 역에서 가까움그리고 뭐가있지....? 워크샵 해외?야근하면 저녁식대 만원
","
야근+거지같은 회식문화..그냥 자연스럽게 야근과 주말출근=좋은사원 인식한명에게 여러가지일을 요구함
","
야근한다고 다 잘나오는게 아닙니다 ㅠㅠ 인간으로 대우해주세요
"
디자인,전직원,서울,2019. 03,2.0,"""그럭저럭 다닐만 했음. 어떻게든 다녔음.""","
교통이 편리한 곳에 위치함.지하철 입구 근처에 있어서 출퇴근에 도움이 됨.석식제공.
","
점심 제공 없음.팀장들이 항상 피곤해 함.무조건 오래 다니면 인정받음.규모에 비해 프로세스가 빈약함.
","
직원들의 불만에 귀를 기울이고 적극적인 해결 방안을 찾았으면 좋겠음.모두가 함께 만들어간다는 것을 알아뒀으면.
"
개발,전직원,서울,2019. 02,1.0,"""좁은 한 건물에 있으면서 소통은 되질 않는다. 괜찮아질거라는당근과 설레임만 주고 프로세스를 바꿀 맘이 없다.""","
1. 글로벌게임 경험2. 좋은 사람들3. 대표의 오픈 경영4. 경조사 챙겨주는 것
","
1. 체계가 없어도 너무 없다.2. 본인의 파트 분야에 대한 지식이 없고 수평이 아닌 까라면 까라는 식의 업무 진행3. 사내 정치질과 협업 능력 전혀 없음.4. 업무 환경 및 장비가 구비가 안 되어 있음(pc말고)5. 야근이 애사심에 대한 척도
","
문제가 없는 회사는 없지만 그 이유가 무엇인지 인지를 했다면이야기를 하고 어디서부터 문제인지 잡아가주세요.1인마다 이해만 요하기보다 지속적으로 같은 문제로 균열이 생긴다면 심도있게 얘기해봐야 하는 사항이 아닐까요.그리고 뒷담화와 까내리는 얘기들을 왜 할까요. 돌고 돌아서다 들리는데 그게 본인을 좀먹는 일이란걸 왜 모르죠??또, 수평적 구조라는게 모두의 의견들을 잘 수렴해주고 서로부족한 점 보완해가며 즐겁게 일하는거지, 영어 이름 쓴다고수평이 아닙니다.
"
개발,전직원,서울,2019. 01,3.0,"""그냥 그래...딱히 엄청 나쁘다고 볼 수는 없지만, 그렇다고 좋다고 볼 수도 없음.""","
회식 많이 하는데 그게 좋으면 계속 다니삼!연말 파티도 하고 나름 좋은 분들도 많이 계심!
","
야근이 많음...수평적인 기업 문화를 추구하지만 실상은 수직
","
바뀌는게 딱히 없고 CEO 성격 이상한 거 좀 바꿔라.
"
전문직,전직원,서울,2019. 01,1.0,"""겉으론 화목하지만 입사하면 선동이 무엇이고 정치가 무엇인지 알기 싫어도 알게되는 환경입니다.""","
월급이 아침에 바로바로 입금되는건 좋았고 보너스 나오는 날도 좋았습니다.
","
뒤에 모여서 사람 하나 정치질해서 잡아먹는건 일도 아닐정도로 번번히 일어나고 있습니다. 그때마다 피해보는건 선동당한 피해자 더라구요. 거기다 선동질 하던 사람들이 목표를 하나씩 잡아서 그 사람들에 대해 안 좋은 말을 주위에 퍼트리며 심하면 퇴근 후 모여서 이리저리 자신의 개인 견해밖에 없는 말만으로 다른 사람 이미지를 실추시키는 것도 모자라 그런 사람은 계속 회사 남아있고 피해자들만 갑자기 해고 당하는 일은 어떻게 봐도 이해가 되지 않습니다.
","
뒤에서 정치질하는 사람들 말만 듣고 일 잘하던 사람들을 갑자기 자르거나 하는건 좀 고쳤으면 합니다. 나름 거기에도 사정이 있겠지만 그렇다고 한두번도 아니고 계속 이런식으면 선동질하는 사람들만 기고만장해져서 결국 남은 사람들은 선동질에 정치질만 잘하는 사람들이 될겁니다.
"
기획/경영,전직원,서울,2018. 12,3.0,"""고포류 게임회사인데 은근 회식게임을 만들어도 될듯. 회식이 엤긴 한데 랜덤임""","
다들 영어이름을 사용해서 최대한 편한(?) 환경을 보장시켜주려고 하지만 결국인 영어이름 마다 힘이생김
","
면접을 항시 봐서 직원들에게 스트레스를 주는 편임. 왠지 보라는듯이 면접을 항상 하고 직원들 군기를 잡으려는 의도가 보이는것 같음. 면접하는사람들 대부분 떨어지는듯?
","
회사를 가족같은 분위기 만들 필요성이 있음. 영어 이름쓰는것도 중요하지만 영어 이름마다 힘이다른느낌은 뭐고 조용~ 한 분위기 속에서 자기들 할거만하고 너무 개인생활임
"
개발,현직원,서울,2018. 10,1.0,"""오래다니면 없던 병도 생길 수 있는 회사""","
1. 사람들은 괜찮은 편2. 회식을 자주한다(술 좋아하는 사람들만 좋음)
","
장점빼고 전부 단점김정은이 통치하는 북한같은 회사외노자들도 손사레칠만한 업무강도1년 다니면 용함예스를 외치지않는자 회사를 떠나라
","
보이는게 있는데 눈가리고 입닫을거면 왜 그자리에 있는건지 모르겠음쌍팔년도 헝그리정신 강요하는 워워밸 회사
"
디자인,전직원,서울,2018. 09,2.0,"""야근을 많이 하면 인정 받을 수 있는 곳이다. 앞으로의 성장 가능성은 잘 모르겠음""","
지하철역에서 가깝다. 회사 건물이 좋은 편이다. 지하에 작은 운동 시설이 있다
","
야근을 강요해서 일과 삶의 균형이 무너진다. 영어이름을 쓰지만 수평적인 관계는 아니다.
","
직원들의 의견을 들어주고 업무프로세스가 효율적이 되길 바란다.
"
디자인,전직원,서울,2018. 08,2.0,"""소수인원으로 개발하다보니 모든 부서에서 실력 있는 사람에게만 업무 굉장히 몰리며 의지하는 상황임.""","
팀원들끼리는 너무 화목하고 분위기가 좋아서 협업이 굉장히 수월하고 좋다.회사차원에서도 연차나 개인사에 대한 배려를 잘해주시고 능력있는 자에 대한 대우가 좋고 구비물품등 필요자원에 대한 지원이 좋은 편이다.
","
아무리 스케쥴을 맞춰도 눈치야근이 엄청 나고, 특히 본인의 팀원들인데도 뒷담화와 남탓을 너무 잘하는 팀리더와 선그래픽 후기획의 엉망진창 개발.
","
다녔던 회사중 업무프로세스가 최악이고 왜 사람들이 계속 빠져나가는가에 대한 고민이 필요하실 듯 합니다.
"
마케팅/시장조사,전직원,서울,2018. 08,2.0,"""고포류를 좋아하고 해외와 관련된 일을 하고 싶다면 꼭 추천!""","
모두 영어이름을 써서 권위가 별로 없음. 모두 즐겁게 일하는 회사
","
회의가 많다. 정말 많다. 엄청 많다. 그리고 가끔 사장님이 화내실때 소리치시니까 무섭다..
","
성장하는것도 좋고, 한국을 대표하는 것도 좋지만 회의는 좀 덜했으면.. 그리고 화도 좀 덜내셨으면 좋겠습니다.
"
개발,전직원,서울,2018. 08,1.0,"""상장한 회사라는 것만 보고 오기엔 시스템이 하나도 없는 곳.""","
영어이름을 사용하고, 석식을 제공한다. 대표가 열정만 넘친다.
","
매월 있는 단체회식이 무엇을 목적으로 하는지 모르겠다. 모든 사항이 회사에 오래다닌 사람들에 의해 결정되고 그에 반하는 의견은 대부분 묵살된다. 상장하고 매출액에 비해서 복지나 연봉협상의 체계가 전혀 안잡혀있음. 내부적으로 성과에 대한 기준도 모호함.무능력한 사람이 야근을 한다고 생각함.
","
기업에 덩치에 맞는 체계를 좀 갖추었으면 좋겠고, 임원들이 직원들의 가십에 관심을 좀 끊었으면 좋겠다.
"
기획/경영,전직원,서울,2018. 07,3.0,"""야근많이 하면 대우받는곳. 상장사에서 일한다는 자부심을 가질수 있다.""","
사업아이템이 좋고 발전 가능성이 많다. 사내 문화가 좀 개방적이라서 첨에 적응이 힘들수도 있다. 특히 이름 막부르는 건 장점이자 단점 같기도 하다.
","
야근을 많이 해야 인정 받는다. 주말 출근이 인정 받는 지름길
","
야근 문화좀 없애 주세요. 다들 할거 없는데도 나와요.
"
개발,전직원,서울,2018. 07,2.0,"""신입으로 시작하기는 좋은 곳 하지만 그이상은...""","
연차 자유롭게 쓸 수 있음(단 일정이 너무 빡빡하여 쓰기 힘듬, 눈치는 안줌)사람이 엄청 붐비는 그런 지역은 아니라 출퇴근에 힘든 점은 크게 없음사람들은 좋음(물론 1~2명씩은 꼭 아닌 사람 있음)
","
점심비 지원 X(주변 밥값 비쌈)야근비 지원 X(새벽까지 해도 연차로 보상해주거나 그런 거 없음, 팀장 재량으로 조금 늦게 출근은 시켜주는 것 같음)일정이 헬임(기존 일정 있는데 자꾸 추가되어 제일 중요한 것을 놓침)사람 귀한 줄 별로 모름
","
왜 월별로 회의할 때는 우리 매출이 이렇게 잘 나왔다 좀 만 더 힘내보자 이런 식으로 말하면서 연봉협상이나 보너스 지급때는 회사가 힘들다는 말이 먼저 나오는지 모르겠다. 솔직히 이 부분은 포기해서 신경도 안썻으니까 상관없는데 인간적으로 점심비나 야근비는 적게라도 지원을 해줘야 하는 건 아닌지 생각이 듬
"
개발,현직원,서울,2018. 07,1.0,"""사람들만 하지만 좋은 사람들은 다 좋은 곳으로 곧 떠나는 환승역 같은 회사.""","
- 영어이름을 쓴다. - 역에서 가까움.- 수평적구조를 지향하고자 노력한다.- 실 작업자 사람들은 참 착하다. - 장점인지는 모르겠지만 한달에 한번 전사 회식한다.
","
- 고인물화에 대한 개선 수단이 없다.- 문제가 되는 몇 사람 때문에 모두가 괴롭다. 정말 말이 안통한다. - 대표가 몇몇의 인물만 편애하는게 눈에 보인다.- 정작 개고생하는 직원은 신경도 안쓴다.- 몇년째 눈에 보이는 복지가 나아지는게 없으면서 그나마 바뀌는건 무지하게 생색낸다. - 좋은 사람들이 많았지만 대부분 과거형이다.- 불필요한 야근은 하지말라고 하고 좋게 안본다 말하지만????
","
- 이팀이고 저팀이고 매년 사람들이 많이 나가는데 왜 나가는지 이유는 아실테니 제발 사람들이 오래 다닐 수 있도록 챙겨주세요. - 안에 있는 직원들도 진짜 이제는 한계치가 왔습니다.- 간단한 대화 조차 안되는 소수의 직원 때문에 팀이 붕괴는걸 제발 인지하고 위기를 타파 합시다.
"
