직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
기획/경영,현직원,서울,2022. 11,4.0,"""연봉이 대기업 수준이고 서비스 성장 가능성이 높다고 생각함. 부바부 이지만 실장때문에 고민하는 사람들 꽤 있음.동료들은 똑똑하고 일 잘하는 사람들 많음.""","
실무할때는 수평적임(1년차와 10년차 모두 동등한 위치로 일하기에 저연차들이 목소리 내기 좋은 구조)연봉 좋음사무실 진짜 좋음동아리 엄청 많고 동료 분위기 좋음
","
실무에서 실장라인만 넘어가면 이상하게 보고됨(축소 혹은 과대)리더들이 조직문화를 딱딱하게 만듬 건의하는 것을 불만으로 받아들이면 발전이 없는데 이 부분이 가장 큰 리스크일을 안 해도 실장이 커버쳐서 안 짤림(일을 열심히 하는 사람들이 상대적 박탈감을 느낌)
","
모든 실들이 안정적이다 다들 긴장감이 없는 좋은 분위기의 회사인데, 조직 구조가 혁신적으로 바뀌어야 할것 같다. 수족관에 매기와 같은 혁신이 필요한 느낌이다
"
디자인,전직원,서울,2022. 10,3.0,"""분위기는 팀바팀, 대주주가 탄탄해서 그런지 큰 위기의식은 없는 분위기.""","
대주주의 탄탄함과 타 기업들과 비교 시 나쁘지 준수한 수준의 복지, 워라밸은 팀바팀이라 장점으로 써야할지 모르겠지만 평균적으로는 적당하다고 생각함. 좋은 동료들이 가장 큰 장점이라고 생각됨.
","
개발, 마케팅 팀 분위기는 좋다고 느꼈음. 디자인실의 경우 동료끼리 꼭 소탈한 분위기가 있어야하는건 아니지만 왠지모를 조용함? 답답함이 있었기에 개인적인 성향과는 맞지않았다고 생각.
","
면접 이후로는 핵심? 멤버가 아니어서 그런지 한번도 얘기를 나눠본 적이 없음.당시에 100명 규모의 회사였는데 그래도 오너의 리더쉽이 큰 영향을 끼칠거라 생각하는 입장에서는 대화할 기회가 없다는 점이 많이 아쉬웠음. 당연히 많이 바쁘실거라는 점에서 이해는 되지만 힘드시더라도 실무진들의 얘기를 귀담아 들어야하는 시기를 놓치는건 서로 아쉬운 부분이지 않을까 함.
"
마케팅/시장조사,현직원,서울,2022. 09,3.0,"""함께 일하는 사람들도 좋고 사업도 발전 가능성이 있다고 생각하나 아쉬움이 있는 곳""","
직원들 간 수평적인 문화, 복지포인트 및 식대 지원, 센터필드에 위치한 사무실, 다소 괜찮은 연봉 수준 및 안정성, 사업에 대한 성장을 기대할 수 있음
","
아직 기안결재, 연차 사용 등을 종이 문서로 진행하고 있어 불편함이 있음 / 일부 복지제도 등에 대한 불확실성과 스타트업 특성인지 연봉 재계약이 오래 걸리는 것으로 보임다른 제휴사와의 협업을 확장하기 보다는 현재 투자사, 관계사와에 관리에 집중함직원들 간 개방적인 문화가 존재하나, 리더들과 팀원, 직원 사이에 꼰대문화가 남아있음
","
복지를 조금 더 명확히 안내해주면 좋겠다정기적으로 사업의 비전과 진행현황 등을 공유하는 자리가 있으면 좋겠다전자결재 도입투자사, 기존 협력사 외 외부와의 다양한 협업을 통한 사업 확장 기대
"
디자인,현직원,서울,2022. 07,5.0,"""대체적으로 무난하고 자본에 대한 안정적인 수혈로 미래에 대한 준비를 차분히 하는 회사""","
직원들이 거의 대부분 나이스 하다. 모난 사람 없어보이고 좀 별로인 사람도 다른 회사의 진상에 비하면 아주아주 순한맛임. 심지어 경영진도 나이스함. 흔치않은 좋은 사람들만 뭉쳐있는 회사라는 느낌이 강함도메인이 핫한 업계에서 탄탄한 기술 기반으로 성장하고 있는 기업이라 전도유망할 것으로 보임
","
토스증권이랑 카카오페이증권이 간편투자를 가지고 나올 경우 어떻게 방어할 수 있을지 모르겠음. 수익성 모델이 향후 개선 될 지 의문임. 자금의 압박이 없는 듯 하지만 과연 이렇게 가다가 BEP를 달성할 순 있을지 모르겠음.그리고 회사가 좀 조용한 편이라 유쾌한 회사를 원하는 사람에겐 그리 매력적이진 않을 듯
","
회사의 비전을 공유하는 자리를 좀 마련해주었으면 합니다.직원들의 소소한 개선/요구 사항들에 귀기울여 주고 실현시켜 주면 지금 보다 더 좋은 회사가 될 것 같습니다.
"
개발,현직원,서울,2022. 07,4.0,"""서비스를 만들어 나가는 즐거움이 있는 회사""","
스마트한 동료들과 일하고 있다는 느낌원팀처럼 일하기 위해 많이 노력하는 효율적인 해결 방법을 위해 함께 고민하는 곳
","
스타트업과 대기업 그 중간인 것 같음탑다운 형태까지는 아니지만 조금의 아쉬움을 느끼고 있음
","
임직원들과 소통의 기회를 더 넓히기 위해 노력해주시고 있다고 생각되지만더욱 많은 자리가 필요하다고 생각
"
데이터,전직원,서울,2022. 07,5.0,"""멋진건물, 멋진서비스, 발전하는 회사, 대우받는 엔지니어""","
개발실 연구원들을 주축으로 회사 모든 부서 서로 존중하는 문화가 잘 형성되어 있다. 함께 성장을 위해 환경을 잘 맞춰주고 직원 목소리에 경청해주는 곳
","
회사가 커짐에 따라 이전과는 같은 방식의 지속 성장이 다소 어려울 수도. 그에 걸맞는 모두의 노력을 필요로 할 때
","
조직이 커가는 만큼 신규 직원에 대한 꾸준한 관리. 기존 인력들에 대해서 지속 발전할 수 있도록 끊임없이
"
서비스/고객지원,전직원,서울,2023. 09,1.0,"""바이오와 정보통신의 융합으로 디지털 의료분야를 개척하고 바이오인포매틱스를 통한 신약 개발에도 박차를 가하고 있음""","
4차 산업혁명에 맞추어 의료 양질의 디지털 서비스를 제공하며 보다 나은 치료제 개발을 위해 IT를 기반으로 한 핵심 바이오분야를 점차적으로 디지털 결합을 통해 발전하고 있음
","
의료 분야를 기반으로 하다보니 각종 의료용어가 난해하고 워낙 종류가 많아서 이해하는데 있어서 비전공자나 일반인이 보기에는 어려움이 있고 고객지원에서 의료상담이 부담스러운 측면이 있음
","
고객지원 분야에 있어서 의료인뿐만 아니라 환자한테도 적극적인 서비스 지원이 가능하도록소통 채널을 많이 늘릴 필요가 있음
"
개발,전직원,서울,2023. 08,3.0,"""투자 유치가 현재 시장상황 대비 잘되어 타 스타트업 대비 안정성이 어느정도 보장되어 있음""","
일반 직원들은 워라밸이 나쁘지 않고 성장을 위한 시간을 많이 주는 편
","
기업의 의사 결정이 매번 달라져서 내부 구성원들이 당황하는 경우가 많음
","
벌려놓은 프로젝트를 재정비하고 집중과 선택을 잘 했으면 좋겠음
"
기획/경영,현직원,서울,2022. 08,3.0,"""직원들의 처우나 분위기가 좋고 다양한 경험을 할 수 있다""","
워라벨이 좋고 기업이 직원의 복지를 생각하며 기업의 분위기와 사람들이 좋다
","
경영진의 말이 번복되는 경우가 많아 작업 효율성이 떨어지는 경우가 많다
","
직원들의 의견 및 불만 사항에 대한 직접적인 해결책 제공
"
개발,현직원,서울,2022. 04,2.0,"""업무적으로 스트레스 받지는 않으나 정말 상상치 못한걸로 스트레스가 쌓이는 곳""","
간식이 제공되고 워라벨이 엄청나게 좋음곧 주4일제도 도입한다고 함정말로 좋은 팀원들
","
윗선의 정보 독점사원들을 믿지 못하고 특정 사원만 편애하는 경영진대표직책은 기획하면 안되는데 기획중, 그리고 그 기획이 시간단위로 바뀜중구난방한 개발 플랫폼과 프로젝트들
","
회사의 적은 외부에 있는데 왜 자꾸 내부에 적을 만들려는지 모르겠습니다지금부터라도 정보공유를 부탁드리고 팀원들을 더 믿어주세요팀원들은 회사를 위해서 말씀드리는 것인데 회피를 안했으면 합니다그리고 자꾸 개발하다가 말이 안바뀌면 좋겠습니다
"
기획/경영,현직원,서울,2022. 04,3.0,"""스타트업 특성상 아직 체계는 없지만 체계를 잡아가려 노력함""","
간식 제공 , 연차 외 휴가가 많고 새로 지은 건물이라 건물이 깨끗하고 시설이 좋다 재택근무 가능
","
업무에 따라 정확한 체계가 없어 말이 자주 바뀌는 것 같다.
","
업무에 있어 한가지를 정하고 자주 바뀌지 않았으면 합니다.회사에 대한 자료를 조금 더 오픈 해줬으면
"
디자인,전직원,경기,2023. 06,4.0,"""스티트업 회사치고 꽤나 큰 복지를 누릴 수 있는 회사""","
중식, 석식, 간식, 근무에 필요한 물품 제공, 회사 다니면서 돈 들어갈 일이 극히 적음자율 출퇴근제.
","
대규모 채용해놓고 대부분의 직원을 자름. 회사만의 기준이 높음.
","
대부분의 입사자를 떨어뜨릴 거면서 대규모 채용하는 부분이 이해가 안 되네요.
"
개발,전직원,경기,2023. 06,4.0,"""워라밸이 확실하게 보장되는 복지 좋은 회사""","
연차 사용 자유로움, 식사나 간식 진짜 잘 줌, 출퇴근시간 자유로움, 야근 없음, 복지비 지급, 사택 제공, 도서나 강의 지원 잘 해줌, 직원 복지에 신경 쓰는게 느껴짐
","
1:1로 개발 교육해주는 팀장과 잘 맞아야 함, 대부분이 잘 맞지 않는 것 같음, 다만 신입 개발자로서는 확실히 빠르게 배울 수 있는 환경
","
재택 근무도 있었으면 좋겠습니다, 탄력 활용 기간을 늘려주셨으면 합니다
"
개발,현직원,경기,2023. 04,5.0,"""개개인의 역량에 따라 기업의 발전이 영향을 받는 스타트업이기 때문에 직무에서 자신의 성장가능성을 눈으로 확인할 수 있음. 좋은 복지와 젊은 분위기의 회사에서 수평적으로 일할 수 있는 곳""","
복지가 좋음. 식대 (중식, 석식) 제공, 자율출퇴근제, 자유로운 연차사용, 도서 및 교육 지원, 복지비 등 다양한 복지를 눈치보지 않고 누릴 수 있는 점이 가장 큰 메리트이다.
","
스타트업의 특성상 체계를 만들어가는 과정이라 개개인 업무의 명확한 분업, 팀 간 소통 등에서 부족한 점이 느껴짐.
","
사내 소통을 더욱 활발히 했으면 좋겠습니다. 소수 특정 인원의 이야기만 듣는 것이 아니라 더욱 적극적으로 사내 이야기에 귀기울여주시면 좋겠습니다.
"
개발,현직원,경기,2023. 03,1.0,"""복지, 분위기 좋고 , 연봉 높은 회사""","
점심 저녁 구내식당 있어서 돈이 나갈 일 없음목요일마다 배달시켜먹음휴게실 있음연봉이 높음
","
CTO의 기준이 너무 높음정규직 수습, 인턴에서 정규직 전환이 매우 어려움본인이 말을 논리적으로 못하고 발표를 잘 못하는 사람이라면개발자로서 삶을 포기할까 라는 생각을 할 수 있음
","
모든 개발자가 말을 논리적으로 하고 발표를 잘하는 것은 아닙니다. 애초에 발표 잘하는 사람을 뽑고싶다면 우대사항, 필수사항에 써두세요.
"
기획/경영,전직원,서울,2023. 02,3.0,"""개발자가 대우 받는 곳업계에서 상위권으로 이용자가 많음""","
연차 자유롭게 사용 가능함좋은 사내문화를 만들어가려는 노력이 보임
","
너무 자유로워 체계가 없다고 느껴짐업무처리가 비효율적일 때가 있음
","
자유로운건 좋지만 업무의 효율성을 위하여 어느 정도는 체계가 잡혔으면 함
"
기획/경영,전직원,경기,2023. 01,4.0,"""회사가 규모는 작지만 그 안에서 가능한 많은 것을 해주려는 노력이 보여 스스로 더 성장하려는 동기부여가 됨""","
유연출근제: 지각의 개념이 없고 야근의 개념이 없다. 진짜 일이 많으면 늦게 남아서 일하지만 퇴사때까지 야근한 경험이 없음중식, 석식 제공: 가장 기본적인거라고 생각하지만 의외로 너무 좋았던 복지복지비: 일년에 120만원에 달하는 복지비를 한번에 또는 나눠서 쓸수 있음 정말 다양하게 살수 있음(비행기 티켓, 옷, 전자 기기 등등 내가 원하는거)휴게실: 점심시간에 휴게실 가서 안마의자하거나 잠자면 오후도 알차게 일할 수 있겠쥬?아낌없는 교육 지원: 듣고 싶은 세미나 있으면 신청하면 되고, 보고싶은 책 있으면 신청하면 됨사택 제공: 이건 인원이 제한되어 있고 집도 가까웠어서 쓸 일은 없지만 제공받는 직원들은 진짜 꿀 복지였을 듯자유로운 연차사용: 당일에 써도 되고 반차, 반반차, 연차 이어서 쓰기 다 가능간식천국: 곤약젤리, 아이스크림, 구운계란, 과자, 컵라면, 햇반(?), 커피머신, 음료수 냉장고 등등 먹고싶은거 없으면 신청하면 됨.
","
아무도 답을 모름: 내가 일하는 분야에 답이 정해져 있지 않음. 내가 답을 알아가는 과정이라고 생각하는 사람은 크게 성장할 수 있겠지만 그런 사고를 갖지 못하면 답답하고 어려울 수도 있을 듯.개인적인 성향: 회사는 집단인데 개인적으로 일하고 끝나면 가는 분위기? 실제로 점심때도 밥먹고 다 따로 시간을 보내서 처음 입사하고 뭘 해야 하는지 잘 몰랐음대표님과의 1대1 면담: 대표님과 1:1로 면담이 잦은데 회사의 방향성이 모호했음. 직원들과 미팅하고 나면 기진맥진하고 체력전으로 가는게 너무 팀별 의견이 달라서 맞춰지는게 어려웠음
","
회사의 복지나 사업 방향에 대한 만족도보다 연봉에 대한 만족도가 낮아 결국에는 평생 직장을 할 다른 곳으로 이직하게 되는 결말을 맞이하게 됐습니다. 사업이 더욱 성장해서 직원들에게 금전적인 보상도 함께 주어지길 바랍니다.
"
개발,전직원,경기,2023. 01,1.0,"""동영상 편집어플 개발 회사로 꽤 사람들한테 인지도 있으나, 실망스러운 회사로 길이길이 기억에 남을 회사.""","
연차를 자유롭게 사용할 수 있고, 식대를 지원해준다. 자율출퇴근제가 있다.
","
회사는 수평적 문화라고 얘기하지만 사실상 수평적이기 보다는 수직적인 느낌이 든다. 경영진이 개발자라 개발자 위주로 회사가 돌아간다. 그리고 개발직군 외의 비개발직군에 대해 알게 모르게 무시하고 깔보는 경향이 있다. 동료들에 대한 신뢰가 낮고, 예의가 없으며 동료간의 생각의 다름을 인정하지 않는 경향이 있다. 생각이 다른게 아니라 그냥 틀리다고 생각하는 것 같다. 또한 3개월간의 수습기간이 있는데 만족스럽지 못하면 수습기간동안 잘릴 수 있다.
","
동료가 있기에 회사도 있는거라 생각 합니다. 직원들의 얘기에 귀기울여 주세요. 그리고 개발자, 비개발자 모두 소중한 동료입니다. 동료에 대한 예의를 지켜주셨으면 좋겠습니다.
"
기획/경영,현직원,경기,2022. 12,1.0,"""일머리 있는 사람이 단 한명도 없는 곳,재직중인 나 자신 조차 한없이 초라해져 현타올때가 많다.""","
역이랑 가깝고 생리휴가 있다.같은 건물 지하에 구내식당이 있다.경영진이 사주는 맛있는 저녁 식사를 하며 수다를 통해 회사 적응에 도움이 되었다.
","
타 편집어플들에 밀려도 한참 밀려서 경쟁력 확보가 전혀 안되는 상황.타 편집어플이 망하고 우리가 상승하면 좋겠다는식..입사 3개월만에 모든 실황을 알고 하루하루 현타의 연속속에 살고 있음.
","
점심시간, 저녁시간뿐만 아니라 여러상황에도 틈틈히 직원들과의 화합에 공을 많이 들이시는데 덕분에 회사 적응이 정말 편했습니다. 그 모습 변치 않으셨으면 좋겠습니다.
"
개발,전직원,경기,2022. 11,1.0,"""연차 낮은 직원들만 있고 생각보다 자유롭지 않은 회사수습 때 자르는 걸 너무 당연하게 생각하고 비개발자여도 짤림.""","
휴가 사용 자유롭게 할 수 있고 수습끝나면 탄력근무도 사용할 수 있습니다.간식이나 먹을게 많고 아침,점심,저녁을 다 회사에서 해결할 수 있습니다.새로 들어온 직원들이 잘 적응할 수 있게 회사소개나 사람들 소개를 친절하게 해줍니다.대부분의 사람들이 좋은 것 같습니다.연봉은 그냥 업계평균인 것 같습니다.기업의 장점은 스타트업 같습니다.
","
입사자들이 다 신입들이고 다 3년차이하, 중간연차가 없어서 아무것도 모릅니다.같이 일하는 동료들 수준도 다 신입이라 경영진이 하자는대로 다합니다.자유로운 분위기인데 경영진이 자유롭고 사실 직원들은 다 경영진이 하라는대로 하는 것 같습니다.그나마 오래 다닌 몇몇 직원들이 회사분위기를 망칩니다. 아침에 일찍나와서 팀내에서 일안하고 계속 놀고 이야기하고, 저녁에는 옆팀사람까지 우리팀에와서 떠들고, 신입직원들 데리고 가서 술마시면서 회사욕하고 다른팀직원들 욕하고 술자리에서 얘기한걸로 회사에 와서 얘기하는데 무리지어서 얘기하니까 보통 통과가 되는 것 같습니다. 특히 수습기간에 짤리는 일이 많은데 술자리에서 수습직원평가하고 그걸 반영합니다.그리고 같이 일하는 팀은 회사내에서 인정못받는다는 자격지심이 크고 본인들도 경력 많은 거 아니면서 새로운사람들은 배척하고 고인물처럼 눈치를 주고 본인들끼리 계속 떠듭니다.회사가 작아서 누가 뭐하는지 다 보이고 감시하는 느낌이고 컴퓨터가 잘보입니다.기업의 단점도 스타트업 같습니다.
","
짧게 있었던 사람도 느낄만큼 경영진이 특정팀이나 사람을 좋아한다는 이야기 많이 나옵니다.회사내에서 친목하는것도 좋지만 경영진은 직원들과 거리를 두는게 좋을 것 같습니다.그리고 휘파람 안부셨으면 좋겠습니다.
"
개발,전직원,경기,2022. 11,1.0,"""어수선한 분위기와 체계가 부족한 회사로 평생 기억 남을 회사""","
연차, 반차, 반반차를 눈치안보고 쓸 수 있습니다.생리휴가가 있습니다.점심, 저녁 챙겨주고 간식도 잘챙겨줘서 입이 심심하지 않습니다.
","
처음 입사때는 이렇게 좋은 스타트업이 있을까 싶었으나 며칠만에 실황을 알고 지켜봤을때 단점이 많이 보였습니다.미들급이 한명도 없고 죄다 사회초년생 신입들뿐입니다.  경력직은 없고 신입만 계속 들어오는데 무엇 때문인지 모르겠습니다.경력직으로 입사한다한들 인정, 대우를 받는 느낌은 보지 못했습니다.개발직군의 경우 매번 과제를 주는데 통과기준이 까다롭습니다. 비개발직군도 과제를 통해 정규직전환이 이루어지는데 과제를 입사한지 얼마 안된 신입직원이 내다보니 기준이 굉장히 모호해집니다.같이 일했던 직원들의 역량과 수준이 타회사에 비해 현저히 떨어졌고, 더군다나 새로 입사한 직원들은 더욱이 배우거나 성장할 기회가 없어보였습니다.혼자 스스로 성장해나가야하는 스타트업인것도 모자라 각 사무실은 물론 곳곳에 우스꽝스러운 사진이나 장난스러운 문구를 붙여놓는 등 회사의 느낌이 아닙니다.이곳에서의 경험과 경력이 다른곳에서 인정이 될지 고민하며 일을 다니는 직원이 대다수입니다.여초의 특성인지 직원간의 스킨십이 무수히 자주 보이고 의사소통이 자유로운걸 넘어서 점심시간은 물론이고 업무시간에도 수다삼매경에 시끄럽기까지하여 회사인지 동아리인지 헷갈릴때가 많고 업무에 집중하는 직원들에게까지 어수선한 분위기를 물들여 얼굴을 붉히는 상황이 발생합니다.사내정치 또한 어느정도 존재하여 눈치를 잘 살피며 다녀야하며 경영진이 아닌 일반직원이 꼰대문화를 선동한다고 느꼈습니다.모든 분위기가 어수선하며 챙겨주려는 복지가 많지만 이또한 라인을 잘타지 못하면 챙겨받지 못하는 일이 비일비재합니다. 워라밸의 경우 특정 팀만 해당되는 느낌이 강합니다.
","
직원들과 잘어울려 재미나게 노는것도 좋지만 문제점들을 잘 보완해내어 모두가 만족해하는 회사가 되었으면 좋겠습니다.
"
서비스/고객지원,전직원,경기,2022. 11,1.0,"""스타트업, it업계에 처음 입사해본 경험이였으나, 좋은 경험은 아니였습니다. 그래도 크게 성공하여 유명한 어플 라인에 들어갔으면 좋겠다고 생각합니다. 그러기 위해선 정말 경영진이 진지하게 생각해보고 반성하는 시간을 꼭 가지셨으면 좋겠습니다. 본인들이 아니여도 아래로 내려가다 어느 위치에서 잘못된 행동을 하여 사내 분위기를 조성중이진 않는지 잡플래닛 후기를 보시며 누군 지 머리 맞대고 추리하실 게 아니라 읽어보고 반성하고 깨달아 발전하는 회사가 되었으면 좋겠습니다.""","
간식바가 있고 점심과 저녁을 먹을 수 있습니다.음,,,
","
과연 이 곳은 회사인가 대학교인가 가끔 의문이 들곤 합니다. 저 또한 처음엔 스타트업에서 제공되는 복지와 처우에 만족감을 느끼며 업무를 했었습니다. 허나 어느 기점 부터 중간에서 본인의 업무 포지션을 이용해 갑질 하는 듯한 태도 느낄 수 있었습니다. 또한 업무 시간 중에 식권 배분 등으로 인해 말도 없이 다른 직원들 자리를 돌아다니며 식권 배분을 핑계로 떠드는 시간을 줄이셨으면 합니다. 알바의 위치를 잘 알지 못하겠습니다. 분명 인사팀 방에 개인정보가 많아 출입을 자제해달라는 문구가 있음에도 불구하고 아르바이트생이 팀 안에 앉아서 핸드폰을 보고 있는 경우가 많았습니다. 업무의 대소를 구분하시고 일관적인 태도를 보이셨으면 합니다. 누군가에겐 장점, 누군가에겐 단점으로 적용되는 것들이 대다수입니다. 아무리 스타트업이여도 프로세스를 갖추지 않은 상태에서의 사칙은 적용되지 않는 게 맞다고 생각합니다. 그러나 스타트업이기 때문에 처음 발생한 문제에 대해 정확한 프로세스를 갖추지 않고 적용시켜 직원들에게 반감을 사는 지 이해가 가지 않습니다. 복지에 대해 정확한 프로세스와 규율을 세우고 적용시키면 스타트업만이 발휘할 수 있는 최대의 장점이 되지 않을까 싶습니다.
","
경영진의 태도가 일관되지 못합니다. 어떤 분 까지 경영진인지 모를 정도의 차별대우가 아주 잘 느껴집니다. 회사도 하나의 사회이기에 업무 외 적인 것에서 느껴지는 차등한 대우가 있으면 아래 있는 직원은 그게 내 업무 판단에까지 영향을 미치지 않을까 생각이 들 수 밖에 없습니다. 그리고 경영진과 나눈 업무 혹은 그 외 적인 대화 내용이 다른 직원이 알고 있는 경우가 종종 있었습니다. 경영진은 수평구조를 지향하고 있으나 직원들이 수평이라고 느끼는 건 닉네임 사용과 서로 반말하고 쉽게 웃고 자기 마음대로 돌아다니며 서로 떠드는 전혀 동료로는생각이 들지 않는 서로에 대한 태도뿐이 아닐까 생각이 듭니다.휴게공간과 휴게시간을 제공해주는데도 불구하고 경영진 분들은 과연 이 복지가 모두에게 일관되게 적용이 되고 있는 지, 혹시 우리만 즐겁게 놀고 있는 건 아닌 지, 내가 당구를 다 치고 보드게임 이기고 방으로 복귀하는 시간이 직원들이 '오 점심시간 이제 끝이구나' 라고 생각하진 않을 지 되돌아보셨으면 좋겠습니다.또한 개발이 중요하고 중점이 되는 업태인 건 알지만 경영진의 아주 일관적인 개발 외 직종에 대한 무의식에 깔려있는 무시하는 태도와 발언이 개발 외 직종에 근무하는 직원의 사기를 저하시킵니다.
"
개발,전직원,경기,2022. 11,4.0,"""스타트업 업계 중에서 복지는 최상급, 지금까지 다녔던 회사 중에 일하기 좋은 환경을 가장 잘 갖추고 있었던 회사.""","
1. 연차 사용이 자유로워서 당일 오전에 연차 신청이 가능함2. 12시까지 눈치 안 보고 정말 자유롭게 출근 가능해서 지각할 일이 없음3. 탄력 근무가 가능해서 금요일 오후에는 직원들 절반이 조기 퇴근해서 사무실이 텅 비어 있음4. 중식, 석식, 간식 등 먹을 것들 지원이 잘 되어 있어서 배고플 일이 없음5. 경영진이 개발자라서 회사 문화 자체가 개발하기 편하게 맞추어져 있음, 확실한 사수가 있어서 방향성을 잘 잡을 수 있음6. 애초에 야근이 거의 없음, 대표님도 야근을 지양해서 매일 칼퇴함.7. 의사소통이 정말 자유로움, 언제든지 신입도 의견 제시 가능하고, 모르는 게 있으면 바로 물어볼 수 있는 편한 분위기.8. 개발자 연봉이 높음
","
1. 재택근무가 없음2. 스타트업 특성이긴 한데, 회사가 커지다 보니 신규 채용이 잦아서 어수선한 분위기가 간혹 있음 3. 높은 자율성으로 주도적으로 일하는 사람에게 맞는 회사, 반대라면 힘들 수도 있음4. 채용에 대해 신중한 편이라 일부 포지션에서 인력 부족에 대한 고충이 있었음
","
개발자 채용이 빠르게 이루어진다면 더 성장할 수 있을 것 같습니다.회사의 좋은 문화가 잘 알려져 있지 않아 홍보가 제대로 된다면 신규 인력 채용이 수월해질 것 같습니다.
"
금융/재무,전직원,경기,2022. 02,3.0,"""개발자들에게 확실히 더 좋은 기업인거 같음""","
직원들에게 복지를 많이 해주려고 노력하는 편임 무엇보다 직원들은 진짜 너무 좋음 다들 착하심그래서 퇴사하기 좀 아쉬웠음
","
스타트업이다보니 경험 많고 할 줄 아는사람에게 더 좋은 회사인건 맞는거같음 신입에게는 어려움이 충분히 있을거같음
","
의견 부분에서 수용해주려고하시는건지모르겠지만 그래도 딱 말씀해주시면 더 좋을듯하네요
"
개발,전직원,경기,2020. 11,5.0,"""젊고 밝은 사내 분위기,지속적인 성장중이며, 앞으로의 미래도 잘될 수 밖에 없게 노력하는 회사""","
연차, 복지 등 남의 눈치 보지 않고 자기 마음대로 사용할 수 있음, 개발자 같은 경우엔 CTO님께 새로 태어나는 급으로 인간 개조 당하지만 많이 성장한 자신을 볼 수 있음
","
사람마다 다를 수 있지만, 자유로운 분위기가 오히려 더 큰 부담으로 다가옴
","
그간 고생 많으셨고, 개발자분들 맥북 쓰고 싶어하더라구요...
"
개발,전직원,경기,2020. 10,1.0,"""0점 없나요?최악의 회사..직원혜택 말만하고 돈 많이 드는 혜택은 지키는 걸 본적이 없음..여기서 퇴사한 사람들 다 좋은대로감여기서 다른 좋은 회사 가고싶으면 여기서 좀 일하다 이직하셈""","
글쎄요스타트업이라서주인의식을 가지고 일할수 있게 됨좋아요 아주좋아요
","
너무 돈을 아끼려한다의사소통이 원활한 사람들 끼리만 원활하다퇴사하는 사람들은 대부분 악감정을 가지고 퇴사한다
","
직원을 사람취급을 해주면 지금보다 훨신 괜찮을듯?돈을 좀 쓰면 괜찮아질수도?
"
개발,전직원,경기,2020. 09,2.0,"""배우기는 좋은회사이지만 신입이 버티기는 힘든 회사 리더 개발자와 동일한 생각을 가진 사람을 원하는 것 같다""","
안드로이드 기본 원리, 소프트웨어 철학같은 좋은 것들을 배울 수 있음 또한 최신 트랜드 MVVM패턴 같은것들을 배울 수 있음
","
사람마다 소프트웨어 철학이 다를 수 있는데 다름을 인정하지 않음, 최소한 자기가 원하는 목표방향을 구체적으로 알려주었으면 좋겠음, 사람을 너무 일회용으로 보고 자기와 맞지않으면 정규직이여도 자를려고 함
","
수습이 끝나도 정규직 아닌 정규직이 신입갸발자 입장에서 너무 힘든거 같습니다. 신입 개발자 입장에서 많은 것을 배울 수 있지만 도중에 퇴사하는 리스크가 너무 크고 그때동안 경력 공백이 생기는 것이 부담스럽습니다
"
개발,전직원,경기,2020. 07,1.0,"""스타트업은 믿고 걸러라는 말을 알게해준 회사개발 아닌 경력자는 업무적으로 배울게 없는 회사""","
식대, 커피 제공 자유로움, 탁구대 게임기 비치되어있음솔직히 장점 잘 모르겠음
","
수습기간에도 해고 해버리는 회사이며 기본적인 입사 자료조차 없고 체계라곤 찾아볼수 없는 곳.알아서 찾아서 일하라고 하지만 찾아서 할수가 없음;;(수습차별)여초이며 직원 나잇대가 어려서 여고인지 여대인지 구별안가며 질서 없음
","
직원에게 관심을 가지고 경영을 하고 체계가 없는게 왜 안잡히는지에 대해서 생각을 해봐야 할듯. 직원에 대한 예의 좀 챙기면서 경영해야할듯
"
개발,전직원,경기,2020. 06,1.0,"""신입 개발자한테 경력자 실력을 기대하는 곳.신입 개발자들에게 정말 비추합니다.""","
스타트업 다운 자유로움. 식대 지원. 자유로운 연차 사용이 가능 합니다. 젊은 분위기의 회사입니다.
","
정규직으로 뽑아놓고 수습기간동안 자르는 회사. 애초에 자기들이 원하는 실력을 가진 개발자를 뽑고 싶으면 철저하게 걸러서 뽑아야 하는데 훅 뽑아놓고 굉장히 쉽게 자릅니다. 그럴꺼면 경력자를 뽑으세요. 서로 시간 낭비하지 않게.
","
수습기간 동안 자르는게 법적으로 문제가 없다지만, 한두명도 아니고,책임감 있게 직원을 뽑으시길 바랍니다.
"
개발,전직원,경기,2020. 04,1.0,"""이 회사와 잘맞다면 기초만알고 들어와도 많은것을 배울 수 있는 회사.""","
신입은 자유로운 환경속에서 많은 것을 배울 수 있습니다. 때문에 이전에 확실하게 짚고 넘어가지 못했던 개념들에 대해서 다시 돌아볼 수 있습니다. 같이 일하는 사람들이 좋습니다.모난 사람 없고 다 서로 잘 챙겨주는 분위기 입니다.
","
수습기간이 단점입니다.잘 맞지 않는다면 수습기간에 잘릴 수 있습니다. 개발자는 수습기간에 여러번 이뤄지는 발표를 통과해야합니다.통과하지 못하면 수습기간에 계약 종료 당합니다.
","
정규직말고 인턴을 뽑으셨으면좋겠다. 수습기간에 회사와 맞지 않는다면 계약 종료 할 수 있지만,정규직이 신입사원들에게 어떤 의미인지 다시한번 생각해보시길.
"
