직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,현직원,서울,2021. 04,2.0,"""좋게 말하면 자유지만 나쁘게 말하면 무질서이다.좋가 말하면 변화무쌍하지만 나쁘게 말하면 줏대가 없다.""","
야망이 있다면 펼칠 수 있다.똑똑하게 이기적인 사람이 살아남는다.
","
야망이 없다면 끌려다닌다.착하고 우직한 사람은 대우를 못받는다.
","
회사의 기준이 명확해서 좋다. 이 기조를 끝까지 관철하기를 바란다.
"
개발,전직원,서울,2021. 03,2.0,"""그냥 저냥 다닐만하지만 그다지 추천하고 싶진 않음""","
지각만 안한다면 연차 많고 눈치 안보고 자유롭게 쓸 수 있음
","
1,2년 된 회사도 아닌데 체계가 없다는게 제일 큰 문제인듯 퇴사율도 높고 미래가 불투명함
","
몇몇 고인물들.. 정리할 사람은 정리하는게 좋을것으로 생각 됩니다
"
마케팅/시장조사,전직원,서울,2021. 03,4.0,"""자유롭고 캐쥬얼하게 다닐 수 있는 회사""","
분단위로 연차 가능. 2년마다 리프레시 혜택 제공. 칼퇴근 (야근 거의 없음). 연령대가 높지 않아서 같이 일하는 사람들이 좋음.
","
수평적인 구조라 업무 체계 자체가 지시 기반이 아닌 자율성을 기반으로 진행됨. 그러다보니 사회초년생들은 회사가 업무를 친절하게 알려주지 않으니 비전없고 체계 없다고 퇴사해버리는데, 다른 직장에서 최소 1-2년 일해본 경력직들은 다니기 좋은 회사라고 좋아함. 간섭받는 거 싫어하고 능동적으로 일하는 거 좋아하는 사람들은 잘 맞을거고, 일일이 하나하나 업무를 기초부터 알려주길 원하는 쌩신입이라면 초반엔 일하기 어려울 것임.
","
여러 팀과도 의견을 공유할 수 있는 자리가 마련되면 좋을 것 같습니다.
"
마케팅/시장조사,전직원,서울,2021. 03,1.0,"""직원이 수시로 그만두는 회사... 체계적이지 않아 첫 시작부터 난관의 연속""","
연차가 많고 자유롭게 쓸 수 있다는.점..? 이 유일한 장점입니다
","
퇴사율이 너무너므.높음 1년이상 다닌 직원 찾기 어려움.... 팀원들은 대부분 좋은ㄷㅔ 고인물들이 문제입니다.회사를 다니면 다닐수록 미래가 안보이는 회사...
","
열심히하는 팀원들 괴롭히지말고 고인물부터 어떻게 해보세요....
"
개발,현직원,서울,2021. 02,5.0,"""합리적이고 논리적인 경영진직원들을 항상 신경쓰고 챙긴다.""","
경영진이 경직되지 않고 좋은 의견은 적극 수렴한다.논리적인 결정을 하려고 항상 노력한다.일하는 사람들의 실력과 인성이 좋다.자율출근제 간식 무제한 제공연차 20일 눈치 전혀 없고 당일 가능시간 분 단위로 연차를 사용할 수 있다.코로나 확산시기에 재택근무 진행
","
실무가 항상 빠듯하고 빠르게 돌아가 신입이라면 힘들 수 있다.적은 인원으로 커버해야 하는 영역이 넓어 지식이나 스킬 없이는 살아남기 힘들다.
","
지금처럼만 해주신다면 성장했을 때 더 기대되는 회사가 될 것 같습니다.
"
마케팅/시장조사,현직원,서울,2021. 01,5.0,"""성장 가능성이 돋보이는 곳. 회사와 함께 성장하고 싶은 사람에게 추천""","
탄력근무제로 자유로운 분위기. 회사 카페가 있어서 커피 마시고 싶을 때 마실 수 있음. 업무 강도가 높지 않고 신입도 비중 있는 일을 맡아볼 기회가 많음. 사내 분위기가 매우 수평적이고 시키는 일만 하는 게 아닌 여러 도전을 해볼 수 있음
","
아직은 회사 규모가 크지 않고, 체계가 다소 없어 보일 수도 있을 듯 함. 식대를 제공하지 않음.
","
조금 더 체계적인 업무 프로세스가 마련되면 좋을 것 같다.
"
마케팅/시장조사,전직원,서울,2020. 11,1.0,"""평균근속이 1년 아니 6개월이 안 넘는 회사. 비전과 체계 둘다 없는 시스템.""","
연차 자유로움. (그마저도 지각하면 연차에서 깎임.)자유로운 복장. 좋은 회사 분위기 사람들.
","
신입을 위한 제대로 된 메뉴얼과 교육 없이 바로 실무에 투입됌. 그래서 업무 전문성이 크게 결여 된 상황에 주어지는 업무량은이 장난 아님. 말이 좋아 자주적으로 배우는거지 제대로 된 인수인계가 없고 무책임하게 떠맡김. 아직 교육 덜 받은 신입한테 과도한 책임감을 바람.  직원들이 맨날 나가도 언제든 새로운 호구 신입 뽑아 쓰면 되지 하는 마인드. 그래서 그런지 직원들 복지 신경 안씀. 화목한 회사 분위기로 겉으론 보이지만 사내 정치질은 기본이고 앞에선 웃고 뒤에선 근거없는 사생활루머 생성 또한 한둘 있었음. 친분있는 직원들 위주로 챙기고 소통의 부재.  경영진의 역량 부족, 소통 부족, 관리 부족.왜 직원들이 다 나가는지 말안해도 이유가 있음.
","
그냥 사람들이 왜 다 떠나가는지 한번만 생각해보세요.
"
마케팅/시장조사,전직원,서울,2020. 10,4.0,"""회사 분위기 괜찮아 마음만 맞는다면 스트레스 받지 않고 즐겁게 일할 수 있는 곳.""","
분단위 연차. 자유로운 분위기. 외국인 동료. 칼퇴근 가능. 착한 사람들. 업무 난이도 낮음. 지각 가능.
","
불안불안한 업계. 다각화를 시도하는 회사의 비즈니스모델. 낮은 연봉. 미래에 대한 불확실성
","
딱히 없지만 굳이 적자면, 직원들에게 조금 더 비전을 보여주어야 할듯
"
기획/경영,전직원,서울,2020. 08,2.0,"""연차를 시간제로 쓸수있어 출퇴근이 자유로운 곳""","
가장 좋은 점은 연차를 시간제로 쓸수있어 지각면에서 자유롭고 지하 사내 카페에서 아메리카노를 무료로 마실수있다
","
팀내 친목을 중요시하고 얼핏 사내 문화가 젊고 자유로운듯 보이나 경영진 측은 그렇지 않다는것
","
좀 더 체계적인 신입 교육 매뉴얼이 있었으면 좋겠음
"
데이터,전직원,서울,2020. 08,3.0,"""자유로운 문화가 있지만, 체계가 잡히지 않은 곳""","
완벽한 평등조직. 수직적인 문화가 전혀 존재하지 않아 자유로운 분이기에서 일할 수 있다. 참 좋은 사람들이 많았던 곳
","
회사 체계가 잡히지 않아 사업이 왔다갔다 하는 경우가 많음. 인턴에게 주도적으로 많은 도전을 바라면서 회사에서 이끌어주지 않는 곳. 종이자르듯 쉽게 내쳐버리며 책임지지 않으려하는 문화
","
사람 한명한명을 소중히 여겨줬으면 좋겠음.
"
마케팅/시장조사,전직원,서울,2020. 06,4.0,"""자유로운 분위기의 스타트업. 하지만 공짜 자유는 없는 곳. 자발적이고 적극적인 사람만이 살아남을 수 있음.""","
분 단위로 자유로운 연차 사용 가능 (월요병, 급하게 외출해야 할 때, 불금 필요할 때 유용)연차 20일2년 마다 해외 여행 지원웰컴 키트 제공 ( 다이어리, 머그컵, 후드티 등 회사 기본 물품 제공)사내 카페 (언더더베리) 사용 가능내부적으로 야근을 권장하지 않으며 전반적으로 칼퇴 가능. 워라벨 좋음 평균 29세 젊은 직원들로 이루어져 있어 사내 직원들과 친해지기 쉽고 의견을 공유하기 좋음. 사내 분위기는 활기차고 쾌활한 편.각 팀별로 정기적으로 회의를 진행하는 편이고 눈치 안보고 자유롭게 의견 제시 가능
","
전반적으로 업무나 사내 복지 체계는 아직 미흡함업무 특성 상 짧은 교육 시간 내에 모든 업무를 숙지할 수 없기 때문에 2-3개월 동안은 수시로 교육을 받거나 자발적인 질문 공세가 필요함.기본적으로 자유롭고 개방적인 분위기를 선호하는 편이지만, 그에 대비 업무 평가나 기대치는 까다롭고 높음. 때문에 자율적으로 업무를 숙지하고 스스로 자기 개발을 하는 직원을 선호하는 분위기. 만약 스타트업의 자유롭고 편안한 분위기'만' 기대하고 입사했다면 내부적으로 만족스러운 평가는 얻지 못하는 편. 높은 자유를 얻지만 그만큼 높은 기대치를 감수해야 함.
","
직원들과 커뮤니케이션을 할 수 있는 정기적인 시간이 있었으면 좋겠음
"
마케팅/시장조사,전직원,서울,2020. 06,4.0,"""변화대처가 빠르고 유연하지만 단단하게 체계를 바로잡을 필요가 있는 회사.""","
자유로운 분위기 속에서 성장을 도모 할 수 있다. 구성원 간의 소통이 자유롭고 수평적인 구조. 자유로운 연차 사용.
","
적응이 된 직원의 나태함 발생이 빈번하며, 기회를 만드려는 구성원보다 떠먹여주길 바라는 어린 마인드의 신입이 다수.
","
일을 해 줄 수 있는 인원을 찾기보단, 일을 만들고 인더스트리를 넓게 바라볼 줄 아는 구성원을 길어야할 것.
"
마케팅/시장조사,전직원,서울,2020. 05,1.0,"""진짜 다니는동안 도대체 몇 명이 나간건지 셀 수가 없다""","
연차 눈치 안 보고 쓰는게 유일한 장점. 그 외에는 글쎄 사람이 좋은가? 사람이 하도 바뀌어대서 그것도 모르겠다
","
면접 가면 이 회사에 1년 이상 다닌 사람이 몇 명인지 물어보길 바람. 지난 1달간 퇴사한 사람 수도 꼭 물어보길 바람. 작은 회사에서 사람이 한 두명 나가면 본인이 너무 특정되니까  솔직한 후기를 못 쓸텐데 지금 후기 한 번 보고 악평 남긴 사람 몇명인가 한번 보시길 바람. 사람들이 몇년째 이렇게 나가는데 이쯤 되면 단점 설명은 불필요함.
","
문제가 뭔지 글로 안 써줘도 이미 알고 있음. 셀수없이 많은 사람들이 퇴사하면서 말해줬는데 알아도 발전이 없는건 그냥 역량 문제일뿐.
"
마케팅/시장조사,전직원,서울,2020. 04,3.0,"""온라인 마케팅의 기초를 배울수 있는 곳. 자체 네트워크를 운영하고 있고 비트코인 관련사업이나 앱 게임 개발 사업도 하고 있다""","
자유로운 분위기로 할일만 하고 퇴근하면 된다. 욕심이 있다면 여러가지 일을 배워볼수있다
","
중구난방으로 일을 벌임.돈되는 일은 다 하려고 하는것 같은데 그래서 무슨회사지 싶을때가 있다
","
체계적인 사업모델을 개발했으면 하고 신입 직원들에 대한 체계적인 교육이 되었으면 합니다
"
마케팅/시장조사,현직원,서울,2020. 04,4.0,"""경력자들이 다니기 좋은 회사. 이제 회사에서 점심밥도 주고 커피도 주는데 연차도 20일.""","
탄력근무제 아침 8~11시 자율출근 + 연차20일 + 올해부터 점심식사도 전직원 회사 제공. 전반적으로 일할때 일하고 쉴때 쉬자 분위기. 야근도 회식도 거의 없음 본인 능력에 맞게 일만 잘하면 업무에 필요한 모든걸 지원해주는 분위기. 교대역 서초역 근처라 2호선 3호선 더블역세권 교통좋음
","
근데 적응못하고 일인분 못하면 얄짤없음.. 그래서 경력자들에게는 일하기좋은곳이나 반대로 신입들은 얄짤없이 업무 템포 못따라오면 적응못하고 도태됨 끊임없는 노력이 필요한곳. 임원들이 보는눈은 있는데 듣는 귀가 없는게 함정. 들어야 볼수있는것도 있는데 그걸 간과해서 좋은사람들도 많이 놓침.. 좋은 인재 흘려보내는 재주 있음
","
직원들의 이야기를 두루 들어주시길 바랍니다. 한 사람 한사람이 전부가 게임베리 구성원입니다
"
마케팅/시장조사,전직원,서울,2020. 03,1.0,"""느낌적인 느낌으로 모든 것이 이루어지는 느낌적인 곳공정하고 객관적이고 투명한게 없음""","
자유로워 보이는 사무실 분위기딴대보다 연차 많이주고 자유롭게 쓸 수 있음
","
스타트업의 단점과 대기업의 단점이 조화롭게 이루어짐스타트업의 낮은 연봉스타트업의 무질서함(체계부족)연봉협상한다고 해놓고 그냥 정해줌(자기들 느낌대로 하는듯, 평가기준도 그냥 느낌임 ㅋㅋㅋ) 사업놀이하는 것 같음 자유로운 의견교환 없음스타트업의 자유로움? 없음 그냥 숨막힘신입한테 뭣도 안가르쳐 주고 스스로 성장할 기회를 준다지만 이건 걍 방관임그래놓고 못하면 종이 자르듯 자름자기들 맘에 안들면? 가차없음 뭘해도 인정안해줌나갈 것 같으니까 잘해주지 말자가 아니라 잘해줘야 안나가는거다 다들 겉만 번지르르한 외부홍보에 속아 들어와서 신세한탄중이래서 마케팅 회사구나 느낌 ㅋㅋㅋㅋㅋㅋ
","
자기 사업 하는데 온정까지는 바라지도 않을께요그냥 함께 일하는 사람에 대한 최소한의 예의만..
"
마케팅/시장조사,전직원,서울,2020. 03,1.0,"""평균근속이 1년도 안되는 회사. 근데 업력은 9년? 매년 부품만 줄기차게 갈아온 회사""","
워라밸만 좋음. 월급이 밀리지 않았음. 직원들 연령이 매우 낮음 (또래라 편함)
","
- 직급에 관계 없이 커다란 책임 부여되고 그에 대한 보상은 없음 - 1년 이상 근속자가 손가락 꼽음. 썩은 물을 다 떠남 - 그래서인지 3개월 미만 수습자에게도 책임 전가 및 떠밀기- 전문성이란게 있을수가 없음- 그와중에 대외적 이미지만 좋음. 겉포장지가 좋음
","
처세에 능한 사람들이 곁에 있으니 시야가 흐려지는 대표, 스타트업은 애사심이 회사 자산인데 그걸 모르는..
"
마케팅/시장조사,전직원,서울,2020. 03,1.0,"""타이틀로 일하는 회사, 타이틀 단 사람들은 능력부족능력있는 사람들이 후회없이 떠나는 중인듯호가호위""","
자유로운 연차사용또래가 많고 서로서로 친함일하기엔 정말 편함(각종 복지시설과 자유로운 복장)
","
업무가 비효율적IT회사면서 ERP도 없음맨날 시트임 holy sheet스프레드 시트로 일하는데 그 양식도 맨날 바뀌어서 적응힘듦역량보다 잘 따라주는가로 정규직 전환 결정되는듯중간관리자가 대표자의 역량을 뒷받침 못함그냥 붕뜬 느낌경력자라고 하기도 뭐한 2년차가 다 나가고 신입으로 채워짐애사심과 경력연수가 반비례
","
능력있는 관리자 양성 절실떠나는 사람들에 귀를 더 기울여보세요왜 나가는지 핵심을 보세요내가 알기로는 대표는 한명인데...
"
마케팅/시장조사,현직원,서울,2020. 02,5.0,"""미래가 기대되는 회사. 마케팅 기반의 회사에서, 회사에 필요한 부분들은 대표가 정확하게 인지하고 있는듯. 침체되고 있는 업계에서 최상위권으로 올라가기 위한 프로세스들을 구축하기 위해 여러 시도들을 하고 있는 중. 현상유지를 하며 신사업들이 성공하면 지금 보다 훨씬 발전 할 수 있다고 보임.""","
최상위권 워라밸.본인이 능동적으로 일하지 못하고 업무에 책임감이 없다면 악용될 우려가 다분할 정도의 자유로운 분위기. 하지만 업무적으로 프로페셔널리즘을 갖고 일할 수 있는 직원이라고 한다면 본인의 분야에서 커리어 발전 및 워라밸을 동시에 성취 가능. 지각에 대해 매우 관대함분차 단위의 휴가를 지급하여 지각을 하게 되면 그만큼 본인의 연차에서 분 단위로 차감이 되지만 그만큼 오전 이른시간 출근에 대한 부담이 없음.회식은 없지만 본인이 원한다면 요청한다면 쿨하게 받아드려짐.젊은 기업이다 보니 대표 및 다른 사원들의 마인드가 자유로움. 본인 업무에 있어서 경영진의 압박보다는 스스로 동기부여를 갖고 일할 수 있음.연봉이 대기업 수준은 아니지만 동종 업계 스타트업에서는 상위권으로 보임.
","
도태되는 사람들이 많음. 회사가 꾸준히 성장하고 매출이 잘 나오다보니, 이 모든걸 본인의 능력으로 여기고 능력 여하와는 다르게 바라는것들이 많아짐. 정말 열심히 일하고 성과를 잘 내는 사람들을 위해 전사 대상으로 냉정하고 제대로된 평가가 갖추어 져야 한다고 생각함.아무래도 스타트업이다 보니, 경력진들의 부재가 너무 큼. 대표 머릿속에서 사업을 위한 여러가지 아이디어가 나오지만 이와 관련해서 실행력 있게 이끌어갈 사람들이 많지 않음. 회사에서 재무적으로 뒷받침이 되어있고 아이디어 제시에 대해 매우 관대한 대표가 있어서 신사업을 이끌어줄 인재들이 대거 영입 된다면 성장 가능하다고 보임.경력 및 능력있는 인재들을 채용하기 위한 복지 체제가 부족함. 자녀 학자금, 복지 포인트 등과 같은 복지 체계가 갖춰졌으면 좋을거 같음. 수평적인 분위기로 인해 승진의 개념이 없기때문에 장기 근속자들을 위한 배려, 복지 및 성과급이 있으면 좋을 것 같음.
","
워라밸과 회사의 분위기 적인 측면에서 부족한 없다는 생각. 하지만 자유로운 분위기를 추구하는 스타트업이라고 해도 어느 정도의 압박은 필요하다는 생각. 전반적으로 회사 전체 사업에 관여를 하는게 필요하다고 봄. 복지 관련해서 사원들의 애사심을 증진시킬 여러 프로그램들이 있으면 좋을 것 같음.
"
마케팅/시장조사,전직원,서울,2020. 02,5.0,"""하는 만큼 대우를 받을 수 있는 곳, 인재를 아끼는 기업이라는 생각이 든다.""","
정말로 자유로운 연차가 최고의 장점, 그 외 자잘한 장점들도 많지만 연차 복지가 너무 좋아서 다른건 제칠 정도
","
사무실 조명이 어둡다는 정도..? 그리고 팀장으로 승진을 하고 싶은데 수평적인 구조이다보니 승진의 한계점이 있습니다. 내부에 공개된 성과평가제도나 연봉테이블이 없다. 나간뒤에 만들었다는 얘기는 들었지만 그전까지는 매년 문제였음
","
대표님과 좀 더 많은 얘기를 하고 싶습니다~~
"
마케팅/시장조사,전직원,서울,2020. 01,5.0,"""복지가 좋고 눈치보지않고 다같이 칼퇴하는 회사. 사람들이 좋음""","
연차는 쪼개서 쓸 수 있고 간식이 항상 빵빵하게 준비돼있음 신청받아서 먹고싶은걸로 사줌. 직원들이 다들 좋은사람들이고 사이가 좋음. 호칭은 ㅇㅇ님으로 통일. 자유로운 분위기
","
단점은 없었다고 생각함. 아 연봉이 좀 적다면 적은데 그거야 뭐 스타트업 업계평균이니까 본인은 만족하면서 잘다님
","
월급 밀리거나 감정적으로 싫은소리 하거나 하는 일 없이 잘해주셨음 피드백 주시는 개인면담시간들도 좋았고. 그냥 하시던대로만 쭉~
"
마케팅/시장조사,전직원,서울,2019. 12,1.0,"""절.대.다니면 안되는 최악의 회사, 물경력 쌓이는 곳, 있는 능력도 무능력으로 바꾸는 회사""","
연차는 자유롭게 사용이 가능하지만, 그 외에 다른 장점은 떠오르지 않습니다.
","
복지제도 0 말 그대로 0임자유로운 조직..? 음...업무는 눈치싸움 으로 정하기 때문에 일 하는 사람만 오지게 일함연봉협상이 아니라 강요. 이미 정해진 답이 있어서 팀원 의견이 무시되거나, 정해진 답은 없지만 무조건 니 의견은 싫다 식의 의미없는 회의1년 이상 근무한 사람 대표, 그 가족, 팀장 몇..그리고 두세명?절대 오래 일할 수 있는 곳 아님 이유는? 진짜 일 하는 사람이 누군지 모름.5점짜리 4점짜리 리뷰의 대부분은 인사팀에서 작성한 것상여금도 없는데, 명절휴가비도 없음.연차 20일은여름 휴가를 주지 않기 때문에 큰 의미 없음회사가 어떻게 돌아가는지 아는 사람 몇 없는 것 같음연휴 전 날 직원들은 출근 대표는 반차마지막으로사회 초년생들이 처음 이 회사를 접하면 정말 좋은 회사 같아 보입니다. 하지만 정말 아니에요. 이 정도 규모의 다른 회사에 비해 더 좋은 연봉이라 할지라도 1-200차이면 그냥 다른 곳을 선택하는게 좋을 것 같습니다.온 갖 괜찮아 보이는 장치들이 많이 있지만, 짧게는 1주일 길게는 2주면 모두 소용없는 것이란 걸 알 수 있습니다.몇 안되는 직원들이 퇴사 후 이렇게 좋지 않은 리뷰를 남긴다는 것은 회사에 대한 1%의 애사심도 없다는 의미에요. 보통의 경우에는 귀찮아서 작성하지 않겠죠?신입 분들 와서 2주 있다가 나가시는 분들 많이 봤어요. 짧게는 2일? 도 있었음.다들 유능하신 분들일텐데, 이런 쓰레기 같은 곳에서 시간낭비하지 않으셨음 좋겠고이 곳엔 적지 못하지만 대표라는 사람은 도덕적으로도의심이 되는 사람이라.. 저는 이 회사가 잘 안됐으면 좋겠다는 생각으로 이 글을 작성합니다.또, 여러 가지 것들을 따져 보았을 때 마케팅 쪽으로 커리어를 쌓아 가시려면 이 회사는 정말 비추천입니다. 이직 시에도 본인이 회사를 다니면서 쌓은 개인적인 스펙이 없다면 회사 자체는 큰 메리트가 없습니다.
","
정신 차리시길 바랍니다.계속 이런 식으로 직원들이 나간다면 앞으로가 너무 불 보듯 뻔한 회사
"
기획/경영,전직원,서울,2019. 12,3.0,"""스타트업 사업 프로세스를 경험할 수 있는 회사인것 같습니다.""","
연차가 자유롭게 사용이 가능하고 분위기도 좋은편입니다. 광고/블록체인 사업부 간에 차이는 있지만 해당 산업에 필요한 업무 능력을 배울 수 있습니다.
","
정해진 틀에서 업무를 진행하다보니 개인의 성장 한계가 자주 느껴지며 자신의 업이라는 생각이 들지쉽지 않습니다.
","
직원들에게 얼라인먼트 설계를 제공하여 동기부여와 보상체계를 확립하기를 바랍니다.
"
기획/경영,전직원,서울,2019. 11,1.0,"""1점도 아깝습니다. 정말이에요. 성과 상여금 없는대신 연봉인상률 높고 연봉협상 자주한다는 것도 거짓말회사 잘될때나 그렇게 한 것 같음. 명절에 떡값은 안주고 떡갈비 주는 회사. 기가막혀서 말도 안나옴. 경영진은 직원들한테 관심 없음. 이미지 좋아보이게 하는 것에만 관심사람은 언제나 뽑아서 쓰면 된다는 마인드 안하무인 대표장점으로 많이 적어논 외국인들과 협업 없음 그냥 알아서함정말로 최악의 회사입니다. 제발 지원하지 않았으면 좋겠어요.""","
연차 자유로움 (그게 전부 1분 지각도 연차에서 까임)
","
왜 직원들이 다 나가는지 한 번만 생각해 보셔도 답이 나올 것 같습니다.점심식대 연봉 포함, 성과상여금 없음, 회사에 무슨 창문도 몇개 없어서 여름에는 환기도 안되고 힘듬, 히터 에어컨 트는것도 눈치봐야함
","
여기저기 일 벌리지 말고 하고 있는거라도 잘 하셨으면 좋겠습니다. 직원들 나가는 이유 정말 한번만 생각해보세요..
"
마케팅/시장조사,전직원,서울,2019. 11,1.0,"""정말 비추합니다 승진 기준은 이사 및 대표와의 친분이고 직원들이 즐거워하는 모습을 정말 싫어합니다""","
서울에 위치해있고 칼퇴근할수있고 매우 극소수 좋은 사람도 있을 수 있음
","
위에서 말했듯 정글과 같은 사내 정치질이 판치는 곳이고 대표와 이사와 친하지 않다면 인간으로써의 최소한의 존엄성을 느끼기 어려울 것
","
사람들이 왜 나가는지 한 번 생각은 해보신 적 있으세요??
"
마케팅/시장조사,현직원,서울,2019. 10,4.0,"""내가 설계한 대로, 생각한 대로 일할 수 있고 지지해주는 곳""","
연차 많이 주고 사용 관련해서는 어딜가도 안꿀림내가 하고자 한만큼 일할 수 있는 곳(물론 하고자 하는 의지나 범위가 작은 사람한테는 단점일수도...) 욕심 많은 사람한테는 진짜 기회의 땅임
","
스타트업이라면 항상 뭔가 새로운 문제들을 직면하고 해결해나가는 과정을 겪는지라 현재 업무 외에도 회사차원에서의 요청사항들이 있는데 못하겠다고 하고 안하는 사람들이 있음 -> 결국 하는 사람만(작성자포함) 부담이 과중됨. 요청 사항들을 하다 보면 여러 방면으로 성장하는 것이 느껴짐. 근데 문제는 요청에 대해 거부하는 사람들이 기회를 줘도 거부하는 마당에 성장의 기회를 안주네. 주는 사람 한테만 주네 하고 있다는 게 아이러니함... 일 안하는 사람들이 불만을 얘기한다는게 진짜 어이 없을 지경...  이런 사람들에 대한 관리를 좀 더 해야 진짜 일하는 사람들이 더 열심히 일할 수 있는 환경이 조성될 것 같음
","
기업규모가 급속도로 커진 만큼 경영지원팀이랑 좀 더 체계적인 시스템 구축이 필요한 시점 같습니다.
"
마케팅/시장조사,전직원,서울,2019. 10,1.0,"""진짜 그냥 일반적이거나 그 아래에요  잡플래닛에서 평점조작 그만좀""","
그냥 돈안밀리고 잘주는거빼곤없음 그냥 평범하고 무난하게다닐수잇음
","
인터넷상에서 우리기업은 착한기업이다 라는 이미지 심느라 바쁨 근데 안그럼
","
인터넷보여주기식으로 그만하시고 다니고있는 사람들한테좀 잘해주세요
"
마케팅/시장조사,전직원,서울,2019. 10,1.0,"""속은 썩어가는데 겉으로 이미지 포장에만 힘쓰는 회사.""","
연차를 눈치 안보고 쓸 수 있음....연차가 많다?밑에 커피 하루 한잔 무료?
","
정치질이 심하고 비합리적인 의사결정이 많음. 업무상 배울 게 없음. 사람 귀한 줄 모름홍보기사들에 써있는 것과 다르고, 회사를 편파적으로 운영함.
","
자기 사람만 보지말고 직원전체를 보기바랍니다. 동아리가 아니라 회사를 경영하는 것이라는 걸 깨달으셨으면 합니다.
"
마케팅/시장조사,전직원,서울,2019. 08,1.0,"""구성원을 소모품으로 생각하는 회사의 전형, 평균 근속년수 1년 미만에서도 존재하는 고인물들의 향연""","
연차를 눈치 보지 않고 사용할 수 있음, 다들 나이가 비슷해 구성원들끼리 지내기 편함
","
이 회사에서 스타트업의 장점으로 말할 수 있는 부분은 ""연차를 눈치 보지 않고 사용한다."" 밖에 없습니다. 빠르게 성장하기 위해 ""대표들""은 노력하고 있을지 모르겠으나 그 성장이 본인들의 회사를 위한 것이지 회사의 구성원까지 위함인지는 의구심이 듭니다.  구성원의 평균 근속년수는 1년 남짓이라는 것만 봐도 회사의 미래를 판단 할 수 있을 것이라 생각합니다.
","
본인들 사업의 확장을 위해서 힘쓰는 것은 좋으나 결국 실무를 하는 것은 사원들인데 그 쪽의 목소리에도 귀를 귀울여 주시길 바랍니다.
"
마케팅/시장조사,전직원,서울,2019. 06,3.0,"""개인의 능력을 인정해주는 곳. 자유로운 업무 분위기. 개인이 큰 책임을 가지고 일을 진행해야하는 경우가 많음.""","
연차의 자유로운 사용. 이유를 묻지 않음. 젊은 분위기. 빠른 트렌드 변화. 다양한 업무를 해볼 수 있음.
","
사원급과 경영진의 소통 부재.  반복적인 업무가 많거나 본인이 싫어하는 업무도 해야하는 경우가 있음. 사원들 개개인의 성장을 지원하여 팀이 성장하도록 하면 좋을 듯.
","
팀원들에 대한 이해와 소통이 더 있었으면 좋겠음. 팀원 개개인의 역량강화와 성장이 있어야 평균적인 근속년수도 증가될 것 같음.
"
마케팅/시장조사,전직원,서울,2019. 03,2.0,"""잘 모르겠음.... 참 여러모로 애매함.... 좋다고 해야할지 나쁘다고 말해야할지..""","
연차가 자유롭고 평사원들중에 착한 사람이 많음. 회사이다보니 갈등이 있지만 그래도 사람들 사이에서는 큰 갈등이 보이지는 않음. 나름대로 복지도 이것저것 늘리려고는 하는 거 같고 노력하는 모습이 보이기는 함. 그래도 원탑은 사원들인것 같음. 사내문화나 이런걸로 봤을땐 구글만큼 자유로워서 주위 사람들의 부러움을 삼. 늦게 와도 외출 쓰겠다고 하고 늦게 오면 됨.
","
가장 큰 문제는 좋은 인재가 들어오면 이 인재들을 어떻게 키워야 하는지 잘 모르는 것 같음.. 좋은 인재가 들어오면 투자를 해야하는데 그런게 없음....왜인지는 잘 모르겠는데 딱히 열심히 하는 것에 대한 보상이 없고 그게 당연시 여겨짐.스타트업이니 성장의 기회가 많을 거라고 생각하지만 생각보다 성장의 기회 많이 없음.인사체계가 별로 없고 몇몇 사람들은 왜 뽑혔는지 이해가 안 됨......
","
받는 보상에 비해서 빵빵한 사람들 회사에 진짜 많은데 인재를 당연시 여기지 않기를 바람. 아무리 비즈니스가 잘 되고 기술이 넘쳐나도 인재를 귀하게 생각하지 않는 순간 파리날리는 회사가 될 수도 있다는 것을 명심하기를 바람.
"
마케팅/시장조사,전직원,서울,2018. 12,1.0,"""별 1점짜리 리뷰가 진짜 리뷰입니다. 어떻게 하면 적은 돈으로 사람 고용해서 일 할지 고민하는 게 보임.""","
외국인 동료, 외국 클라이언트와의 협업. 없음 없음 없음
","
대학교 동아리식 주먹구구 인사. 정치질. 능력과 상관없는승진체계. 싸바싸바 잘 하는 사람이 승진하고, 열심히 하는 사람은 못함. 겨울엔 춥고 여름엔 더움. 업무 전문성 결여로 사람이 많이 나가고 또 새로 들어옴. 재직 기간이 아깝습니다.
","
동아리식 경영은 미래에 서로에게 좋지 않습니다. 아부하는 걸 알아보고 장려하는 분위기를 바꾸면 좋겠네요.
"
마케팅/시장조사,전직원,서울,2018. 12,2.0,"""으샤으샤 좋은 분위기의 스타트업이고 글로벌시장도 노리고있는데 인력이부족합니다""","
생일 챙겨줌/ 간식 항상구비 / 1층까페에서 직원할인 제공/ 밝은분위기회사/분단위 연차사용으로 지각해도 괜찮음
","
근속연수가 짧다. 정직원전환율이 낮다. 낮은연봉. 입사동기가 없음
","
앞으로도 정글엑스를 비롯해 마케팅앱분야에서 많은 성장 보여주세요.
"
