회사명,고용 형태,스킬,기업 소개,주요 업무,채용 절차,복리후생,회사위치,자격요건 및 우대사항,index
(주)브로스그룹,정규직,"['홍보', '컨퍼런스', '문화기획', 'MICE', '제안서 작성', '행사기획', '디지털캠페인', 'pco', '국제회의기획', '전시회 대행사 전시기획']","브로스는 유연한 커뮤니케이션을 통해 사람을 위한 올바른 가치를 전달하는 일을 해요

디자인적 사고방식으로 고객이 공감하는
맞춤형 솔루션을 제시하는 'All-round Communication' 그룹 브로스는 
브랜드 에이전시, 홍보, 디지털 마케팅, 국제회의 기획 등 다양한 영역에서 역량을 발휘하고 있어요!

그리고! 브로스그룹이 고용노동부로부터 청년이 일하기 좋은 ‘2022년 청년 친화 강소기업’에 선정되었어요! 

'청년 친화 강소기업'은?
고용노동부가 중소기업에 대한 인식개선을 통해 우수한 청년 인재들의 중소기업으로 유입을 위해 임금, 일생활균형, 고용 안정성 총 3개 분야에서 실적이 우수한 기업에 인증을 부여하는 제도입니다.", 기업 및 기관 프로젝트 제안서 작성 프로젝트 진행시 세부 운영방안 구성 및 실행 클라이언트와의 프로젝트 관련 커뮤니케이션 진행 각 분야별 협력업체 관리 및 사업비 및 광고비 집행 클라이언트 유치 및 신규사업 발굴 ,"[브로스그룹 합류 절차]
1차 서류 검토 및 심사 → 2차 임원 인터뷰 → 처우 협의 후 합류
* 지원서를 확인하고 서류 검토가 완료되면 빠르게 연락드려요","1. 직무기본권 보장 
 - 4대보험, 급엽 및 상여금, 연차보장, 퇴직금

2. 단축근무
 - 상시 30분 단축 근무 시행 (근무시간 09:30 - 18:00 / 점심시간 11:45 - 13:00)

3. 출장 및 여비
 - 행사 운영으로 인항 출장시 
 - 급여 외 장기, 단기 출장비용 지급

4. 휴가 제도
 - 대체휴가 지급 : 행사참여 및 사무국 운영 등 주말 근무 시 대체휴가 지급
 - Refresh 휴가 : 근무연차에 따른 안식월 휴가제도 운영 (3년 만근시 1개월 제공)
 - 연말휴가 : 12월 25일 ~ 12월 31일 연말 휴가제도 운영

5. 기타
 - 도서 & 교육비 지원
 - 출장시 유류비, 교통비 지원
 - 업무장비 지원 : 듀얼모니터, 기자재. 업무관련 프로그램 적극 지원
 - 간식 무상 제공
 - 단체 건강검진
 - 정기 보너스 및 우수사원 포상
 - 경조사비 지급 및 명절 선물 발송",서울시 마포구 동교로 153,1  경력 1년 이상2 PPT 활용 능력이 뛰어나신 분3 프로젝트 제안서 작성 능력을 가지신 분4 관련 분야 지식박람회 전시 이벤트 마케팅 등을 보유한 분1 유연한 커뮤니케이션 역량과 능동적인 태도를 지니신 분2 다양한 경쟁 입찰 제안 프리젠테이션 경험이 있으신 분3 디자인 문화 예술 관련 콘텐츠 트렌드에 민감하고 이해도가 높으신 분4 PCO MICE BTL 업계 대행사 근무 경험이 있으신 분5 디자인 툴포토샵 일러스트레이터 사용이 능숙하신 분6 문화를 즐기고 향유할 줄 아는 분,4746
라이언앤코(주),정규직,"['컨설팅', '전략']","㈜라이언앤코는 경영컨설팅 전문회사로서 중장기 전략, 조직인사, 성과관리, 시나리오 플래닝, 시뮬레이션 설계, BI 솔루션 개발 등을 하는 전략마케팅 전문 경영컨설팅 기업으로서 정규직 전문컨설팅 인력과 데이터사이언티스트 및 IT엔지니어를 보유하고 있으며 이러한 고도화된 전문성을 기반으로 고객사의 문제해결과 전략적 의사결정, 더 나아가 미래예측을 위한 본질적 가치를 전달하고자 핵심 사업영역에서 오늘도 최선을 다하고 있습니다.",기업과 공공 분야의1 중장기 전략 미래전략사업전략마케팅전략2 조직인사 직무분석정원산정조직재설계3 성과관리 성과평가성과조사4 기타 시장에서 요구되는 컨설팅 역량,"1차 서류전형

2차 임원 면접

3차 PSA 테스트

합격시, 채용 Offer 이메일 공식 발송","연봉 대비 50% 이상의 높은 성과급

동종업계 대비 압도적으로 높은 연봉구조는 라이언앤코의 핵심 복지이며, 연봉 대비 50%~100% 성과급을 지급하는 경영방침이 확립된 회사로서 연공서열 불문하고 오직 성과를 기반으로 평가하는 기업

주 4일 출근제

2019년부터 시행한 주4일 출근제도는 구성원들의 몰입과 자율적 성과책임을 이끌어내는 핵심 제도이자 복지임. 가까운 시일에는 주3일 출근으로 더 단축할 예정이며, 향후에는 완전 스마트워크가 가능하도록 할 예정임

아침식사 제공

매일 아침 조식 제공을 하는 회사!
신선한 샐러드류와 다양한 샌드위치로 바쁜 직장인들의 건강을 챙기는 회사!
먹는데 진심인 회사~ 라이언앤코~
아침이 기다려지는 조식과 브런치 시간~

사내 카페테리아

때로는 자유로운 친교와 유쾌한 분위기를 즐길 수 있고~
때로는 편안하고 조용한 휴식과 담소의 공간이 되어주는
사내 카페테리아에서 기분 좋은 커피향으로 맞이하는 하루!

RNC 친선골프대회

R 라이언앤코 골프왕이 될 수 있다 ~ !
N 누가 될 지는 아무도 모른다 ~ !",서울 강남구 삼성로 434 10층 ~ 12층,경영전략 조직인사 성과관리 프로젝트를 최소 7년 이상 컨설팅 영역에서 수행한 경력을 필히 보유해야 하며 재무 회계에 대한 일반적인 수준의 지식과 수학 통계학적 기법을 적용 할 수 있는 역량을 갖춰야 하며성과 중심의 컨설팅 본부센터팀 단위의 조직을 운영할 수 있는 리더십과 경험을 보유한 회사와 개인이 상생하는 접점을 지속 창출할 수 있는 인재를 초빙합니다수학통계역량 필수박사학위 수여자 우대빅4 및 글로벌 컨설팅 회사 출신 우대,4747
(주)스마일서브,정규직,"['web', 'Linux', 'Php', '유지보수', '장애처리', 'Apache', 'nginx', '고객기술지원', '클라우드시스템']","'클라우드 전문 기업' 스마일서브
스마일서브는 인터넷데이터센터(IDC)를 보유한 클라우드(IaaS) 전문 기업입니다.
Cloud, Hosting, Security&Network 분야의 전문가들이 모여 한국형 클라우드를 개발하고 Management 하는
스마일서브에서 함께할 인재를 모집합니다.",  Cloudv Iwinv ivyro 고객 기술 지원  Linux 시스템 장애 처리   Web DB 등 서비스 유지 보수 ,"서류전형-면접-인적성검사-최종합격

•이력서 및 자기소개서 (자유양식 또는 채용사이트 양식, 사진 첨부 필수, 지원 부문 반드시 기재)
•경력직 지원자는 현재 연봉, 희망연봉 기재하여 접수

- 면접 후 면접 수당을 지급합니다.
- 지원서 및 제출서류가 허위인 경우 합격 취소됩니다.
- 제출된 서류는 반환하지 않으며 합격자를 제외하고 즉시 보안 처리합니다.","제주도 여행 숙박/차량 지원
국내 및 해외여행 지원
생일 상품권 지급
명절 선물세트 지급

정시출근 정시퇴근
자유로운 연차사용
출산/육아휴직
도서구매 지원
자격증 수당 지급
멘토링 및 직무교육
동호회 활동 지원
부식 제공
경조금, 휴가, 화환
자율 복장
능력개발비 지급
높은 접근성

","경기 성남시 분당구 대왕판교로644번길 86, 3층",  IT 기술 서버 전반에 대한 이해 기본적인 Linux 시스템에 대한 이해 apache nginx php 등 전반적인 서비스에 대한 이해초대졸이상 또는 졸업예정자해외여행에 결격사유가 없는자   Linux 마스터 또는 관련 자격증 보유자   관련 학과 전공 또는 서버운영 관련 교육 이수자  고객사와의 기술적 커뮤니케이션 경험 有,4748
(주)쉐어트리츠,정규직,"['aws', 'devops', 'azure', '시스템엔지니어', '네트워크보안', '서버관리', 'Cloud', '인프라운영', '성능개선', '인프라구축']","우리 ""쉐어트리츠""는 동남아에 모바일 선물하기(기프티콘/ 카카오선물하기) 서비스로
선불 휴대폰에서 디지털 쿠폰 형태로 다양한 상품을 구매 또는 선물할 수 있는 서비스를 하고 있습니다.

현재 필리핀 (1.1억 명), 인도네시아 (2.8억 명)에서 어느 누구나 이용할 수 있는 서비스를 제공하고 있고, 향후 베트남 진출을 계획하고 있습니다.

우리는 대한민국의 ""서울""에서 서비스 개발팀을 꾸리고 있습니다.
서비스 개발팀 전원이 ""한국인""으로서 일하고 계시니 영어에 대한 부담은 매우 적으나
필리핀에 있는 다른 직원들과 메신저로 업무를 진행할 때도 있답니다

서비스에 대한 많은 권한을 가지고 개발, 디자인 등에 걸쳐 서비스를 주도하는 역할을 하게 됩니다.
또한 쉐어트리츠 사업 전략에 따른 서비스 기획을 담당하게 됩니다.

경력자 분들의 많은 지원 부탁드립니다.", AWS 기반의 인프라 설계  구축  운영  클라우드 엔지니어 업무 수행 모니터링을 통한 시스템  서비스 성능 개선 서버네트워크 인프라 환경의 보안 검토 및 적용,· 서류전형 -＞  1차 전화 인터뷰 -＞  2차 화상 인터뷰 -＞  최종 합격,"• 근무형태.1 : 정규직(수습 3개월)
• 근무형태.2 : 월, 수, 금(회사 출근) / 화, 목(자율 근무)
• 급여/보상(스톡옵션 등) : 급여 추후 협의 / 분기별 인센티브 프로그램
• 스톡옵션 : 입사 후 평가에 따라 전 직원 스톡옵션 지급
","부산 해운대구 센텀동로 45, 1층 101호", 3년 이상의 시스템 엔지니어Cloud DevOps 경력  Public Cloud AWS Azure GCP 구축  운영 경험 및 지식 보유  리눅스 운영 경험 및 OS  Network 기본 지식 보유 영어 가능자  필리핀 현지 엔지니어들과 협업 및 가이드 문서 제공에 필요,4749
오케스트로(주),정규직,"['Javascript', 'HTML', 'CSS', '솔루션개발', 'vue', 'typescript', 'Vue.js', 'React.js', '클라우드시스템']","[오케스트로는 계속 변화합니다]
오케스트로는 스스로의 한계를 제한하지 않습니다
클라우드 산업의 새로운 기준을 만들어가는 오케스트로에서
함께 성장할 소중한 동료를 기다립니다
더 큰 성장을 통해 세상을 변화 시키시고 싶은 분이라면 지금 바로 합류하세요", 클라우드 모니터링 솔루션 개발   데이터 시각화 솔루션 개발   솔루션 커스터마이징 개발 ,,"• 자율 출퇴근
매일 매일 편한 시간에 출근하세요(9시 ~ 10시)
하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮아요
• 식비 지원
오케스트로는 점심, 저녁 식대를 제공해드려요
매일 매일 맛있는 식사로 힐링해 보세요
• 각종 휴가 지원
눈치 보지 말고 자유롭게 신청하세요 (연차, 반차, 반반차 운영)
여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요
• 개인 장비 지급 (Mac Pro, 모니터 등)
빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드려요
필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요
• 도서 구입비 지원
개인의 성장이 조직의 성장을 이끈다고 믿어요
새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드려요
• 결혼 장려금 / 출산 장려금 지원
개인의 생활과 직장이 조화를 이루도록 지원해드려요
일생에 가장 축하할 일인 결혼과 출산 장려금을 드려요
• 자유로운 복장
개인의 개성과 스타일을 존중해요
편하게 입으시고, 눈치 보지 마세요
• 그 외
종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물 등","서울 영등포구 여의대로 108, 43층",  Vuejs 혹은 Reactjs 개발 경력 3년 이상이신 분  Javascript  Typescript에 능숙하신 분  위젯 기반 솔루션 개발 경험이 있으신 분   Threejs 개발 경험이 있으신 분   Echartjs를 이용한 개발 경험이 있으신 분   Vue3를 이용한 개발 경험이 있으신 분  ,4750
오케스트로(주),정규직,"['네트워크보안', 'git', 'kafka', 'Docker', '인프라운영', 'Jenkins', 'MSA', 'Kubernetes', '클라우드시스템']","[오케스트로는 계속 변화합니다]
오케스트로는 스스로의 한계를 제한하지 않습니다
클라우드 산업의 새로운 기준을 만들어가는 오케스트로에서
함께 성장할 소중한 동료를 기다립니다
더 큰 성장을 통해 세상을 변화 시키시고 싶은 분이라면 지금 바로 합류하세요", CICD 파이프라인 구축 및 통합   사내 클라우드 인프라 환경 운영   서비스 자동화 환경 구성   자사 제품 패키징  ,,"• 자율 출퇴근
매일 매일 편한 시간에 출근하세요(9시 ~ 10시)
하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮아요
• 식비 지원
오케스트로는 점심, 저녁 식대를 제공해드려요
매일 매일 맛있는 식사로 힐링해 보세요
• 각종 휴가 지원
눈치 보지 말고 자유롭게 신청하세요 (연차, 반차, 반반차 운영)
여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요
• 개인 장비 지급 (Mac Pro, 모니터 등)
빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드려요
필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요
• 도서 구입비 지원
개인의 성장이 조직의 성장을 이끈다고 믿어요
새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드려요
• 결혼 장려금 / 출산 장려금 지원
개인의 생활과 직장이 조화를 이루도록 지원해드려요
일생에 가장 축하할 일인 결혼과 출산 장려금을 드려요
• 자유로운 복장
개인의 개성과 스타일을 존중해요
편하게 입으시고, 눈치 보지 마세요
• 그 외
종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물 등","서울 영등포구 여의대로 108, 43층",  Docker Kubernetes 등 컨테이너 기반 플랫폼 환경에 대한 경험이 있으신 분   하나 이상의 프로그래밍 언어 지식을 보유한 분  멀티 클라우드 인프라 환경에 대한 서비스 및 구축 경험이 있으신 분   네트워크 보안에 대한 이해와 경험을 보유한 분   CICD 파이프라인 구축 경험을 가지신 분   Terraform Ansible과 같은 IaC 사용 경험이 있으신 분   Istio와 같은 Service Mesh에 대한 경험이 있으신 분   모니터링 및 로깅 시스템 구축 관련 경험이 있으신 분 ,4751
오케스트로(주),정규직,"['java', 'jpa', 'MYSQL', 'spring boot', 'mybatis', 'elasticsearch', 'rdbms', 'Web application', '데이터 수집', '클라우드시스템']","[오케스트로는 계속 변화합니다]
오케스트로는 스스로의 한계를 제한하지 않습니다
클라우드 산업의 새로운 기준을 만들어가는 오케스트로에서
함께 성장할 소중한 동료를 기다립니다
더 큰 성장을 통해 세상을 변화 시키시고 싶은 분이라면 지금 바로 합류하세요", 클라우드 모니터링 솔루션 개발   데이터 수집 pipeline 개발,,"• 자율 출퇴근
매일 매일 편한 시간에 출근하세요(9시 ~ 10시)
하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮아요
• 식비 지원
오케스트로는 점심, 저녁 식대를 제공해드려요
매일 매일 맛있는 식사로 힐링해 보세요
• 각종 휴가 지원
눈치 보지 말고 자유롭게 신청하세요 (연차, 반차, 반반차 운영)
여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요
• 개인 장비 지급 (Mac Pro, 모니터 등)
빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드려요
필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요
• 도서 구입비 지원
개인의 성장이 조직의 성장을 이끈다고 믿어요
새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드려요
• 결혼 장려금 / 출산 장려금 지원
개인의 생활과 직장이 조화를 이루도록 지원해드려요
일생에 가장 축하할 일인 결혼과 출산 장려금을 드려요
• 자유로운 복장
개인의 개성과 스타일을 존중해요
편하게 입으시고, 눈치 보지 마세요
• 그 외
종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물 등","서울 영등포구 여의대로 108, 43층",  Java 11 버전 이상 개발 경험이 있으신 분   SpringBoot를 이용한 Web Application 개발 경험이 있으신 분   JPA MyBatis 사용 경험이 있으신 분   RDBMSMySQL PostgresSQL 경험이 있으신 분   ElasticSearch Logstash 사용 경험이 있으신 분   Big data 처리 경험이 있으신 분  데몬 배치 개발 경험이 있으신 분   AWS GCP 등 public cloud 환경 경험이 있으신 분   프로젝트 리딩 또는 관리 경험이 있으신 분   비즈니스 로직에 대한 이해를 바탕으로 API와 데이터 모델을 설계할 수 있으신 분   코드리뷰에 거부감이 없으신 분   자신이 경험한 프로젝트에 대해 구체적이고 명료한 설명을 할 수 있으신 분   주도적으로 문제를 찾고 해결할 수 있으신 분   모니터링 프로세스 및 솔루션 개발 경험이 있으신 분   협업툴 사용 경험Jira Git Confluence이 있으신 분 ,4752
오케스트로(주),정규직,"['java', 'VueJs', 'python', 'jquery', 'SQL', '웹개발', 'react', 'Docker', 'Golang', '클라우드시스템']","[오케스트로는 계속 변화합니다]
오케스트로는 스스로의 한계를 제한하지 않습니다
클라우드 산업의 새로운 기준을 만들어가는 오케스트로에서
함께 성장할 소중한 동료를 기다립니다
더 큰 성장을 통해 세상을 변화 시키시고 싶은 분이라면 지금 바로 합류하세요",  클라우드 네이티브 관련 프로젝트 수행   클라우드 네이티브 전환 프로젝트 수행 ,,"• 자율 출퇴근
매일 매일 편한 시간에 출근하세요(9시 ~ 10시)
하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮아요
• 식비 지원
오케스트로는 점심, 저녁 식대를 제공해드려요
매일 매일 맛있는 식사로 힐링해 보세요
• 각종 휴가 지원
눈치 보지 말고 자유롭게 신청하세요 (연차, 반차, 반반차 운영)
여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요
• 개인 장비 지급 (Mac Pro, 모니터 등)
빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드려요
필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요
• 도서 구입비 지원
개인의 성장이 조직의 성장을 이끈다고 믿어요
새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드려요
• 결혼 장려금 / 출산 장려금 지원
개인의 생활과 직장이 조화를 이루도록 지원해드려요
일생에 가장 축하할 일인 결혼과 출산 장려금을 드려요
• 자유로운 복장
개인의 개성과 스타일을 존중해요
편하게 입으시고, 눈치 보지 마세요
• 그 외
종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물 등","서울 영등포구 여의대로 108, 43층",  웹 기반 개발 가능한 분  직군별 스킬   Backend Developer  Java필수 SQL Python Golang   Frontend Developer  Vuejs or React or Jquery   Full Stack Developer  Java필수 Vuejs or React or Jquery 유연한 커뮤니케이션 능력을 보유하신 분   Docker 또는 Kubernetes 환경에 대한 경험이 있거나 관심이 있는 분   다양한 기술에 대한 호기심 많고도 도전에 적극적인 분   오픈 소스 활용에 적극적인 분,4753
(주)티오더,정규직,"['aws', 'devops', 'terraform']",, EKS 관리 및 적용 Terraform을 통한 IaaC 관리 AWS 리소스 관리,,,"서울시 영등포구 여의대로 108, 파크원타워2 46층", Devops 관련 경력 2년 이상 있으신 분 EKS 서비스 아키택처 구축 경력이 있으신 분 Observability ELK Grafana Tempo 등 구축 경력이 있으신 분 Observability 기술 보유하신 분 ELK Prometheus Grafana Tracing 등 Terraform에 대한 기술 보유하신 분 Java 혹은 Typecript 외 언어 한가지 이상 가능 EKS 및 AWS 서비스에 대한 지식을 보유하신 분 CICD ArgoCD 구축 경험이 있으신 분,4754
(주)비밀리,정규직,"['aws', '보안', 'git', '시스템운영', '시스템구축', '인프라구축', 'confluence', 'github', '솔루션 관리', '클라우드시스템']","[가족과 친구들을 위한 메신저 '패밀리타운']

기존 '비패밀리' 메신저가 '패밀리타운'으로 다시 태어납니다!
'패밀리타운'에서 가족이나 친구들과 함께 메신저 가족을 이루어 보세요. 
건강부터 여행, 숙박, 음악을 비롯한 다양한 콘텐츠와 이미지로 소통가능한 메신저를 통해 가족 및 친구들과 즐겁게 이야기를 나누어보세요. 
앨범과 SNS, 다양한 문화서비스가 결합된 '패밀리타운'은 친구들과의 소통부터 가족들과의 소통까지 누구나 쉽게 사용할 수 있는 커뮤니티를 제공합니다. 
 
메신저를 비롯하여 SNS와 음악 커뮤니티 플랫폼 서비스를 준비중인 비밀리는 각 분야의 실력있는 실무자들과 함께 하기 위해 기다리고 있습니다.", AWS 기반 인프라 설계 구축 및 운영 각종 모니터링 솔루션 관리 및 운영 시스템 운영 환경 개선,,"• 호텔식 가족식당 운영, 중식 무료 제공
• 여유 있는 점심시간 1시간 반 제공 (11:30~13:00)
• 사내 라운지 간식 및 커피 무제한 제공 (로봇커피)
• 야근 교통비 및 저녁식사 지원
• 반차(4시간), 반반차(2시간) 제도 시행하여 효율적인 휴가 사용 가능 
• 코로나19 백신 휴가 제공
• 전직원 명절 성과급 지급
• 경조사 휴가 및 경조사비 지원, 장기근속자 지원
• 직무관련 교육비 및 도서 구입비 지원
• 중소기업 소득세 감면 적용 가능
• 계열사 임직원 복지몰 운영
• 그 외 수시로 제공하는 선물들이 많아요 :)","경기 성남시 분당구 황새울로335번길 10, 2층", 5년 이상의 AWS 기반의 클라우드 서비스 구축 및 운영 경험이 있으신 분 Kubernetes 및 Docker를 이용한 서비스 구축 및 운영 경험이 있으신 분 Network인프라 보안에 대한 기본지식이 있으신 분 각종 스크립트 작성이 가능하신 분 클라우드 기반 시스템 구축  운영 자동화 경험 AWS CloudFormation 등 컨테이너 오케스트레이션 구축  운영 경험Kubernetes 7x24 서비스 사이트 운영 경험이 있으신 분 대용량 트래픽 처리 경험이 있으신 분 적극적이고 능동적으로 협업이 가능하신 분,4755
(주)에스아이에이,정규직,"['클라우드', 'Docker', '인프라운영', 'Kubernetes', '클러스터']"," 우주에 떠있는 엄청난 카메라! 바로 인공위성입니다.
인공위성이 매일 촬영해서 지구로 보내는 방대한 양의 위성영상을 분석하려면 엄청난 인력이 필요해요. 전세계 곳곳에서 일어나는 일들을 보고 각 분야에 중요한 정보를 전달할 수 있다면 얼마나 멋질까요? 인공지능을 활용하면 최소한의 인원으로 짧은 시간 안에 전세계를 분석하여 원하는 정보를 찾을 수 있답니다.
  SIA는 인공지능을 이용하여 위성·항공 영상을 전문적으로 분석하고 있어요.
지구 전체를 살펴보고 얻을 수 있는 방대한 데이터! 사람이 할 수 있는 것 이상을 하고자 하는 인공지능! 그리고 결국 사람과 기계가 함께 지구를 관측하여 미래에 더 나은 의사결정을 할 수 있도록 돕는다는 멋진 미션을 가지고 있답니다.   
  세계 최고 가치의 위성·항공 영상 분석 솔루션 제공이 우리의 비전입니다.
지금 우리는 위성 영상으로 지구에서 벌어지는 다양한 활동을 분석하기 위해, 인공지능과 딥러닝 기술을 통한 “인간과 AI가 상호협력하는 지리 정보 플랫폼”을 현실화하고자 노력하고 있어요. ",사내 및 고객사폐쇄망 Kubernetes 클러스터 설계 운영 및 장애대응사내 Public 클라우드GCP AWS 설계 운영 및 장애대응Kubernetes 클러스터 위 필수 인프라 서비스 운영Public Kubernetes 클러스터를 사용하는 서비스들에 대한 신뢰성 향상 컨설턴트Public Kubernetes 클러스터 관련 임직원 기술 지원,•서류전형 > 기술 인터뷰 > 문화적합성 인터뷰 > 채용검진 > 최종 합격 및 입사,"•선택적 근로시간제 실시 (08시 ~ 22시), 코어 근무시간 (11시 ~ 16시)

•월 최대 40% 재택근무 가능 (월 7일 기준)

•2년간 5천만원 무이자 전세자금 대출 지원

•맥북 프로부터 서피스 프로까지 희망하는 개발 장비 제공

•연 기본 100만원 (근속연수에 따른 +@) 복지 포인트 지급

•최고 수준의 생명+실손 단체보험 가입

•매년 가족 및 배우자를 대상으로 한 종합 건강검진 지원

•사내 동호회 운영, 활동 지원금 지급

•각종 경조사 휴가, 경조금 지원

•국내외 학회 및 세미나 참석, 직무 교육 수강 지원

•계절 별 단체복 지원","대전광역시 유성구 유성대로 1689번길 70(전민동, KT대덕2연구센타)",클라우드 경력 3년 이상 또는 그에 준하는 경험을 보유하신 분컨테이너 기반의 운영 환경 Docker Kubernetes 경험이 있으신 분ArgoCD Harbor 등의 클라우드 기반 CI  CD 환경을 구축하고 운영한 경험이 있으신 분Grafana Prometheus 등의 클라우드 기반 모니터링 환경을 구축하고 운영한 경험이 있으신 분IaCInfrastructure as code 클라우드 인프라 자동화에 대한 경험이 있으신 분CKA 자격증이 있으신 분Network Storage에 대한 이해가 있으신 분Linux 시스템 환경에 익숙하신 분GPU 서버 운영 경험이 있으신 분작업을 문서화하는데 익숙하신 분,4756
이노뎁(주),정규직,"['C++', 'AI', 'python', '알고리즘', 'Pytorch']","""Data City & Sharing""
이노뎁은 2008년 지역사회 안전과 관련된 영상감시플랫폼을 국내 기업 시장에 새로운 기준을 제시하였습니다. 
변화하는 사회적 요구에 발맞춰 영상 감시 및 데이터관리 솔루션 개발 분야의 선두 IT 기업으로 거듭 났습니다. 
""lnnovative Development"" 보안사업에서 생성되는 데이터의 가치를 창조하고 기술을 혁신하며 
시민, 기업, 공공과 함께 공유 경제 생태계를 만들어온 기업입니다. 
국내 시장 도전 경험을 바탕으로 글로벌 시장으로 나아가는 새로운 출발은 또 다른 이노뎁의 내일을 향한 도전입니다.",AI 알고리즘 설계 및 서비스 개발 업무 수행,서류전형 > 1차면접 > 임원면접 > 최종합격,"ㆍ커피, 스낵바
ㆍ동호회 지원
ㆍ경조금, 사우회
ㆍ서적, 교육지원
ㆍ자녀 양육수당
ㆍ석식지원
ㆍ선택적 근로제
ㆍ휴양시설 제공
ㆍ자격증 장려금
ㆍOJT 교육
ㆍ내재화 교육
ㆍ건강검진","서울 금천구 디지털로 9길 47 한신IT타워2차 9층, 11층",경력  520년관련업종 경력자Python C 언어 사용에 익숙하신 분Tensorflow  Pytorch 등 딥러닝 프레임워크 사용에 익숙하신 분컴퓨터 공학 또는 이와 유관한 분야의 학사 수료   또는 이에 상응하는 경험관련 분야 석사 학위 이상 보유자Linux 환경에서의 개발이 익숙하신 분GPU 혹은 그래픽스 프로그래밍 경험   CUDA OpenCL 혹은 OpenGL 등,4757
(주)에이젠글로벌,정규직,"['devops', 'Cloud', '클라우드', 'Kubernetes']","에이젠글로벌은 Citi, SC은행, SAP, IBM, 삼성, Deloitte, EY 등 글로벌 금융회사, 컨설팅회사 출신의 매니지먼트 팀이 글로벌 혁신을 만들고 있습니다.
국내 대형 금융회사에 AI금융솔루션 도입하였으며 우리은행, 우리카드, 현대카드, NH농협생명, 삼성생명 등이 솔루션을 사용하고 싱가포르, 베트남, 인도네시아에 전기자동차 금융서비스를 확장해 글로벌 사업을 진행하고 있습니다. 
빠르게 성장하는 인공지능 기업에 합류할 인재와 함께 글로벌 확장을 이어가겠습니다.",  AI 금융 플랫폼 Cloud 인프라 구축 및 운영  Kumernetes Cluster 구축과 운영 및 리소스 코드화관리 자동화 업무 수행  시스템 운영을 위한 핵심지표 수립 및 시각화 업무 수행,,"• 업계 최고 수준의 개발환경 및 장비를 제공합니다.
• 자유롭게 연차휴가를 사용합니다.
• 전용 공간과 개방형 업무공간을 지원합니다.
• 우수 직원과 장기근속자에 대해 포상을 제공합니다.
• 장기적으로 큰 기여를 해 주신 분께는 스톡옵션의 기회도 드립니다.","서울시 영등포구 은행로 30, 여의도동 중소기업중앙회 본관8층			", Cloud 인프라 운영 경력 3년 이상 보유하신 분 또는 이에 준하는 역량 Cloud Computing에 대한 이해가 깊으신 분 Kubernetes 관련 경험 모니터링 로깅시스템 구축 및 운영 경험 Terraform Helm 등을 활용한 laC 경험 Kubernetes에서 lstio와 같은  Service Mesh 관련 경험,4758
