주요 업무,자격요건 및 우대사항
 핀다의 전략을 실제로 구현 및 실행하기 위해서 필요한 ideation 기획 구현 프로세스 설립 및 유지보수까지 필요한 제반 업무를 수행합니다 전체적인 업계 및 회사의 흐름과 트렌드를 이해하고 문제를 발견하여 해결하는 전 과정을 견인합니다, 인하우스 사업 개발 또는 사업 운영 관련 경력을 7년 이상 가지고 계신 분 금융과 IT 중 하나 이상의 영역에 대해서 깊은 이해를 가지고 계신 분 다양한 포지션의 동료와 협업하여 문제를 해결하는 과정을 즐기시는 분 지속적으로 유지되는 사업과 프로세스를 만드는 것을 좋아하시는 분 새로운 분야에 대한 호기심과 학습 의지를 가지고 계신 분우대사항 스타트업에서 3년 이상 근무한 경력을 가지고 계신 분 데이터 분석 경험이 있으신 분 스타트업에서 3년 이상 근무한 경력을 가지고 계신 분 데이터 분석 경험이 있으신 분
 기업 Valuation 작업 DCF등 손익 분석 산업 및 시장 분석 업무 경영진 보고서 작성 등,   협업 능력 및 커뮤니케이션 능력이 뛰어난 사람  기업 Valuation 및 보고서   재무회계에 대한 전문 지식 보유자  영어 비즈니스 회화 가능 MS Office를 잘 다루실 수 있으신 분 기획제안서보고서 작성 경험이 많은 분 대내외 커뮤니케이션 능력이 우수한 분
 엘리스 부트캠프 졸업생의 진로 설계와 취업 준비를 돕습니다 채용시장 분석을 통해 테크 기업직군이 지원자에 요구하는 역량 파악 주기적인 취업상담을 통해 졸업생의 취업연계 지원 취업현황 관리 취업 관련 데이터 수집 및 분석 보고서 작성 채용 성사율을 높일 수 있는 채용행사를 기획하고 운영합니다 기업이 참가하는 채용 설명회 채용 박람회 등 기획 및 운영 졸업생이 역량을 준비할 수 있는 이력서 특강 면접 특강 등 기획 및 강의 채용 직무와 사용 기술이 엘리스 트랙과 맞는 기업을 발굴합니다 기업 및 시장 동향 분석 신규 파트너 기업 소싱 기존 파트너 기업과의 긴밀한 파트너 관계 구축 수료생과 파트너 기업 간의 취업 매칭을 위한 전략 수립 및 실행 기업에 엘리스 트랙과 졸업생을 알리고 채용과 교육을 통한 협업을 제안합니다 잠재 파트너사와 기존 협력사에 엘리스 트랙 홍보 파트너사와 채용과 교육을 통한 마케팅프로모션 제휴 파트너사의 만족도 조사 및 피드백 반영한 전략 수립, 엘리스 트랙을 비롯한 개발 부트캠프에 관심이 있는 분 타인의 성장을 위해 방향을 제시하고 동기부여 해 주는 것에 보람을 느끼는 분 전략적인 사고를 바탕으로 글과 말을 통해 논리적이고 설득력 있는 커뮤니케이션을 할 수 있는 분 자기주도적으로 문제를 정의하고 해결할 수 있는 역량을 갖춘 분 운영 업무를 프로세스화하고 문서화할 수 있으며 Excel Google Spreadsheet 등 OA 툴 사용이 가능하신 분 소프트웨어 플랫폼 새로운 툴 등 테크 분야에 관심이 있는 분 개발 부트캠프 운영 취업상담 영업 중 한 가지 이상에 경험이 있는 분 데이터 기반으로 의사결정 하는 것에 익숙하신 분 업무 자동화 경험이 있거나 업무 자동화 세팅이 가능한 분 서치펌 PM 경력이 있으신 분
 단기 및 중장기 경영계획수립 전사 실적관리 및 현상분석 전사 KPI 및 성과평가 관리 산업시장 동향조사 투자 및 IR관리 전사 투자비용CapexOpex, 영어가능자 Excel 사용가능자 성실 근면하고 긍정적인 사고로 일하는자 적극적인 마인드로 내외부 협업능력이 우수한자
 매장 매출을 분석하고 KPI를 달성할 수 있도록 관리합니다 점포별 LSM을 기획하고 제안합니다 인건비 원가 판관비 등 매장의 손익을 관리합니다 Store Manager 를 관리하며 면담 및 인사평가를 진행합니다 신규 매장 Store Manager를 추천하고 선정합니다 면접 매장 손익 생산 관리 등 Store Manager 교육을 진행합니다 QSC 매장 운영 방안생산량 관리 등 운영사항의 전반적인 관리를 담당합니다 유통사 몰 등 외주사와 커뮤니케이션을 담당합니다 지출결의 및 계약서를 컨펌하고 관리합니다 매장 운영 개선 방안을 수립하고 실행합니다 운영 메뉴얼 취합 및 작성을 진행합니다, FB에서 최소 4년 이상의 경험이 있으신 분을 찾습니다매장 책임자 경력 최소 1년 이상 FB 브랜드 운영팀영업팀슈퍼바이저 경력 최소 3년 이상 외식업 브랜드의 현장 업무 경험이 필요합니다 프랜차이즈 직가맹점의 오픈 및 관리 경험이 필요해요 유연한 사고를 기반으로 적극적으로 업무할 수 있는 능력이 필요해요 브랜드 메뉴얼 기획 및 작성경험이 필요해요 MS Office Google Tool 를 능숙하게 다룰 수 있어야 해요해당 포지션은 최소 3개월 이상 현장업무를 진행합니다베이커리 카페 브랜드 및 패밀리 레스토랑 업무경험이 있다면 좋아요직접 외식 사업을 운영한 경험이 있다면 좋습니다프랜차이즈 직가맹점의 오픈 및 관리 경험이 있다면 좋아요적극적인 서비스 마인드를 보유하신 분이면 좋아요책임감과 오너십을 가진 열정적인 분을 찾아요
경영기획손익분기 사업성검토 사업계획 등전사 중장기 전략 및 Biz Portfolio 전략 수립업무 프로세스 및 제도 설계주요 경영지표 수립 및 운영주요사업의 추진 및 전략방향 수립주요사업의 지속성장을 위한 전략적 의사결정 지원,해당 업무 3년  10년 경력자구조적 논리적 사고를 기반으로 한 Projectsolving 역량을 갖추신 분협업을 위한 원활한 Communication 역량을 보유하신 분MS Office 활용능력이 월등하신 분영어 커뮤니케이션에 능하신 분 Project Managing 경험자재무회계 관리회계 관련 지식 보유 전사 사업계획 수립 및 손익분석 업무 5년 이상 경험자컨설팅 경험자 빠르게 변화하는 ITAI 분야에 대한 관심이 있으신 분
 사업계획 수립 및 분석 업무 월별 분기별 반기별 연간 경영실적손익분석 포함 분석 전사 예산 편성 및 예산관리 조직 및 프로젝트 관리 경영진 의사결정을 위한 다양한 자료 지원 및 보고서 작성 전사 프로세스 제도 시스템 기획, 경영기획 관련 업무 경력 3년 이상이신 분 논리적인 사고능력과 커뮤니케이션 능력을 보유하신 분 회계에 대한 기본 지식 보유 및 관리회계 경험이 있으신 분 IT기업 경영기획 또는 경영관리 업무 경력을 보유하신 분
RD 정부과제 수행 제품개발 및 RD 지원RD 정부과제 제안  대기환경 건물에너지 등의 연구과제 발굴 및 기획제안실내공기환경 환기장치 연동제어 실증 및 운영실외실내 공기 빅데이터 분석,학력  학사 이상나이성별  무관신입경력  2년 이상대용량의 실시간 데이터 분석 및 알고리즘 개발 경험자인공지능 모델 개발에 필요한 기술 보유자공조 가전 에어가전 분야 개발 경험자정부과제 수행 경험자석사 이상 공학계열 연구실 경험자
 전사 사업전략 수립 및 사업기회 발굴 지원 핵심 제품Neural ISP 및 Radar 솔루션 목표 시장 동향 및 시장 내 경쟁현황 분석 신규 인공지능 솔루션 기획 인공지능 솔루션 사업개발 지원 투자 유치 및 파트너쉽 체결 지원, 구조적 논리적 사고를 기반으로 한 Problemsolving 역량을 갖추신 분 초기 스타트업의 사업 관련 업무를 주도적으로 추진할 Ownership이 있으신 분 빠르게 변화하는 IT인공지능 분야에 대한 관심이 있으신 분 협업을 위한 원활한 Communication 역량을 보유하신 분 MS OfficePPT Excel Word 등 활용능력이 중급 이상이신 분 스타트업 초기멤버로서 성공을 향한 여정을 주도적으로 함께 하실 분 전략기획사업개발제품기획영업제휴 등 업무 경험이 있으신 분 전략오퍼레이션 컨설팅 분야 업무 경험이 있으신 분 IT인공지능 분야 기술에 대한 지식과 이해가 있으신 분 비즈니스 레벨의 영어 능력을 보유하신 분
 BD Biz Portfolio MA FPA Organization  KPI Design BIAnalysis Service Planning BOD  운영 사업 조직별 전략과제 발굴  실행방안 수립 개선 추진 전사 사업계획 수립 및 관리 기획 관리손익 및 서비스지표 분석 등  조직별 방향성 제시 및 KPI 수립 및 운영 개선 주요 프로젝트 문제해결 리드  활성화 추진, 전략기획 사업개발관리 경력 5년이상 이신 분 주요 사업 정성정량 분석 및 개선방안방향성 도출 및 개선 경험이 있으신 분 전사계열사 포함 운영 계획 검토 변화 추진 경험이 있으신 분 PM PL 경험을 바탕으로 성과도출을 해보신 분 IT업계 또는 e커머스 산업 등 전략경영기획 업무 경험자 또는 이해도가 높으신 분 상경계열 또는 공학계열 전공을 보유하신 분
 데이터분석 제안서 IR 작성 사업계획서 작성 KPI 작성 관리 리스크 관리 투자유치 현황관리, 성별  무관 경력  신입  2년 이하 직무 관련 전공자 문서작성 능력이 우수하신 분 Office 프로그램 활용 능력이 우수하신 분 디자인 툴 사용 경험이 있으신 분
경력  경력 10년 이상과장 차장 부장급,경력  경력 10년 이상과장 차장 부장급IA WBS 화면설계서 정책서 등 기획 산출물 작성이 가능한 분논리적인 설계와 꼼꼼하게 서비스를 구성할 수 있는 분데이터 기반의 인사이트 도출 가설수립 및 검증 경험이 있으신 분프로젝트 관리 및 개발 프로세스 전반의 이해도가 높으신 분     포트폴리오 필수원활한 의사소통이 가능하신 분기획 툴 사용 경험 있으신 분 Axure 또는 Figma
  데이터 분석을 통해 방향성 제시  서비스 모델 및 발굴  데이터 파이프라인 코드 작성  머신러닝 데이터서비스 파이프 라인을 구축,  AI 관련 학위 또는 실무 경험 5년 이상 석박사 경력 인정  머신러닝 프로젝트 리딩 경험  데이터 전처리 및 모델링을 위한 개발 경험  시계열 데이터를 분석하여 예측에 대한 경험이 있는 분  데이터 분석 및 시각화 툴 사용 가능자   다양한 직군과의 원활한 의사소통 및 협업이 가능하신 분  전자전기 및 에너지 도메인에 대한 이해도가 높고 경험이 있으신 분  에너지 플랫폼 비즈니스 경험이 있으신 분 상용 서비스 구현 경험 원활한 영어 의사소통 가능자
채용안내당사 경영기획 포지션은 당사 경영기획관리 업무를 수행합니다 최근 동종업계 상위 기업을 100인수함에 따라 양사 경영 관리 및 기획 업무의 필요성이 생기면서 신규 채용하게 됐습니다많이 물으시는 질문해당 팀 조직 구성 경영지원본부 내 6명 재직중재무 3 인사총무 3이고 해당 포지션은 신규 채용사내에 기존에 IR공시 관련 업무 하셨던 이사님과 팀장님이 계셔서  업무 인수인계 및 리딩 가능업무내용IR투자유치 및 투자 관리전사 경영 관리 및 기획당사 및 자회사 관리경영전략 수립 및 실행사업부별 주요 지표 수립 및 실행 관리연간 사업 계획 중장기 계획 수립 및 관리,경력 4년 이상자경영실적 분석 및 해결 능력 보유자타 부서와 협업이 원활한 의사소통 능력 보유자기본적인 재무회계 관련 지식 보유자MS Office 활용 역량 보유자상경계열 전공자온라인 이커머스 및 유통업 관련 기업 경험자
 기업 재무 전반 업무 총괄 인사 노무 전반 업무 총괄 사업전략 관련 재무 이슈 분석 및 해결방안 제안 사업계획 수립 예산 편성 및 운영 재무회계 업무 프로세스 고도화 인사 노무 이슈 관리 투자자금 운영 투자자금 확보 투자자 관리 및 기업실적분, 5년이상 경력자 적극적이고 원활한 커뮤니케이션이 가능하신 분 동종 업계 근무 경력 보유자 꼼꼼하고 디테일한 분 업무에 대해 책임감이 있고 열정적이신 분
1 전략 계획 수립     회사의 장기 및 단기 전략 계획을 개발합니다     계획을 실행 달성하기 위한 전략적 방향성을 도출하고 전략적 우선 순위를 결정합니다2 성과 측정 및 분석     회사의 성과를 모니터링하고 분석합니다     성과 지표를 개발하고 이를 사용하여 비즈니스 활동의 효율성과 효과성을 평가합니다     문제점과 개선 기회를 식별하고 조직 내 다양한 부서와 협력하여 성과를 향상시키는 방안을 모색합니다3 비즈니스 기회 탐색     시장 동향과 경쟁 환경을 탐색하여 새로운 비즈니스 기회를 발굴합니다     기업의 핵심 역량과 일치하는 성장 영역을 식별하고 새로운 시장 진출 전략을 개발합니다     이를 위해 시장 조사 경쟁 분석 소비자 인사이트 등 다양한 정보를 수집하고 분석합니다4 프로젝트 관리     전사적으로 중요한 프로젝트를 관리하고 추진합니다     프로젝트의 목표 범위 일정 예산 등을 계획하고 실행합니다     다양한 이해 관계자와의 협력을 조율하고 프로젝트 결과물을 효과적으로 제공합니다     프로젝트 진행 상황을 모니터링하고 문제가 발생할 경우 적절한 조치를 취합니다, 유관 경력에 대한 2년 이상의 경험을 보유하신 분 복잡한 문제를 해결하고 전략적으로 접근할 수 있는 능력을 가지신 분 탁월한 커뮤니케이션 능력을 가지고 다양한 이해 관계자와 원활한 협업이 가능하신 분 데이터를 분석하고 인사이트를 도출할 수 있는 능력을 갖추신 분 다양한 프로젝트를 동시에 관리하고 이를 성공적으로 추진하실 수 있는 분VC 또는 전략컨설팅 펌 근무 경력을 가지신 분
 초기 스타트업 발굴 Deal sourcing 피투자회사 실사 Due diligence 투자계약 시 수반되는 행정 업무 계약 조건 조율 투자 심사 보고서 작성 등  투자 재원 마련을 위한 펀드레이징 LP 모집 및 이에 수반되는 행정 업무 포트폴리오 기업 육성 및 관리 정기적인 미팅 및 커뮤니케이션을 통해 전략 구상사업 연계인력 수급후속 투자 유치 등의 지원 업무 실행 TIPS 및 WINGS 정부지원금 사업 관련 포트폴리오 기업 지원 업무 투자 회수 전략 수립 및 실행,요건 관련 산업계 학계에 깊이 있는 네트워크를 보유하고 있는 분 산업 트렌드 비즈니스 관점의 이해 선호 영어 우수자 초기 스타트업 투자에 대한 이해와 열정을 가진 분 새로운 분야에 대해 배우고자 하는 열정과 빠른 습득력을 가진 분 산업계 또는 연구기관 3년 이상 경력자 우대 중소벤처기업 투자 경력자 우대
 다양한 이해관계자의 니즈에 따른 로봇 서비스 운영 전략 수립 및 실행 서비스 도입을 위한 로봇 서비스 현장 셋업 과정 주도 주요 프로젝트 운영 구체화 및 실행 지원 로봇 서비스 운영 정책 수립, 회사의 방향성과 고객의 요구사항을 명확하게 파악하고 실행으로 옮겨 성과를 낸 경험이 있는 분 신사업 프로젝트의 실무를 담당하여 성공으로 이끌어 낸 경험이 있는 분 문제의 핵심을 파악하여 해결한 경험이 있는 분 내부 및 외부 관계자와의 의견 조율  커뮤니케이션 능력이 있는 분 책임감 있고 자기 주도적이며 긍정적인 에너지가 넘치는 분 전략적 사고와 문제 해결 능력을 가진 분 데이터 이상의 우수한 분석력과 인사이트를 보유한 분 운전 가능한 분
 서비스 지표 상승 및 문제해결을 위한 데이터 기반의 인사이트 제공 서비스에서 발생하는 Raw Data를 정제가공적재 데이터 활용과 데이터 기반 사고를 위한 전사적인 코칭 및 지원 기존사업 중장기 계획 및 전략과제 도출 변화하는 시장 환경 분석을 통한 기존사업 개선안 및 성장 전략 도출, 학력  4년제 대졸 이상  경력  유사경력 3년 이상 프로덕트 마케팅 개발 등 다양한 분야에 대한 이해나 경험이 있으신 분 데이터 기반의 인사이트를 통해 실질적인 서비스 지표 상승이나 문제 해결의 경험이 있으신 분 모바일 서비스 데이터 분석 방법LTV AARRR Cohort Funnel 등에 대한 높은 수준의 이해도가 있으신 분 다양한 AB Test를 비즈니스에 적용하고 개선한 경험이 있으신 분 분석 결과를 도출하기 위한 논리적 사고가 있으신 분 Raw Data를 가공하여 인사이트를 뽑아낼 수 있는 데이터 핸들링 능력을 보유하신 분 분석 데이터를 명확하고 쉽게 전달할 수 있는 커뮤니케이션 능력이 있으신 분 데이터를 활용한 원활한 의사소통과 데이터 기반의 사고방법을 전사적으로 공유할 수 있으신 분 동시 다발적으로 진행되는 AB Test를 위한 환경 구축 경험이나 관련된 지식을 보유하고 계신 분 ECommerce 및 플랫폼 비즈니스 경험이 있으신 분
1 정기공시 수시공시 등 공시 업무 전반2 회사소개서 및 IR 자료 작성3 주주총회 및 이사회 진행4 주주관리 및 주식사무5 투자사 및 계열사 관리, 대졸4년이상 상경계열 공시업무 5년 이상 재무구조 전반 이해 가능자 상장사 공시 및 IR 업무 경력자 해당업무 경험자 상법 자본시장법 관련 지식 보유자
 비즈니스 개발 운영 법인회원대기업 IT 기업 비영리법인 등 관리 금융 산업 비즈니스 리서치 리포트 작성 내 외부 보고 발표 자료 작성, 4년제 대학 졸업혹은 예정 리서치 데이터 분석 및 정리 능력 Excel PowerpointDeck Word 문서 작성 능력경력 자격요건 경력 2년 이상스타트업 금융사 컨설팅 펌 등 4년제 대학 졸업 이상전공 무관 리서치 데이터 분석 및 정리 능력 Excel PowerpointDeck Word 문서 작성 능력 컨설팅 펌 금융사 스타트업 경력 영어 소통 및 문서 작성 능력 블록체인 및 금융에 대한 지식 주식 디지털 자산 등 투자에 대한 관심 스케줄 관리 및 자기관리에 강하신 분 멀티태스킹 역량이 뛰어나신 분
 사업단위법인 전략과제 발굴 및 실행방안 수립 개선 추진 연간사업계획 및 KPI 수립 월별 손익관리 경영실적 분석  사업타당성 검토 및 현금흐름을 고려한 재무기획자금조달 법인별 이사회 및 주주총회 및 법인등기, 전략기획 경영기획 사업기획 3년 이상 경험이 있으신 분 주요 사업 정성정량 분석 및 개선방안방향성 도출 및 개선 경험이 있으신 분 법인별 운영계획 검토 및 변화추진 경험이 있으신 분 이사회주주총회 부의안건 준비 및 법인등기 경험이 있으신 분 추정 재무제표 작성 및 가치평가 경험이 있으신 분 마케팅 회계 재무 등 분석을 통한 통찰력을 보유하신 분 IT기업 e커머스 기업 등 유관산업의 전략 경영기획 업무 경험이 있으신 분 상경계열 또는 공학계열 전공자
 엘리스 훈련 교육 과정에 참여할 외부 강사를 구인 및 관리합니다 강사 다이렉트 소싱 및 장기적 네트워킹 새롭게 합류한 강사가 빠르게 플랫폼에 적응하고 훈련 교육의 방향성을 잡도록 도움을 주는 온오프보딩 프로세스 가이드를 기획 및 제작 학습자 온보딩부터 수료까지 AZ 교육 운영 기획 및 실행 교육 일정 플랫폼 학습자료 등 교육 환경 세팅 관리 학습자 선발 절차 운영 및 온보딩 온오프라인 학습에서 발생하는 다양한 이슈를 해결 학습자가 트랙을 성공적으로 완주할 수 있도록 상담 및 독려 관리 소속감과 동기 부여를 위한 네트워킹 프로그램 기획 운영 오리엔테이션 수료식 등 주요 교육 행사 기획 및 운영 수료율 만족도 지표 관리 및 개선 전략 수립 실행 학습 만족도 및 피드백 수집 분석 유관 부서 커뮤니케이션을 통한 개선 방안 실행 관리 출석률 이수율학습 성취도 트래킹 및 지표 개선을 위해 교육팀과 커뮤니케이션 지표 개선을 위한 전략 수립 및 실행 유관 부서 커뮤니케이션 및 실행 방안 매니징, 개발자 취업 준비생과 개발자 취업채용 시장에 대한 이해가 있으신 분 부트캠프 등 디지털 교육산업과 콘텐츠에 대한 이해가 있으신 분 목표 달성을 위한 업무 계획을 자기 주도적으로 수립하고 실행하실 수 있는 분 경청과 공감을 바탕으로 사람들과 소통할 수 있으며 동기 부여해 주는 것에 보람을 느끼는 분 온오프라인 오리엔테이션 동기부여 프로그램 기획 및 프레젠테이션이 가능하신 분 긍정적인 개발 커뮤니티 기획 및 운영과 활성화에 관심이 있는 분 말과 글을 통해 효과적이고 의미 전달이 명확한 커뮤니케이션을 하실 수 있는 분 Excel Google Spreadsheet 등 기본적인 OA 툴 사용이 가능하신 분 헤드헌터 서치펌 리크루터 경력 우대 개발 부트캠프 운영 등 관련 경험 데이터 기반으로 의사결정 하는 것에 익숙하신 분 업무 자동화 경험이 있거나 업무 자동화 세팅이 가능한 분 소프트웨어 플랫폼 새로운 툴 등 테크 분야에 익숙하신 분
 신규 개발 중인 헬스케어 서비스의 POProduct Owner로서 기획 및 운영 서비스 시나리오 설계 및 화면구성 프로덕트서비스사용자 경험 디자인, PC Mobile 웹 앱등의 환경에서 3년 이상 서비스 기획을 경험 하신 분  특정 사용자군에 대한 Research를 통해 서비스 방향성 수립 가능 하신 분  서비스의 기획부터 출시까지 기획디자인개발검증운영 전반적인 프로젝트 리드 가능하신 분 서비스 정책 정의 사업전략에 맞춘 우선순위 수립 주요 지표 설정 등의 업무 수행 가능하신 분 수집된 서비스 데이터와 사용자 피드백을 활용해 정량정성적 분석을 통해 서비스 개선점 도출 가능하신 분포트폴리오 제출 필수 사용자 입장에서 깊게 고민하고 사용자의 불편사항과 태스크를 분석하여 프로덕트의 UX 설계를 할 수 있는 분 많은 사용자들을 대상으로 하는 서비스의 기획 및 운영을 경험하신 분  서비스 초기 기획부터 출시 및 운영 까지 프로젝트의 전체 단계를 경험하신 분  헬스케어 서비스와 플랫폼 기획 및 운영을 경험하신 분
기업과 공공 분야의1 중장기 전략 미래전략사업전략마케팅전략2 조직인사 직무분석정원산정조직재설계3 성과관리 성과평가성과조사4 기타 시장에서 요구되는 컨설팅 역량,경영전략 조직인사 성과관리 프로젝트를 최소 7년 이상 컨설팅 영역에서 수행한 경력을 필히 보유해야 하며 재무 회계에 대한 일반적인 수준의 지식과 수학 통계학적 기법을 적용 할 수 있는 역량을 갖춰야 하며성과 중심의 컨설팅 본부센터팀 단위의 조직을 운영할 수 있는 리더십과 경험을 보유한 회사와 개인이 상생하는 접점을 지속 창출할 수 있는 인재를 초빙합니다수학통계역량 필수박사학위 수여자 우대빅4 및 글로벌 컨설팅 회사 출신 우대
 데일리펀딩 금융 상품 관리 및 운영 금융 상품 심사 및 리스크 관리 신규 상품 기획 및 상품 출시 업무, 신입 지원 가능 4년제 대학 졸업예정 이상 금융회사 여신 상품 운영 경력이 있으신 분 새로운 것을 알아가는데 흥미가 있으신 분 핀테크스타트업IT 산업에 관심이 많으신 분 주도적으로 문제를 해결해 본 경험이 있으신 분 팀원 및 타 부서와 원활한 커뮤니케이션이 가능하신 분
1 관리손익 부서별  매장별  브랜드별 관리손익 산출2 사업계획 연간 사업계획 수립3 예산관리 사업계획 근거 예산 운영4 중장기 계획 3  5  10년 중장기 계획 수립5 경쟁사  환경분석 경쟁사 실적 및 내외부 환경 분석6 회의체 운영 기간별 회의체 운영7 지표관리 재고  손익 지표  산출 및 보고, 대학교4년 졸업 과장대리급48년 경영기획 경험 4년 이상 분석적 사고  키즈 및 주니어 패션 경력자 우대 주주 관련 업무 경험
MGRV가 전개하는 다양한 형태의 사업의 수익성 개선 및 고객 만족도 제고를 위한 영업 및 운영 전략을 수립합니다 재무적인 지표는 물론 customer journey 전반에 걸친 다양한 지표들을 테이터베이스화하고 분석하여 전략적 시사점을 도출하는 역할을 합니다 소규모 프로젝트를 독립적으로 맡아 이끌어 나가기도 하며 부동산개발운영시설브랜드 디자인개발 등 전사 모든 부서들과 밀접하게 협업합니다  Revenue manager로 가격 정책 운영을 통한 매출 증대  운영 중인 지점의 재무 및 운영 관련 선행 지표 관리  비즈니스 수익성 개선을 위한 전략 과제 선정 및 문제 해결  고객 및 공간 운영 데이터 분석을 통한 전략적 시사점 도출,  기업의 PL 지표에 대한 이해를 바탕으로 수익성 개선을 위한 과제 정의가 가능하신 분  문제 정의해결방안 탐색실행의 일련의 과정을 수행할 수 있는 분  데이터를 활용하여 실제 사업에 적용할 수 있는 분  각 종 데이터를 취합 분석 시각화가 가능한 분SQL 태블로 등 경험 우대  근성Grit을 가지고 새롭게 시도하며 끊임없이 성장하고자 하는 마음가짐Growth mindset을 지니신 분  코리빙Coliving 또는 O2O 비즈니스에 대한 이해와 열정이 있으신 분
 엘리스 부트캠프 졸업생의 진로 설계와 취업 준비를 돕습니다 채용시장 분석을 통해 테크 기업직군이 지원자에 요구하는 역량 파악 주기적인 취업상담을 통해 졸업생의 취업연계 지원 취업현황 관리 취업 관련 데이터 수집 및 분석 보고서 작성 채용 성사율을 높일 수 있는 채용행사를 기획하고 운영합니다 기업이 참가하는 채용 설명회 채용 박람회 등 기획 및 운영 졸업생이 역량을 준비할 수 있는 이력서 특강 면접 특강 등 기획 및 강의 채용 직무와 사용 기술이 엘리스 트랙과 맞는 기업을 발굴합니다 기업 및 시장 동향 분석 신규 파트너 기업 소싱 기존 파트너 기업과의 긴밀한 파트너 관계 구축 수료생과 파트너 기업 간의 취업 매칭을 위한 전략 수립 및 실행 기업에 엘리스 트랙과 졸업생을 알리고 채용과 교육을 통한 협업을 제안합니다 잠재 파트너사와 기존 협력사에 엘리스 트랙 홍보 파트너사와 채용과 교육을 통한 마케팅프로모션 제휴 파트너사의 만족도 조사 및 피드백 반영한 전략 수립, 엘리스 트랙을 비롯한 개발 부트캠프에 관심이 있는 분 타인의 성장을 위해 방향을 제시하고 동기부여 해 주는 것에 보람을 느끼는 분 전략적인 사고를 바탕으로 글과 말을 통해 논리적이고 설득력 있는 커뮤니케이션을 할 수 있는 분 자기주도적으로 문제를 정의하고 해결할 수 있는 역량을 갖춘 분 운영 업무를 프로세스화하고 문서화할 수 있으며 Excel Google Spreadsheet 등 OA 툴 사용이 가능하신 분 소프트웨어 플랫폼 새로운 툴 등 테크 분야에 관심이 있는 분 개발 부트캠프 운영 취업상담 영업 중 한 가지 이상에 경험이 있는 분 데이터 기반으로 의사결정 하는 것에 익숙하신 분 업무 자동화 경험이 있거나 업무 자동화 세팅이 가능한 분 서치펌 PM 경력이 있으신 분
 엘리스 훈련 교육 과정에 참여할 외부 강사를 구인 및 관리합니다 강사 다이렉트 소싱 및 장기적 네트워킹 새롭게 합류한 강사가 빠르게 플랫폼에 적응하고 훈련 교육의 방향성을 잡도록 도움을 주는 온오프보딩 프로세스 가이드를 기획 및 제작 학습자 온보딩부터 수료까지 AZ 교육 운영 기획 및 실행 교육 일정 플랫폼 학습자료 등 교육 환경 세팅 관리 학습자 선발 절차 운영 및 온보딩 온오프라인 학습에서 발생하는 다양한 이슈를 해결 학습자가 트랙을 성공적으로 완주할 수 있도록 상담 및 독려 관리 소속감과 동기 부여를 위한 네트워킹 프로그램 기획 운영 오리엔테이션 수료식 등 주요 교육 행사 기획 및 운영 수료율 만족도 지표 관리 및 개선 전략 수립 실행 학습 만족도 및 피드백 수집 분석 유관 부서 커뮤니케이션을 통한 개선 방안 실행 관리 출석률 이수율학습 성취도 트래킹 및 지표 개선을 위해 교육팀과 커뮤니케이션 지표 개선을 위한 전략 수립 및 실행 유관 부서 커뮤니케이션 및 실행 방안 매니징, 개발자 취업 준비생과 개발자 취업채용 시장에 대한 이해가 있으신 분 부트캠프 등 디지털 교육산업과 콘텐츠에 대한 이해가 있으신 분 목표 달성을 위한 업무 계획을 자기 주도적으로 수립하고 실행하실 수 있는 분 경청과 공감을 바탕으로 사람들과 소통할 수 있으며 동기 부여해 주는 것에 보람을 느끼는 분 온오프라인 오리엔테이션 동기부여 프로그램 기획 및 프레젠테이션이 가능하신 분 긍정적인 개발 커뮤니티 기획 및 운영과 활성화에 관심이 있는 분 말과 글을 통해 효과적이고 의미 전달이 명확한 커뮤니케이션을 하실 수 있는 분 Excel Google Spreadsheet 등 기본적인 OA 툴 사용이 가능하신 분 헤드헌터 서치펌 리크루터 경력 우대 개발 부트캠프 운영 등 관련 경험 데이터 기반으로 의사결정 하는 것에 익숙하신 분 업무 자동화 경험이 있거나 업무 자동화 세팅이 가능한 분 소프트웨어 플랫폼 새로운 툴 등 테크 분야에 익숙하신 분
