회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무(복수선택),직무_lv1,직무_lv2
(주)부스트랩,정규직,"['영업지원', '마케팅', '영업기획', '영업', '엑셀', '매장관리', '영업관리', '매출관리', '재고관리', '판매']","Boost Your Career!

부스트랩은 '고객의 목소리'에서 '고객을 위한 브랜드'를 인큐베이팅 하는 대한민국 대표 미디어커머스 입니다.

우리는 일상의 문제를 해결하는 새로운 제품과 창의적인 콘텐츠를 기획해 고객에게 더 나은 가치와 경험을 제공한다는 모토를 가지고 있어요. 이를 위해 5가지의 브랜드를 운영하며, 제품 중심의 수명이 짧은 브랜드가 아닌 오랜시간 사랑받는 브랜드를 만들기 위해 노력하고 있어요.

부스트랩은 설립 4년반만에 연매출 360억 돌파, 연평균 250% 고속성장을 이뤄내며 대표 미디어커머스로 자리잡았고, 업계 최고의 역량을 보유한 100여명의 구성원들과 함께 더 큰 도약을 위해 달려가고 있어요.

부스트랩의 도약에 함께해주세요 


Boost Brand
고객의 목소리에서 고객을 위한 브랜드를 만듭니다.

[1]라이프케어 브랜드 'La vikit'
- 2022 한국 소비자 평가 라이프케어 부문 최고의 브랜드 1위

[2]내 몸의 건강한 습관 'ergobody'
- 밸런스 보드 10만개 판매 돌파

[3]두피케어 전문 브랜드 'EPUNOL'
- 화해 어워즈 1위

[4]시선을 끄는 당신만의 향 'LUAFEEE'

[5]비건 뷰티 브랜드'Veganifect'


Booster People_ 우리는 이렇게 일해요
[1] 빠르게 실행하고 데이터로 검증해요.
- 제품과 컨텐츠에 대한 고객 관점의 ‘근거있는 가설’을 수립하고 빠르게 제품과 컨텐츠를 제작하며 데이터로 검증해요.

[2] 수평적 토론을 지향해요.
- ‘피드백의 불편함을 감수하는 용기’를 지향해요. 제대로 피드백을 하는 사람이야말로 일을 제대로 하는 사람이라고 생각해요.

[3] 도전을 통한 성장을 믿어요.
- 도전을 통해 성공과 실패를 경험하고, 끊임없이 성장한다고 믿어요. 건강한 피드백은 물론 도서지원/외부강연 지원 등 성장에 관한 지원을 아끼지 않아요.

[4] Growth Mindset
- 스스로 학습하여 업무에 적용하고, 구조화 할 수 있는 빠른 러닝커브를 가진 성장형 사고방식을 가진 사람을 선호해요.

[5] 스스로 동기부여 할 수 있는 사람
- 상사의 눈치보다 본인의 눈치를 볼 줄 아는 프로페셔널을 지향해요.","- 기존 거래처 드럭스토어(H&B, 올리브영 등), 오프라인 채널 운영 및 관리
- 신규 거래처 발굴 및 확장
- 채널 별 프로모션 기획 및 실행
- 오프라인 채널 발주서 확인 및 출고 지시
- 신규 점포 입점 및 퇴점 관리","(필수) Skillset

H&B, 드럭스토어, 백화점, 면세점 등 오프라인 MD 실무 경력 1년 이상이신 분

(필수) Mindset

- 도전을 즐기고, 빠르게 성장하기 위해 노력하는 분
- 데이터를 가공하여 결과물을 도출하여 전략을 수립하는 역량이 우수한 분
- 다양한 분야의 이해 관계자들과 목표 지향적인 커뮤니케이션이 가능하신 분
- 본인이 맡은 업무를 끝까지 해결해내는 책임감이 있는 분","- 뷰티 카테고리와 산업에 대한 이해도가 높은 분
- 온/오프라인 커머스에 대한 관심도가 높은 분
- 목표 지향적이며, 책임감이 뛰어난 분
- 적극적이고 능동적인 업무 태도를 보유한 분",,"Boost Benefit
[1]사무환경&업무지원
• 역삼역 10분거리의 출근길
• 단독건물 (지하 1층 - 지상 5층) 사용
• 카페테리아 운영- 간식, 음료 무제한 제공
• 휴게공간(안마의자) 제공
• 최고급 사양 PC or 노트북, 최신 업무 공유 Tool 사용
• 야근시 식사/택시비 지원

[2]성장지원
• 직무 관련 도서/교육비 지원
• 유료 컨텐츠 Subscription (퍼블리, 아웃스탠딩 등)

[3]다양한 선물
• 생일 휴가 및 10만원 상품권 지급
• 출산 축하 선물 지급
• 근속기념 선물 제공
• 자사제품 구입비 지원",서울 강남구 논현로76길 25(역삼동),"['국내영업', '영업기획/관리/지원', '판매/매장관리']",['영업/제휴'],"['국내영업', '영업기획/관리/지원', '판매/매장관리']"
(주)오가렌,정규직,"['매장관리', 'CS', '판매', '고객응대']","오가렌은 2019년 침실 가구 브랜드 슬립퍼를 전개하며,
매년 두 배 이상의 성장을 이어나가고 있는 회사입니다.

슬립퍼는 현대를 살아가는 다양한 인물들이 저마다의 체형과 수면 환경에 구애받지 않고
온전한 쉼을 누릴 수 있도록, 좋은 착와감과 아름다운 형태에 대해 부단히 연구하고 적용합니다.

우리는 나아가 몸의 곡선과 움직임을 이해한 매트리스 설계, 다양한 형태의 예술에서
영감을 받은 침대 디자인, 선별된 상질의 패브릭을 사용해 만드는
우리의 맞춤 가구를 통해 모든 이들의 침실 공간에 존재하고자 합니다.

앞으로 나아갈 슬립퍼의 순간을 함께하실 멤버를 기다립니다.
리빙 분야에서 긍정적인 변화를 주도하고 싶은 분야라면 슬립퍼의 문을 두드려주세요.

슬립퍼에 대해 궁금하시다면, 인스타그램 또는 자사홈페이지에서 더 많은 정보를 확인하실 수 있습니다.
https://sleeper.co.kr/ 
https://www.instagram.com/_sleeper_official","- 내방 고객 응대 및 제품 판매
- 매장관리 (정리정돈 및 침구류 관리)
 - CS문의(제품 상담, 배송, 클레임 등)
","- 정확한 요점 파악으로 적절한 고객 응대를 하실 수 있는 분
- 친절과 열정으로 고객을 응대하실 수 있는 분
- 주말 근무 가능자 (주 5일 및 주 6일 근무 가능자)","- CS 업무 경험자
- 원만한 커뮤니케이션 능력 보유자","서류전형 → 1차면접 → 최종합격

",,"서울 강남구 테헤란로84길 15, 3층",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
시몬스(주),정규직,"['서비스', '매장관리', '영업관리', '고객관리', '판매', '매장운영', '매장영업', '매장판매']","한국 시몬스는 1992년 설립된 독자 법인으로 150년이 넘는 브랜드 헤리티지에 한국 시몬스만의 기술력과 브랜딩을 더해 새로운 역사를 만들어가고 있습니다. 경기도 이천의 '시몬스 팩토리움'에서 세계적으로 인정받은 국내 자체 생산 시스템과 함께 ‘한국 시몬스만의 1,936가지 품질 관리 항목’을 적용해 철저히 품질을 관리하고 있으며, 복합 문화 공간 '시몬스 테라스'를 거점으로 고객에게 색다른 경험을 제공함과 동시에 지역사회와 호흡하는 '컬쳐 허브'로서 거듭나고 있습니다.

시몬스는 '침대를 넘어 인생을 만든다'는 기업 철학을 바탕으로 국내 시장에서의 30년 역사와 함께 아직까지도 가파른 성장세를 보이며 프리미엄 침대시장을 선도하고 있습니다.

시몬스는 매년 이어지는 성장에 따라 우수한 인력들이 모여들고 있으며
도전을 원하는 구성원에게 다양한 기회를, 나타난 성과에 대해선 합리적인 보상을 제공합니다.","ㆍ브랜드를 대표하여 매장에서 고객에게 최상의 브랜드 경험을 제공하고 브랜드 가치를 증진시키는 세일즈 업무
ㆍ고객 응대 서비스 및 세일즈
ㆍ매장관리","ㆍ뛰어난 커뮤니케이션 능력과 고객중심의 서비스 마인드를 가진 자
ㆍ뚜렷한 목표의식을 바탕으로 세일즈를 주도해나갈 수 있는 자
ㆍ라이프스타일에 대해 관심과 열정이 있는 자
ㆍ서비스 및 리테일 분야 경력자 우대
ㆍ순환 근무가 가능한 자
ㆍ주말 근무가 가능한 자 (스케줄 근무 대비)","ㆍ순회 근무가 가능한 분
ㆍ판매/서비스 아르바이트 경험자
ㆍ직원관리 능력, 매장관리 능력, 고객과의 의사소통 뛰어난 분
ㆍ서비스 관련 아르바이트/대외활동 경험, 
ㆍ호텔관광, 항공서비스 등 전공자","서류전형 > (필요 시)폰 스크리닝 > (필요 시)온라인 인적성검사 > 면접 > 처우 협의(경력직) > 입사

* 채용지역: 서울/경기/인천 수도권 ","ㆍ고정급 + 인센티브 별도 지급
ㆍ 단체보험, 경조금, 건강검진
ㆍ 자사 제품 직원할인
ㆍ 정기휴가(연차별도), 경조휴가, 장례 지원
",경기 이천시 모가면 사실로 1000,['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)오가렌,정규직,"['매장관리', 'CS', '고객관리', '판매']","오가렌은 2019년 침실 가구 브랜드 슬립퍼를 전개하며,
매년 두 배 이상의 성장을 이어나가고 있는 회사입니다.

슬립퍼는 현대를 살아가는 다양한 인물들이 저마다의 체형과 수면 환경에 구애받지 않고
온전한 쉼을 누릴 수 있도록, 좋은 착와감과 아름다운 형태에 대해 부단히 연구하고 적용합니다.

우리는 나아가 몸의 곡선과 움직임을 이해한 매트리스 설계, 다양한 형태의 예술에서
영감을 받은 침대 디자인, 선별된 상질의 패브릭을 사용해 만드는
우리의 맞춤 가구를 통해 모든 이들의 침실 공간에 존재하고자 합니다.

앞으로 나아갈 슬립퍼의 순간을 함께하실 멤버를 기다립니다.
리빙 분야에서 긍정적인 변화를 주도하고 싶은 분야라면 슬립퍼의 문을 두드려주세요.

슬립퍼에 대해 궁금하시다면, 인스타그램 또는 자사홈페이지에서 더 많은 정보를 확인하실 수 있습니다.
https://sleeper.co.kr/ 
https://www.instagram.com/_sleeper_official","- 내방고객 응대 및 제품판매
- 매장관리(정리정돈 및 침구류관리)
- CS 문의(제품상담, 배송, 클레임등)
","- 정확한 요점 파악으로 적절한 고객응대를 하실수 있는분
- 친절과 열정으로 고객을 응대하실수있는분
- 주말근무 가능자(주5일)
","- CS업무 경험자
- 원만한 커뮤니케이션 능력 보유자
","서류전형 → 1차면접 → 최종합격

",,"서울 강남구 테헤란로84길 15, 3층",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)골든하인드,정규직,"['마케팅', '매장관리', '가맹점관리', '프랜차이즈']","골든하인드는 2017년에 설립된 외식 프랜차이즈 브랜딩 전문 기업으로서, 대한민국은 물론 글로벌 외식 트렌드를 이끌어 나갈 수 있는 메뉴 개발과 브랜드 관리를 통하여 높은 수준의 성장률을 보이고 있습니다. 현재 골든하인드는 에그드랍(EGGDROP)을 주력 사업으로 진행하며, 그 외 다양한 브랜드를 인큐베이팅하고 있습니다. 

우리는 ‘최고의 외식 브랜드’를 만들기 위하여, ‘최고의 인재’를 모집하고 있습니다. 성과와 노력에 보상을 아끼지 않는다는 방침으로, 글로벌 F&B 브랜드의 다양한 인재를 구인 중입니다. 대한민국에서 가장 일하기 좋은 회사로 만들겠다는 목표 아래, 더욱 가치있는 비전으로 업계 최고를 향해 성장해나가는 골든하인드와 함께하실 인재를 모집합니다.


[에그드랍에 관하여]

Egg Makes Better, 에그드랍(EGGDROP). 
완전 식품인 달걀에서 영감을 받아 시작된 프리미엄 에그 샌드위치 브랜드 ‘에그드랍’은 A+ 등급의 계란과 신선한 재료로 만든 스크램블 에그를 중심으로 건강한 한 끼를 요리합니다. 세계 3대 디자인 어워드 수상 경력에 빛나는 에그드랍과 함께라면, 맛과 건강 모두를 만족시키는 즐거운 경험을 일상에서 만날 수 있습니다. 


[골든하인드에 관하여]
골든하인드는 2017년에 설립된 외식 프랜차이즈 전문 기업으로 '푸드 벤처(FOOD VENTURE)'를 표방하는 젊고 혁신적인 회사입니다. 현재 에그드랍(EGGDROP)을 주력 사업으로 진행하며, 백화점, 휴게소, 대형마트, 아울렛등의 다양한 유통사에 골든하인드의 전개 브랜드가 입점되어 있습니다.","• 소비자 만족 창출을 위한 가맹점 관리, 교육
• 가맹점과의 상생을 위한 매출 증대, 지역 마케팅
• 업무 성과에 따라 해외 가맹점 교육 기회 부여","• 프랜차이즈 동종업계 업무 경험 필수
• 슈퍼바이저 경력 필수
• 학력 / 나이 / 성별 : 무관","• 활동적인 성격, 밝고 긍정적이신 분
• 슈퍼바이저 또는 외식업 경력자
• 컴퓨터 활용 능력, 외국어 구사 능력 우수자",,"• 자기개발비 지원 : 직무 관련 수강비, 자격증, 외국어 공부, 도서 구입 지원
• 헬스 및 멘탈 케어 지원 : 임직원 및 가족 건강검진 할인 지원 
• 리프레시 휴가
• 생일 반차 및 상품권 지급
• 커피 및 간식 지원
• 성과 기반 인센티브 별도
• 경조사 휴가 및 경조사비 지원
• 청년 소득세 감면, 전세자금 대출 등 중소기업 지원 정책",서울특별시 서초구 강남대로 311,['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)지에프에프지,정규직,"['영업', '매장관리', '운영', '슈퍼바이저', '외식업']","우리는 맛과 합리적 가격, 훌륭한 서비스로 F&B브랜드의 팬덤을 만들어 가고 있습니다. 
GFFG는 ""Good Food For Good""의 의미를 담고 있습니다. 2016년 다운타우너를 시작으로
리틀넥, 노티드, 호족반, 클랩피자,웍셔너리, 키마스시, 애니오케이션 카페와 와인바, 오픈엔드 등 
총 9개의 브랜드를 성공적으로 런칭하였고, 맛과 합리적 가격,  훌륭한 서비스로 팬덤이 형성 된 
브랜드의 IP를 활용하여 HMR, IP제품 매출을 통해 커머스까지 확대하였습니다.

우리 크루들은 GFFG를 F&B 기업을 넘어선 브랜드 기업이라고 생각합니다. 
""맛있고 멋진 것을 고객들과 나누고 싶다"" 라는 가치를 하나의 브랜드에 섬세하게 녹여 
소비자분들께 좋은 재료를 사용하고도 합리적인 맛을 느끼는 경험을 Hype한 공간과 
다양한 브랜드와의 콜라보를 통해, 지속적으로 제공하고자 최선을 다합니다.

브랜드 운영 역량을 강화하여 기존 브랜드의 출점 확대 및 브랜드 파워 강화로 이익률 개선을 이어가고 있으며, 내부 개발을 통해 신규 브랜드를 지속적으로 런칭하며 글로벌 푸드 & 라이프스타일 
브랜드 기업으로 진일보 하고자 합니다.

GFFG 기사 

GFFG, 300억 규모 시리즈A 투자유치… “사업다각화 및 인재 채용 나선다”
https://n.news.naver.com/mnews/article/009/0005055264?sid=105

‘노티드·다운타우너·리틀넥’의 공통점…‘핫플’ 빚는 미다스의 손
https://economist.co.kr/2022/08/20/industry/normal/20220820130010599.html

‘노티드’ ‘호족반’ 만든 GFFG 이준범 대표가 말하는 오픈런 맛집의 비밀
https://www.chosun.com/special/special_section/2022/10/27/NWF4P4RTQFG67NC3S6M4FP5LSI/

다운타우너·노티드 성공 이후 GFFG에 생긴 변화 [푸드랩]
https://news.mtn.co.kr/news-detail/2022101113154783293



 GFFG WORKWAY : 일하는 방식

WHY WE DO (Vision)
: GFFG 의 존재이유

Tasty Wonder!
우리는 맛과 즐거움으로 세상을 연결합니다. 

WHAT WE DO (Mission)
: GFFG 의 목표

고객님들께 맛있는 음식을 제공하는 것 만으로도 행복한 GFFG는 이제 글로벌 FOOD & LIFESTYLE 크리에이티브 그룹으로 
성장 해 나아가고 있으며, 질 좋은 제품, 즐거운 경험을 제공해 드리기 위해 재미있게 일하고 있습니다. 


HOW WE DO

: GFFG는 이런 방식으로 목표를 달성하기 위해 달려 갑니다.

고객님들의 만족을 위해 - Customer Rules
서로에게 선한 영향력을 주고받고 - Good Food, Good influence
열정으로 즐기고 몰입하며 - Can't beat those who enjoy
장사꾼 마인드를 지닌 사업가로서 성장케 하는 DRO 시스템을 통해 - with Directly Responsible Owner System
새로운 문화와 브랜드를 만듭니다 - Brand lnnovators","• 매장 매출을 분석하고, KPI를 달성할 수 있도록 관리합니다.
• 점포별 LSM을 기획하고 제안합니다.
• 인건비, 원가, 판관비 등 매장의 손익을 관리합니다.
• Store Manager 를 관리하며 면담 및 인사평가를 진행합니다.
• 신규 매장 Store Manager를 추천하고 선정합니다.
• 면접, 매장 손익, 생산 관리 등 Store Manager 교육을 진행합니다.
• QSC, 매장 운영 방안,생산량 관리 등 운영사항의 전반적인 관리를 담당합니다.
• 유통사, 몰 등 외주사와 커뮤니케이션을 담당합니다.
• 지출결의 및 계약서를 컨펌하고 관리합니다.
• 매장 운영 개선 방안을 수립하고 실행합니다.
• 운영 메뉴얼 취합 및 작성을 진행합니다.","• F&B에서 최소 4년 이상의 경험이 있으신 분을 찾습니다.
*매장 책임자 경력 최소 1년 이상, F&B 브랜드 운영팀,영업팀,슈퍼바이저 경력 최소 3년 이상
• 외식업 브랜드의 현장 업무 경험이 필요합니다.
• 프랜차이즈 직·가맹점의 오픈 및 관리 경험이 필요해요.
• 유연한 사고를 기반으로 적극적으로 업무할 수 있는 능력이 필요해요.
• 브랜드 메뉴얼 기획 및 작성경험이 필요해요.
• MS Office, Google Tool 를 능숙하게 다룰 수 있어야 해요.

*해당 포지션은, 최소 3개월 이상 현장업무를 진행합니다.","•베이커리, 카페 브랜드 및 패밀리 레스토랑 업무경험이 있다면 좋아요.
•직접 외식 사업을 운영한 경험이 있다면 좋습니다.
•프랜차이즈 직·가맹점의 오픈 및 관리 경험이 있다면 좋아요.
•적극적인 서비스 마인드를 보유하신 분이면 좋아요.
•책임감과 오너십을 가진 열정적인 분을 찾아요.",,"• GFFG 전 브랜드에서 20~30% 할인혜택
• 경조휴가 및 경조금 지원
• 급여를 받기 전이라도 Paywatch를 통해 최대 100만원까지 선지급받을 수 있는 금융복지 지원
• 제휴 헤어샵과 바버샵과의 할인을 비롯하여 다양한 업체와의 제휴를 통한 할인혜택
• 추천을 통해 크루영입을 도와주신 분께는 추천채용보상금 50만원 지급
• 설과 추석 명절상여 지원",서울 강남구 도산대로53길 15,['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)파인우드리빙,정규직,"['마케팅', '영업', '매장관리', 'CS', '매출관리', '판매']","파인우드리빙 : 당사는 리빙 브랜드 매니지먼트 회사로서, 개별 브랜드가 장기적으로 창의성과
                      탁월함을 발휘하여 지속가능한 라이프 스타일 브랜드로 성장하도록 지원하는
                      사업모델을 구축 중입니다.

당사 및 패밀리 브랜드 소개 )
a) 가구브랜드 : 오블리크테이블, 잭슨카멜레온, 무니토, 바이헤이데이, 텍스쳐
b) 물류법인 : 파인우드리빙로지스
c) 리빙스타일 큐레이션 편집샵 : 무브먼트랩

무브먼트랩에 대한 소개)
무브먼트랩은 경쟁력 있는 국내외 브랜드를 소개하고 해당 브랜드의 숨겨져 있는 가치를 찾아 다양한
방식의 협업을 통해 재해석하는 팝업 프로젝트입니다. 특히, 의류는 패션쇼나 프레젠테이션을 통해
고객과 지속적인 교류와 브랜딩 활동을 수행하지만 리빙은 특성 상 일시적 고관여 품목으로 고객
관심을 지속적으로 환기할 창구가 부재합니다. 이에, 무브먼트랩은 리빙을 중심으로한 다양한 이종
카테고리와 결합하여 리빙 중심의 복합 팝업형 프로잭트를 통해 리빙 분야와 리빙 브랜드에 대한
관심도를 고취시키고자 합니다.

단순히 우리는 “리빙편집샵”에 머물러 있지 않습니다. 어떨때는 리빙 브랜드를 보여주는 모습이
“편집샵”일 수도 있고, 어떨 때는 “카페나 식당”일 수도 있고 또 어떨 때는 “숙박”형태의 모습일수도
있습니다. 우리는 고객의 관심을 불러일으킬 수 있는 다양한 접점을 마련하여 리빙브랜드들의
여러가지 면모들을 공간속에서 그리고 컨텐츠 속에서 보여주고자 합니다.

무브먼트랩 사업 영역)
1. 리빙 편집샵
   A. 온라인 : movementlab.kr
   B. 오프라인 : 부산, 의왕 플래그쉽 스토어 & 한남 세컨드 마켓
2. 무브먼트 스테이
   A. 양양, 이천","ㆍ가구매장에서 책임감 있게 매장운영을 담당
ㆍ오프라인 매장에서 고객 대상 좋은 구매경험을 제공하는 업무
ㆍ고객 CS 응대
ㆍ세일즈 업무","ㆍ학력 : 무관
ㆍ경력 : 무관
ㆍ성별 : 무관","ㆍ저희와 함께 배우며 성장하실 수 있는 분
ㆍ고객 서비스 경력자 우대
ㆍ서비스 및 리테일 분야 경력자 우대
ㆍVIP 퍼스널 쇼퍼 경력자 우대","서류전형 > 1차면접 > 2차면접 > 최종합격

- 입사지원 서류에 허위사실이 발견될 경우, 채용 확정 이후라도 채용이 취소될 수 있습니다.",,"서울 중구 퇴계로20나길 16, 4층",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)두잇,계약직 (정규직 전환 가능),"['영업기획', '영업', '영업관리']","폭발적으로 성장하는 배달앱 스타트업 '두잇'에서 입점계약을 진행해주실 Sales 담당 동료를 모집합니다.

안녕하세요, 배달비 없는 배달앱 두잇입니다.
두잇은 세상에 없던 '모든 가게 배달비 무료'라는 혁신적인 고객 가치로 폭발적인 성장세를 만들어내는 스타트업입니다.

세상 모든 고객이 '맛있는 음식을 가장 싸고 빠르게' 먹을 수 있도록 하는 문제를 풀고 있습니다.

이중 '맛있는 음식'을 책임져줄 영업 담당 동료를 모집합니다.

- 거절에 굴하지 않고 성과를 만들어내는 분
- 단순 프리랜서/영업직이 아니라 성장하는 스타트업의 멤버로 합류하고 싶은 분
- 설득에 자신 있는 분

본인이다 싶은 분은 지원 바랍니다.

증명해주시는 성과에 따라 더 많은 보상을 드립니다.
또한, 보여주시는 역량에 따라 더 빠른 정규직 전환을 약속합니다.

두잇과 함께 성장하실 분들의 많은 관심과 지원바랍니다.

- 자세히 살펴보기: https://bit.ly/teamdoeat","- 타겟스토어 아웃바운드 영업으로 두잇 가맹점 확보
- 포스 프로그램 설치, 담당 가맹점 관리","- 거절에 굴하지 않고 성과를 만들어내는 분
- 설득에 자신 있는 분
","- 단순 프리랜서/영업직이 아니라 성장하는 스타트업의 멤버로 합류하고 싶은 분
- 관련 업무에서 성과를 내신 경험이 있는 분",서류 전형 -> 면접 전형 -> 최종 합격,"- 업무시간 및 급여
    - 주5일 (10 to 7)
        - 기본급 : 3,000,000원 보장
        - 성과급 : 성과 건당 지급 (성과급 한도나 캡 없음, 잘하는만큼 무조건 많이 받아갑니다.)
   (자세한 내용은 미팅 시 안내드립니다.)

- 계약형태 및 기간
    - 최초 3개월 계약 후 정규직 전환 협의","서울특별시 관악구 남부순환로 1925, 4층","['국내영업', '판매/매장관리', '기술영업']",['영업/제휴'],"['국내영업', '판매/매장관리', '기술영업']"
(주)씽크리에이티브,정규직,"['메뉴개발', '매장관리', '지점관리', '매출관리', '본사']","WHO WE ARE? 
건강한 데일리버거를 지향하는 버거베어는 5성급 호텔 출신 쉐프님들로 R&D 부서가 구성되어 햄버거를 포함한 전 메뉴를 직접 개발하고 제조하고 있습니다.

트렌디한 수제버거 시장을 열고 있는 버거베어와 함께할 크루원을 찾습니다!
외식업계에서 보기드문 주 5일의 근무환경에서 최상의 컨디션 제공 및 직영점도 두고 있어 점장으로 육성하기 위해 많은 노력을 기울이고 있습니다
","- 지점관리
- 매출관리
- 메뉴개발",- 학력 무관 / 경력 무관,"- 메뉴 개발 및 구성 가능자
- 식자재 및 소모품 발주 및 관리 가능자
- 동종업계 근무 경험자 우대 (신입도 지원 가능)
- 긍정적이고 센스가 있는 자 우대
- 직원 트레이닝, 전체적인 홀 관리 가능자",서류접수 > 면접 > 입사,,"서울특별시 서초구 양재천로 95-8 (양재동, 스퀘어98)",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
코우치코리아리미티드(유),정규직,"['매장관리', '고객관리', '매출관리', '판매']","Coach는 1941년에 가족이 운영하는 작업장으로 설립되었으며 현재는 모던 럭셔리 액세서리와 라이프스타일 컬렉션을 제공하는 선도적인 뉴욕 디자인 하우스 Tapestry 그룹의 일원입니다. 2015년 5월, Coach는 여성용 고급 슈즈 트렌드를 선도하는 Stuart Weitzman을 인수했습니다. 2017년 5월에는 여성 및 아동용 패션 제품과 가정용품을 제공하는 Kate Spade 인수도 발표했습니다. 이 합병을 통해 Coach는 뉴욕에 기반을 둔 모던 럭셔리 라이프스타일 브랜드 하우스로 자리매김했습니다.

Coach에서는 뛰어난 인재들이 능력을 마음껏 발휘할 수 있도록 일하기 좋은 직장을 만들어가기 위해 함께 노력하고 있습니다. Coach Korea는 수평적 업무환경에서 능동적으로 업무에 임하고, 변화를 기회로 만드는 성장마인드셋을 가진, 공동의 목표를 향해 팀플레이하고, 진정성 있는 고객서비스를 실현하는 인재를 추구합니다.","호텔신라 서울 코치 면세점 매장에서 탑셀러로 성장하실 서비스 마인드 갖춘 전문판매직을 모집합니다. 
 
- 상품 판매를 위한 제품과 품목에 대한 지식 숙지
- 프로페셔널한 고객 응대 및 제품에 대한 상세한 설명과 서비스 제공
- 일/주간/월간 매출 및 실적 관리
- 제품의 입출고 및 SKU 및 재고 관리
- 구입 물품에 대한 고객서비스 업무
- 매장에서 요구되는 Ad-hoc tasks","경력관련: 
        1) 면세점 무경력자일 경우 직종 상관없이 고객 응대 경험이 있는 분
        2) 경력자일 경우 한 브랜드에서 최소 2년 이상 근무한 분
        3) 코치에 대한 기본적인 지식과 관심을 보유한 분","외국어 능력: 중국어 가능자 필수 (중국어로 판매 가능한 사람. HSK 4급 이상)
",이력서 제출 -> 면접 1~2회 -> 채용,"본인 및 배우자, 자녀 단체 보험 가입
연 보너스 지급(매년 8월)
팀 성과급 지급(매월 목표 대비 성과급 지급)
명절 복지 - 설, 추석 복지 포인트 지급
입사 환영 선물 코치 상품권 증정
출산 전후 휴가, 육아휴직
건강검진
연차휴가, 병가 휴가 부여
장기근속자 혜택 (제품 구매 쿠폰 제공)
생일 축하금 지원
어학비 지원 (연간-어학자격증 수당 및 응시료 지원)
각종 경조휴가 및 경조금 지급","서울 종로구 종로3길 D타워 17, 18층 (매장은 해당 점포별로 상이함)",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
코우치코리아리미티드(유),정규직,"['영업', '매장관리', '고객관리', '판매']","Coach는 1941년에 가족이 운영하는 작업장으로 설립되었으며 현재는 모던 럭셔리 액세서리와 라이프스타일 컬렉션을 제공하는 선도적인 뉴욕 디자인 하우스 Tapestry 그룹의 일원입니다. 2015년 5월, Coach는 여성용 고급 슈즈 트렌드를 선도하는 Stuart Weitzman을 인수했습니다. 2017년 5월에는 여성 및 아동용 패션 제품과 가정용품을 제공하는 Kate Spade 인수도 발표했습니다. 이 합병을 통해 Coach는 뉴욕에 기반을 둔 모던 럭셔리 라이프스타일 브랜드 하우스로 자리매김했습니다.

Coach에서는 뛰어난 인재들이 능력을 마음껏 발휘할 수 있도록 일하기 좋은 직장을 만들어가기 위해 함께 노력하고 있습니다. Coach Korea는 수평적 업무환경에서 능동적으로 업무에 임하고, 변화를 기회로 만드는 성장마인드셋을 가진, 공동의 목표를 향해 팀플레이하고, 진정성 있는 고객서비스를 실현하는 인재를 추구합니다.  ","호텔 롯데 본점 코치 면세점 매장에서 탑셀러로 성장하실 서비스 마인드 갖춘 전문판매직을 모집합니다. 
 
- 상품 판매를 위한 제품과 품목에 대한 지식 숙지
- 프로페셔널한 고객 응대 및 제품에 대한 상세한 설명과 서비스 제공
- 일/주간/월간 매출 및 실적 관리
- 제품의 입출고 및 SKU 및 재고 관리
- 구입 물품에 대한 고객서비스 업무 
- 매장에서 요구되는 ad-hoc task","• 남녀 무관 

• 외국어 능력
       1) 한국인: 중국 고객 대상으로 상품 정보 및 결제 단계에서 원활하게 소통 가능한 수준.
       2) 중국인:  업무 관련 내용을 한국어로 소통하는 데에 중국어 통역 필요 없을 정도. 내국인 고객을 대상으로  상품 정보 및 결제 단계에서 원활하게 소통 가능한 수준. ","    1) 부띠크 가방 카테고리 동종업계 경력자 우대합니다.
    2) 수입 브랜드로서 공항 인도에 필요한 결제 및 보세 포장 업무에 꼼꼼함이 필요합니다. 
    3) 현장 인도가 아니므로 상품 인도 방법과 결제 내용 등 여러 방면에서 고객님께 상세하게 안내할 수 있는 세심함을 갖춘 분.",이력서 제출 -> 면접 1~2회 -> 채용," 본인 및 배우자, 자녀 단체 보험 가입
 연 보너스 지급(매년 8월)
 팀 성과급 지급(매월 목표 대비 성과급 지급)
 명절 복지 - 설, 추석 복지 포인트 지급
 입사 환영 선물 코치 상품권 증정
 출산 전후 휴가, 육아휴직
 건강검진
 연차휴가, 병가 휴가 부여
 장기근속자 혜택 (제품 구매 쿠폰 제공)
 생일 축하금 지원
 어학비 지원 (연간-어학자격증 수당 및 응시료 지원)
 각종 경조휴가 및 경조금 지급 ","서울 종로구 종로3길 D타워 17, 18층 (매장은 해당 점포별로 상이함)",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
