회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무(복수선택),직무_lv1,직무_lv2
(주)엘에치이,정규직,"['QC', '품질관리', 'EPC', '품질관리 QC']","당사는 스웨덴 ALFA LAVAL사의 국내 Branch Company로 선박, 플랜트, 원자력에 사용되는 열교환기를 생산하고 있습니다.
당사와 함께 할 열정 넘치는 인재를 아래와 같이 모집합니다."," - EPC (ASME U 포함) PJT 공정검사 및 고객입회검사 수행 
 - Customer Spec. 검토 및 관련 절차서 작성등 고객 승인 문서 작성/승인
 - PQR 수행(작성) 및 WPS 작성, 용접사 자격인정 및 관리, Welding map 검토 등
 - 협력업체 품질관리 (인수검사, 사외협력사검사 등 )
 - 부적합 관리, DATA 수집 및 분석,개선 활동 
 - 사내 공정검사 ","ㆍ경력 : 경력 10년 내외
ㆍ학력 : 대졸 이상 (4년)
ㆍ필수사항 
   - 해양, 석유, 화학, 발전 관련 열교환기 등 제조산업에서 품질관리(QC)경력 5년이상 (Line QC 제외)
   - Welding Engineer_PQR 수행 및 WPS 작성, 용접사 자격인정 및 관리, Welding map 검토 등 
   - 해당 QC업무 수행을 위한 ASME Sec.VII & Sec.IX  Code 의 (적합한) 이해도를 가진 자","- CWI / NACE CIP Level 2
",서류전형 > 1차면접 > 최종합격,"지원금/보험
건강검진, 각종 경조사 지원, 단체 상해보험, 자녀학자금

급여제도
퇴직연금, 장기근속자 포상, 퇴직금, 성과급, 야근수당, 연차수당, 가족수당, 4대 보험

선물
명절선물/귀향비

교육/생활
워크샵, 직무능력향상교육, 자기계발비 지원, 구내식당(사원식당), 점심식사 제공, 저녁식사 제공, 사내동호회 운영, 사우회(경조사회), 아침식사 제공

근무 환경
회의실, 유니폼지급, 노트북, 콘도/리조트 이용권, 사무용품 지급

조직문화
노조/노사협의회, 캐주얼데이

출퇴근
기숙사 운영, 주차장제공

리프레시
연차, 여름휴가, 경조휴가제, 반차, 창립일휴무, 근로자의 날 휴무, 휴가비지원, 육아휴직, 휴양시설 제공",경남 김해시 한림면 한림로515번길 203-42,['품질관리'],['생산관리/품질관리'],['품질관리']
(주)세모컴퍼니,정규직,"['품질관리', '화장품', '인허가']","""나를 위한 힐링 셀프 케어""
비건 힐링 레시피 [휩드 WHIPPED]는 나를 위한 힐링 셀프 케어를 테마로 하는 비건 스킨케어 브랜드입니다.


팩+클렌징을 한 번에 해주는 특허 받은 휩드 비건 팩클렌저가 주력 제품이며, 추후 바디케어 등 다양한 카테고리로 확장 및 해외시장에 진출할 계획입니다.
기존의 저관여 클렌저 시장처럼, 소비자 니즈를 채워주지 못하는 카테고리를 끊임없이 개척해서 많은 분들의 일상을 색다른 힐링과 재미로 가득 채우는 것이 저희 미션입니다.


# 세모컴퍼니는 이렇게 탄생했습니다.

기존의 클렌저 시장은 규모는 매우 크지만 저가에 차별성이 없는 기성품들(a.k.a. 센카)이 대다수인 저관여 시장이었습니다. 
이러한 저관여 시장에서 아래와 같은 소비자 니즈(Unmet needs)가 있다는 것을 MVP를 통해 알게 되었고 
이를 채워주는 차별화된 제품이 나온다면 커다란 기회가 있을 것이라고 생각했습니다. 

“매일 쓰는 센카 너무 지겨운데 뭔가 좀 색다른 클렌저 없을까?”

“내 피부타입이나 고민에 딱 맞춘 클렌저 없을까?”


# 세모컴퍼니는 지금도 달리고 있습니다.

- 출시 1달 만에 더현대서울 클렌저 1위(품절대란템) 등극
- 출시 2달 만에 시드투자 유치 및 50억원 기업 가치평가
- 21년 리뉴얼 오픈 이후 6개월 만에 월매출 1억 14억으로 성장","• 화장품 책임판매관리자 전반적인 업무
• 국내외 화장품 관련 규정 검토
• 패키지 및 상세페이지 표시 기재사항 문안 검토
• 해외 인허가 업무 지원
• 품질 서류 관리
• 소비자 클레임 원인 파악 및 재발 방지 대책 수립","• 브랜드사 혹은 제조사에서 품질 업무 경력 3년 이상이신 분
• 화장품 책임판매관리자","• 제조사 및 유관부서와 원활한 커뮤니케이션이 가능하신 분
• 운전이 가능하신 분
• 문서 작성이 우수하신 분",,"• 일 1만원 식대 (연간 약 240만원)
• 자사 상품 직원할인가 제공
• 연간 20만원 상당 휩드 선물권
• 명절 (추석, 설)마다 10만원 상품권
• 생일 지원금 10만원(월급일에 지급) + 생일 당일 오후 반차
• 유연근무제 (오전 9~10시 사이 출근)",서울특별시 강남구 역삼동 642-19 306호,['품질관리'],['생산관리/품질관리'],['품질관리']
(주)교원,정규직,"['품질관리', '품질', '품질보증']",,"신뢰성 개선

 - 생활가전 제품 품질보증(신뢰성 검증)

 - 신제품 개발 단계별 신뢰성 검증

   (전기/기계적 안정성, 내구성 평가 및 문제점 도출)

 - 신규 부품/변경품 심뢰성 검증

 - 신제품 필드 불량 고장 분석 지원", - 3년 이상 10년 미만 경력," - 생활가전제품 신뢰성 검증 업무 유경험자

 - 신뢰성 분석 전문기관 근무 유경험자

 - 전자/전기공학 전공자",지원서 지원 → 서류전형 → 면접전형(1차/2차/3차) → 채용검진 → 최종합격,,서울 중구 을지로 51,"['품질관리', '품질보증']",['생산관리/품질관리'],"['품질관리', '품질보증']"
(주)에스아이아이에스,정규직,"['품질관리', '위성', '위성통신']","(주)에스아이아이에스는 국내 유일의 위성시스템 수출 기업인 (주)쎄트렉아이의 자회사로 우리나라 아리랑위성 2호, 3호, 3A호, 5호의 영상 이미지를 판매하고 관련된 서비스를 제공하는 기업입니다.","ㆍ 위성영상 품질관리 업무
ㆍ영상품질 향상을 위한 전처리 업무
ㆍ위성영상 노이즈 분석",ㆍ학사 이상,"ㆍ우주/위성영상/공간정보 분야 관심자
ㆍOA활용 가능한 자
ㆍ프로그래밍 경험자","서류전형 > 면접 > 최종합격

- 모든 직무는 수시 채용으로 채용 완료시 공고가 마감됩니다.
- 세부 절차는 일부 변경될 수 있으며, 사전 과제나 포트폴리오를 요청할 수 있습니다.
- 면접 후, 지원자의 동의 하에 평판 조회(reference check) 절차를 추가할 수 있습니다.

제출서류
- 이력서, 자기소개서
- 경력직은 경력기술 내용 포함
- 신입은 면접자에 한해 성적증명서 제출","직장생활 지원 
- 장기근속 휴가 : 5년 근속 시 15일 휴가지원
- 다양한 교육기회 부여 : 직무 및 역량 외부교육비 지원
- 각종 지원사업 혜택 : 근로자휴가 지원사업 등

여가활동 지원 
- 복지포인트 : 문화생활 및 자기개발 지원
- 휴양시설 : 한화/대명리조트 회원가 이용
- 유연근무제 : 시차출퇴근제도 시행

의료/건강 지원
- 종합 건강검진 : 가족 1인 포함
- 단체실손보험 : 법인 단체보험으로 높은 보장 수준
- 경조휴가 및 경조금 지원","대전 유성구 과학로 169-84, 132호",['품질관리'],['생산관리/품질관리'],['품질관리']
(주)모빌린트,정규직,"['품질관리', '품질', '생산관리', 'asic']","모빌린트의 ASIC Product Manager는 칩 생산 전반에 관여하며, 특히 생산 및 양산 프로세스를 총괄하고 모빌린트의 ASIC Chip 생산이 정상적으로 이뤄질 수 있도록 관리하는 역할을 합니다.

차세대 국가전략기술인 AI 반도체에 관심이 많으신 분, 그리고 새로운 도전을 즐기시는 경험 많은 베테랑 전문가를 애타게 찾고 있습니다!","- ASIC Chip 개발 및 생산 프로세스 관리
- 칩 생산 품질 관리 책임
- 디자인하우스 등 협력업체 협의","- 5년 이상 유관 경력이 있으신 분
- Digital SoC 양산 경험이 있으신 분
- ASIC 개발 전체 Flow에 대한 실무 경험이 있고 이해도가 높으신 분
- 디자인하우스 및 OSAT  업체 커뮤니케이션 리딩 경험이 있으신 분
- IP 스펙 결정 및 소싱 경험이 있으신 분
- 최종 성적증명서 제출 필수 (석,박사의 경우 학부 성적표도 첨부)","- AP 양산 경험이 있으신 분
- 인증 관련 경험이 있으신 분
- DRAM 수급 경험이 있으신 분
- SoC Architecture 및 Bus Architecture에 대한 이해도가 높으신 분
- 팹리스, 디자인하우스에서 유관 경력이 있으신 분",,"[ 여러분의 성장을 응원합니다 ]
- 전 세계가 주목하는 AI 반도체라는 인공지능, 반도체 분야의 최첨단 기술을 접할 수 있습니다.
- AI 반도체 특성상 타 분야 엔지니어와의 교류가 필수적이며 인공지능 솔루션 기업들과 협업할 기회가 많기 때문에 다양한 경험을 통해 시야를 넓히고 융합형 인재로 성장할 수 있습니다.
- 열정적이고 성장에 욕심 많은 멤버들을 위해 세미나 참석비 지원, 도서구입비 지원 제도를 운영하고 있습니다.
- 직무발명보상제도를 운영하여 멤버들의 역량 증진을 장려하고 성과에 대해 보상해드리고 있습니다.

[ 우리는 이렇게 일해요 ]
- 자율출퇴근, 자유복장을 원칙으로 하고 있습니다. (전문연구요원의 경우 병역법에 의거 자율출퇴근 적용이 어려울 수 있습니다)
- 공공기관에 준하는 휴일, 휴가 제도를 운영하며 연차는 자유롭게 사용하실 수 있습니다.
- 직급없이 님을 사용하며 스스로 업무를 관리하는 수평적 조직문화를 자랑합니다.
- 불필요한 문서 작업을 철저히 배척하고 직접적이고 빠른 의사소통으로 문제를 해결합니다.

[ Low-Rist & High-Return ]
- 열정페이가 아닌 열정이 샘솟는 페이를 지향합니다.
- 국내 AI 반도체 선도기업 중 규모가 작은 편으로, 지금 합류하시면 회사의 성장으로 인한 기쁨을 스톡옵션을 통해 금전적으로도 충분히 누리실 수 있습니다.
- AI 반도체는 차세대 비메모리 반도체 패권을 결정짓는 국가전략산업으로 미국은 2025년까지 56조원, EU는 2030년까지 182조원, 우리 정부 역시 1조 4000억원의 투자를 발표했습니다.
모빌린트는 국내최고수준의 AI반도체 기술력을 활용하여 지금도 여러 과제에 참여하고 있으며, 앞으로도 정부 지원을 통해 안정적으로 AI 반도체 기술 국산화에 도전할 계획입니다.

[ 쾌적한 근무 환경 ]
- 멤버들이 연구 개발에 집중하실 수 있도록 편안한 환경 조성을 최우선 목표로 하고 있습니다.
- 역삼역 3분 거리에 있는 넓고 깨끗한 사무실에서 근무합니다.(깔끔한 회의실 3개 포함)
- 신규 멤버가 입사하실 때마다 최고 사양의 컴퓨터와 듀얼 모니터를 새로 구입해드리며 필요한 소프트웨어를 요청하시면 지체 없이 지원해드립니다.

[ 그 외 소소한 복지 제도 ]
- 4대 보험 및 건강검진 지원
- 중식 및 석식 제공
- 간식, 음료 무제한 제공 (원하는 메뉴 요청)
- 고급 캡슐 커피 무제한 제공
- 명절, 연말 등 특별한 선물","서울 강남구 테헤란로19길 5, 7층",['품질관리'],['생산관리/품질관리'],['품질관리']
한국뷔르트(주),정규직,"['품질관리', '품질', '생산관리']","Würth Korea is hiring Product Compliance Manager

The Würth Group
The Würth Group is the global market leader in the development, production, and sale of fastening and assembly materials. More than 400 companies operating over 2,500 branch offices and shops in more than 80 countries form part of this global family business, which hails from the German town of Künzelsau.

From a two-man business to world market leader
The wholesaling business for screws and bolts, established by Adolf Würth with only two employees in 1945, has evolved into a globally operating group with more than 85,000 employees, over 43,000 of whom work directly with customers everyday through the Group's different sales channels. More than four million customers place their trust in the high-quality products and the comprehensive services that extend far beyond the actual products.

About Würth Korea
Würth Korea is specialized in the trade with chemicals, tools and fasteners for craftsmen mainly in the automotive.
Our team Würth Korea with around 50 employees is still at the beginning of its growth and success journey and is offering highly motivated young talents a place to develop their own strengths in a flat hierarchical and hands-on environment.
","Purpose of the role
As a product compliance manager at Würth Korea, your key responsibility is to make sure that all items that we sell to our customers are compliant with the local laws when it comes to registrations, certifications, labeling and all other processes demanded by Korean regulation for products to be allowed to be imported and sold. Further, you are responsible for ensuring compliance in a timely matter, since our ambition is to grow our business by significantly increasing the number of products we are able to sell, which requires ensuring product compliance first.


The product compliance manager will take on all tasks that relate to product compliance. This currently entails especially all works related to the chemical compliance of technical chemical products:

1) Before import, chemical products need to follow the processes required by K-REACH and CCA (Chemical Control Act). This task will be executed with the support of partner organizations.
2) Further, some products need to comply with additional laws, such as the High pressure gas act, K-BPR, Clean Air Conservation Act, Petroleum and alternative fuel business act, KC regulations and others.
The relevant laws are to be identified per product and it has to be ensured that the legal requirements are followed 3) For all chemical products, safety data sheets (SDS) are provided with the help of a third party partner; here, following the K-OSHA regulation, the task is to register new SDS at the relevant authority and updating existing SDS in case of any relevant changes
4) Finally, all labels on chemical products need to comply with the demands resulting from Korean regulation and thus must be initially created (with the support of a partner on design end) and kept up to date

For all these tasks, the necessary execution and support mechanisms are available. The responsibility of the product compliance manager is to ensure correct, timely execution of all relevant compliance works. In order to do so successfully, collaboration with the international support team is crucial. Thus, English is the main language of communication in this role.

Moving forward into the future, the field of product compliance will further extend to ensuring compliance of for example power tools, other electrical machines (incl. displays), protective equipment etc.
","Required Qualification & Skillset (Must have)
•Strong both English and Korean Communication skills
• Confidence to engage to discuss compliance topics deeply in English
• Structured, error-free and quick work style
•Solution mindset and excitement for overcoming challenges
•Feeling of full ownership of product compliance
• Team player
• Reliability","Desired qualification and skillset (Nice to have)
• Previous work experience in product compliance or even chemical compliance
• Experience in working with SAP
",서류제출 > 1차 면접전형 > 2차 면접전형 > 최종합격,,경기 용인시 수지구 동천로 2,['품질관리'],['생산관리/품질관리'],['품질관리']
오비오(주),정규직,"['품질관리', '품질', '생산관리', '생산기술', '공정설계']","오비오는 지난 20여년간 냉온수기, 정수기 분야에서 고객의 성공을 위해 끊임없이 노력하여 2017년 2,000만불 수출탑을 수상하고 전 세계 50개국 100여개 고객사를 유치하는 등 시장을 선도하는 글로벌 제조사로 자리매김 해 왔습니다.
저희 임직원 모두는 고객님이 보내주신 믿음과 신뢰가 지금의 오비오를 있게 한 원동력이라는 사실을 잊지 않고, 고객 만족을 넘어 고객 감동을 실현하기 위해 최선을 다하고 있습니다.

고객 여러분의 성공은 이제부터입니다.

정수기, 냉온수기 시장은 국가별, 지역별, 시장별로 매우 다르고 다양한 경우의 수 만큼이나 많은 소비자들의 니즈와 고객의 애로점이 존재함을 알고 있습니다. 하지만 저희 오비오는 고객의 어떠한 요청에도 대응할 수 있는 기술력과 제품력을 가지고 있습니다. 특히 최근 2019년, 대규모 제조라인 증설 및 R&D역량 강화를 통해 세계 일류 상품에 도전할 핵심 역량을 확보했습니다.

저희 임직원 모두는 지금까지 그래왔듯이, 연구와 제품 혁신에 매진하여 고객의 니즈를 만족하는 제품을 공급함으로써 고객의 성공과 함께 하는
최고의 파트너가 되겠습니다.

고객 여러분의 성공과 행복을 진심으로 기원합니다.

감사합니다.","ㆍ공정설계
ㆍ공정개선
ㆍ공정 품질관리
ㆍ검사설비 셋업 및 관리","ㆍ경력 : 5년 이상
ㆍ기계공학, 산업공학, 전기, 전자 산업경영 전공자","ㆍ문서작성 / 활용능력 우수
ㆍ운전가능자
ㆍERP (영림원) 사용가능자",,"• 건강검진, 각종 경조사 지원
• 생일선물
• 휴게실, 유니폼지급, 사무용품지급
• 연차, 반차, 여름휴가, 근로자의 날 휴무
• 퇴직연금
• 교육비 지원
• 중/석식 제공
• 회식강요 안함, 자유로운 연차사용, 자유복장
• 통근버스 운영",경기도 화성시 마도면 청원산단2길 76,['품질관리'],['생산관리/품질관리'],['품질관리']
(주)마이크로바이오틱스,정규직,"['QC', '품질관리', '품질', '품질보증', 'GMP', '품질검사']","당사는 다제내성 세균 치료를 위한 박테리오파지 기반의 치료제를 개발하고, 마이크로바이오타 뱅킹을 활용한 마이크로바이옴 기반의 치료제 및 향후 자가면역질환과 난치병 치료제 개발을 목표로 하고 있습니다.

당사는 연세의료원의 교수들이 직접 설립한 마이크로바이옴 및 박테리오파지 연구 전문 바이오텍 교원벤처 기업입니다. 미생물 총 은행 및 박테리오파지 라이브러리를 구축하여 박테리오파지 기반 다제내성세균 치료제와 장내 파지-미생물 총의 상호관계 연구를 통해 각종 난치병 치료제를 개발하고 있습니다.

현재 글로벌 진출을 위한 GMP를 구축하고 있으며 향후 CDMO사업도 병행할 것 입니다.
","• 원료 및 완제품 품질 검사 및 성적서 작성
• GMP 공정 모니터링
• GMP 장비 관리 및 검교정 실시
• 품질관리 문서 관리
• 적격성 평가 계획 및 진행
• 시험실 운영 및 관리","• 학사 이상 학위 소지자(생물, 생명과학 관련 전공)
• 관련 분야 유경험자(2년 이상)","• 바이오의약품 QC 경력
• 생물학적제제 QC 유경험자
• 석사이상 학력
• 안정성 시험계획 경험자","유의사항
• 채용 절차는 서류전형 > 1차면접 > 인성검사 > 2차면접 > 결과 발표 순으로 진행됩니다.
• 3개월 간 수습 기간 후 수습평가 결과에 따라 정직원으로 전환 여부가 결정됩니다. 입사지원 시 이를 확인 후 동의하신 것으로 간주됩니다.

※ 아래 이력서 양식을 다운로드하신 후 작성하여 제출해주세요.
▶ 파일 제목 : 지원포지션명_성명
▶ 다운로드 : https://bit.ly/3EkwEa1","• 평가 결과에 따른 스톡옵션 지급
• 직원 휴게실 제공/ 간식 제공
• 명절 선물","서울 서대문구 연세로 50-1, 221호",['품질관리'],['생산관리/품질관리'],['품질관리']
(주)마이크로바이오틱스,정규직,"['QC', '품질관리', '품질', '품질보증', 'GMP', '품질검사']","당사는 다제내성 세균 치료를 위한 박테리오파지 기반의 치료제를 개발하고, 마이크로바이오타 뱅킹을 활용한 마이크로바이옴 기반의 치료제 및 향후 자가면역질환과 난치병 치료제 개발을 목표로 하고 있습니다.

당사는 연세의료원의 교수들이 직접 설립한 마이크로바이옴 및 박테리오파지 연구 전문 바이오텍 교원벤처 기업입니다. 미생물 총 은행 및 박테리오파지 라이브러리를 구축하여 박테리오파지 기반 다제내성세균 치료제와 장내 파지-미생물 총의 상호관계 연구를 통해 각종 난치병 치료제를 개발하고 있습니다.

현재 글로벌 진출을 위한 GMP를 구축하고 있으며 향후 CDMO사업도 병행할 것 입니다.
","• 원료 및 완제품 품질 검사 및 성적서 작성
• GMP 공정 모니터링
• GMP 장비 관리 및 검교정 실시
• 품질관리 문서 관리
• 적격성 평가 계획 및 진행
• 시험실 운영 및 관리","• 학사 이상 학위 소지자(생물, 생명과학 관련 전공)
• 관련 분야 유경험자(2년 이상)","• 바이오의약품 QC 경력
• 생물학적제제 QC 유경험자
• 석사이상 학력
• 안정성 시험계획 경험자
","유의사항
• 채용 절차는 서류전형 > 1차면접 > 인성검사 > 2차면접 > 결과 발표 순으로 진행됩니다.
• 3개월 간 수습 기간 후 수습평가 결과에 따라 정직원으로 전환 여부가 결정됩니다. 입사지원 시 이를 확인 후 동의하신 것으로 간주됩니다.

※ 아래 이력서 양식을 다운로드하신 후 작성하여 제출해주세요.
▶ 파일 제목 : 지원포지션명_성명
▶ 다운로드 : https://bit.ly/3EkwEa1","• 평가 결과에 따른 스톡옵션 지급
• 직원 휴게실 제공/ 간식 제공
• 명절 선물","서울 서대문구 연세로 50-1, 221호",['품질관리'],['생산관리/품질관리'],['품질관리']
(주)메디트,정규직,"['QA', '품질', '품질보증', '테스트']","Fulfill Your Potential!

메디트(Medit)에서 글로벌 덴탈 플랫폼 서비스를 함께 선도해갈 인재를 찾습니다.

 
메디트는 임상 활용 가능한 3D 구강스캐너를 개발한 회사로, 글로벌 덴탈 시장에서 매년 2배씩 가파르게 성장하고 있습니다.

다양한 분야의 전문가들이 모여 뛰어난 기술력과 제품 경쟁력을 바탕으로 제품 출시 1년 만에 글로벌 업계 선두 주자로 자리 매김하며, 디지털 기술로 치과 의료 경험을 혁신해 나가고 있습니다. 강력한 디바이스를 바탕으로 축적된 3D 데이터를 AI, 머신러닝을 접목하여 유용하고 사용하기 편리한 어플리케이션을 개발하고 있으며, 전세계 치과와 기공소의 디지털 혁신을 돕는 최상의 소프트웨어 개발을 하고 있습니다.

 
메디트에는 세계를 무대로 성장하고 싶은 적극적이고 진취적인 인재들이 모여 자율과 책임의 문화에서 일하고 있습니다.

최고의 동료들과 함께 성장하고, 디지털 헬스케어 혁신을 함께 만들어 갈 인재분들을 모십니다.","• 자사 제품 Product Test

• Test Case 정의

• 품질 지표 정의

• Automation Script 작성","• 3D Data / Application에 대한 테스트 경험

• Test Automation에 대한 운영 및 개발 경험

• Web / Mobile / Windows Application Test에 대한 경험

• 해외 출장에 결격사유가 없는 자",,,"[복지]
1. 근무 환경
- 유연근무제
- 수평적인 호칭 체계
- 최고 사양의 업무 장비/ 소프트웨어
- 웰컴키트 제공
- 무제한 간식 자판기
- 캐쥬얼 복장

2. 역량 향상과 즐거운 복지
- 해외 지사 파견
- 매월 개인 소장용 도서 지원
- 3년, 5년, 7년, 10년 이후 매 5년 근속 축하 상품권 및 휴가 제공

3. 건강과 행복
- 생일 반차 및 상품권 제공
- 명절 상품권 제공
- 다양한 경조사에 대한 지원
- 종합 건강 검진
- 임직원 상해 보험 가입
- 심리상담(EAP) 지원
*근무지에 따라 제공되는 베네핏은 상이할 수 있습니다.
",서울특별시 영등포구 양평로25길 8,['품질관리'],['생산관리/품질관리'],['품질관리']
(주)판타룩스,정규직,"['QA', 'QC', '품질', '공정관리', '생산관리', '품질 기획', '품질 관리', '품질 보증', '품질팀', '품질업무']","주식회사 판타룩스는 영국, 중국, 미국등 세계 각지에 확고한 Buyer를 가지고 있는 전문 엔지니어링 & 마케팅, 생산 기업입니다.
2018년 매출액 370억이며, 세계 1위의 디스플레이 공급업체가 되는 것이 우리의 비젼입니다.","- IQC검사, OQC검사 업무
- IQC/OQC 검사업무, 협력업체 관리
- 협력업체 품질관리
","- 학력 : 초 대졸 이상
- 나이 :~35세(1988년생)
- 경력 : 2년 이상
- 문서 작성 가능자 (엑셀, 워드, 파워포인트)","전기, 전자, 정보통신 전공 및 동종업계 경력 우대","1차 서류 심사>>2차 면접>> 최종 합격 통보

-근무조건:정규직(3개월 수습 기간)
-이력서 확인 후 개별 연락드립니다.
-지원서 허위 기재 사실이 발견될 시에는 불합격 또는 입사 취소됩니다.
","연금·보험 - 국민연금, 고용보험, 산재보험, 건강보험, 요양 보험, 퇴직연금(DC형)
휴무·휴가·행사 - 주 5일제, 연차제도, 정기휴가, 경조휴가, 반 차제도, 출산휴가
보상·수당·지원 - 각종 경조금, 장기근속 포상, 우수사원 포상 제도, 직책수당
사내 제도·성장 - 신입 사원 교육, 직무향상 교육, 리더십 강화 교육
사내 시설 - 구내식당, 휴식공간, 사내 정원, 여성전용 휴게실
편의·여가·건강 - 건강검진, 아침식사지원, 점심 식사 지원, 간식 구비
인센티브- 경영실적 반영 연1회","인천 계양구 서운산단로 6, 20",['품질관리'],['생산관리/품질관리'],['품질관리']
