주요 업무,자격요건 및 우대사항
 킨다그로스 보유 SNS 페이지 육성 및 관리 인스타그램유튜브틱톡페이스북블로그 등 채널 관리 원소스 멀티유즈로 온라인 공간에서 바이럴 될 수 있는 콘텐츠 기획 및 제작 배포   이미지영상디자인 콘텐츠 기획촬영제작 SNS 스폰서 광고 운영 및 집행 향후 육성할 카테고리 선정을 위한 트렌드 리서치 및 제안, SNS채널 운영 콘텐츠 기획 제작 경험자 소셜미디어에 대한 이해도가 높고 평소 SNS를 즐기시는 분 후킹포인트를 잡아내는 감각과 자유로운 발상 창의적인 아이디어 보유자 새로운 것을 기획하길 좋아하고 도전 정신이 있으신 분 간단한 디자인이 가능하신 분 트렌드에 민감하고 MZ세대에 대한 이해도가 높은 분 아이돌 Kpop 등 여러 커뮤니티 활동에 익숙하고 관심 많으신 분 커뮤니케이션 능력 우수한 분 유관 업무 경험자 포토샵 일러스트 등 기본적인 이미지 제작툴 능숙자
RR  화장품 브랜드 전반에 대한 트레이닝 업무 수행           1 온오프라인 코스메틱 제품 및 브랜드 교육 프로그램 기획 및 시행1 고객 대상 스킨케어메이크업 제품 그리고 뷰티 디바이스 및 브랜드 별 특성에 맞는 교육 전략 수립 및 연간월간 트레이닝 프로그램 개발 및 실행 2 고객 대상 기존제품 및 신제품 그리고 브랜드에 맞는 교육 콘텐츠 및 교육 가이드 개발 및 업데이트3 고객 대상 메이크업 제품 뷰티 제품 등의 홍보를 위한 메이크업 쇼 개발 및 실행4 시행된 교육 프로그램에 대한 평가 및 보고를 통해 피드백을 수렴하여 프로그램 업데이트5 내부 직원 트레이닝6 교육 프로그램을 위한 협력업체 관리 및 다양한 팀과의 커뮤니케이션7 그 외 필요할 시 팀 내 행정업무 수행2 다양한 교육 관련 프로그램 및 이니셔티브 개발 및 지원1 다양한 고객 층에 대해 교육 프로그램을 확대하고 관리 및 모니터링 수행2 고객을 위한 다양한 학습센터 교육 콘텐츠 기획 준비 및 업데이트3 고객 피드백을 기반으로 스킨케어뷰티 디바이스메이크업 제품 및 브랜드 마케팅에 대한 커뮤니케이션 전략 제안,1 최소 5  10년 관련 직무 경험을 보유하신 분2 다양한 교육 경험 및 프레젠테이션 스킬을 보유하신 분3 원활한 커뮤니케이션 및 대인관계 스킬을 보유하신 분4 적극적이면서 밝고 긍정적인 마인드를 보유하신 분5 우수한 OA 스킬을 보유하신 분 MS오피스 중 파워포인트 워드 스킬이 뛰어나신 분6 Fluent in English Skills 1 FMCG  화장품 업계 경험2 화장품뷰티 디바이스피부 대한 지식 및 생물학화학 등에 대한 풍부한 지식을 보유한 분
 데이터 분석 기반 퍼포먼스 마케팅 전략 수립 ProductChannel 기반 최적의 Media Mix 캠페인 운영 및 효율 고도화 SA DA Youtube 등를 통한 목표 달성 브랜드 매출 증대를 위한 타겟군 설정 및 Creative 전략 기획 신규 마케팅 채널 발굴 및 전략적 마케팅 활동 FU, 학력  대졸 이상 직급  과장차장급 경력  퍼포먼스 마케팅 경력 최소 8년 이상 SelfServe 매체 집행 경험 필수 GA Data Studio Appsflyer 등 BI Tool 및 3rd party Tool 활용 경험 팀 단위의 조직 리딩 경험이 있으신 분 브랜드제조사에서 퍼포먼스 광고 진행 경험이 있으신 분 Client외 Agency Media 경험이 있으신 분 주도적이고 능동적인 성격을 가지신 분 유관 부서 간팀 내의 원활한 협업과 커뮤니케이션이 가능한 분
 건강기능식품 및 일반 식품 홈쇼핑 영업 MD 홈쇼핑 전용제품 상품 기획운영 홈쇼핑 방송 기획 채널 운영 관리 홈쇼핑 매출 분석 및 방송분석 시장조사 경쟁사 분석, 학력  전문학사 이상 직급  사원  주임급 경력  신입  3년 이하 운전면허증 필수 동종업계 동일 업무 경험이 있으신 분 홈쇼핑 전반적인 영업채널에 대한 이해도가 있으신 분 유관부서 간팀 내의 원활한 협업과 커뮤니케이션 역량이 뛰어나신 분
 온라인 채널 운영관리종합몰오픈마켓소셜 등 연월간 온라인 영업전략 수립 및 매출손익 관리 채널별 프로모션 전략 기획 및 운영 트렌드 분석 및 온라인 시장 전략 분석 및 인사이트 도출, 학력  대졸 이상 직급  과장  차장급 경력  온라인 채널 운영 관련 경력 최소 7년 이상 팀장급 이상의 리더 경험 필수 다양한 소비재 카테고리의 온라인 경험이 풍부하신 분 이커머스 플랫폼 트렌드에 이해도가 높으신 분 숫자로 사고하고 이를 기반으로 개선방향 도출 및 실행한 경험이 있으신 분 유관부서 간팀 내의 원활한 협업과 커뮤니케이션 역량이 뛰어나신 분 구성원과 함께 성장하고 나아갈 수 있는 리더쉽이 있으신 분
 채널별 콘텐츠 마케팅 전략 수립 및 운영 체험단 기획  운영 인플루언서인스타 유투버 협업 상세페이지 기획 로그 카페 지식인 언론홍보 키워드 데이터 및 경쟁사 분석 마케팅 실행대행사 발굴 및 커뮤니케이션 SEO 마케팅, 경력  신입 or 3년차 이상 나이성별 무관 공감되고 설득력 있는 콘텐츠 제작 능력 채널간 효율적인 콘텐츠 MIX 능력 마케팅 전략을 실행하는 과정에서의 능동적 자세 시장 및 경쟁사를 집요하게 분석하는 분석력 협업 과정에 있어서 유관부서와 깔끔한 소통 능력 블로그 카페 커뮤니티 sns 등 활동 or 운영 경험 플랫폼을 활용하여 제품 마케팅의 성과를 내보신 분 능동적으로 업무 프로세스를 만들어나갈 수 있는 분 스타트업 문화의 이해도가 높고 능동적으로 업무 프로세스를 만들어나갈 수 있는 분 설득 심리학에 대한 이해도가 높으신 분 자발적인 프로젝트 기획 및 성과 창출 경험이 있으신 분 뷰티 또는 리빙제품 마케팅 성과를 경험해 보신 분
로는 글 이미지 등 콘텐츠를 다루며상황에 따라 프로모션 바이럴 제품팀과의 협업을 함께 진행합니다세부 항목은 아래와 같습니다 온사이트 아티클 기획 및 작성 검색포털 SEO 콘텐츠 기획 및 작성 실행사 관리 및 커뮤니케이션 글 이미지 영상 등 콘텐츠 기반 파트너 제휴 탐색 및 협업 커뮤니케이션 퍼포먼스 마케팅 성과 및 효율 상승을 위한 광고 소재 기획 마켓 트렌드 및 데이터 분석을 통한 새로운 액션 아이템 구상 이 외 마케팅팀에서 진행하는 기타 제반 업무 진행,전반적인 디지털 마케팅 경험이 있되콘텐츠 기획제작에 강점이 있는 제네럴리스트 마케터를 찾고 있습니다 디지털 마케팅 업무를 2년 이상 경험하신 분 글  이미지 등 콘텐츠 기획과 제작에 강점이 있으신 분 원활한 커뮤니케이션으로 다른 멤버들과 소통하며 시너지를 낼 수 있는 분 IT서비스 분야 디지털 마케팅 업무를 경험하신 분 직접 기획한 브랜드 콘텐츠와 마케팅을 통해 유의미한 지표 상승에 기여한 경험이 있으신 분 최근 디지털마케팅 시장에서 SEO 콘텐츠의 중요성을 인지하고 계시는 분 마케팅적 통찰력과 콘텐츠에디팅적 감각을 함께 소유하신 분 넷플릭스 티빙 디즈니플러스 등 OTT를 구독하여 즐겨 보시는 분
컨텐츠 마케팅 전략 수립 및 리드 70 월별  분기별 마케팅 프로젝트 전략 수립     목표 설정 예산 배정 kpi 세팅     프로젝트에 협업 업체가 필요할 시 선정 및 협업 진행 해당 프로젝트에 부합하는 구체적인 컨텐츠 전략 수립     어떤 메세지로 어떤 고객에게 어떻게 보여줄지 컨텐츠 데이터 성과 분석을 통한 컨텐츠 효율 개선컨텐츠 기획 제작 30 페이스북인스타 광고 소재 바이럴 컨텐츠 숏폼 영상의 기획 및 제작 제품 상세페이지 기획 및 제작, 최소 3년차 이상을 선호하나 해당 연차에 준하는 경험이 있다면 지원 가능 성공한 제품의 마케팅 기획 및 실행 경험 필요 초기 빠르게 성장하는 스타트업에서 0부터 1까지 만들어보고 싶으신 분 큰 사업 방향성으로 함께 나아가면서도 린하게 여러 작은 테스트들을 함께 진행하고자 하는 의지가 있으신 분 단순한 컨텐츠 마케팅 실무를 넘어서서 ceo와 협업하며 마케팅 전략을 수립할 열정을 가지신 분 포트폴리오 제출 필수 메일로 이력서 접수 시 별도로 필수 첨부 MS Office엑셀 및 노션 활용 능력이 뛰어나신 분 스타트업 디지털 광고 에이전시 건강기능식품 및 일반식품 회사 등 유사업종에서 경험이 있으신 분 수면 시장 자체에 관심이 많으며 불면증 고객을 이해하실 수 있는 공감 능력을 가지신 분
 인지도 향상을 목표로 코자아 제품의 고객층을 설정하고 해당 고객층을 유입시키기 위한 바이럴 컨텐츠 숏폼 영상을 기획하고 제작합니다 매출 향상을 목표로 트렌디하고 잘 팔리는 상세페이지 및 페이스북인스타 광고 소재를 직접 기획 및 제작을 진행합니다 장기적으로 팬덤을 계속해서 공고히 하기 위한 브랜드 채널의 전략인스타유튜브블로그뉴스레터을  기획하고 직접 운영합니다, SNS 컨텐츠 트렌드에 민감하고 아이디어가 풍부하신 분 고객과 친밀하게 소통하는 것을 좋아하며 귀찮아하지 않으시는 분 브랜드와 제품을 잘 이해하여 타겟에 적합한 컨텐츠 기획력 및 스토리텔링 능력을 갖추신 분 컨텐츠 아이디어  기획안을 빠르게 기획  실행하고 테스트한 경험이 있으신 분 포트폴리오 제출 필수 메일로 이력서 접수 시 별도로 필수 첨부 이미지 영상 제작 프로그램Adobe Premiere Pro After Effects 등 사용이 능숙하신 분 빠른 업무 속도로 기획 및 제작 결과 도출까지의 과정 자체를 즐기시는 분 컨텐츠로 의미 있는 성공 사례 또는 매출 성과를 만들어 본 경험이 있으신 분 수면 시장 자체에 관심이 많으며 불면증 고객을 이해하실 수 있는 공감 능력을 가지신 분
 Paidmedia 광고 콘텐츠 집행 및 운영 Paidmedia 운영을 통한 콘텐츠 인사이트 획득 및 넥스트 스텝 설정 Paidmedia 콘텐츠 광고 정책 위반사항 점검, 동종 업계 퍼포먼스 마케팅 관련 경력 3개월 이상 FBIG  Google  Naver 등 최소 1개 이상의 Paidmedia 집행 운영 해보신 분 미디어 커머스 콘텐츠 이해도가 높으신 분 커머스 업계에서의 마케팅 경력을 보유하신 분 커머스 브랜드에 대한 관심과 이해도가 높으신 분 업무에 대한 책임감이 강하고 꼼꼼하신 분 문제 해결 개선을 위한 적극적인 태도 및 원활한 커뮤니케이션이 가능한 분
팀민트에 합류하여 수행할 업무캠페인 전략 제안 및 미디어 플래닝구글 네이버 카카오 등 검색디스플레이 광고 운영 및 성과 관리캠페인 리포트 작성 및 결과 분석신규 광고주 수주를 위한 비딩 참여,저희는 이런 분들과 함께 일하고 싶어요마케팅 분야에서 몰입하여 결과를 만들어보신 분수리적 논리적 분석적 사고에 뛰어나신 분충분함을 넘어선 뛰어남을 추구하시는 분적극적인 자세와 새로운 업무에 대한 도전 의식을 가지신 분이런 경험이 있는 분들이라면 너무 좋을 것 같아요주요 미디어의 검색디스플레이 광고를 운영한 경험 및 자신만의 성공 사례가 있으신 분GA Appsflyer Adjust 등 트래킹 솔루션을 높은 난이도로 활용해보신 분여러 이해관계자들 사이에서 자신의 논리를 설명설득시켜보신 분광고 대행사 미디어 랩사 등 동종 업계 경력 1년 이상 있으신 분비딩 참여 및 신규 광고주 수주 경험 있으신 분
 SA DA SNS 광고 집행 실무 및 리포트 퍼포먼스 광고 전반 운영관리 온 오프라인 미디어믹스 전략기획 및 실행 이벤트 프로모션 기획 및 운영, 광고  마케팅 실무업무 1년 이상 경력 GA 활용능력 우수자 광고대행사 및 인하우스 퍼포먼스마케팅 경력 보유 상상력이 풍부하고 추진력이 우수한 분 스토리텔링  글쓰기 능력이 뛰어나신 분
네이버구글키워드 광고 seo 홈페이지수정아임웹 블로그 외 sns관리 웹문서지식인 신사업참여 문서작성 및 경영지원,이 충족 되는 지원자분2 34세 이하이면서 최초 취업 혹은 6개월이상 실직상태  
 시장 현황 조사 마케팅 전략 및 사업계획 수립 국내해외 대리점 발굴 및 관리 국내해외 기술영업 국내해외 전시회 지원 Sales Tool 업데이트 Documentation  Sample, 학력  대졸 이상 경력  3  10년 기본 영어 회화 가능자 관련 경력자 스킬  OA 영어 영어회화 전기전자공학과 졸업자 전자부품 마케팅 경력자 오피스 활용 우수자 우대 활발한 성격 우대 운전 가능자 우대 해외여행 결격 사유 없는 자 연 2회 해외출장 有
 비플레인 SNS 콘텐츠 기획 및 운영 관리 비플레인 서포터즈 체험단 등 바이럴 운영 인플루언서 마케팅 기획 및 운영 연간 브랜딩 캠페인 운영 서포트, SNS 운영 콘텐츠 기획 경력이 2년 이상이신 분  뷰티 유튜버에 흥미와 관심도가 높으신 분 창의적이고 전략적인 콘텐츠 기획 역량을 보유하신 분브랜드 SNS 관리 경험자인플루언서 마케팅 경험자
 대행사 대상 디지털광고 캠페인 기획운영 광고 효과성과 분석 및 리포팅 대행사 대상 신규 캠페인 제안 및 클라이언트 커뮤니케이션, 미디어 에이전시 광고대행사 등 AE 경력이 최소 1년 이상이신 분 디지털 광고 캠페인 집행운영 경험을 보유하신 분 문제 해결 역량과 성과목표 지향적 성향을 보유하신 분 도전적이고 포기하지 않는 강인한 의지가 있으신 분 미디어렙사 경력을 보유하신 분 MS OfficeExcel Power Point 등 사용 능력이 우수하신 분 
벳칭 프로덕트 기획 및 관리 벳칭 주요 마케팅 및 영업 에셋 기획  제작서비스 소개서 홍보 영상 리플렛 등 브랜드 이미지 관리 B2B 고객 발굴을 위한 온오프라인 학술대회세미나박람회 등 기획 및 진행 키워드 광고 관리 및 SEM 운영을 위한 대행사 커뮤니케이션 네이버 검색 등 자사 홈페이지 및 랜딩 페이지 및 카피라이팅 기획 반려 동물 시장 조사 및 이에 따른 마케팅 분석 블로그 및 SNS 운영 및 관리, 계획실행확인조치PDCA 사이클와 같이 구조적인 업무 수행이 가능한 분 회사 및 제품에 대한 매력적인 대외 메시지 도출과 전략 설정에 능숙하신 분 회사 제품 조직 문화로부터 스토리를 발굴하는 역량이 뛰어난 분우대사항 1년 이상의 B2B 마케팅 경험이 있는 분 병원 및 동물 병원 마케팅 광고 집행 경험 다양한 이해 관계자가 얽혀있는 B2B 마케팅 경험이 있는 분 신규고객 발굴유치를 위한 온  오프라인 마케팅 경험 보유하신 분 클라우드 기반의 웹 서비스SaaS 마케팅 경험이 있는 분 마케팅 성과를 정량적으로 분석관리한 경험이 있는 분 스타트 업에서 마케터로 장기 근속3년 이상 경험이 있는 분 MS 오피스 활용 능력을 보유하신 분 커뮤니케이션 능력이 뛰어나신 분
 퍼포먼스 마케팅 게임보험 디지털 미디어 전략 수립 및 기획 데이터 분석 및 인사이트 도출 클라이언트 커뮤니케이션 및 관리 컨텐츠 기획, 국내외 4년제 학사 이상 대행사 혹은 인하우스 퍼포먼스 마케팅 실무 3년 이상 경력이 있는 분 SA 및 DA페이스북 구글 등 중심의 웹 마케팅 또는 앱 마케팅 매체 활용이 가능하신 분 GA 활용 및 분석이 가능하신 분 엑셀 및 파워포인트 활용이 능숙하신 분 제안 및 PT 경험이 있는 분 외국어가 가능하신 분
 브랜디드온라인 콘텐츠 기획 및 제작 운영 메타 및 운영 채널 광고 콘텐츠 기획 마케팅 컨텐츠 전략 수립 및 인사이트 도출 공식몰 프로모션 기획 및 운영 핸들링 신규 회원 유도 및 재구매 견인을 위한 월 단위 프로모션 기획 시즈널 이슈 등을 반영한 메세지 CRM 플랜 수립 SNS 채널 및 바이럴 관리 자사 브랜드 채널 관리인스타그램유튜브 인지도 확보를 위한 바이럴 액션 기획블로그 카페바이럴 시딩 등, 온라인 뷰티 마케팅 직무 경험을 3년 이상 보유하신 분 Meta 페이스북 인스타그램 광고 콘텐츠 기획 및 제작 경험이 있으신 분 광고 매체에 대한 성과 측정분석이 가능하신 분 새로운 업무에 거부감이 없고 성장에 대한 욕심이 강하신 분 뷰티 카테고리에 대한 이해도가 높고 트렌드에 민감하신 분 뛰어난 카피라이팅 능력이 있으신 분 코스메틱 덕후이신 분 간단한 포토샵 사용이 가능하신 분 뷰티 광고대행사 출신 우대
기업브랜드 공식채널 운영관리블로그페이스북인스타그램 등 콘텐츠 기획 및 운영인플루언서 캠페인 등의 프로젝트 관리마케팅 전력 수립 및 제안,관련 업무 신입경력 1년차 이상브랜드 채널을 직접 운영 관리 해본 경험이 있으신 분동종업계 경력자평소 글쓰기 좋아하신분센스있다는 말 자주 듣는분장기근무 가능자광고대행사 실무 경험자엑셀PPT등 MS 오피스 숙련자
1 Achievement of new program awards for all Asian OEMs as well as Korea OEMs2 Creating value propositions to maximize market penetration and profitability3 Customers related all communication and relationship build and utilization4 Review and implement of sales strategy and action plan and bid process for target projects5 Negotiation of sales price and commercial terms and conditions with top customers for final decision6 Advanced technology products introduction planning to Customer7 Supporting and guidance of team members to achieve their goal8 Interface with company global culture and direction and region, 영어 커뮤니케이션 능력 Automotive  업종 경력자 HKMC  대응능력 우수한 분1 Minimum 3 years or more in the automotive parts salesmarketing field with engineering background preferred Prefer motorized product experience2 Strong customer network with key customers including HKMC3 Good understanding of HKMC business processes4 High level of experience in running a sales team5 Good understanding of global business culture and processes6 High level of global communication skills with strong command of English
 세일즈 리드Sales Lead 확보 전략의 수립 실행 모바일 플랫폼을 대상으로 애디슨 오퍼월의 세일즈 메시지 USP 도출 Saleskit 제작 및 기존 고객의 도입사례Reference book 등 각종 머티리얼의 생산, 디지털 미디어에서 모바일 온라인 광고 세일즈 경력 5년 이상 B2B 마케팅 경력 5년 이상 모바일 광고 보상형 광고에 대한 높은 이해도 다양한 디지털 마케팅 채널 경험자SEO SEM 뉴스레터 소셜 미디어 등 파트너십 구축 관리 유관 경력 애드네트워크 국내외 SSP AD Exchange 유관 광고 플랫폼 업무 경험 다수의 광고주 종합 대행사 네트워크를 보유하신 분 카피라이팅 스킬을 보유하신 분
 영미권 인플루언서 시딩 및 운영 관리 유튜브 인스타그램 틱톡 등 SNS 채널별 전략 수립 및 운영 글로벌 시장 현황 경쟁사 분석을 통한 마케팅 방향성 설정 영미권 PR 인플루언서 마케팅 관련 전반의 업무,필수 Skillset 영미권 마케팅 경력 1년 이상이신 분 영어를 기반으로 한 업무 진행이 가능하신 분 뷰티 관련 트랜드에 민감하고 SNS 활동이 활발하신 분필수 Mindset 다양한 분야의 이해관계자들과 목표지향적인 커뮤니케이션이 가능하신 분 자기주도적인 성향으로 목표 달성 능력이 뛰어난 분 데이터를 바탕으로 가설을 세우고 업무를 진행할 수 있는 분 Amazon 기반 마케팅 진행 경험이 있으신 분
 소속 팀 Marketing Team  Performance Chapter 고용 형태 정규직 3개월 시용 기간 근무 시간 주 5일 월금 탄력근무제 운영 오전 8시11시 자율 출근 주 40시간 근무제 운영합류 직후 이런 일을 해요 신규 유저 획득을 위한 검색 광고 매체 운영의 End to End를 책임집니다 데이터에 기반하여 월간 또는 주간 목표 수치를 관리하고 목표 달성을 위한 AB Test 등 최적의 마케팅 전략을 전개합니다 매체별 광고 데이터를 분석하여 효율적인 광고 운영방법론을 기획하고 이를 Action Plan의 형태로 고도화합니다 광고 운영에 필요한 매체사 및 대행사 등 다양한 이해관계자들과의 효율적인 협업 프로세스를 구축하고 개선합니다 매체별 광고 효율 분석을 통해 최적화된 광고 운영방안을 고안하고 지속적으로 고도화합니다장기적으로 이런 일도 할 수 있어요 Growth Chapter 및 Business Data Analyst와의 협업을 통해 Acquisition의 가치를 높일 수 있는 다양한 마케팅 전략을 주도적으로 수립 및 운영합니다 검색 광고 매체 외에 Performance Marketing 기반의 신규 매체 발굴부터 운영까지의 A to Z를 담당합니다 Product CX Team 등 타 팀과의 협업을 통해 광고 성과 극대화를 위한 서비스 개선 사항을 선제적으로 발굴하고 기획합니다 전환율 개선을 위한 기획전 페이지 전략을 선제적으로 제시하고 수행합니다 챕터 구성원들의 업무 퀄리티를 향상시킬 수 있는 업무 환경을 구축하고 구성원들의 장기 성장 동력을 제시합니다, 네이버 구글을 포함한 검색광고를 5년 이상 직접 운영해 본 경험이 있으신분 검색 광고에 대한 높은 숙련도와 이해도를 바탕으로 구성원들에게 인사이트를 제시할 수 있는 분 대량의 키워드를 효율적으로 관리하기 위한 가이드라인을 수립하고 고도화해본 경험이 있으신 분 광고 데이터 분석을 통해 최적의 액션 플랜을 전개할 수 있는 데이터 문해력이 있으신 분 전사 목표 달성을 위한 구체적인 전략을 수립하고 실행하여 비즈니스에 긍정적인 임팩트를 가져온 경험이 있으신 분 우대사항 1년 이상의 검색광고 대행사 업무 경험이 있으신 분 O2O twoside platform 마케팅 경험이 있으시거나 이에 대한 이해도가 높으신 분 시즌에 따른 트렌드 변화에 발맞춰 빠른 운영 최적화 경험이 있으신 분 대행사와 매체사를 포함한 사내외 여러 사람들과 원활한 커뮤니케이션이 가능하신 분 SQL을 사용한 기본적인 쿼리문 작성이 가능하신 분 데이터의 꼼꼼한 관리와 정확한 분석이 가능하신 분
온라인 티켓 판매 채널별 싸이트 관리 전시 SNS 채널 운영  서포터즈 등 커뮤니티 채널 온오프라인 운영 판매 데이터 관리 및 데이터 기반 마케팅 전략 수립오프라인  전시장 프로모션 기획 및 운영 프로모션 광고 대행사라이브방송 옥외광고 등 컨텍 및 협의 협찬사 및 제휴사 관리 운영, 퍼포먼스 마케팅 및 광고 대행사 경력 2년 이상 마케팅 데이터 분석 및 활용 경험자 전시기획사 마케팅 경력자  오프라인 프로모션 기획 및 운영 경험 매체별 광고 운영 경험
 신규 고객 확보 및 리텐션 증대를 위한 그로스 전략 수립 및 실행 마케팅의 다양한 매체와 채널을 활용하여 고객 확보 및 이탈 방지 서비스에 적합한 매체 전략 수립 목표에 따른 유입 채널 발굴 유저 저니에 따른 퍼널 및 고객 세그먼트 분석을 통한 인사이트 도출, 패션 및 럭셔리 트렌드에 관심이 많으신 분 퍼포먼스 마케팅 또는 CRM 마케팅 경력 최소 3년 이상 모바일 웹 어트리뷰션에 대한 이해도 높은신 분 개발 디자인 등 협업팀과 커뮤니케이션을 유연하게 하실 수 있는 분 스타트업에서 근무 경험이 있으신 분 데이터 감각이 뛰어나신 분 직무에 대한 발전 욕구가 크신 분
 네이버 검색광고 운영 관리 전반 예산 키워드 소재 대행사 관리 쇼핑 검색광고 쇼핑 SEO 운영 전략 수립 주요 매체 MetaGoogleKakaoGFATiktok 운영 관리 서포트 캠페인 성과 분석 및 데이터 관리,필수 Skillset 1년 이상 네이버 검색광고와 주요 DA 매체를 운영해보신 분 데이터를 기반으로 의사결정하고 커뮤니케이션 하는 것에 익숙하신 분필수 Mindset 피드백에 대하여 긍정적으로 받아들이고 개선하려는 의지가 있는 분 주도적으로 배우고자 하는 의지가 있는 분 스타트업에서 검색광고를 직접 운영하거나 관리해본 경험이 있는 분 대행 관리 업무 리소스를 감소시킨 경험이 있는 분
브랜드  제품 IMC 마케팅 전략 수립광고 매체 특성 별 콘텐츠 전략 기획 및 피드백실시간 광고 성과 데이터 분석 및 개선사항 도출담당 조직원 성과 관리 코칭,필수 Skillset마케팅 경력 3년 이상 혹은 이에 준하는 역량을 보유하신 분컨텐츠 전략 기획 및 피드백이 가능하신 분데이터 분석에 기반한 마케팅 전략 수립 역량을 보유하신 분소비자경쟁사업종별 트렌드 분석이 가능하신 분마케팅을 통한 매체 지표 효율 개선 경험이 있으신 분필수 Mindset다양한 분야의 이해 관계자들과 목표 지향적인 커뮤니케이션이 가능하신 분스스로 문제를 정의하고 솔루션을 찾으려 노력하시는 분데이터를 바탕으로 가설을 세우고 업무를 진행할 수 있는 분팀 운영 관리 경험이 있으신 분월 30억 이상 규모의 마케팅을 경험해보신 분유관업계 미디어커머스 브랜드에서 근무경험이 있으신 분
인플루언서 마케팅 기획 및 운영인플루언서 마케팅팀 관리광고주 커뮤니케이션브랜드마케팅 커뮤니케이션신규 프로젝트 영업 입찰 및 수주, 대형 광고주대기업 인플루언서 프로젝트 진행 경험 브렌디드 콘텐츠 기획 및 제안서 작성 능력 우수자 제안서 작성 및 성과 보고서 작성 능력 우수자 엑셀 PPT 활용 능숙자 유튜브 인스타그램 페이스북 등 소셜미디어 커머스 활동에 이해가 높은자 유연한 기획력 및 커뮤니케이션에 능통한자 인플루언서 커머스 관련 경력 우대 디지털 체험단 및 커뮤니티 마케팅 바이럴마케팅 기획 및 운영 우대 촬영 기획 및 큐시트 작성 경험자 우대
인플루언서 마케팅 기획 및 운영브랜드마케팅 커뮤니케이션인플루언서 셀럽 섭외 및 운영프로모션 및 PPL 기획제안서 작성 및 성과 보고서 작성, 엑셀 PPT 활용 능숙자 유튜브 인스타그램 페이스북 등 소셜미디어 커머스 활동에 이해가 높으신 분 유연한 기획력 및 커뮤니케이션에 능통한 분 최신 트렌드에 밝은 분 꼼꼼하고 책임감 있으신 분 인플루언서 커머스 관련 경력 우대 디지털 체험단 및 커뮤니티 마케팅 바이럴마케팅 기획 및 운영 우대 촬영 기획 및 큐시트 작성 경험자 우대
마케팅광고 제안서 작성광고주 커뮤니케이션프로젝트 운영,광고주와의 커뮤니케이션 능력 우수자IMC 기획 및 제안서 작성 능력프로젝트 운영 능력광고대행사 근무 경력광고제 입상자광고 프로젝트 진행 유경험자
입사하시면 경험하실 업무 입니다1 Owned Media SNS 자사몰 등 컨텐츠 기획 제작 및 계정 관리2 SNS 채널 컨텐츠 기획 및 제작3 다양한 시즌 비주얼 컨텐츠 기획 및 촬영 보조4 오프라인 매장 관련 제작물 디자인,해당되신다면 지원해주세요 학력 초대졸 이상 경력 경력 3년 이상 6년 이하 주임  대리급 해당되신다면 더욱 좋아요  1 패션 브랜드 마케팅 경력자2 감도 높은 패션 브랜드 및 트렌드에 대한 이해도가 있는 자 3 패션 비주얼 촬영 및 스타일링 경험자4 웹 퍼블리싱HTMI 코딩 가능자5 간단한 영상 편집 가능자
 마케팅 퍼널conversion retention별 지표 관리 데이터 기반 인사이트 도출 분석 리포트 작성 및 고객 지표 관리 브랜드 인지도 개선 및 목표 달성을 위한 PAID 채널 별 광고 채널 및 매체 기획 SNS 콘텐츠 데이터 분석 및 개선점 도출 주요 포털 SEO 작업 대행사 관리,관련분야 경력 3년 이상이신 분APP 마케팅 경력 있으신 분Airbridge Adjust Appsflyer GA GTM 등 분석 Tool 활용해서 분석 인사이트 도출해본 경험이 있으신 분데이터 기반으로 각 단계 별 분석 및 개선이 가능하신 분 스타트업에서 일한 경험이 있는 분 유관부서와 협업 할 수 있는 커뮤니케이션 능력 새롭게 시도하고 변화에 유연하게 대응하는 업무 방식이 불편하지 않으신 분
1 인플루언서 발굴 및 커뮤니케이션 2 인플루언서 커머스에 적합 브랜드 상품 큐레이션 3 SNS 마켓 운영 및 관리 네이버스마트스토어4 구매 고객 CS관리 제품 문의 상담 배송 발주서 관리,1 인플루언서 마케팅커머스에 관심 있으신 분2 트렌드에 관심이 많고 제품브랜드 발굴에 흥미가 있으신 분 3 인플루언서 공동구매마케팅 커리어를 만들고 싶은 분 4 고객 커뮤니케이션에 능숙하신 분 1 인플루언서 커머스 운영 경험이 있으신 분 2 MCN 인플루언서 마케팅 회사 등의 경력 또는 네트워크를 구축하고 계신 분 3 소셜미디어 플랫폼Instagram Youtube Tiktok 네이버 블로그 등에 대한 이해활용도가 높은 분 4 원만한 커뮤니케이션 능력 대인관계 역량을 지니신 분 5 스타트업에 대한 풍부한 이해
