주요 업무,자격요건 및 우대사항
우리는 지원자님께서 합류하신다면 이런 부분에서 도움을 주시기를 희망합니다 브랜드 활성화를 위한 프로젝트 방안 제시운영 지속적인 캠페인 전략 기획 콜라보 업무제휴 콘텐츠 제작 SNS 홈페이지 활성화 및 운영,이런 분을 찾고 있습니다 조금 부족하다고 생각이 들더라도 자신의 능력을 발휘할 수 있다고 생각이 들면 바로 지원해주세요 직접 발의한 구체적인 사업제안을 리드하여 업적을 만드신 분 브랜드 마케팅 마케팅 관련전공 우대 필수X 경력직 5년차이상 동업계 인하우스 광고대행사 경력 환영이런 경험이나 성향역량을 가진 분이라면 더욱 좋을 것 같아요 직접 미디어 믹스 기획 수립 및 집행 경력 필수 네이버구글페이스북 광고 관리자 관리 경험 에이전시 운영 유관업무 직접 도전하고 실패 해보신 분 업무영역에 한계를 두지 않고 다양한 경험을 통해 성장하는 것을 좋아하시는 분
 디지털 콘텐츠웹드라마웹예능브랜디드 콘텐츠 기획 및 제안 실행 리딩 소셜 채널SNS 채널 마케팅 전략 수립 및 콘텐츠 기획운영제안 기획서 및 제안서 작성전략기획컨셉도출운영방안 콘텐츠 운영에 필요한 비즈니스 협업 조율진행 클라이언트 커뮤니케이션 등 AE 업무 전반, 포트폴리오 필수 제출회사 또는 개별 프로젝트가 담긴 포트폴리오 프로젝트 별 참여역할 및 참여도 기재 프로젝트 관리와 커뮤니케이션 스킬이 뛰어나신 분 논리적이고 유연한 사고로 취지에 맞는 콘텐츠 전략제안 수립이 가능하신 분 광고주 영업 및 디지털 캠페인 기획과 집행 경험 비딩 제안서 작성 경험자 최신 미디어 트렌드에 밝은 분 IMC 마케팅 및 디지털 캠페인 운영관리 경험 SNS 채널 기획운영 경험 대형광고주 경험 유사 미디어 업계 종사 경험
 퍼포먼스 광고 매체 운영 구글 페이스북 네이버 등 국내외 광고매체  캠페인 운영 광고에 필요한 소개 기획 및 제작 운영 참여 자사몰 진행 프로모션 기획 및 운영 신규 매체 발굴 및 AB 테스트를 통한 성과 도출 대행사 및 관련 업체 소통, 관련 경력 3년 이상 구글 페이스북 등 국내외 매체 운영 경험이 있으신 분 논리적인 사고를 토대로 가설을 세우고 이에 맞는 실행과 결과 도출 과정을 경험해 보신분 이에 맞는 성향을 갖고 계신 분 각 매체별 특성을 파악하고 계신 분 프로모션을 기획 및 운영해 본 경험이 있으신 분 디지털 마케팅 생태에 대한 이해가 충분하신 분 브랜드 기획 및 운영 해보신 분 인하우스 마케터로서 경력 있으신 분 포트폴리오 첨부 필수 반려동물에 대한 이해도가 높으신 분 퍼포먼스 대행사 혹은 인하우스에서 브랜드 전반적인 퍼포먼스 마케팅 경험이 있으신분 각종 컨텐츠 제작 경험이 풍부하신 분 리빙 패션 트렌드에 관심이 많으신 분 커머스에 대한 이해도가 높으신 분 수동적인 마인드가 아닌 능동적이며 자발적으로 문제에 대한 해결 방안을 찾아내는 분
 브랜드 컨텐츠 기획 및 촬영 편집 제작 매체별 광고 소재 제작 인플루언서 협찬 및 커뮤니케이션 그 외 마케팅에 관한 모든 업무, 컨텐츠 제작을 위한 각종 툴어도비 일러스트 포토샵 프리미어 에프터 이펙트 사용 가능자 컨텐츠 기획 및 마케터에 대한 지식이 풍부한 분 컨텐츠 제작뿐만 아니라 마케터로서의 성장이 목표이신 분 포트폴리오 첨부 필수 반려동물에 대한 이해도가 높으신 분 각종 컨텐츠 제작 경험이 풍부하신 분 리빙 패션 트렌드에 관심이 많으신 분 커머스에 대한 이해도가 높으신 분 대행사 경력 우대
 광고 운영 및 관리 전략 수립 이커머스 채널 운영, 3년 이상의 디지털 마케터 경험이 있으신 분 검색광고 대행사 경험이 있으신 분 비딩 제안 참여 이력이 있으신 분
 브랜드에 적합한 해외 인플루언서 섭외 및 관리 영어권  글로벌 국가 인플루언서 릴레이션십을 통한 협업 체계 구축 제품 홍보를 위한 매체 별 시딩 및 모니터링 일본 공식 SNSIG Tiktok TW FB Youtube콘텐츠 업로드 및 관리 인플루언서 마케팅에 필요한 제품 브리핑 자료 작성영문 해외 뷰티 시장 트렌드 분석, 경력무관 신입 지원가능 비즈니스 영어 가능자 한국어 의사소통 가능한 원어민 가능 원활한 커뮤니케이션 능력 보유하신 분 영문으로 인플루언서와 서면 ex 메신저 이메일 등 소통 가능하신 분 원어민 우대 뷰티 트렌드에 대한 관심과 이해도가 높으신 분 인플루언서 마케팅에 이해도가 있으신 분
 브랜드에 적합한 일본 인플루언서 섭외 및 관리 인플루언서 릴레이션십을 통한 협업 체계 구축 제품 홍보를 위한 매체 별 시딩 및 모니터링 일본 공식 SNSIG Tiktok TW FB Youtube콘텐츠 업로드 및 관리 인플루언서 마케팅에 필요한 제품 브리핑 자료 작성일문 일본 뷰티 시장 트렌드 분석, 경력무관 신입 지원가능 JLPT N2급 이상 혹은 JPT 700점 이상 보유하신 분 한국어 의사소통 가능한 원어민 가능 원활한 커뮤니케이션 능력 보유하신 분 일문으로 인플루언서와 서면 ex 메신저 이메일 등 소통 가능하신 분 원어민 우대 뷰티 트렌드에 대한 관심과 이해도가 높으신 분 인플루언서 마케팅에 이해도가 있으신 분
부스터스의 커머스 콘텐츠 PD 뷰티 는 부스터스가 보유하고 인수 예정인 뷰티 브랜드들의 구매전환 영상 콘텐츠를 기획하고 촬영부터 편집 제작을 총괄하는 업무입니다  인수 브랜드의 브랜드 방향성과 상품 USP에 대한 분석을 토대로 각 브랜드들의 영상 콘텐츠를 빠르게 기획 및 제작하여 신규 고객 확보와 매출 클릭 등 목적 지표를 개선해나가는 역할을 담당합니다 부스터스의 뷰티 브랜드들의 영상 콘텐츠를 기획하고 촬영 및 편집을 총괄 콘텐츠 촬영을 위한 전반적인 계획을 수립하고 세부적인 디렉팅 제작한 콘텐츠의 데이터 트래킹 및 이에 따른 콘텐츠 개선 작업 담당 뷰티 브랜드의 지표 개선을 위한 다양한 콘텐츠 기획 및 제작 상세페이지 내 GIF 영상 등, 경력 커머스 혹은 브랜드사에서 콘텐츠 마케팅 또는 PD 경력 2년 이상 보유하신 분 뷰티 카테고리를 경험하신 분 촬영 장비 카메라 조명 영상 및 음향 관련 장비 활용이 능숙하며 이해도를 보유하신 분 Adobe 계열 영상 편집 툴 활용 중급 이상이신 분 Adobe After Effects Adobe Premiere 등 매출 클릭 인게이지먼트 등 목적 지표가 명확한 콘텐츠를 기획제작해보신 분광고 콘텐츠 포트폴리오 제출 필수 미디어 커머스 커머스 플랫폼사 또는 브랜드사 에이전시 근무 경력을 보유하신 분 뷰티 또는 소비재 브랜드 관련 콘텐츠를 기획부터 촬영까지 전반적인 과정을 담당하신 분 최신 트렌드에 민감하고 평소 다양한 콘텐츠를 접하기를 즐기시는 분 타 부서와의 커뮤니케이션이 원활하며 자유로운 피드백 교환을 통해 더 나은 결과물을 낼 수 있는 분 틱톡 인스타그램 릴스 유튜브 쇼츠 등 숏폼 콘텐츠 제작 경험자
 디지털 콘텐츠웹드라마웹예능브랜디드 콘텐츠 기획 및 제안 실행 리딩 소셜 채널SNS 채널 마케팅 전략 수립 및 콘텐츠 기획운영제안 기획서 및 제안서 작성전략기획컨셉도출운영방안 콘텐츠 운영에 필요한 비즈니스 협업 조율진행 클라이언트 커뮤니케이션 등 AE 업무 전반, 포트폴리오 필수 제출회사 또는 개별 프로젝트가 담긴 포트폴리오 프로젝트 별 참여역할 및 참여도 기재 프로젝트 관리와 커뮤니케이션 스킬이 뛰어나신 분 논리적이고 유연한 사고로 취지에 맞는 콘텐츠 전략제안 수립이 가능하신 분 광고주 영업 및 디지털 캠페인 기획과 집행 경험 비딩 제안서 작성 경험자 최신 미디어 트렌드에 밝은 분 IMC 마케팅 및 디지털 캠페인 운영관리 경험 SNS 채널 기획운영 경험 대형광고주 경험 유사 미디어 업계 종사 경험
 퍼포먼스 광고 매체 운영 구글 페이스북 네이버 등 국내외 광고매체  캠페인 운영 광고에 필요한 소개 기획 및 제작 운영 참여 자사몰 진행 프로모션 기획 및 운영 신규 매체 발굴 및 AB 테스트를 통한 성과 도출 대행사 및 관련 업체 소통, 관련 경력 3년 이상 구글 페이스북 등 국내외 매체 운영 경험이 있으신 분 논리적인 사고를 토대로 가설을 세우고 이에 맞는 실행과 결과 도출 과정을 경험해 보신분 이에 맞는 성향을 갖고 계신 분 각 매체별 특성을 파악하고 계신 분 프로모션을 기획 및 운영해 본 경험이 있으신 분 디지털 마케팅 생태에 대한 이해가 충분하신 분 브랜드 기획 및 운영 해보신 분 인하우스 마케터로서 경력 있으신 분 포트폴리오 첨부 필수 반려동물에 대한 이해도가 높으신 분 퍼포먼스 대행사 혹은 인하우스에서 브랜드 전반적인 퍼포먼스 마케팅 경험이 있으신분 각종 컨텐츠 제작 경험이 풍부하신 분 리빙 패션 트렌드에 관심이 많으신 분 커머스에 대한 이해도가 높으신 분 수동적인 마인드가 아닌 능동적이며 자발적으로 문제에 대한 해결 방안을 찾아내는 분
콘텐츠 마케터는 데이터 기반으로 현 상황을 정의 분석하고 새로운 크리에이티브로 감도 높은 브랜딩과 매출 퍼포먼스를 모두 고려한 콘텐츠를 기획하고 제작하는 역할을 담당합니다 국내 뿐 아니라 미국 일본까지 확장할 수 있는 포지션입니다업무 예시 콘텐츠 소구포인트 카피 이미지 등 실험 및 효율 개선 가설 기반의 광고 CRM 상세페이지 콘텐츠 기획 인플루언서 협업 콘텐츠 기획 촬영 기획 제작 일정 관리, 콘텐츠를 통한 매출 및 ROAS 개선 경험 구조적인 논리적 흐름으로 문제를 정의하고 해결하시는 분 업무에 대한 높은 책임감과 꼼꼼함을 가지신 분 빠른 실행력을 가지신 분 원활한 커뮤니케이션을 통한 협업 능력을 가지신 분 스타트업 업무 경험 커머스 업계의 높은 이해도
 메타구글네이버카카오 등 Paid 매체 광고 운영 광고 매체별 데이터 분석 및 인사이트 도출 운영 최적화 미디어믹스 및 마케팅 전략 기획, D2C 커머스 퍼포먼스 마케팅 경력 1년 이상 메타구글네이버카카오 등의 Paid 매체에서 성과를 개선한 경험이 있는 분 능동적인 업무태도와 빠른 실행력을 바탕으로 문제해결에 뛰어나신 분 꼼꼼하고 체계적인 업무스타일을 보유하신 분 D2C 미디어커머스 스타트업 재직 경험 직접전환 목적의 광고 콘텐츠에 대한 인사이트가 많으신 분 다양한 매체의 미디어 믹스를 논리적으로 구성하여 높은 효율을 내보신 적이 있으신 분 엑셀을 활용한 데이터 정리 및 시각화 능력이 뛰어나신 분
 메타구글카카오GFA 등 광고 채널 관리 퍼포먼스 광고 집행관리 인플루언서 바이럴 마케팅 판매광고 채널별 입점 및 기획 광고컨텐츠 소재 기획 및 실행 마케팅 성과분석, 경력 년수 무관 메타자사몰 광고마케팅 등 다양한 매체 경험이 있는 분 엑셀문서 정리에 능숙한 분 해외여행에 결격사유가 없는 분 근무조건  3개월 수습 후 정규직 전환 검토 리빙 트렌드에 관심이 많고 이해도가 높은 분 문제 해결에 적극적인 분 긍정적이고 성취지향적인 분
 자사 고객 접점 채널 포털 소셜 플랫폼 외부 유관 채널 콘텐츠 기획 및 연간 운영 관리 국내외 고객 대상 검색 엔진 최적화를 위한 콘텐츠 기획 제작 온오프라인 브랜디드 콘텐츠 이벤트 프로모션 기획 운영 브랜드 바이럴 활성화 및 신규 바이럴 채널 발굴, 제주도981파크에서 1년 이상 근무가 가능하신 분 스스로 목표와 전략을 설정하여 자기주도적으로 일하시는 분 고객의 입장에서 생각하고 의견을 반영해 콘텐츠를 기획할 수 있으신 분 적극적인 커뮤니케이션과 긍정적인 마인드로 협업하려 노력하시는 분 스타트업 또는 마케팅 전문 대행사 등 다양한 영역의 업무 경험이 3년 이상 있으신 분 브랜드 커뮤니케이션 콘텐츠 및 미디어 콘텐츠 에디터 경험이 있으신 분 인플루언서 마케팅에 대해 관심이 높으신 분 영어 중국어 등 해외 고객 대상 마케팅이 가능한 분
 모바일 애플리케이션 서비스 기반 브랜드 마케팅 기획 BX 프로젝트기업 및 제품서비스 등 기획 및 전략 문서 개발 고객시장트렌드 분석 이슈 진단 및 인사이트 도출 등 전반적인 브랜드 아이덴티티 기획 개발 데이터를 기반으로 인사이트를 도출하여 마케팅 캠페인 기획을 하실 수 있는 분, 관련 업무 경력 3년 이상이신 분 기획과 함께 관련 디자인 가능자 제품 개발을 위한 데이터 분석 및 인사이트 도출 고객 커뮤니케이션을 위한 온오프 프로모션 기획 및 운영 경험이 있는 분 타겟의 공감을 이끌어 내는 스토리텔링에 강점이 있으신 분 배려와 협동을 바탕으로 적극적으로 타부서와 협업하실 수 있는 분 포트폴리오 제출 필수 용량 50MB 이하 비즈니스 및 브랜드에 대한 이해가 풍부하며 유연한 소통이 가능한 분 브랜디드 콘텐츠에 대한 이해와 카피라이팅 역량이 우수한 분 미디어와 트렌트에 빠르게 반응하고 관심이 많으신 분
 신규고객 확보와 이탈 고객 기여 전반적인 디지털 매체 마케팅 캠페인 실행 채널별 마케팅 전략 수립 실행 이벤트 기획 및 운영 전략 수립 및 광고 소재 기획 AB테스트  데이터 분석을 통한 성과 효율 측정 인사이트 도출, 35년이상 퍼포먼스 마케터 경험 포트폴리오 필수 Facebook GA Youtube 등 매체 이해도 높고 효율 개선 가능한 분 ROI 기반 퍼포먼스 마케팅 경험 있으신 분 협업 및 커뮤니케이션 역량 뛰어나신 분 퍼포먼스 마케팅 예산 및 전략을 직접 수립 운영하여 성과를 내보신 경험이 있으신 분 데이터 분석을 통한 가설 수립 및 검증 가능하신 분 분석툴 사용 해 본 경험 있으신 분 온오프라인 신규 마케팅 채널 발굴 가능하신 분 KPI 지표 수립 및 성과관리 가능하신 분 Iinstall앱 설치 마케팅 가능하신 분 전환율높은 콘텐츠 기획 가능하신 분
  USP Unique Selling Proposition 를 도출하여 차별화된 상품 프로모션 기획 성형 플랫폼 및 판매 채널 지표 기반 이벤트 기획 가격 관리 온드미디어 SNS 웹사이트 유튜브 채널 등 기획 및 운영 바이럴 마케팅 대행사 및 인플루언서모델 관리조직 특성 상 메디빌더 관계사자회사 소속이 될 수 있습니다, 병원 마케팅 경력 최소 2년 이상 보유한 분 경력 연수보다 실제 성과를 중시합니다 업무의 우선순위화와 집중하는 능력이 탁월한 분 다양한 업무 관계자와 소통하여 최고의 결과를 도출하는 분 집요한 고객 관점에서 소비 심리를 도출 가능한 분 적극적인 문제해결력을 바탕으로 보다 높은 수준의 결과물을 도출하는 분 유효한 피드백과 의견을 수용하여 더 나은 결과물을 만들어내는 분 병원 상담 실장 경력을 보유한 분  병원 마케팅 대행사 경력을 보유한 분  성형외과 피부과 클리닉 마케팅 경력을 보유한 분
 어패럴 입점 비즈니스와 서비스에 대한 깊은 이해를 바탕으로 사업서비스기획 및 실행 어패럴 입점 브랜드관리상품기획 부서의 세일즈 전략 및 정책 수립 어패럴 입점 브랜드상품매출 및 손익관리 어패럴 입점 브랜드관리상품기획 부서 조직관리 매출 확대를 위한 파트너사 관리 및 커뮤니케이션, 온라인 커머스 플랫폼입점사업 상품기획 분야 경력 10년 이상 온라인 커머스 서비스기획개발조직과의 협력 프로젝트를 총괄 관리한 경험 있으신 분 명확한 커뮤니케이션 및 유연한 관계 구축관리 스킬 보유하신 분 플랫폼 기반 패션사업 경험있으신 분 커머스 플랫폼 초기부터 안착 및 성장까지 전 과정 경험있으신 분 일본 패션사업에 대한 이해도 있으신 분 일본어 사용이 가능하신 분 동대문 시장에 대한 이해가 있으신 분
App 및 Web 서비스의 마케팅 전략 수립마케팅 커뮤니케이션 실행디지털프로모션 등트렌드 모니터링소셜 분석 등을 통한 마케팅 인사이트 도출, 관련 경력 3년 이상 원활한 커뮤니케이션 능력 지원시 포트폴리오 첨부 필수패션 관련 브랜드플랫폼 경험트렌드에 민감하고 미디어 콘텐츠에 관심이 많은 분콘텐츠 제작 툴포토샵 일러스트 프리미어 피그마 등 활용 가능자
사용자 유입을 위한 카드 뉴스 영상 콘텐츠 시리즈단발성 등 기획 및 제작앱 서비스 확장을 위한 마케팅 콘텐츠 기획 및 제작콘텐츠 정량지표 관리 및 분석시장 트렌드 및 데이터 분석을 통한 콘텐츠 방향성 도출온드미디어Owned Media 운영 전략 수립 및 관리 홈페이지 SNS,경력  무관 신입도 지원 가능관련 분야 학사 이상 졸업예정자 포함12년 이상의 콘텐츠 마케팅 경력 또는 그에 준하는 역량을 가지신 분SNS 이해도가 높으신 분이미지와 영상 광고 콘텐츠 제작이 가능하신 분Adobe 일러스트레이터 포토샵 프리미어프로 등 이미지 영상 촬영 및 편집이 가능하신 분헬스케어 서비스 시장에 대한 전반적인 이해도를 갖추신 분플랫폼 론칭 마케팅 관련 콘텐츠를 통해 성과를 경험해 보신 분 콘텐츠 서비스 시장 분석 및 트랜드에 맞는 콘텐츠 기획력을 갖추신 분콘텐츠 데이터 분석 및 성과 개선이 가능하신 분디자이너와 개발자 사이에서 원활한 커뮤니케이션이 가능하신 분
글로벌사업팀  해외 제품마케터해외 인플루언서 섭외 및 마케팅 협업 체계 구축제품마케팅을 위한 채널별 인플루언서 시딩 및 모니터링컨텐츠 제작을 위한 인플루언서 제품 브리핑해외시장을 향한 SNS 브랜드 계정 운영 및 컨텐츠 기획 인스타그램틱톡 등글로벌 시장 트렌드 분석글로벌 사업 관련 업무 협력,경력 및 국적 무관 신입 지원가능 원활한 외국어 사용 가능하신 분 영어 일본어 베트남어 인도네시아어 러시아 원어민 컨텐츠 트렌드에 이해도가 있으신 분 인플루언서 마케팅에 이해도가 있으신 분
글로벌사업팀  브랜드마케터 SNS 브랜드 계정 운영 및 컨텐츠 기획 인스타그램  틱톡 트위터 등컨텐츠 제작 및 상세페이지 기획을 위한 카피라이팅 인플루언서 마케팅을 위한 제품 브리핑 자료 작성글로벌 시장 트렌드 분석글로벌 사업 관련 업무 협력,뷰티 관련 마케팅 경력 3년 이상이신분카피라이팅 능력이 우수하신 분원활한 영어 사용 가능하신 분뷰티 트렌드에 대한 관심과 이해도가 높으신 분브랜드 비주얼 기획 및 관리를 경험해보신 분외국어 일본어 베트남어 인도네시아어 러시아어 가능하신분
 User Acquisition을 위한 광고 캠페인 기획운영FB IG Google 등 매체캠페인크리에이티브별 성과 데이터 분석을 통한 효율 최적화 Tracking Tool을 활용한 데이터 분석 및 인사이트 도출Appsflyer Amplitude GA 자체 서버데이터 Retention Rate 개선을 위한 Growth 전략을 수립실행, 모바일 광고 집행 경력 3년 이상 SelfServing 매체 집행 경험 보유 데이터분석 툴 사용 경험 개발 콘텐츠 등의 유관 부서와의 능동적으로 소통하고 협업 가능하신 분 게임 또는 서비스 어플리케이션 마케팅 경험 SQL 활용능력 광고 Creative 기획 능력 전사 마케팅 전략 수립 경험또는 호기심 영어권 국가 마케팅 유경험자영어는 잘 못하셔도 괜찮습니다
 브랜드 진단 및 전략 방향성 수립 브랜드 네임 슬로건 및 스토리 개발 브랜드 체계 전략 수립 브랜드 실행 전략 및 아이디어 수립 그 외 회사가 요구하는 내부 프로젝트 및 신규 비즈니스 개발 프로젝트 참여,사업의 성장에 브랜드가 미치는 영향에 대한 이해가 있는 분전략과 실행 간 끊김 없는 종합적인 브랜딩을 경험하기 원하시는 분전략적 사고 창의적 마인드 민첩한 행동 실행 가능한 아이디어를 가진 분민첩하고 능동적으로 업무와 조직을 리딩을 하시는 분 브랜드 매니저 BM  컨설팅 회사  리서치 회사  광고 대행사 AP 경험이 있으신 분 우대
 브랜드 진단 및 전략 방향성 수립  브랜드 네임 슬로건 및 스토리 개발  브랜드 체계 전략 수립  브랜드 실행 전략 및 아이디어 수립  그 외 회사가 요구하는 내부 프로젝트 및 신규 비즈니스 개발 프로젝트 참여,전략과 실행 간 끊김 없는 종합적인 브랜딩을 경험하기 원하시는 분전략적 사고 창의적 마인드 민첩한 행동 실행 가능한 아이디어를 가진 분전략적이고 창의적으로 생각하고 끊임 없이 도전하시는 분결과물을 만들어 내기 위해  하던 방식에 머무르지 않고 최선을 다하는 분 브랜드 매니저 BM  컨설팅 회사  리서치 회사  광고 대행사 AP 경험이 있으신 분 우대
 북미 지역 자사몰 CS 대응 및 관리 자사몰 내 재고 관리 자사몰 컨텐츠 업데이트 및 적용 관리 자사몰 운영 및 operation 관리 매출 및 데이터 관리, 영어 Speaking  Writing 능통하신 분 글로벌 CS 업무 또는 자사몰 운영 경력 보유하신 분 타유관 부서와 원활한 커뮤니케이션 능력 보유하신 분 화장품 업계에서의 글로벌 플랫폼 경험하신 분아마존쇼피 등 유학실거주 경험 등 북미 시장 및 문화에 대한 이해도가 있는 분
 인플루언서 콜라보 마케팅 집행 인플루언서 리스팅 인플루언서 소속사 컨택 SNS 콘텐츠 기획 및 업로드, 1년 이상의 온라인 마케팅 경력을 보유하신 분   매니저  1년 이상  시니어 매니저  4년 이상 MS Office 활용 능력 우수하신 분 excel ppt 일본어 회화가 가능하신 분 JLPT N2 레벨 이상 시니어의 경우 팀 리드 경험 있으신 분 뷰티  화장품 브랜드사 경력 보유하신 분 일본어 회화에 능통하신 분 비즈니스 경어 레벨 데이터 분석 능력이 뛰어나신 분 디자인 툴 다룰 수 있으신 분
 브랜드 마케팅 캠페인 집행 브랜드 비주얼 및 카피라이팅 디렉팅 브랜드 제휴 제안 검토 및 콜라보레이션 브랜드 온드미디어 기획 및 관리, 마케팅 경력 3년 이상이신 분 MS Office 활용 능력 우수하신 분 excel ppt 원어민 수준의 일본어 능력을 보유하신 분 일본 마케팅 관련 경력 보유하신 분 종합광고대행사 경력 보유하신 분 일본 마켓에 대한 이해도가 깊으신 분 일본에서 일해본 경험 있으신 분
Performance Marketing 원두데일리의 서비스를 이용할 고객을 확보하기 위한 다양한 채널을 통한 Lead Generation MQLSALSQL 각 데이터와 Funnel 전환 과정을 분석하며 전화율 개선과 CAC 최적화 고객유형에 맞는 채널 발굴 및 마케팅 메세지 도출과 적용 커머스 매출 증대를 위한 프로모션 기획 및 적용 Brand Marketing 원두데일리 서비스의 매력을 고객들에게 잘 전달할 수 있는 콘텐츠와 채널 기획 콘텐츠 및 채널 기획안에 따라 콘텐츠 생산 배포 및 피드 관리 온오프라인 마케팅 채널에 따른 IMC 전략 도출 및 실행 자사 마케팅 채널 운영 및 성장 관리, 경력 2년 이상 Marketing Funnel 관리 및 Lead Generation에 대한 업무 경험 직접 콘텐츠 및 채널을 기획하고 콘텐츠 생산 배포 등을 진행하여 유의미한 성과 보유자 데이터 분석에 대한 Hard Skill 및 Soft Skill를 보유하고 있으며 업무상 적용이 가능하신 분 커피산업을 잘 이해하고 있으신 분 SaaS 플랫폼 분야의 IT 스타트업 업계 근무 경험이 있는 분 기존에 시도하지 않았던 새로운 방식으로 콘텐츠를 기획제작하고자 하는 분
 IMC 캠페인 기획 및 실행  커뮤니케이션 전략 수립 및 실행  미디어 플래닝 및 실행 응대 등 전반적인 미디어 관리  보도자료 기획기사 등 자료 작성  모니터링 리포트 등 기본 업무 , 브랜드기업 언론홍보 혹은 관련 업계 경력 3년차 이상 만 2년이상 근무 경력 독립적인 업무 수행과 팀과의 협업이 모두 가능한 자 도전을 즐기고 열정을 가진 자 피알게이트 인재상에 부합하는 자   언론 외 매체 소셜 미디어 등 혹은 소비자 대상 캠페인 기획 및 경험자 우대    영어 우수자  역량에 따라 외국계 클라이언트 배정 가능
 브랜드 SNS 채널 운영 콘텐츠 기획 및 광고 집행 디지털 콘텐츠이미지영상 등 콘텐츠 기획 및 제작 관리제작팀 협업 디지털 광고 플래닝 및 실행 디지털 IMC 캠페인 기획 및 실행 인플루언서 협업 바이럴 프로그램 기획 및 실행, 디지털 홍보SNS 콘텐츠 기획 및 채널 운영 디지털 캠페인 등 디지털 광고 웹 에이전시 경력 3년차 이상 만2년 이상 근무 경력  SNS 유튜브 등 온라인 활동을 즐기며 디지털 홍보에 열정이 있는 자  피알게이트 인재상에 부합하는 자  개인 SNS 파워 유저  파워블로거 파워인스타그래머 유튜버 등    사진촬영 그래픽 툴 활용 가능자  포토그래퍼 디자이너 영상PD와의 협업 능력 평가   영어 우수자  역량에 따라 외국계 클라이언트 배정 가능
브랜드 홍보를 위한 마케팅 및 기획 업무를 담당브랜드 인지도 및 매출 활성화를 위한 프로모션이벤트 기획 및 운영제품 홍보를 위한 광고 컨텐츠기획인플루언서와의 협업 업무SADA 광고 대행사 핸들링SNS 페북광고 운영 및 컨텐츠기획바이럴 업무,학력  학력무관경력 동종업계 2년 이상코스메틱 카테고리 경험자 우대브랜드 온라인쇼핑몰 경험자 우대포트폴리오 제출자 우대
브랜딩을 목적으로 방향성을 설정하고 전반적인 기획 및 판매 업무를 담당합니다제품 기획 및 개발상세페이지 및 컨텐츠 기획제품별 판매전략 수립USP설정가격설정 판매채널 설정 등인플루언서 협업 업무CRM 운영카카오 푸쉬 카카오채널 프로모션 기획 등,학력무관 동종업계 3년 이상 근무인턴계약 종료 후 정규직 전환시 결격사유가 없으신 분코스메틱 카테고리 경험자 우대브랜드 온라인쇼핑몰 경험자카페24 어드민 경험자컴퓨터 활용능력 우수자
뽀로로파크 온오프라인 채널 컨텐츠 기획 및 운영LSM 뽀로로파크 지점별 마케팅 활동 지원브랜드 IMC 캠페인 실행 지원,경력 2년 이상대행사 출신 경력자 우대유연한 커뮤니케이션 보유자
브랜드 마케터는 고객 구매의 전 여정을 고려하여 새로운 액션아이템을 설정하고 빠르게 실행합니다 감도 높은 브랜딩과 매출 퍼포먼스를 모두 고려한 마케팅과 광고를 만드는 역할을 담당합니다 일본 시장에 첫 진출부터 확장까지 성장시키는 포지션입니다업무 예시 브랜드 IMC 마케팅 기획 및 실행 온 오프라인 캠페인 기획 및 운영 팝업 콜라보 바이럴 이벤트 PR 등 소셜미디어 브랜딩 전략 수립 및 기획 소셜미디어 콘텐츠 기획 및 운영 브랜드 크리에이티브 비주얼 카피라이팅 기획 및 관리브랜드 마케터는 브랜드 성장을 위한 통합적인 마케팅을 담당합니다 따라서 목표에 따라 영역에 국한되지 않고 마케팅 액션 아이템을 주도적으로 제안 기획 실행 시사점을 도출할 수 있는 능력이 필요합니다, 브랜드 마케팅 경험 주도적으로 기획한 마케팅 캠페인으로 성과를 낸 경험이 있는 분 카피라이팅 콘텐츠 작성 능력이 있으신 분 목표를 설정하고 액션아이템을 주도적으로 도출해내는 능력이 탁월하신 분 구조적인 논리적 흐름으로 문제를 정의하고 해결하시는 분 원활한 커뮤니케이션을 통한 협업 능력 마케팅 캠페인 리딩 경험 뷰티 소비재 업계의 높은 이해도
소비자 타겟으로 다양한 브랜디드 콘텐츠 기획 및 제작콘텐츠 기획 방향에 맞는 스토리보드 작성제품설명을 위한 카피라이팅 기반 상세페이지 워딩 업무협찬을 위한 인플루언서 섭외 및 인터뷰 제안 마케팅 관련 채널 운영 및 관리 SNS YOUTUBE BLOG 등등,콘텐츠를 주도적으로 제작해 본 경험이 있으신분복잡한 내용을 정리하여 간결하게 표현하실 수 있으신분주제를 통해 이야기를 만들고풀이가 가능하신분온드미디어 운영해 보신 경험이 있으신 분포트폴리오 필수콘텐츠를 주도적으로 제작해 본 경험이 있으신분 잡지사 혹은 이커머스에디터 직무경험이 있으신분 브랜드의 SNS 채널 기획 및 운영 경험이 있으신 분제품촬영 디렉팅 경험이 있으신 분
